match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_expectedGoals,player_firstName,stat_interceptionWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_challengeLost,player_lastName,stat_shotOffTarget,stat_keyPass,captain,stat_dispossessed,player_sofascoreId,stat_goodHighClaim,stat_savedShotsFromInsideTheBox
12530856,home,Başakşehir FK,Muhammed Şengezer,muhammed-sengezer,M. Şengezer,G,16,185,464,M,827418,EUR,852422400,G,16,16,False,40.0,27.0,20.0,7.0,0.0,24.0,26.0,3.0,14.0,1.0,6.0,1.0,1.0,1.0,90.0,47.0,6.8,13.0,0.00046293,0,0.0404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530856,home,Başakşehir FK,Léo Duarte,leo-duarte,L. Duarte,D,5,183,505,M,839982,EUR,837561600,D,5,5,False,31.0,28.0,3.0,2.0,0.0,20.0,22.0,8.0,9.0,1.0,2.0,,,,90.0,55.0,7.5,7.0,0.0119825,2,,2.0,1.0,4.0,7.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,0.0441,,,,,,,,,,,,,,,,,
12530856,home,Başakşehir FK,Hamza Güreler,hamza-gureler,H. Güreler,D,15,192,199,M,1562294,EUR,1144627200,D,15,15,False,40.0,33.0,2.0,1.0,0.0,27.0,30.0,6.0,10.0,2.0,5.0,,,,90.0,48.0,6.9,7.0,0.00229396,0,,2.0,1.0,3.0,2.0,,,1.0,,,,1.0,,,Hamza Güreler,2.0,,,,,,,,,,,,,,,
12530856,home,Başakşehir FK,Jerome Opoku,opoku-jerome,J. Opoku,D,3,194,1395,M,920514,EUR,908323200,D,3,3,False,36.0,33.0,3.0,1.0,0.0,27.0,28.0,6.0,8.0,9.0,2.0,,,,90.0,55.0,7.3,3.0,0.00219459,1,,1.0,2.0,4.0,5.0,,1.0,1.0,,,1.0,3.0,,0.0708,,2.0,1.0,1.0,1.0,0.0675,,,,,,,,,,,
12530856,home,Başakşehir FK,Lucas Lima,lucas-lima,L. Lima,D,3,178,140,M,248529,EUR,687052800,D,6,6,False,42.0,24.0,14.0,2.0,0.0,14.0,18.0,11.0,27.0,3.0,6.0,,,,90.0,61.0,6.6,25.0,0.0650252,0,,,1.0,5.0,3.0,,,,,1.0,2.0,2.0,1.0,,,,,,,,3.0,1.0,3.0,,,,,,,,
12530856,home,Başakşehir FK,Berat Ayberk Özdemir,berat-ayberk-ozdemir,B. A. Özdemir,M,2,187,216,M,876857,EUR,895881600,M,2,2,False,23.0,20.0,6.0,4.0,0.0,12.0,13.0,8.0,10.0,3.0,3.0,,,,77.0,30.0,7.0,3.0,0.0281405,1,,,1.0,1.0,2.0,,,1.0,1.0,,,,,0.0519,,,,,,,,,1.0,,1.0,1.0,,,,,
12530856,home,Başakşehir FK,Deniz Türüç,deniz-turuc,D. Türüç,M,9,175,292,M,252207,EUR,728265600,M,23,23,False,38.0,28.0,6.0,3.0,0.0,14.0,17.0,15.0,28.0,1.0,7.0,,,,90.0,60.0,7.3,21.0,0.0755143,1,,1.0,3.0,2.0,8.0,1.0,,2.0,2.0,4.0,1.0,,,0.0275,,1.0,2.0,2.0,,,7.0,1.0,1.0,,,1.0,,,,,
12530856,home,Başakşehir FK,Ömer Ali Şahiner,omer-ali-sahiner,Ö. A. Şahiner,D,42,175,88,M,103912,EUR,694310400,M,42,42,False,14.0,12.0,1.0,1.0,0.0,6.0,7.0,7.0,8.0,,2.0,,,,62.0,18.0,6.8,2.0,0.0582304,0,,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,2.0,True,,,,
12530856,home,Başakşehir FK,Miguel Crespo,miguel-crespo,M. Crespo,M,13,187,618,M,972410,EUR,842400000,M,13,13,False,21.0,16.0,3.0,2.0,0.0,7.0,8.0,9.0,13.0,1.0,7.0,,,,63.0,29.0,6.8,7.0,0.0154973,0,,,1.0,3.0,5.0,,,2.0,2.0,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,,,,,1.0,,,
12530856,home,Başakşehir FK,Serdar Gürler,serdar-gurler,S. Gürler,M,7,176,112,M,96520,EUR,684806400,M,7,7,False,22.0,17.0,1.0,,0.0,8.0,9.0,10.0,17.0,,3.0,,,,83.0,40.0,6.9,15.0,0.0431956,2,,,2.0,3.0,5.0,1.0,,1.0,1.0,2.0,2.0,,1.0,0.0186,,,,,,,4.0,1.0,,,1.0,1.0,,3.0,,,
12530856,home,Başakşehir FK,Krzysztof Piątek,krzysztof-piatek,K. Piątek,F,9,183,13169,M,558738,EUR,804556800,F,9,9,False,18.0,11.0,,,0.0,4.0,6.0,7.0,12.0,,2.0,,,,84.0,27.0,6.7,11.0,0.00727451,3,,3.0,6.0,7.0,6.0,,,,,2.0,,,1.0,0.2235,,,,,,,,,2.0,,3.0,,,2.0,pjona_9,,
12530856,home,Başakşehir FK,Onur Ergün,onur-ergun,O. Ergün,M,4,185,45,M,893009,EUR,721785600,M,4,4,True,10.0,10.0,,,0.0,6.0,6.0,4.0,4.0,1.0,3.0,,,,28.0,13.0,6.8,1.0,0.00860225,0,,,1.0,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,
12530856,home,Başakşehir FK,Berkay Özcan,berkay-ozcan,B. Özcan,M,8,178,161,M,806964,EUR,887500800,M,10,10,True,9.0,9.0,,,0.0,5.0,5.0,4.0,4.0,,1.0,,,,27.0,13.0,6.8,1.0,0.0687709,0,,,1.0,1.0,4.0,,,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,1.0,,1.0,,,
12530856,home,Başakşehir FK,Olivier Kemen,olivier-kemen,O. Kemen,M,8,177,827,M,280447,EUR,837820800,M,8,8,True,6.0,4.0,1.0,,0.0,2.0,2.0,2.0,4.0,,1.0,,,,13.0,8.0,6.5,3.0,0.00623591,0,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
12530856,home,Başakşehir FK,João Figueiredo,joao-figueiredo,J. Figueiredo,F,25,179,1278,M,841012,EUR,833155200,F,25,25,True,4.0,3.0,1.0,,0.0,2.0,2.0,1.0,2.0,,,,,,13.0,9.0,6.7,2.0,0.00348423,1,,1.0,,2.0,3.0,1.0,,1.0,1.0,,2.0,,,0.111,,,,,,,,,,,,,,1.0,,,
12530856,home,Başakşehir FK,Philippe Keny,philippe-keny,P. P. Keny,F,19,186,355,M,988909,EUR,926985600,F,11,11,True,,,,,0.0,,,,,,,,,,12.0,2.0,6.4,1.0,,0,,2.0,,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,
