match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,player_firstName,player_lastName,stat_dispossessed,stat_hitWoodwork,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_goals,stat_interceptionWon,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock
11450023,home,MKE Ankaragücü,Bahadır Han Güngördü,bahadir-han-gungordu,B. H. Güngördü,G,13,190.0,97,M,807289,EUR,821750400,G,99,99,False,28.0,24.0,10.0,6.0,20.0,20.0,4.0,8.0,1.0,1.0,3.0,4.0,2.0,90.0,33.0,6.7,4.0,0.0328694,0,-0.3186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450023,home,MKE Ankaragücü,Stelios Kitsiou,stelios-kitsiou,S. Kitsiou,D,70,173.0,90,M,189627,EUR,749174400,D,70,70,False,48.0,42.0,1.0,,12.0,15.0,31.0,37.0,1.0,8.0,1.0,5.0,,90.0,82.0,7.1,14.0,0.236293,1,,1.0,4.0,1.0,1.0,8.0,1.0,4.0,1.0,1.0,3.0,2.0,1.0,3.0,4.0,1.0,0.0188,2.0,,,,,,,,,,,,,,,,,
11450023,home,MKE Ankaragücü,Uroš Radaković,uros-radakovic,U. Radaković,D,26,194.0,313,M,151900,EUR,765072000,D,26,26,False,65.0,59.0,4.0,3.0,32.0,35.0,27.0,30.0,3.0,4.0,4.0,5.0,,90.0,72.0,6.7,6.0,0.0172992,1,,,,,2.0,3.0,1.0,,,,1.0,1.0,,,,,0.3077,,1.0,1.0,,,,,,,,,,,,,,,
11450023,home,MKE Ankaragücü,Nihad Mujakić,nihad-mujakic,N. Mujakić,D,5,189.0,775,M,858004,EUR,892598400,D,18,18,False,66.0,58.0,3.0,2.0,39.0,44.0,19.0,22.0,1.0,2.0,4.0,5.0,,90.0,74.0,6.7,9.0,0.0111166,0,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11450023,home,MKE Ankaragücü,Kazımcan Karataş,kazimcan-karatas,K. Karataş,D,88,182.0,1611,M,1008884,EUR,1042675200,D,35,35,False,58.0,49.0,7.0,2.0,18.0,20.0,31.0,43.0,3.0,6.0,2.0,4.0,,90.0,87.0,7.3,18.0,0.0289604,0,,,5.0,,4.0,5.0,,1.0,1.0,,2.0,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,
11450023,home,MKE Ankaragücü,Ali Kaan Güneren,ali-kaan-guneren,A. K. Güneren,M,23,183.0,28,M,867848,EUR,955152000,M,23,23,False,69.0,65.0,8.0,6.0,17.0,17.0,48.0,52.0,,,1.0,5.0,,82.0,74.0,7.0,7.0,0.0434159,1,,,,,,3.0,,2.0,,,,,,,,,0.1156,,,1.0,,,1.0,1.0,,,,,,,,,,,
11450023,home,MKE Ankaragücü,Tolga Ciğerci,tolga-cigerci,T. Ciğerci,M,38,185.0,114,M,120298,EUR,701308800,M,30,30,False,124.0,115.0,10.0,8.0,30.0,31.0,86.0,95.0,2.0,6.0,1.0,7.0,,90.0,144.0,7.9,14.0,0.178947,2,,,2.0,1.0,2.0,6.0,2.0,,,,2.0,2.0,1.0,2.0,1.0,,0.0482,1.0,,1.0,,,1.0,,True,1.0,0.0665,,,,,,,,
11450023,home,MKE Ankaragücü,Olimpiu Moruțan,olimpiu-morutan,O. Moruțan,F,80,172.0,1462,M,833613,EUR,924998400,M,80,80,False,40.0,34.0,5.0,4.0,3.0,4.0,33.0,41.0,1.0,8.0,,6.0,,89.0,68.0,7.7,19.0,0.49075,2,,1.0,5.0,2.0,,7.0,,3.0,1.0,,4.0,1.0,4.0,2.0,2.0,,0.0693,3.0,,,,,3.0,,,2.0,0.9144,,,,,,,,
11450023,home,MKE Ankaragücü,Efkan Bekiroğlu,efkan-bekiroglu,E. Bekiroğlu,M,11,185.0,168,M,800458,EUR,811036800,M,10,10,False,47.0,40.0,2.0,,9.0,10.0,31.0,37.0,,2.0,,3.0,,75.0,56.0,8.7,10.0,0.0567253,2,,1.0,,,1.0,3.0,,3.0,1.0,,1.0,1.0,1.0,,,,0.3501,1.0,,,,,,,,2.0,0.3224,1.0,2.0,,,,,,
11450023,home,MKE Ankaragücü,Christian Bassogog,christian-bassogog,C. Bassogog,M,13,173.0,2514,M,818218,EUR,813974400,M,13,13,False,38.0,30.0,1.0,,2.0,2.0,30.0,40.0,1.0,3.0,,1.0,,75.0,50.0,7.2,14.0,0.242617,0,,,4.0,2.0,,2.0,,3.0,2.0,,,,2.0,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,
11450023,home,MKE Ankaragücü,Ali Sowe,ali-sowe,A. Sowe,F,9,186.0,1037,M,238394,EUR,771552000,F,22,22,False,10.0,6.0,,,,1.0,6.0,9.0,1.0,3.0,1.0,1.0,,83.0,22.0,7.4,9.0,0.104875,3,,,,,2.0,7.0,,4.0,1.0,,1.0,1.0,1.0,,1.0,1.0,0.7573,,,2.0,,,1.0,1.0,,1.0,0.8411,,1.0,,,,,,
11450023,home,MKE Ankaragücü,Anastasios Chatzigiovanis,anastasios-chatzigiovanis,A. Chatzigiovanis,M,10,175.0,405,M,850770,EUR,865036800,M,7,7,True,5.0,4.0,,,1.0,1.0,3.0,5.0,,1.0,,1.0,,15.0,11.0,6.6,4.0,0.00378237,0,,,1.0,,1.0,2.0,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
11450023,home,MKE Ankaragücü,Pedrinho,pedrinho,Pedrinho,M,14,170.0,130,M,182385,EUR,724809600,M,8,8,True,15.0,13.0,1.0,1.0,6.0,7.0,7.0,8.0,,2.0,1.0,1.0,,15.0,18.0,6.8,2.0,0.0375784,0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11450023,home,MKE Ankaragücü,Alexis Flips,flips-alexis,A. Flips,M,70,173.0,227,M,879672,EUR,948153600,M,19,19,True,6.0,3.0,2.0,1.0,1.0,1.0,3.0,6.0,,1.0,,,,8.0,9.0,7.0,4.0,0.182711,0,,,1.0,1.0,,3.0,1.0,,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,1.0,,,,,,,
11450023,home,MKE Ankaragücü,Federico Macheda,federico-macheda,F. Macheda,F,41,184.0,327,M,50130,EUR,682819200,F,32,32,True,5.0,2.0,,,,,2.0,5.0,2.0,2.0,,,,14.0,5.0,6.6,3.0,0.0172828,0,,,,,1.0,1.0,,,,,,,,,,,,,,,Federico,Macheda,,,,,,,,,,,,,
11450023,home,MKE Ankaragücü,Renaldo Cephas,renaldo-cephas,R. Cephas,F,21,179.0,811,M,1384968,EUR,944611200,F,29,29,True,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,2.0,,1.0,2.55e-06,0,,,,,,1.0,,,,,,,,,1.0,,,,,,Renaldo Cephas,,,,,,,,,,,,,,
11450023,home,MKE Ankaragücü,Ertaç Özbir,ertac-ozbir,E. Özbir,G,,186.0,92,M,126077,EUR,625276800,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450023,home,MKE Ankaragücü,Mert Çetin,mert-cetin,M. Çetin,D,4,189.0,161,M,858148,EUR,852076800,D,45,45,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450023,home,MKE Ankaragücü,Atakan Çankaya,atakan-cankaya,A. Çankaya,D,35,180.0,44,M,1066338,EUR,898732800,M,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Atakan Cankaya,,,,,,,,,,,,,,
11450023,home,MKE Ankaragücü,Arda Ünyay,arda-unyay,A. Ünyay,D,91,187.0,1954,M,1464636,EUR,1169078400,D,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450023,home,MKE Ankaragücü,Riccardo Saponara,riccardo-saponara,R. Saponara,M,,184.0,173,M,126236,EUR,693273600,M,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
