match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_outfielderBlock,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_interceptionWon,stat_totalTackle,captain,stat_lastManTackle,stat_wonTackle,stat_challengeLost,stat_shotOffTarget,stat_clearanceOffLine,stat_expectedGoals,stat_shotValueNormalized,stat_totalContest,stat_wonContest,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goodHighClaim,player_sofascoreId,stat_hitWoodwork,stat_goals
14131857,home,Casa Pia,Patrick Sequeira,patrick-sequeira,P. Sequeira,G,1,190,969,M,821628,EUR,920246400,G,1,1,False,30.0,20.0,20.0,10.0,0.0,15.0,19.0,5.0,11.0,2.0,2.0,2.0,14.0,1.0,1.0,1.0,6.0,8.0,1.0,90.0,50.0,9.0,12.0,0.00275078,1.5802,0,1.819,-0.02,-0.01,0.41,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131857,home,Casa Pia,Gaizka Larrazabal,gaizka-larrazabal,G. Larrazabal,M,72,179,117,M,849719,EUR,882316800,D,72,72,False,18.0,12.0,3.0,,0.0,8.0,11.0,4.0,7.0,,,1.0,3.0,,4.0,,,,,82.0,34.0,5.8,14.0,0.00283173,,0,,-0.06,0.08,-0.34,,1.0,2.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14131857,home,Casa Pia,João Goulart,joao-goulart,J. Goulart,D,4,191,68,M,1151667,EUR,948931200,D,4,4,False,12.0,12.0,3.0,3.0,0.0,7.0,7.0,5.0,5.0,,1.0,1.0,,,,,,,,57.0,18.0,6.3,,0.00193484,,0,,0.04,0.02,-0.2,,,,1.0,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
14131857,home,Casa Pia,José Fonte,jose-fonte,J. Fonte,D,6,191,691,M,27622,EUR,440899200,D,6,6,False,19.0,17.0,2.0,1.0,0.0,11.0,12.0,6.0,7.0,2.0,3.0,4.0,2.0,,1.0,1.0,,,,90.0,28.0,6.5,3.0,0.0668195,,0,,0.05,0.02,0.48,,,2.0,3.0,,,1.0,1.0,,,1.0,1.0,True,1.0,1.0,,,,,,,,,,,,,,,,,,
14131857,home,Casa Pia,Duplexe Tchamba,duplexe-tchamba,D. Tchamba,D,2,191,133,M,891792,EUR,900028800,D,2,2,False,39.0,30.0,10.0,4.0,0.0,22.0,25.0,8.0,14.0,2.0,3.0,8.0,1.0,1.0,1.0,,,,,90.0,66.0,8.0,11.0,0.227368,,1,,0.28,0.02,0.35,,1.0,2.0,3.0,,7.0,,,,,3.0,1.0,,,,1.0,1.0,2.0,0.0196,-0.11,,,,,,,,,,,,,
14131857,home,Casa Pia,Fahem Benaissa-Yahia,fahem-benaissa-yahia,F. Benaissa-Yahia,M,50,188,115,M,1529932,EUR,1020038400,D,12,12,False,17.0,15.0,,,0.0,9.0,11.0,6.0,6.0,,5.0,5.0,3.0,,,,,,,82.0,36.0,6.1,7.0,0.00580953,,0,,-0.15,0.04,-0.27,,1.0,,5.0,1.0,,2.0,,,,,4.0,,,1.0,1.0,,,,,2.0,1.0,,,,,,,,,,,
14131857,home,Casa Pia,Jérémy Livolant,jeremy-livolant,J. Livolant,F,29,175,282,M,826054,EUR,884304000,M,29,29,False,19.0,12.0,4.0,3.0,0.0,6.0,8.0,6.0,11.0,1.0,4.0,1.0,,,4.0,2.0,,,,90.0,34.0,6.8,14.0,0.153551,,1,,0.26,0.4,-0.22,,3.0,,3.0,,,,1.0,,,,,,,,2.0,,,0.0586,-0.18,2.0,1.0,1.0,1.0,1.0,,,,,,,,
14131857,home,Casa Pia,Yassin Oukili,oukili-yassin,Y. Oukili,M,5,195,490,M,1010846,EUR,978480000,M,20,20,False,28.0,24.0,3.0,1.0,0.0,16.0,17.0,8.0,11.0,,5.0,1.0,6.0,,,1.0,,,,90.0,41.0,6.7,6.0,0.0315571,,1,,0.12,0.09,-0.13,,,,7.0,1.0,,3.0,,,,1.0,3.0,,,2.0,3.0,,,0.0236,-0.09,2.0,1.0,,,1.0,,,,,,,,
14131857,home,Casa Pia,Rafael Brito,rafael-brito,R. Brito,M,8,183,129,M,983537,EUR,1011398400,M,8,8,False,14.0,12.0,1.0,1.0,0.0,8.0,8.0,4.0,6.0,,1.0,2.0,2.0,,1.0,,,,,57.0,23.0,6.5,3.0,0.210908,,0,,0.06,0.06,0.17,,,,2.0,,,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
14131857,home,Casa Pia,Kelian Nsona,kelian-nsona,K. Nsona,M,7,189,382,M,980407,EUR,1021075200,M,7,7,False,12.0,7.0,,,0.0,3.0,5.0,4.0,7.0,2.0,4.0,,2.0,,5.0,1.0,,,,71.0,25.0,6.3,13.0,0.00314598,,0,,-0.46,0.2,-0.16,,1.0,,4.0,2.0,,1.0,,,,,,,,,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,
