match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialWon,stat_lastManTackle,stat_keyPass,stat_totalCross,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_goals,stat_outfielderBlock,stat_accurateCross,stat_bigChanceCreated,stat_errorLeadToAShot,captain,stat_challengeLost,stat_shotOffTarget,stat_totalOffside,stat_bigChanceMissed
14065084,home,Bayer 04 Leverkusen,Mark Flekken,mark-flekken,M. Flekken,G,1,194,2843,M,171919,EUR,739929600,G,1,1,False,33.0,25.0,11.0,3.0,0.0,25.0,25.0,8.0,7.0,6.0,6.0,90.0,41.0,7.1,8.0,0.00012004,0.7334,0,0.6619,0.04,-0.05,0.13,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065084,home,Bayer 04 Leverkusen,Jarell Quansah,jarell-quansah,J. Quansah,D,4,190,10345,M,1003339,EUR,1043798400,D,4,4,False,73.0,66.0,4.0,1.0,0.0,40.0,41.0,32.0,4.0,,,90.0,95.0,7.0,11.0,0.0402647,,0,,0.25,0.18,-0.11,,jarellquansah,26.0,1.0,4.0,8.0,1.0,3.0,2.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
14065084,home,Bayer 04 Leverkusen,Loïc Badé,loic-bade,L. Badé,D,5,191,3191,M,1006489,EUR,955411200,D,5,5,False,78.0,70.0,6.0,1.0,0.0,44.0,46.0,32.0,6.0,,,63.0,84.0,6.9,9.0,0.118406,,0,,0.24,0.2,0.73,,,26.0,2.0,4.0,2.0,,,,,1.0,1.0,1.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14065084,home,Bayer 04 Leverkusen,Edmond Tapsoba,edmond-tapsoba,E. Tapsoba,D,12,193,33838,M,883262,EUR,917913600,D,12,12,False,106.0,93.0,7.0,,0.0,45.0,48.0,58.0,1.0,,,90.0,113.0,6.7,14.0,0.0356938,,1,,0.19,0.23,-0.17,,edmondtapsoba,48.0,1.0,2.0,3.0,,,,2.0,,,,,,1.0,3.0,,2.0,1.0,1.0,0.0582,0.1339,-0.07,,,,,,,,,,,,,
14065084,home,Bayer 04 Leverkusen,Lucas Vázquez,lucas-vazquez,L. Vázquez,D,21,173,59984,M,255239,EUR,678326400,M,21,21,False,26.0,24.0,,,0.0,10.0,10.0,16.0,4.0,,,63.0,38.0,6.5,6.0,0.032697,,0,,-0.14,0.05,0.16,,LucasVaz91,14.0,2.0,6.0,4.0,2.0,1.0,,1.0,,1.0,,1.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
14065084,home,Bayer 04 Leverkusen,Malik Tillman,malik-tillman,M. Tillman,M,10,186,5864,M,975798,EUR,1022544000,M,10,10,False,51.0,47.0,2.0,1.0,0.0,20.0,21.0,30.0,4.0,,,90.0,73.0,7.1,10.0,0.061945,,2,,-0.24,0.13,0.18,,MalikTillman8,27.0,,4.0,4.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,,,,1.0,1.0,0.3189,0.3109,0.3,,,1.0,1.0,1.0,,,,,,,,
14065084,home,Bayer 04 Leverkusen,Aleix García,aleix-garcia,A. García,M,24,173,4597,M,796047,EUR,867456000,M,24,24,False,116.0,107.0,6.0,5.0,0.0,44.0,47.0,69.0,9.0,,,90.0,129.0,7.4,12.0,0.361607,,0,,0.53,0.26,-0.11,,AlexGarcia97,63.0,,2.0,4.0,,2.0,,,1.0,1.0,1.0,,1.0,,2.0,,1.0,2.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,
14065084,home,Bayer 04 Leverkusen,Alejandro Grimaldo,alejandro-grimaldo,A. Grimaldo,M,20,171,13099,M,177177,EUR,811555200,M,20,20,False,79.0,72.0,4.0,2.0,0.0,32.0,35.0,44.0,4.0,,,90.0,112.0,8.1,11.0,0.450913,,1,,0.49,0.13,0.27,,grimaldo35,40.0,1.0,3.0,6.0,,1.0,,3.0,1.0,4.0,1.0,1.0,2.0,,,,4.0,4.0,,0.0276,,-0.13,,,,,1.0,2.0,1.0,,True,1.0,1.0,,
14065084,home,Bayer 04 Leverkusen,Ibrahim Maza,maza-ibrahim,I. Maza,M,30,181,33822,M,1407524,EUR,1132790400,F,30,30,False,25.0,23.0,,,0.0,8.0,9.0,16.0,1.0,,,84.0,49.0,6.5,11.0,0.0728575,,4,,0.11,-0.11,-0.01,,ibo_mz10,15.0,1.0,9.0,6.0,1.0,9.0,4.0,,1.0,1.0,,3.0,1.0,2.0,,,,,4.0,0.183,0.3857,-0.52,,,,,,,,,,,,1.0,
14065084,home,Bayer 04 Leverkusen,Eliesse Ben Seghir,eliesse-ben-seghir,E. Ben Seghir,M,17,178,21572,M,1394353,EUR,1108512000,F,17,17,False,44.0,40.0,,,0.0,9.0,9.0,35.0,6.0,,,76.0,60.0,7.6,11.0,0.153533,,1,,0.28,0.48,-0.01,,benseghir44,31.0,,2.0,7.0,2.0,3.0,3.0,,1.0,,,4.0,3.0,1.0,1.0,,2.0,1.0,1.0,0.0334,0.2635,-0.14,,,,,,,,,,,,,
