match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_shotOffTarget,stat_outfielderBlock,stat_penaltyConceded,stat_interceptionWon,stat_totalOffside,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_punches,stat_clearanceOffLine,player_sofascoreId,stat_goals,stat_penaltyWon
12624987,home,Al Orobah,Gaëtan Coucke,gaetan-coucke,G. Coucke,G,98,187,160,M,794989,EUR,910051200,G,28,28,False,17.0,12.0,9.0,4.0,0.0,10.0,10.0,2.0,7.0,2.0,2.0,1.0,2.0,90.0,19.0,6.7,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624987,home,Al Orobah,Nawaf Al Qamiri,nawaf-al-qamiri,N. A. Qamiri,D,23,171,15,M,1398859,EUR,992131200,D,12,12,False,8.0,5.0,,,0.0,2.0,2.0,3.0,8.0,,,,,90.0,26.0,6.3,9.0,0,Nawaf Al Qamiri,,2.0,1.0,7.0,4.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
12624987,home,Al Orobah,Ismael Kandouss,ismael-kandouss,I. Kandouss,D,27,192,736,M,934196,EUR,879292800,D,3,3,False,26.0,23.0,2.0,1.0,0.0,14.0,14.0,9.0,12.0,8.0,,,,90.0,38.0,6.6,5.0,1,,,,1.0,4.0,6.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
12624987,home,Al Orobah,Kurt Zouma,kurt-zouma,K. Zouma,D,,190,2246,M,139227,EUR,783216000,D,5,5,False,15.0,13.0,4.0,3.0,0.0,11.0,12.0,2.0,3.0,,,,,90.0,25.0,6.3,3.0,1,,,,1.0,2.0,1.0,,,,6.0,,,1.0,,1.0,,,,,True,1.0,1.0,1.0,,,,,,,,,,,
12624987,home,Al Orobah,Hussain Al-Shuweish,hussain-al-showaish,H. Al-Shuweish,D,33,185,17,M,818758,EUR,625881600,D,33,33,False,33.0,18.0,10.0,2.0,0.0,7.0,10.0,11.0,23.0,4.0,,,,90.0,47.0,6.4,17.0,0,,,,,4.0,6.0,2.0,2.0,1.0,2.0,4.0,3.0,1.0,,,,,,1.0,,,,,3.0,1.0,,,,,,,,,
12624987,home,Al Orobah,Abdulmalek Al-Shammari,abdulmalek-al-shammary,A. Al-Shammari,D,17,177,13,M,846889,EUR,808531200,D,18,18,False,31.0,18.0,4.0,,0.0,2.0,5.0,18.0,30.0,4.0,,,,89.0,63.0,6.9,21.0,0,,,4.0,,5.0,7.0,3.0,,,2.0,3.0,2.0,,2.0,2.0,,,,2.0,,,,,1.0,,2.0,2.0,1.0,,,,,,
12624987,home,Al Orobah,Jóhann Guðmundsson,johann-gudmundsson,J. Guðmundsson,M,,186,451,M,49805,EUR,656985600,M,7,7,False,27.0,20.0,5.0,3.0,0.0,8.0,9.0,15.0,26.0,3.0,,,,90.0,42.0,7.4,12.0,3,,,8.0,,1.0,2.0,1.0,,,,,,,2.0,,,2.0,,2.0,,1.0,,,1.0,1.0,3.0,,,,,,,,
12624987,home,Al Orobah,Mohammed Al-Qarni,mohammed-al-qarni,M. Al-Qarni,M,,174,4,M,148870,EUR,627868800,M,6,6,False,21.0,17.0,2.0,1.0,0.0,6.0,6.0,11.0,15.0,4.0,,,,71.0,31.0,6.8,6.0,1,,,,1.0,2.0,5.0,,2.0,1.0,1.0,3.0,3.0,,1.0,,,,1.0,1.0,,,,,1.0,,,,,1.0,,,,,
12624987,home,Al Orobah,Fahad Al-Reshedi,fahad-al-reshedi,F. Al-Reshedi,M,80,173,10,M,818573,EUR,676339200,M,80,80,False,29.0,18.0,7.0,3.0,0.0,8.0,13.0,11.0,18.0,5.0,,,,90.0,51.0,6.9,17.0,0,,,2.0,,7.0,10.0,1.0,1.0,,,6.0,4.0,3.0,1.0,,,,2.0,4.0,,,1.0,,1.0,,1.0,2.0,,,,,,,
12624987,home,Al Orobah,Fahad Zubaidi,fahad-zubaidi,F. Zubaidi,M,27,175,36,M,1445997,EUR,1010880000,M,29,29,False,22.0,13.0,1.0,,0.0,4.0,5.0,9.0,18.0,4.0,,,,86.0,34.0,6.5,14.0,0,Fahad Zubaidi,,1.0,1.0,6.0,6.0,3.0,,,,1.0,1.0,,,2.0,,,2.0,3.0,,,,,1.0,,,2.0,,,,,,,
