match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_sofascoreId,captain,stat_outfielderBlock,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalOffside,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_challengeLost,player_firstName,player_lastName,stat_goals,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt
10583840,home,Al-Ittihad,Abdullah Al-Jadani,abdullah-al-jadani,A. Al-Jadani,G,30,183.0,41,M,818618,EUR,686707200.0,G,21,21,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583840,home,Al-Ittihad,Sultan Al Sulayi,sultan-al-sulayi,S. A. Sulayi,D,13,,1,M,1404291,EUR,,D,38,38,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sultan Al Sulayi,,,,,,
10583840,home,Al-Ittihad,Nour El Din El Bahar,noor,Noor,M,,172.0,27,M,1399466,EUR,1087603200.0,M,44,44,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nour,,,,,,
10583840,home,Al-Ittihad,Al-Mutasim Sediq Hassan,sediq-hassan-al-mutasim,A. S. Hassan,M,24,160.0,11,M,1923676,EUR,1020124800.0,M,7,7,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al-Mutasim,Sediq Hassan,,,,,
10583840,home,Al-Ittihad,Haroune Camara,haroune-camara,H. Camara,F,70,187.0,2967,M,926730,EUR,883612800.0,F,70,70,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583840,home,Al-Ittihad,Marwan Alsahafi,alsahafi-marwan,M. Alsahafi,F,9,179.0,1132,M,1474689,EUR,1076976000.0,M,36,36,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583840,away,Al-Khaleej,Douglas Friedrich,douglas-friedrich,D. Friedrich,G,36,193.0,156,M,838439,EUR,597888000.0,G,1,1,False,20.0,16.0,8.0,4.0,14.0,14.0,6.0,7.0,5.0,5.0,90.0,31.0,6.7,4.0,0,2.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,
10583840,away,Al-Khaleej,Hussain Al-Nuweqi,hussain-al-nuweqi,H. Al-Nuweqi,D,27,170.0,14,M,1525073,EUR,817948800.0,D,27,27,False,33.0,26.0,1.0,,11.0,13.0,24.0,1.0,,,90.0,60.0,5.9,17.0,0,16.0,,,4.0,2.0,,,1.0,1.0,3.0,1.0,,,True,,4.0,1.0,1.0,1.0,,,,,,,,,2.0,Hussain Al-Nuweqi,,,,,,
10583840,away,Al-Khaleej,Abdullah Al-Shanqiti,abdullah-al-shanqiti,A. Al-Shanqiti,D,13,179.0,10,M,1085896,EUR,914284800.0,D,13,13,False,58.0,50.0,9.0,4.0,34.0,35.0,23.0,4.0,,,90.0,64.0,6.5,8.0,0,16.0,1.0,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,Abdullah Alshenqiti,,,,,,
10583840,away,Al-Khaleej,Mohammed Al-Khabrani,mohammed-al-khabrani,M. Al-Khabrani,D,3,178.0,21,M,818696,EUR,750556800.0,D,3,3,False,24.0,24.0,,,18.0,18.0,6.0,2.0,,,45.0,26.0,6.4,,0,6.0,,,2.0,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
10583840,away,Al-Khaleej,Djamel Benlamri,djamel-benlamri,D. Benlamri,D,,190.0,1610,M,849651,EUR,630547200.0,D,4,4,False,58.0,45.0,14.0,6.0,25.0,28.0,30.0,4.0,,,90.0,73.0,6.8,13.0,0,20.0,,,2.0,6.0,3.0,4.0,2.0,,,4.0,,,,,,,,,,,,,,,,,2.0,,,,,,,
10583840,away,Al-Khaleej,Hani Al-Subayani,hani-al-subayani,H. Al-Subayani,D,3,175.0,4,M,974169,EUR,900979200.0,D,24,24,False,25.0,15.0,6.0,2.0,5.0,5.0,24.0,3.0,,,66.0,53.0,6.6,19.0,0,12.0,,1.0,2.0,5.0,,1.0,3.0,1.0,2.0,1.0,,,,,4.0,2.0,,2.0,,,1.0,,,,,,,,,,,,,
10583840,away,Al-Khaleej,Lucas Souza,lucas-souza,L. Souza,M,,186.0,38,M,311608,EUR,647049600.0,M,8,8,False,67.0,58.0,8.0,6.0,16.0,17.0,50.0,10.0,,,90.0,79.0,6.7,13.0,0,42.0,,3.0,7.0,10.0,,,2.0,1.0,3.0,4.0,6.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,,
10583840,away,Al-Khaleej,Khaled Al-Semeiry,khaled-al-semeiry,K. Al-Semeiry,M,88,170.0,35,M,857390,EUR,852076800.0,M,6,6,False,31.0,27.0,1.0,1.0,17.0,18.0,15.0,3.0,,,45.0,39.0,6.1,9.0,0,10.0,,,5.0,1.0,,,1.0,1.0,,,,,,,2.0,,2.0,1.0,,,,,,,,,2.0,,,,,,,
10583840,away,Al-Khaleej,André Poko,andre-poko,A. B. Poko,M,53,173.0,385,M,177103,EUR,725846400.0,M,15,15,False,17.0,16.0,1.0,1.0,4.0,4.0,15.0,1.0,,,80.0,33.0,6.4,10.0,1,12.0,2.0,,5.0,3.0,,1.0,1.0,,4.0,1.0,1.0,,,,2.0,,,3.0,1.0,,,,,,1.0,,,,,,,,,
10583840,away,Al-Khaleej,Sokol Cikalleshi,sokol-cikalleshi,S. Cikalleshi,F,,185.0,338,M,81138,EUR,646444800.0,F,9,9,False,20.0,15.0,1.0,,5.0,8.0,12.0,2.0,,,90.0,30.0,6.2,10.0,2,10.0,4.0,2.0,8.0,2.0,,,,,3.0,,1.0,,,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,,,,1.0
10583840,away,Al-Khaleej,Brayan Riascos,brayan-riascos,B. Riascos,F,94,180.0,239,M,537040,EUR,781747200.0,F,94,94,False,14.0,9.0,,,,,14.0,4.0,,,80.0,26.0,6.6,13.0,0,9.0,,2.0,2.0,4.0,2.0,,,,8.0,1.0,2.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,
10583840,away,Al-Khaleej,Izuchukwu Jude Anthony,izuchukwu-jude-anthony,I. J. Anthony,D,16,187.0,51,M,834130,EUR,878515200.0,D,25,25,True,17.0,14.0,1.0,1.0,12.0,14.0,3.0,2.0,,,45.0,21.0,6.5,3.0,1,2.0,,2.0,2.0,5.0,,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,
10583840,away,Al-Khaleej,Hassan Al-Majhad,hassan-al-majhad,H. Al-Majhad,M,17,175.0,4,M,1915048,EUR,706147200.0,M,17,17,True,23.0,17.0,2.0,,5.0,5.0,18.0,2.0,,,45.0,32.0,6.5,9.0,1,12.0,,,2.0,3.0,,,1.0,1.0,1.0,2.0,,,,,,,2.0,,,,,,,,1.0,,,Hassan,Al-Majhad,,,,,
10583840,away,Al-Khaleej,Hazim Al Zahrani,hazim-al-zahrani,H. A. Zahrani,D,24,171.0,8,M,982332,EUR,924825600.0,D,16,16,True,2.0,1.0,,,,,2.0,,,,7.0,4.0,3.9,2.0,0,1.0,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10583840,away,Al-Khaleej,Omar Al-Oudah,omar-al-oudah,O. Al-Oudah,D,22,174.0,4,,2266015,EUR,914889600.0,D,2,2,True,6.0,6.0,,,1.0,1.0,6.0,,,,10.0,10.0,6.7,1.0,0,5.0,,,,1.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10583840,away,Al-Khaleej,Hamad Al Abdan,hamad-al-abdan,H. A. Abdan,M,,165.0,13,M,1019294,EUR,959299200.0,M,99,99,True,15.0,14.0,,,1.0,1.0,14.0,1.0,,,10.0,22.0,7.5,2.0,0,13.0,,,,4.0,,1.0,1.0,1.0,,2.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,
10583840,away,Al-Khaleej,Marwan Al-Haidari,marwan-al-haidari,M. Al-Haidari,G,96,191.0,32,M,832497,EUR,829267200.0,G,96,96,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583840,away,Al-Khaleej,Mohammed Al-Sahli,mohammed-al-sahli,M. Al-Sahli,M,11,178.0,3,M,974146,EUR,678326400.0,F,11,11,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583840,away,Al-Khaleej,Ayman Al-Hujaili,ayman-al-hujaili,A. Al-Hujaili,M,10,165.0,16,M,990188,EUR,900460800.0,M,58,58,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583840,away,Al-Khaleej,Saleh Al Abbas,saleh-al-abbas,S. A. Abbas,F,14,177.0,52,M,989766,EUR,797904000.0,F,14,14,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
