match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_hitWoodwork,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_accurateCross,stat_outfielderBlock,stat_lastManTackle,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,stat_unsuccessfulTouch,stat_totalOffside,stat_goals,stat_bigChanceMissed,stat_errorLeadToAShot
12437879,home,Valencia,Giorgi Mamardashvili,giorgi-mamardashvili,G. Mamardashvili,G,25,200.0,17187,M,mamardashvili,930997,EUR,970185600,G,25,25,False,24.0,19.0,7.0,3.0,0.0,17.0,18.0,2.0,6.0,1.0,13.0,1.0,2.0,2.0,3.0,1.0,90.0,36.0,6.6,5.0,0.00033287,0,0.5671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437879,home,Valencia,Dimitri Foulquier,dimitri-foulquier,D. Foulquier,D,20,183.0,461,M,,151138,EUR,732844800,D,20,20,False,61.0,50.0,5.0,2.0,0.0,22.0,22.0,28.0,42.0,2.0,3.0,,,,,,90.0,89.0,6.8,17.0,0.0902229,0,,,,3.0,1.0,5.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12437879,home,Valencia,César Tárrega,cesar-tarrega,C. Tárrega,D,5,193.0,816,M,,996928,EUR,1014681600,D,15,15,False,58.0,53.0,3.0,1.0,0.0,40.0,43.0,13.0,15.0,5.0,2.0,,,,,,90.0,69.0,7.2,5.0,0.00398548,1,,,,,3.0,4.0,11.0,,1.0,1.0,,1.0,,8.0,1.0,1.0,1.0,1.0,1.0,0.0201,,,,,,,,,,,,,,
12437879,home,Valencia,Cristhian Mosquera,cristhian-mosquera,C. Mosquera,D,3,191.0,15807,M,,1144630,EUR,1088294400,D,3,3,False,82.0,76.0,2.0,,0.0,47.0,48.0,30.0,35.0,2.0,8.0,,,,,,90.0,90.0,7.2,6.0,0.0250703,0,,Cristhian Mosquera,,1.0,,1.0,2.0,,,,1.0,,,,,,2.0,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,
12437879,home,Valencia,José Luis Gayà,jose-luis-gaya,J. L. Gayà,D,14,172.0,1685,M,,227922,EUR,801360000,D,14,14,False,36.0,31.0,2.0,,0.0,6.0,7.0,27.0,34.0,5.0,,,,,,,90.0,56.0,7.5,10.0,0.650369,2,,,,5.0,,5.0,2.0,,1.0,,,,2.0,,,,2.0,2.0,4.0,0.0829,2.0,,,True,2.0,1.0,1.0,0.2536,,,,,,
12437879,home,Valencia,Javier Guerra,javier-guerra,J. Guerra,M,8,187.0,1800,M,,1122610,EUR,1052784000,M,8,8,False,47.0,40.0,3.0,1.0,0.0,15.0,16.0,25.0,31.0,1.0,6.0,,,,,,70.0,56.0,6.7,9.0,0.033276,1,,,,,1.0,4.0,2.0,,2.0,,,,2.0,1.0,1.0,,1.0,,1.0,0.0293,,,,,,,,,,,,,,
12437879,home,Valencia,Enzo Barrenechea,enzo-barrenechea,E. Barrenechea,M,5,186.0,6499,M,,1087316,EUR,990489600,M,5,5,False,77.0,71.0,15.0,12.0,1.0,21.0,21.0,50.0,56.0,,4.0,,,,,,89.0,90.0,8.0,10.0,0.125417,1,,,,,,4.0,9.0,1.0,2.0,1.0,,3.0,1.0,2.0,1.0,,3.0,2.0,,0.0697,,,,,1.0,,,,2.0,1.0,,,,
12437879,home,Valencia,Luis Rioja,luis-rioja,L. Rioja,M,11,173.0,860,M,,900433,EUR,750729600,M,22,22,False,43.0,32.0,3.0,1.0,0.0,4.0,6.0,28.0,39.0,,4.0,,,,,,81.0,59.0,6.8,20.0,0.220435,3,,,,2.0,1.0,6.0,,,3.0,,,,,,1.0,,,,,0.0892,,,,,,1.0,1.0,0.0329,2.0,2.0,1.0,,,
12437879,home,Valencia,André Almeida,andre-almeida,A. Almeida,M,10,176.0,1200,M,,845693,EUR,959644800,M,10,10,False,33.0,29.0,1.0,1.0,0.0,5.0,6.0,25.0,30.0,,3.0,,,,,,74.0,50.0,7.9,9.0,0.425562,1,,,,3.0,,3.0,9.0,,2.0,1.0,,2.0,4.0,,1.0,,6.0,3.0,,0.0392,1.0,,,,1.0,,,,2.0,,,,,
12437879,home,Valencia,Diego López,diego-lopez,D. López,M,16,172.0,1350,M,,998950,EUR,1021248000,M,16,16,False,10.0,10.0,,,0.0,3.0,3.0,7.0,7.0,1.0,1.0,,,,,,71.0,22.0,7.1,5.0,0.0679917,2,,,,,1.0,5.0,2.0,1.0,1.0,,1.0,,1.0,1.0,,,1.0,1.0,1.0,0.3368,,,,,,1.0,1.0,0.8282,2.0,1.0,,1.0,,
