match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_bigChanceCreated,stat_interceptionWon,stat_blockedScoringAttempt,stat_dispossessed,stat_goals,stat_hitWoodwork,player_sofascoreId,stat_goodHighClaim,stat_punches,stat_goalAssist,stat_clearanceOffLine,stat_lastManTackle
11388467,home,PEC Zwolle,Jasper Schendelaar,Jasper,Schendelaar,jasper-schendelaar,J. Schendelaar,G,1,182.0,179,M,856636,EUR,967852800,G,1,1,False,32.0,24.0,17.0,9.0,18.0,19.0,6.0,13.0,1.0,1.0,1.0,8.0,2.0,3.0,1.0,1.0,90.0,43.0,7.2,8.0,0.00372611,0,-0.1138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388467,home,PEC Zwolle,Bram van Polen,,,bram-van-polen,B. v. Polen,D,,179.0,52,M,17032,EUR,497836800,D,2,2,False,46.0,39.0,6.0,5.0,24.0,28.0,16.0,19.0,1.0,1.0,,4.0,,,,,90.0,67.0,7.2,11.0,0.219725,2,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.4817,0.0257,3.0,,,,,,,,,,,,,,,,,,
11388467,home,PEC Zwolle,Sam Kersten,,,sam-kersten,S. Kersten,D,4,191.0,83,M,847072,EUR,886118400,D,4,4,False,73.0,67.0,13.0,10.0,41.0,42.0,26.0,31.0,,2.0,1.0,5.0,,,,,90.0,81.0,7.0,6.0,0.016292,0,,,,,3.0,,,,,,,,,,,,True,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,
11388467,home,PEC Zwolle,Thomas Lam,,,thomas-lam,T. Lam,D,3,188.0,86,M,110934,EUR,756172800,D,13,13,False,80.0,72.0,9.0,4.0,59.0,62.0,13.0,18.0,,,1.0,4.0,,,,,90.0,90.0,7.3,8.0,0.0142165,2,,,,3.0,5.0,,,1.0,2.0,,,,,0.1197,,2.0,,,2.0,2.0,,,1.0,1.0,,,,,,,,,,
11388467,home,PEC Zwolle,Anselmo Garcia McNulty,,,anselmo-garcia-mcnulty,A. G. McNulty,D,4,187.0,281,M,1005693,EUR,1045612800,D,15,15,False,64.0,63.0,3.0,3.0,37.0,37.0,27.0,32.0,,,,5.0,,,,,57.0,76.0,7.2,6.0,0.116449,1,,5.0,1.0,,1.0,,,,,,,,,0.0514,,1.0,,,1.0,,,,,,1.0,,,,,,,,,
11388467,home,PEC Zwolle,Anouar El Azzouzi,,,anouar-el-azzouzi,A. E. Azzouzi,M,8,181.0,517,M,1021104,EUR,991094400,M,6,6,False,66.0,59.0,8.0,5.0,35.0,38.0,24.0,28.0,5.0,7.0,,8.0,,,,,90.0,94.0,7.5,11.0,0.110299,1,,,,4.0,11.0,2.0,2.0,,1.0,,,2.0,,0.0206,,1.0,,1.0,3.0,3.0,2.0,,,2.0,,1.0,,,,,,,,
11388467,home,PEC Zwolle,Davy van den Berg,,,davy-van-den-berg,D. v. d. Berg,M,6,185.0,272,M,1001468,EUR,949622400,M,11,11,False,61.0,50.0,7.0,5.0,26.0,29.0,25.0,33.0,2.0,2.0,1.0,5.0,,,,,90.0,79.0,8.5,13.0,0.551109,3,,1.0,1.0,1.0,9.0,1.0,1.0,,1.0,1.0,,2.0,,0.1176,0.6489,3.0,,,4.0,4.0,3.0,,1.0,1.0,1.0,,1.0,,,,,,,
11388467,home,PEC Zwolle,Silvester van der Water,Silvester,van der Water,silvester-van-der-water,S. v. d. Water,M,,184.0,93,M,807145,EUR,844041600,M,8,8,False,17.0,14.0,1.0,,6.0,6.0,9.0,16.0,1.0,7.0,,3.0,,,,,57.0,41.0,7.1,15.0,0.025066,3,,5.0,1.0,1.0,5.0,4.0,1.0,,2.0,1.0,,3.0,1.0,0.1885,0.0636,1.0,,1.0,2.0,1.0,1.0,,,,,2.0,,1.0,,,,,,
11388467,home,PEC Zwolle,Filip Krastev,,,filip-krastev,F. Krastev,M,10,178.0,1203,M,935556,EUR,1003104000,M,50,50,False,32.0,27.0,2.0,2.0,2.0,2.0,26.0,32.0,1.0,5.0,,7.0,,,,,79.0,60.0,7.4,14.0,0.18617,2,,2.0,1.0,2.0,12.0,8.0,5.0,,,2.0,,2.0,,0.3527,0.4385,,,,4.0,1.0,1.0,,,1.0,,1.0,,,,,,,,
11388467,home,PEC Zwolle,Odysseus Velanas,Odysseus,Velanas,odysseus-velanas,O. Velanas,M,18,180.0,83,M,846003,EUR,897004800,M,18,18,False,51.0,40.0,3.0,1.0,19.0,22.0,23.0,37.0,,6.0,2.0,7.0,,,,,90.0,78.0,7.4,23.0,0.235464,4,,8.0,2.0,1.0,3.0,1.0,,,,3.0,,2.0,,0.239,0.6688,5.0,,2.0,,,2.0,,1.0,,1.0,3.0,,,,,,,,
11388467,home,PEC Zwolle,Lennart Thy,,,lennart-thy,L. Thy,F,9,184.0,263,M,109126,EUR,698976000,F,9,9,False,27.0,21.0,2.0,1.0,10.0,10.0,11.0,17.0,3.0,4.0,,1.0,,,,,90.0,40.0,6.3,12.0,0.0361917,3,,,,,2.0,1.0,1.0,2.0,1.0,2.0,,2.0,,0.8741,0.2997,,,,1.0,1.0,,,,,,1.0,,,,,,,,
