match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,captain,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_outfielderBlock,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_hitWoodwork,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceCreated,stat_goals,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_totalOffside
14131885,home,Moreirense,Gilberto Batista,batista-gilberto,G. Batista,D,66,185,135,M,1153099,EUR,1072656000,D,66,66,True,5.0,5.0,,,0.0,5.0,5.0,,,1.0,1.0,1.0,,,,,10.0,8.0,6.8,,1.9e-06,,0,,-0.02,0.02,0.16,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
14131885,home,Moreirense,Mika,mika,Mika,G,16,195,33,M,107264,EUR,668390400,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131885,home,Moreirense,André Ferreira,andre-ferreira,A. Ferreira,G,13,193,225,M,788197,EUR,833328000,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131885,home,Moreirense,Jimi Gower,jimi-gower,J. Gower,M,30,181,749,M,1411034,EUR,1096588800,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Jimi Gower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131885,home,Moreirense,Joel Jorquera,joel-jorquera,J. Jorquera,M,19,171,23,M,1084416,EUR,946684800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Joel,Jorquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131885,away,Vitória SC,Charles,charles,Charles,G,27,186,127,M,155985,EUR,760320000,G,27,27,False,25.0,13.0,13.0,2.0,0.0,11.0,15.0,2.0,10.0,,1.0,8.0,1.0,,1.0,2.0,90.0,34.0,6.4,12.0,0.00204652,0.1547,0,-0.1019,0.03,0.0,-0.19,0.18,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
14131885,away,Vitória SC,Miguel Maga,miguel-maga,M. Maga,D,2,175,180,M,1131047,EUR,1037404800,D,2,2,False,20.0,16.0,1.0,,0.0,7.0,8.0,9.0,12.0,2.0,2.0,1.0,,,,,57.0,27.0,6.1,8.0,0.0107401,,0,,0.02,0.0,-0.41,,Miguel Maga,,2.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14131885,away,Vitória SC,Miguel Nóbrega,miguel-nobrega,M. Nóbrega,D,3,186,137,M,1066233,EUR,955929600,D,3,3,False,49.0,38.0,11.0,3.0,0.0,29.0,31.0,9.0,18.0,2.0,4.0,6.0,1.0,,,,90.0,62.0,6.4,11.0,0.00882542,,1,,-0.02,0.02,-0.27,,,,,2.0,2.0,,,,,7.0,1.0,,,0.0299,,-0.2,,,1.0,1.0,,,,1.0,,,,,,,,,,
14131885,away,Vitória SC,Rodrigo Abascal,rodrigo-abascal,R. Abascal,D,26,190,156,M,846416,EUR,758505600,D,26,26,False,64.0,49.0,12.0,4.0,0.0,33.0,39.0,16.0,25.0,2.0,3.0,4.0,,,,,90.0,77.0,7.4,19.0,0.0573736,,1,,0.31,0.3,0.42,,,,1.0,,3.0,,,,,4.0,1.0,1.0,3.0,0.032,,-0.14,,,1.0,,2.0,,,1.0,,,,,,,,,,
14131885,away,Vitória SC,Vando Félix,vando-felix,V. Félix,F,7,179,202,M,1520997,EUR,1031011200,M,21,21,False,22.0,19.0,,,0.0,7.0,8.0,12.0,14.0,,9.0,3.0,4.0,,,,90.0,51.0,6.5,17.0,0.00825542,,0,,-0.22,0.2,-0.08,,,,4.0,2.0,10.0,,3.0,,,,,6.0,4.0,,,,,,5.0,2.0,,1.0,1.0,,,,,,,,,,,
14131885,away,Vitória SC,Tomás Händel,tomas-handel,T. Händel,M,20,180,888,M,1131048,EUR,975283200,M,8,8,False,38.0,30.0,1.0,1.0,0.0,12.0,13.0,18.0,25.0,,2.0,4.0,1.0,,,,90.0,49.0,6.3,13.0,0.0153197,,1,,-0.48,0.26,-0.01,,Tomás Händel,,2.0,,3.0,,,,,,1.0,1.0,3.0,0.0379,,0.0,True,,1.0,,1.0,,,1.0,,,,,,,,,,
14131885,away,Vitória SC,Tiago Silva,tiago-silva,T. Silva,M,77,170,351,M,252095,EUR,738979200,M,10,10,False,43.0,39.0,5.0,3.0,0.0,25.0,25.0,14.0,18.0,,1.0,8.0,,,,,77.0,61.0,7.3,12.0,0.32636,,2,,0.52,0.18,-0.28,,,,10.0,,2.0,1.0,,,1.0,,2.0,1.0,1.0,0.07,0.3434,0.0,,,1.0,,,1.0,,,,1.0,3.0,,,,,,1.0,
14131885,away,Vitória SC,João Mendes,joao-mendes,J. Mendes,D,13,179,180,M,1133568,EUR,955584000,M,13,13,False,30.0,22.0,6.0,2.0,0.0,13.0,16.0,9.0,14.0,1.0,3.0,4.0,,,,,77.0,44.0,6.3,13.0,0.0194347,,1,,0.15,-0.06,-0.2,,,,1.0,3.0,6.0,2.0,,,1.0,,,,1.0,0.0214,0.0237,0.01,,,2.0,1.0,,,,,,,,,,,,,,
14131885,away,Vitória SC,Nuno Santos,nuno-santos,N. Santos,M,10,180,2173,M,930552,EUR,920332800,F,77,77,False,19.0,16.0,,,0.0,4.0,4.0,12.0,15.0,,,,,,,,57.0,21.0,6.3,4.0,0.268656,,1,,-0.01,0.17,0.0,,,,,2.0,4.0,,,,,,,,1.0,0.0244,,-0.08,,,,,,1.0,1.0,,,1.0,,,,,,,,
14131885,away,Vitória SC,Nélson Oliveira,nelson-oliveira,N. Oliveira,F,7,186,461,M,42898,EUR,681609600,F,7,7,False,14.0,14.0,,,0.0,5.0,5.0,9.0,9.0,,5.0,1.0,3.0,,,,65.0,21.0,6.6,1.0,0.0264269,,1,,-0.21,-0.65,0.13,,,,,2.0,3.0,,1.0,1.0,1.0,,,1.0,1.0,0.0162,0.0554,-0.18,,,1.0,1.0,,,,,,,,,,,,,,
14131885,away,Vitória SC,Gustavo Silva,gustavo-silva,G. Silva,F,11,180,417,M,1468082,EUR,928195200,F,11,11,False,18.0,9.0,,,0.0,2.0,6.0,7.0,12.0,2.0,5.0,3.0,1.0,,,,90.0,38.0,5.8,15.0,0.0779803,,0,,-0.25,-0.11,-0.06,,,,2.0,6.0,10.0,1.0,2.0,1.0,,,4.0,2.0,2.0,,,,,,1.0,1.0,,3.0,,,,,,,,,,,,2.0
14131885,away,Vitória SC,Alioune Ndoye,alioune-ndoye,A. Ndoye,F,90,186,958,M,1063255,EUR,1002153600,F,90,90,True,1.0,1.0,,,0.0,,,1.0,1.0,2.0,6.0,1.0,3.0,,,,33.0,10.0,6.7,4.0,0.00267335,,1,,0.02,0.06,0.13,,,,,2.0,3.0,,2.0,1.0,,,,3.0,,0.0314,,-0.18,,,,,,,,1.0,,,,,,,,,,
14131885,away,Vitória SC,Oumar Camara,oumar-camara,O. Camara,F,19,176,863,M,1563640,EUR,1178841600,F,19,19,True,9.0,9.0,,,0.0,4.0,4.0,5.0,5.0,,1.0,1.0,1.0,,,,33.0,11.0,6.6,,0.0049399,,1,,-0.04,0.05,0.13,,,,,,,,,,,,,,,0.0182,,-0.02,,,,,,,,1.0,,,,,,,,,,
14131885,away,Vitória SC,Telmo Arcanjo,telmo-arcanjo,T. Arcanjo,M,18,180,559,M,1035280,EUR,993081600,M,18,18,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,,,,25.0,12.0,6.8,4.0,0.0474862,,1,,0.13,0.02,-0.01,,,,3.0,1.0,1.0,,,,1.0,,1.0,1.0,,0.0106,0.0112,-0.03,,,,,,1.0,,,,,1.0,,,,,,,
14131885,away,Vitória SC,Orest Lebedenko,orest-lebedenko,O. Lebedenko,D,17,174,156,M,844409,EUR,906508800,D,17,17,True,9.0,9.0,,,0.0,7.0,7.0,2.0,2.0,,,3.0,,,,,13.0,17.0,6.6,4.0,0.119577,,0,,0.06,-0.05,0.16,,,,2.0,,2.0,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,
14131885,away,Vitória SC,Beni Mukendi,beni-mukendi,B. Mukendi,M,16,180,646,M,1002367,EUR,1021939200,M,16,16,True,13.0,11.0,1.0,1.0,0.0,6.0,6.0,5.0,7.0,,1.0,1.0,,,,,13.0,19.0,6.7,3.0,0.015858,,0,,0.16,0.02,-0.02,,,,1.0,,1.0,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,
14131885,away,Vitória SC,Juan Castillo,juan-castillo,J. Castillo,G,25,191,379,M,1175004,EUR,1042416000,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Juan Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131885,away,Vitória SC,Paulo Vitor,paulo-vitor,P. Vitor,D,3,190,73,M,1176165,EUR,995500800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131885,away,Vitória SC,Matija Mitrović,mitrovic-matija,M. Mitrović,M,6,182,261,M,1166097,EUR,1102809600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Matija Mitrovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131885,away,Vitória SC,Fabio Blanco,blanco-fabio,F. Blanco,M,22,179,419,M,1130363,EUR,1077062400,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
