match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_keyPass,stat_accurateCross,stat_challengeLost,stat_dispossessed,captain,stat_blockedScoringAttempt,stat_penaltyWon,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_penaltyConceded,stat_penaltyFaced,stat_totalOffside,stat_bigChanceMissed
10389912,home,Lille,Jonathan David,,,jonathan-david,J. David,F,30,180,21023,M,935564,EUR,947808000,F,9,9,False,28.0,22.0,,,6.0,7.0,16.0,21.0,4.0,3.0,1.0,,,,,,81.0,42.0,7.3,11.0,0.8702,0.9799,0.139138,2,,jodavid,,1.0,4.0,4.0,2.0,1.0,,,1.0,,,2.0,1.0,2.0,1.0,,,,,,,1.0,1.0,,,,,,
10389912,home,Lille,Gabriel Gudmundsson,,,gabriel-gudmundsson,G. Gudmundsson,D,3,181,1194,M,834308,EUR,925344000,D,5,5,True,14.0,12.0,3.0,1.0,5.0,6.0,7.0,9.0,5.0,4.0,2.0,,,,,,64.0,34.0,6.6,6.0,0.02,0.0,0.00351818,1,,,1.0,,2.0,1.0,,1.0,1.0,,,3.0,1.0,,,,,,,1.0,,,,,,,,,,,
10389912,home,Lille,Rémy Cabella,,,remy-cabella,R. Cabella,M,20,171,1177,M,72998,EUR,636854400,M,10,10,True,8.0,8.0,,,1.0,1.0,8.0,9.0,,1.0,,,,,,,23.0,12.0,6.9,3.0,0.0,0.0,0.489815,0,,,2.0,,3.0,1.0,,,,,,,,,,,2.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,
10389912,home,Lille,Angel Gomes,,,angel-gomes,A. Gomes,M,47,168,3430,M,867441,EUR,967680000,M,20,20,True,7.0,4.0,1.0,,1.0,1.0,3.0,6.0,3.0,1.0,,,,,,,22.0,9.0,6.7,3.0,0.0355,0.0,0.0135339,1,,,,2.0,1.0,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
10389912,home,Lille,Adam Ounas,,,adam-ounas,A. Ounas,M,10,172,8650,M,818440,EUR,847670400,M,11,11,True,,,,,,,,,1.0,,,,,,,,9.0,2.0,6.6,1.0,0.0,0.0,0.0,0,,ounas_11,,,1.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,
10389912,home,Lille,Mohamed Bayo,,,mohamed-bayo,M. Bayo,F,9,188,4444,M,909318,EUR,896918400,F,27,27,True,3.0,2.0,,,,,2.0,3.0,1.0,,,,,,,,9.0,6.0,6.6,2.0,0.0,0.0,0.0655118,0,,mohamedbayo27,,1.0,3.0,,,,,,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,
10389912,home,Lille,Benoît Costil,,,benoit-costil,B. Costil,G,,188,146,M,26965,EUR,552268800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389912,home,Lille,Abdoulaye Ousmane,,,abdoulaye-ousmane,A. Ousmane,M,41,183,31,M,990015,EUR,951177600,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389912,home,Lille,Simon Ramet,,,ramet-simon,S. Ramet,M,38,170,9,M,1010031,EUR,1047513600,D,38,38,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389912,home,Lille,Amine Messoussa,,,messoussa-amine,A. Messoussa,F,29,180,348,M,1142132,EUR,1097539200,F,32,32,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389912,away,Olympique de Marseille,Pau López,,,pau-lopez,P. López,G,25,189,1242,M,548848,EUR,787276800,G,16,16,False,58.0,43.0,23.0,9.0,40.0,44.0,3.0,14.0,,6.0,,,1.0,1.0,1.0,1.0,90.0,62.0,5.9,15.0,0.0,0.0,0.00109841,0,-0.6251,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,
10389912,away,Olympique de Marseille,Chancel Mbemba,,,chancel-mbemba,C. Mbemba,D,18,182,34725,M,238612,EUR,776304000,D,99,99,False,49.0,39.0,5.0,1.0,34.0,37.0,5.0,12.0,5.0,1.0,,,,,,,90.0,62.0,6.3,13.0,0.0,0.0,0.00589428,0,,chancel22,,2.0,4.0,1.0,1.0,,3.0,,,2.0,1.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,
10389912,away,Olympique de Marseille,Samuel Gigot,,,samuel-gigot,S. Gigot,D,2,187,808,M,339231,EUR,750384000,D,4,4,False,14.0,13.0,1.0,,9.0,9.0,4.0,5.0,3.0,,1.0,,,,,,19.0,16.0,6.7,1.0,0.0,0.0,0.00199277,0,,,,1.0,2.0,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,
10389912,away,Olympique de Marseille,Leonardo Balerdi,,,leonardo-balerdi,L. Balerdi,D,5,188,7165,M,928236,EUR,917308800,D,5,5,False,69.0,55.0,16.0,8.0,44.0,53.0,11.0,16.0,9.0,9.0,1.0,,,,,,90.0,83.0,6.7,16.0,0.0,0.0,0.00897287,0,,leobalerdi5,,5.0,3.0,,,,2.0,,2.0,3.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,
10389912,away,Olympique de Marseille,Jonathan Clauss,,,jonathan-clauss,J. Clauss,M,92,178,2004,M,821728,EUR,717379200,M,7,7,False,35.0,27.0,5.0,3.0,16.0,18.0,11.0,18.0,2.0,10.0,,,,,,,90.0,64.0,7.0,18.0,0.2468,0.9792,0.067564,2,,,1.0,,7.0,4.0,1.0,1.0,1.0,,,1.0,1.0,4.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,
10389912,away,Olympique de Marseille,Valentin Rongier,,,valentin-rongier,V. Rongier,M,21,172,1149,M,581314,EUR,786758400,M,21,21,False,44.0,37.0,3.0,2.0,22.0,24.0,15.0,20.0,4.0,7.0,,,,,,,90.0,52.0,6.9,8.0,0.0,0.0,0.212409,0,,,,,5.0,,,,,,2.0,4.0,2.0,,2.0,1.0,,,2.0,,True,,,,,,,,,,
10389912,away,Olympique de Marseille,Jordan Veretout,,,jordan-veretout,J. Veretout,M,21,177,1268,M,151124,EUR,730944000,M,27,27,False,47.0,39.0,5.0,4.0,24.0,27.0,15.0,20.0,4.0,8.0,2.0,,,,,,90.0,57.0,7.0,8.0,0.0,0.0,0.114556,0,,,,1.0,2.0,,,,2.0,,2.0,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,1.0,
10389912,away,Olympique de Marseille,Sead Kolašinac,,,sead-kolasinac,S. Kolašinac,D,23,183,3276,M,142148,EUR,740534400,M,23,23,False,51.0,41.0,1.0,,36.0,37.0,5.0,14.0,1.0,4.0,,,,,,,90.0,56.0,6.2,10.0,0.0,0.0,0.00235551,0,,,,,7.0,,,,3.0,,1.0,1.0,1.0,,1.0,3.0,,,3.0,,,,,,,,,,,,
10389912,away,Olympique de Marseille,Ruslan Malinovskyi,,,ruslan-malinovskyi,R. Malinovskyi,M,17,181,4666,M,195850,EUR,736473600,F,18,18,False,26.0,18.0,2.0,1.0,5.0,5.0,13.0,22.0,7.0,4.0,4.0,,,,,,90.0,41.0,7.3,13.0,0.0624,0.0,0.0406096,2,,malinovskyi18,1.0,2.0,6.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,3.0,2.0,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,,,,
10389912,away,Olympique de Marseille,Cengiz Ünder,,,cengiz-under,C. Ünder,F,11,173,4735,M,758876,EUR,868838400,F,17,17,False,22.0,12.0,1.0,,6.0,8.0,7.0,17.0,2.0,4.0,1.0,,,,,,90.0,41.0,6.8,19.0,0.1629,0.1121,0.263342,2,,cengizunder,3.0,,8.0,2.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,,3.0,,1.0,,1.0,,,1.0,,,1.0,
10389912,away,Olympique de Marseille,Alexis Sánchez,,,alexis-sanchez,A. Sánchez,F,10,169,29898,M,34120,EUR,598492800,F,70,70,False,22.0,19.0,4.0,3.0,10.0,11.0,9.0,12.0,4.0,1.0,2.0,,,,,,90.0,32.0,6.4,7.0,0.1981,0.295,0.0573269,1,,AlexisS,1.0,,10.0,3.0,2.0,,,,,,,1.0,3.0,4.0,1.0,,2.0,1.0,,,,1.0,,,,,,3.0,1.0
10389912,away,Olympique de Marseille,Issa Kaboré,,,issa-kabore,I. Kaboré,D,12,180,16736,M,1006189,EUR,989625600,D,29,29,True,15.0,11.0,2.0,,10.0,11.0,1.0,6.0,5.0,5.0,1.0,,,,,,52.0,34.0,6.5,14.0,0.0,0.0,0.00636688,0,,issa_kabore_29,2.0,,3.0,2.0,1.0,,,,,3.0,1.0,6.0,1.0,,,,,1.0,,,,,,,,,,,
10389912,away,Olympique de Marseille,Vitinha,,,vitinha,Vitinha,F,9,183,2248,M,1093695,EUR,953078400,F,9,9,True,4.0,4.0,,,3.0,3.0,1.0,1.0,1.0,3.0,,,,,,,19.0,7.0,6.6,1.0,0.0359,0.0,0.00063158,1,,,,,2.0,2.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
10389912,away,Olympique de Marseille,Simon Ngapandouetnbu,,,ngapandouetnbu-simon,S. Ngapandouetnbu,G,31,187,1042,M,988841,EUR,1050019200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389912,away,Olympique de Marseille,Rubén Blanco,,,ruben-blanco,R. Blanco,G,,188,391,M,180515,EUR,806630400,G,36,36,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389912,away,Olympique de Marseille,Eric Bailly,,,eric-bailly,E. Bailly,D,2,187,4273,M,606346,EUR,766108800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,ericbailly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389912,away,Olympique de Marseille,Mattéo Guendouzi,,,matteo-guendouzi,M. Guendouzi,M,6,185,7016,M,852404,EUR,924048000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,MatteoGuendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389912,away,Olympique de Marseille,Bartuğ Elmaz,,,bartug-elmaz,B. Elmaz,M,6,179,1231,M,997165,EUR,1045612800,M,47,47,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389912,away,Olympique de Marseille,François Régis Mughe,François Régis Mughe,,francois-regis-mughe,F. R. Mughe,F,63,173,489,M,1403127,EUR,1087257600,F,33,33,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
