match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,player_sofascoreId,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_outfielderBlock,stat_totalCross,stat_penaltyWon,captain,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_hitWoodwork,stat_dispossessed,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_penaltyConceded,stat_totalOffside
14025122,home,West Ham United,Alphonse Aréola,alphonse-areola,A. Aréola,G,23,195,3046,M,96531,EUR,730771200,G,23,23,False,28.0,7.0,24.0,3.0,0.0,5.0,7.0,2.0,21.0,1.0,6.0,1.0,1.0,90.0,34.0,6.7,21.0,0.00027823,43.162003164669,9.0,36.435,6.3,0.1819,0,0.094,0.0,0.01,0.32,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025122,home,West Ham United,Aaron Wan-Bissaka,aaron-wan-bissaka,A. Wan-Bissaka,D,29,183,18282,M,863653,EUR,880502400,D,29,29,False,36.0,30.0,3.0,2.0,0.0,13.0,15.0,17.0,21.0,3.0,4.0,,,90.0,55.0,6.9,7.0,0.0385556,32.136862059172,5.0,1.575,7.56,,0,,0.36,-0.28,-0.17,,,,awbissaka,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025122,home,West Ham United,Konstantinos Mavropanos,konstantinos-mavropanos,K. Mavropanos,D,15,194,2680,M,829022,EUR,881798400,D,15,15,False,41.0,28.0,12.0,5.0,0.0,22.0,25.0,6.0,16.0,5.0,3.0,,,90.0,50.0,6.0,14.0,0.0016397,44.30889411272,8.0,5.775,6.825,,1,,-0.02,0.05,-0.15,,,,,3.0,4.0,,,,,,,1.0,4.0,1.0,1.0,1.0,2.0,0.047,-0.06,,,,,,,,,,,,,,,,,,,,,,,,
14025122,home,West Ham United,Jean-Clair Todibo,jean-clair-todibo,J-C. Todibo,D,25,189,2607,M,945217,EUR,946512000,D,25,25,False,41.0,39.0,2.0,2.0,0.0,28.0,29.0,11.0,12.0,3.0,3.0,,,90.0,50.0,6.6,3.0,0.00447325,64.831838618396,7.0,27.51,11.34,,0,,0.07,0.1,-0.03,,,,,2.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14025122,home,West Ham United,Oliver Scarles,scarles-oliver,O. Scarles,M,30,180,573,M,1150952,EUR,1134345600,D,30,30,False,33.0,27.0,5.0,2.0,0.0,18.0,20.0,9.0,13.0,,3.0,,,70.0,54.0,7.2,8.0,0.00548421,57.64659316065,8.0,19.95,8.505,,0,,0.17,-0.23,-0.1,,Oliver Scarles,,,2.0,6.0,,,4.0,3.0,2.0,,2.0,,,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14025122,home,West Ham United,Jarrod Bowen,jarrod-bowen,J. Bowen,M,20,174,9125,M,552884,EUR,851040000,M,20,20,False,21.0,16.0,,,1.0,5.0,6.0,11.0,15.0,,3.0,,,90.0,41.0,7.9,10.0,0.143316,150.1718307538,10.0,110.67,34.86,,2,,0.3,0.02,-0.05,,,,jarrodbowen,4.0,8.0,,3.0,2.0,,4.0,1.0,2.0,1.0,,,2.0,,0.8368,0.3,,3.0,,True,2.0,1.0,1.0,1.0,1.0,1.0,0.9078,91.228929661286,3.0,,,,,,,,,,,
14025122,home,West Ham United,Tomáš Souček,tomas-soucek,T. Souček,M,28,192,3256,M,799041,EUR,793843200,M,28,28,False,49.0,38.0,4.0,3.0,0.0,21.0,25.0,17.0,24.0,4.0,4.0,,,90.0,59.0,7.1,12.0,0.0894858,87.478444833989,14.0,26.25,8.4,,0,,0.22,0.06,-0.05,,,,,3.0,6.0,1.0,,2.0,2.0,1.0,1.0,2.0,3.0,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
14025122,home,West Ham United,Mateus Fernandes,mateus-fernandes,M. Fernandes,M,18,178,3830,M,1142562,EUR,1089417600,M,18,18,False,48.0,43.0,9.0,8.0,0.0,17.0,18.0,26.0,30.0,,4.0,,,90.0,68.0,8.9,9.0,0.0446123,102.30358360533,13.0,39.375,11.025,,3,,0.36,0.13,0.2,,,,,1.0,7.0,,1.0,5.0,3.0,1.0,,1.0,,2.0,,,,0.067,0.55,,4.0,,,,1.0,,1.0,,1.0,0.0489,,,1.0,,,,,,,,,,
14025122,home,West Ham United,Crysencio Summerville,crysencio-summerville,C. Summerville,M,7,174,5285,M,917005,EUR,1004400000,M,7,7,False,21.0,19.0,1.0,1.0,0.0,10.0,10.0,9.0,11.0,,2.0,,,89.0,43.0,8.0,13.0,0.041433,215.25404183817,20.0,96.075,27.51,,2,,-0.23,0.48,-0.07,,,,csummerville7,4.0,7.0,,5.0,2.0,1.0,2.0,2.0,,1.0,,1.0,3.0,1.0,0.1269,0.49,,4.0,,,,2.0,,1.0,1.0,1.0,0.0894,138.06350196297,9.0,,,,,,,,,,,
14025122,home,West Ham United,Pablo Felipe,pablo-felipe,P. Felipe,F,19,184,2627,M,1101174,EUR,1073001600,F,19,19,False,20.0,15.0,,,0.0,6.0,8.0,9.0,12.0,1.0,1.0,,,70.0,36.0,5.8,12.0,0.00903242,36.016860766287,6.0,9.765,8.085,,1,,-0.08,-0.55,0.13,,Pablo Felipe Pereira de Jesus,,,14.0,4.0,,2.0,2.0,,,,9.0,2.0,1.0,,4.0,2.0,0.1193,0.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
