match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_outfielderBlock,stat_dispossessed,stat_wasFouled,stat_punches
11067349,home,Corinthians,Yuri Alberto,yuri-alberto,Y. Alberto,F,9,183,45110,M,yurialberto,905463,EUR,984873600,F,9,9,False,,18.0,17.0,,,3.0,3.0,15.0,16.0,2.0,8.0,2.0,,,,90.0,31.0,6.7,8.0,0.2808,0.016,0.0489669,3,,,,1.0,1.0,1.0,,2.0,,1.0,,,4.0,4.0,,1.0,,,1.0,1.0,1.0,,,1.0,,2.0,,
11067349,home,Corinthians,Fagner,fagner,Fagner,D,23,168,3781,M,Fagner,25554,EUR,613526400,D,23,23,True,,49.0,43.0,2.0,1.0,24.0,25.0,21.0,27.0,,2.0,3.0,,,,45.0,63.0,6.9,8.0,0.0,0.0,0.142842,0,,,,3.0,,,,,1.0,1.0,,,,2.0,,,,,,2.0,,,,3.0,,,,
11067349,home,Corinthians,Renato Augusto,renato-augusto,R. Augusto,M,7,185,1895,M,,34152,EUR,571276800,M,8,8,True,,68.0,62.0,6.0,4.0,18.0,18.0,44.0,50.0,,,5.0,,,,45.0,78.0,7.6,7.0,0.052,0.0,0.0364379,2,,,,,,4.0,,2.0,,1.0,1.0,1.0,1.0,,,,,,,,2.0,2.0,,2.0,1.0,,1.0,
11067349,home,Corinthians,Gustavo Silva,gustavo-silva,G. Silva,M,7,169,745,M,,863283,EUR,873590400,F,19,19,True,,19.0,18.0,1.0,1.0,10.0,10.0,8.0,10.0,1.0,1.0,1.0,,,,33.0,26.0,6.8,4.0,0.0,0.0,0.00629419,0,,,,1.0,1.0,2.0,,,,,,,2.0,,,,,,,,,,,2.0,,,1.0,
11067349,home,Corinthians,Ángel Romero,angel-romero,Á. Romero,F,29,177,10605,M,ÁRomero,1197041,EUR,710208000,F,11,11,True,,14.0,14.0,,,3.0,3.0,12.0,13.0,3.0,6.0,1.0,,,,33.0,22.0,6.7,3.0,0.0,0.0,0.0976509,0,,,,2.0,,3.0,2.0,,,,2.0,1.0,1.0,,,,,,,1.0,1.0,,,1.0,,,1.0,
11067349,home,Corinthians,Fábio Santos,fabio-santos,Fábio Santos,D,6,179,356,,,35519,EUR,495676800,D,6,6,True,,7.0,4.0,,,1.0,2.0,3.0,5.0,,1.0,,,,,10.0,12.0,6.5,4.0,0.0,0.0,0.0016115,0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,
11067349,home,Corinthians,Carlos Miguel,carlos-miguel,C. Miguel,G,1,204,5473,M,,973738,EUR,907891200,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067349,home,Corinthians,Caetano,caetano,Caetano,D,16,182,910,M,,959006,EUR,930182400,D,14,14,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067349,home,Corinthians,Giuliano,giuliano,Giuliano,M,,172,929,M,,90862,EUR,644112000,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067349,home,Corinthians,Fausto Vera,fausto-vera,F. Vera,M,8,181,1966,M,,930690,EUR,954028800,M,5,5,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067349,home,Corinthians,Víctor Cantillo,victor-cantillo,V. Cantillo,M,23,182,638,M,,355802,EUR,750643200,M,24,24,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067349,home,Corinthians,Guilherme Biro,guilherme-biro,Guilherme Biro,M,20,173,1092,M,,1106667,EUR,1074556800,D,26,26,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067349,home,Corinthians,Ruan Oliveira,ruan-oliveira,Ruan Oliveira,M,10,176,665,M,,1047656,EUR,953769600,M,33,33,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Ruan Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,
11067349,away,Botafogo,Lucas Perri,lucas-perri,L. Perri,G,1,196,3423,M,,871290,EUR,881712000,G,12,12,False,,26.0,10.0,23.0,7.0,4.0,10.0,6.0,16.0,,,7.0,,2.0,4.0,90.0,37.0,6.9,17.0,0.0,0.0,0.0007634,0,0.3096,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,1.0
11067349,away,Botafogo,Leonel Di Plácido,leonel-di-placido,L. Di Plácido,D,24,173,273,M,,546338,EUR,759715200,D,24,24,False,,24.0,19.0,3.0,1.0,11.0,16.0,8.0,9.0,,6.0,10.0,,,,77.0,40.0,6.5,11.0,0.0,0.0,0.00451009,0,,,,1.0,,4.0,2.0,,,2.0,4.0,4.0,3.0,3.0,,,,,,,1.0,,,,,,,
11067349,away,Botafogo,Adryelson,adryelson,Adryelson,D,34,184,1086,M,,795261,EUR,890611200,D,34,34,False,,37.0,31.0,4.0,,19.0,20.0,12.0,17.0,,1.0,2.0,,,,90.0,48.0,7.0,6.0,0.0,0.0,0.00337171,0,,,,,1.0,4.0,,,5.0,,2.0,1.0,,1.0,,,,,,,,,,,2.0,,1.0,
11067349,away,Botafogo,Víctor Cuesta,victor-cuesta,Víctor Cuesta,D,31,187,553,M,,587148,EUR,595900800,D,15,15,False,,21.0,18.0,2.0,1.0,12.0,14.0,7.0,9.0,3.0,3.0,2.0,,,,90.0,38.0,7.2,4.0,0.0,0.0,0.0254801,0,,,,2.0,3.0,5.0,,,4.0,2.0,1.0,,,,,,,,,1.0,,,,,2.0,,2.0,
11067349,away,Botafogo,Marçal,marcal,Marçal,D,21,178,1062,M,,143593,EUR,603849600,D,21,21,False,True,13.0,12.0,1.0,1.0,7.0,7.0,5.0,6.0,,4.0,4.0,,,,23.0,23.0,4.0,3.0,0.0,0.0,0.00564887,0,,,,,,2.0,,,,,1.0,,,2.0,,,,,,,2.0,1.0,,,,1.0,,
11067349,away,Botafogo,Marlon Freitas,marlon-freitas,M. Freitas,M,17,185,3107,M,,840202,EUR,796262400,M,17,17,False,,36.0,28.0,5.0,2.0,15.0,16.0,13.0,20.0,,,3.0,,,,65.0,41.0,6.7,9.0,0.0,0.0,0.0113261,0,,,,,,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,
11067349,away,Botafogo,Tchê Tchê,tche-tche,Tchê Tchê,M,3,175,2494,M,,840398,EUR,715132800,M,6,6,False,,24.0,20.0,3.0,1.0,12.0,14.0,8.0,10.0,1.0,3.0,4.0,,,,90.0,40.0,6.7,6.0,0.0272,0.0,0.00502721,1,,,,,,1.0,,1.0,5.0,2.0,,,,1.0,,,,,,,,,,,,1.0,1.0,
11067349,away,Botafogo,Victor Sá,victor-sa,Victor Sá,M,7,178,521,M,,799634,EUR,764726400,M,7,7,False,,24.0,21.0,2.0,2.0,7.0,8.0,14.0,17.0,3.0,6.0,6.0,,,,81.0,36.0,6.5,6.0,0.0367,0.0,0.127859,1,,,,1.0,,4.0,1.0,1.0,,1.0,,,,,,,,,,,2.0,,,,,,4.0,
11067349,away,Botafogo,Eduardo,eduardo,Eduardo,M,21,184,1737,M,,76507,EUR,624585600,M,33,33,False,,44.0,39.0,2.0,2.0,18.0,21.0,21.0,23.0,,7.0,8.0,,,,90.0,64.0,6.2,13.0,0.0685,0.0,0.0170586,2,,,,,,7.0,2.0,1.0,,1.0,2.0,,3.0,,,,1.0,,,,4.0,2.0,,,,3.0,3.0,
11067349,away,Botafogo,Luís Henrique,luis-henrique,L. Henrique,M,11,181,6186,M,,977679,EUR,1008288000,M,11,11,False,,18.0,13.0,,,4.0,6.0,9.0,13.0,1.0,8.0,4.0,,,,65.0,36.0,6.3,14.0,0.0253,0.0,0.0200503,1,,,,1.0,,4.0,1.0,1.0,,,,,2.0,,,,,,,,7.0,4.0,,2.0,,3.0,,
11067349,away,Botafogo,Tiquinho Soares,tiquinho-soares,Tiquinho,F,9,187,4683,M,tiquinho_soares_29,789100,EUR,664070400,F,9,9,False,,19.0,13.0,,,6.0,7.0,7.0,12.0,1.0,3.0,2.0,,,,65.0,31.0,6.9,9.0,0.0326,0.0,0.00977804,2,,,,,1.0,6.0,,1.0,,1.0,,,1.0,,,,1.0,,,,2.0,1.0,,2.0,,1.0,4.0,
11067349,away,Botafogo,Hugo,hugo,Hugo,D,16,175,534,M,,1018915,EUR,1000944000,D,16,16,True,,13.0,10.0,2.0,1.0,5.0,5.0,8.0,14.0,,1.0,1.0,,,,25.0,23.0,6.9,8.0,0.0,0.0,0.121013,0,,,,6.0,,,,,1.0,,,,,1.0,,,,,,3.0,,,,2.0,,,,
11067349,away,Botafogo,Gabriel Pires,gabriel-pires,G. Pires,M,10,186,398,M,,178407,EUR,748310400,M,14,14,True,,28.0,21.0,3.0,1.0,12.0,15.0,9.0,13.0,,2.0,4.0,,,,25.0,35.0,6.5,10.0,0.0,0.0,0.015815,0,,,,,2.0,2.0,2.0,,2.0,1.0,,,3.0,,,,,,,,,,,,,,,
11067349,away,Botafogo,Diego Costa,diego-costa,Diego Costa,F,,187,4454,,diego.costa,21212,EUR,592185600,F,19,19,True,,10.0,10.0,,,3.0,3.0,7.0,7.0,2.0,3.0,1.0,,,,25.0,13.0,6.5,1.0,0.0,0.0,0.0101922,0,,,,,,2.0,,,,,,,,,,,,,1.0,,1.0,,,,,,2.0,
11067349,away,Botafogo,Júnior Santos,junior-santos,J. Santos,F,37,188,2187,M,,922559,EUR,781833600,F,37,37,True,,1.0,,,,,,1.0,2.0,,1.0,,,,,13.0,12.0,7.3,3.0,0.2922,0.1248,0.00134924,2,,,,1.0,1.0,5.0,,,,,1.0,1.0,1.0,,,2.0,,,,1.0,4.0,3.0,,,,,,
11067349,away,Botafogo,Carlos Alberto,carlos-alberto,C. Alberto,M,11,179,526,M,,1008700,EUR,1018742400,F,27,27,True,,4.0,4.0,,,,,4.0,4.0,,,1.0,,,,9.0,7.0,6.7,2.0,0.0,0.0,0.310915,0,,,,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,
11067349,away,Botafogo,Gatito Fernández,gatito-fernandez,R. Fernández,G,25,191,1203,M,,840027,EUR,575596800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067349,away,Botafogo,Mateo Ponte,mateo-ponte,M. Ponte,D,4,183,1429,M,,1099163,EUR,1053734400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067349,away,Botafogo,Philipe Sampaio,philipe-sampaio,P. Sampaio,D,,191,349,M,,588996,EUR,784512000,D,94,94,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067349,away,Botafogo,Danilo Barbosa,danilo-barbosa,D. Barbosa,M,5,182,801,M,,330063,EUR,825465600,M,5,5,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067349,away,Botafogo,Matías Segovia,matias-segovia,Matías Segovia,M,77,165,1705,M,,988622,EUR,1041638400,M,10,10,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067349,away,Botafogo,Lucas Fernandes,lucas-fernandes,Lucas Fernandes,M,33,176,222,M,,837871,EUR,874713600,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067349,away,Botafogo,Janderson,janderson,Janderson,F,39,189,658,M,,1462989,EUR,925948800,F,39,39,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Janderson,,,,,,,,,,,,,,,,,,,,,,,,,,
