match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,injury,isHome,incidentClass,player_id,player_name,from,playerName,reason,rescinded
14065080,FT,0.0,4.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
14065080,,,,,90,0.0,,1,,,injuryTime,4.0,,,,,,,,,,
14065080,,,,,83,,,8,,,substitution,,124476851.0,False,False,regular,,,,,,
14065080,,,,,83,,,8,,,substitution,,124476852.0,False,False,regular,,,,,,
14065080,,0.0,4.0,,81,,,10,,,goal,,322476106.0,,False,regular,1005343.0,Justin Njinmah,,,,
14065080,,,,,75,,,16,,,substitution,,124476749.0,False,False,regular,,,,,,
14065080,,,,,75,,,16,,,substitution,,124476733.0,False,False,regular,,,,,,
14065080,,,,,74,,,17,,,substitution,,124476748.0,False,True,regular,,,,,,
14065080,,,,,74,,,17,,,substitution,,124476761.0,False,True,regular,,,,,,
14065080,,0.0,3.0,,74,,,17,,,goal,,322475409.0,,False,penalty,830127.0,Romano Schmid,penalty,,,
14065080,,,,,63,,,28,,,substitution,,124476500.0,False,False,regular,,,,,,
14065080,,,,,60,,,31,,,substitution,,124476477.0,False,True,regular,,,,,,
14065080,,,,,60,,,31,,,substitution,,124476492.0,False,True,regular,,,,,,
14065080,,,,,60,,,31,,,substitution,,124476493.0,False,True,regular,,,,,,
14065080,HT,0.0,2.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
14065080,,,,,45,0.0,,1,,,injuryTime,3.0,,,,,,,,,,
14065080,,,,,38,,,8,,,card,,123877734.0,,True,yellow,925910.0,Shuto Machino,,Shuto Machino,Foul,False
14065080,,0.0,2.0,,26,,,20,,,goal,,322470514.0,,False,regular,830142.0,Jens Stage,,,,
14065080,,0.0,1.0,,15,,,31,,,goal,,322469742.0,,False,regular,1100836.0,Samuel Mbangula,,,,
