match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,rescinded,id,isHome,incidentClass,player_id,player_name,reason,length,injury
12763993,FT,3.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,
12763993,,,,,90,7.0,,1,,,card,Malick Fofana,False,121783559.0,True,yellow,1195784.0,Malick Fofana,,,
12763993,,,,,90,7.0,,1,,,card,Moussa Niakhaté,False,121783556.0,True,yellow,758168.0,Moussa Niakhaté,Time wasting,,
12763993,,,,,90,6.0,,1,,,card,Ellyes Skhiri,False,121783557.0,False,yellow,591706.0,Ellyes Skhiri,Argument,,
12763993,,,,,90,3.0,,1,,,card,Nnamdi Collins,False,121783549.0,False,yellow,1048569.0,Nnamdi Collins,Foul,,
12763993,,,,,90,,,1,,,card,Ainsley Maitland-Niles,False,121783543.0,True,yellow,352768.0,Ainsley Maitland-Niles,Argument,,
12763993,,,,,90,,,1,,,card,Rasmus Kristensen,False,121783541.0,False,yellow,921789.0,Rasmus Kristensen,Argument,,
12763993,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,6.0,
12763993,,3.0,2.0,,85,,,6,,,goal,,,192429063.0,False,regular,873554.0,Omar Marmoush,,,
12763993,,,,,81,,,10,,,substitution,,,123385517.0,True,regular,,,,,False
12763993,,,,,81,,,10,,,substitution,,,123385516.0,True,regular,,,,,False
12763993,,,,,81,,,10,,,substitution,,,123385515.0,True,regular,,,,,False
12763993,,,,,80,,,11,,,card,Omar Marmoush,False,121783516.0,False,yellow,873554.0,Omar Marmoush,Foul,,
12763993,,,,,80,,,11,,,substitution,,,123385502.0,False,regular,,,,,False
12763993,,,,,74,,,17,,,card,Hugo Ekitiké,False,121783509.0,False,yellow,1048422.0,Hugo Ekitiké,Argument,,
12763993,,,,,73,,,18,,,substitution,,,123385459.0,True,regular,,,,,False
12763993,,,,,72,,,19,,,substitution,,,123385458.0,True,regular,,,,,False
12763993,,,,,69,,,22,,,card,Nicolás Tagliafico,False,121783503.0,True,yellow,158243.0,Nicolás Tagliafico,Foul,,
12763993,,,,,63,,,28,,,substitution,,,123385402.0,False,regular,,,,,False
12763993,,,,,63,,,28,,,substitution,,,123385401.0,False,regular,,,,,False
12763993,,,,,61,,,30,,,card,Alexandre Lacazette,False,121783496.0,True,yellow,50070.0,Alexandre Lacazette,Foul,,
12763993,,,,,57,,,34,,,card,Robin Koch,False,121783488.0,False,yellow,581302.0,Robin Koch,Foul,,
12763993,,3.0,1.0,,54,,,37,,,goal,,,192427992.0,True,regular,1202024.0,Ernest Nuamah,,,
12763993,,2.0,1.0,,50,,,41,,,goal,,,192427733.0,True,regular,1195784.0,Malick Fofana,,,
12763993,,,,,46,,,45,,,substitution,,,123385347.0,False,regular,,,,,False
12763993,,,,,46,,,45,,,substitution,,,123385346.0,False,regular,,,,,False
12763993,HT,1.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,
12763993,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,1.0,
12763993,,1.0,1.0,,27,,,19,,,goal,,,192426363.0,True,regular,979128.0,Rayan Cherki,,,
12763993,,0.0,1.0,,18,,,28,,,goal,,,192426080.0,False,regular,997012.0,Ansgar Knauff,,,
12763993,,,,,13,,,33,,,card,Niels Nkounkou,False,121783443.0,False,yellow,941179.0,Niels Nkounkou,Foul,,
12763993,,,,,-5,,,6,,,card,Dino Toppmöller,False,121783561.0,False,red,,,Argument,,
12763993,,,,,-5,,,6,,,card,Dino Toppmöller,False,121783511.0,False,yellow,,,Argument,,
