match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_onTargetScoringAttempt,stat_interceptionWon,stat_fouls,stat_penaltyMiss,stat_bigChanceCreated,stat_keyPass,stat_outfielderBlock,stat_blockedScoringAttempt,stat_totalContest,stat_totalOffside,captain,stat_wonContest,stat_penaltyWon,stat_goals,stat_goodHighClaim,stat_penaltySave,stat_penaltyFaced,stat_punches,stat_penaltyConceded
12264388,home,Orange County SC,Ethan Zubak,,,ethan-zubak,E. Zubak,F,9,188.0,29,M,937124,EUR,892598400,F,9,9,False,15.0,9.0,2.0,1.0,0.0,4.0,5.0,5.0,11.0,1.0,,,,,45.0,20.0,6.6,11.0,0,1.0,,,2.0,2.0,2.0,,1.0,,,,,,3.0,,,,1.0,,,,,,,,True,,,,,,,,
12264388,home,Orange County SC,Ashish Chattha,,,ashish-chattha,A. Chattha,M,15,,7,M,935625,EUR,947116800,M,15,15,True,42.0,37.0,2.0,1.0,0.0,10.0,11.0,28.0,37.0,1.0,,,,,67.0,58.0,7.1,11.0,0,6.0,1.0,,,3.0,4.0,,,,,,4.0,3.0,,,,,3.0,,,1.0,,,,,,,,,,,,,
12264388,home,Orange County SC,Cameron Dunbar,,,cameron-dunbar,C. Dunbar,M,7,168.0,43,M,1020609,EUR,1035244800,F,7,7,True,9.0,6.0,1.0,,0.0,1.0,1.0,6.0,13.0,1.0,,,,,44.0,21.0,7.4,8.0,3,5.0,1.0,1.0,,1.0,3.0,,,,1.0,,,,1.0,2.0,1.0,,,,,1.0,,1.0,1.0,,,1.0,1.0,,,,,,
12264388,home,Orange County SC,Thomas Amang,,,thomas-amang,T. Amang,F,,174.0,48,M,831295,EUR,886982400,F,21,21,True,3.0,2.0,,,0.0,,,3.0,6.0,,,,,,45.0,11.0,7.3,3.0,3,3.0,1.0,,,,2.0,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,2.0,,1.0,,,,,,1.0,,,,,
12264388,home,Orange County SC,Benjamin Barjolo,Benjamin Barjolo,,benjamin-barjolo,B. Barjolo,F,24,180.0,14,M,1533670,EUR,1171670400,F,24,24,True,2.0,1.0,1.0,,0.0,1.0,2.0,,,,,,,,10.0,3.0,6.4,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12264388,home,Orange County SC,Duran Ferree,Duran Michael Ferree,,duran-michael-ferree,D. Ferree,G,18,185.0,53,,1190389,EUR,1151452800,G,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12264388,home,Orange County SC,Ryan Ayoub,Ryan Ayoub,,ryan-ayoub,R. Ayoub,M,25,,3,M,1832181,EUR,1118707200,M,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12264388,home,Orange County SC,Benjamin Norris,Benjamin Norris,,benjamin-norris,B. Norris,M,35,,1,M,1489690,EUR,1156118400,M,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12264388,away,Loudoun United FC,Dane Jacomen,Dane Jacomen,,dane-jacomen,D. Jacomen,G,1,,3,M,1190453,EUR,983059200,G,1,1,False,34.0,20.0,20.0,6.0,0.0,18.0,24.0,2.0,10.0,9.0,1.0,3.0,,,90.0,44.0,7.7,14.0,0,,,,,,1.0,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,
12264388,away,Loudoun United FC,Justin Melly,Justin Melly,,justin-melly,J. Melly,D,,,2,,1838259,EUR,1153958400,D,36,36,False,19.0,15.0,1.0,1.0,0.0,11.0,12.0,4.0,9.0,4.0,,,,,74.0,41.0,7.0,8.0,0,2.0,,1.0,,4.0,2.0,1.0,,,,3.0,1.0,1.0,1.0,1.0,,2.0,1.0,,,,1.0,,1.0,,,,,,,,,,
12264388,away,Loudoun United FC,Keegan Hughes,Keegan Hughes,,hughes-keegan,K. Hughes,D,,191.0,11,M,1462845,EUR,964224000,D,2,2,False,25.0,21.0,3.0,1.0,0.0,19.0,21.0,2.0,4.0,6.0,,,,,90.0,37.0,6.9,5.0,1,,,2.0,1.0,2.0,4.0,,,,1.0,6.0,2.0,2.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,
12264388,away,Loudoun United FC,Drew Skundrich,,,drew-skundrich,D. Skundrich,M,12,180.0,1,M,983720,EUR,811296000,D,12,12,False,40.0,27.0,7.0,,0.0,17.0,22.0,11.0,19.0,3.0,,,,,90.0,55.0,6.5,16.0,1,1.0,1.0,,2.0,1.0,2.0,,,,,4.0,,,1.0,,,,1.0,,,1.0,,1.0,,,,,,,,,,,
12264388,away,Loudoun United FC,Keegan Tingey,,,keegan-tingey,K. Tingey,D,3,178.0,6,M,1461987,EUR,966470400,D,3,3,False,17.0,13.0,2.0,,0.0,8.0,11.0,5.0,6.0,1.0,,,,,58.0,31.0,6.4,7.0,0,,,,1.0,2.0,2.0,,,,,2.0,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,
12264388,away,Loudoun United FC,Gavin Turner,Gavin Turner,,gavin-turner,G. Turner,M,48,169.0,35,M,1190456,EUR,1167955200,M,40,40,False,22.0,15.0,1.0,1.0,1.0,7.0,12.0,8.0,10.0,4.0,,,,,90.0,32.0,7.0,10.0,0,,,,,,2.0,,,,,4.0,1.0,,3.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,
12264388,away,Loudoun United FC,Thomas McCabe,,,thomas-mccabe,T. McCabe,M,4,180.0,9,M,818400,EUR,891648000,M,4,4,False,45.0,38.0,6.0,6.0,0.0,16.0,19.0,24.0,28.0,1.0,,,,,90.0,50.0,7.0,8.0,1,2.0,2.0,,,2.0,,,,,,1.0,,,,,1.0,,2.0,,,1.0,,,,1.0,True,,,,,,,,
12264388,away,Loudoun United FC,Nelson Martinez,Nelson Martinez,,nelson-martinez,N. Martinez,M,,175.0,12,M,1034897,EUR,983577600,M,21,21,False,23.0,18.0,1.0,1.0,0.0,10.0,13.0,8.0,10.0,3.0,,,,,58.0,28.0,6.5,6.0,0,,,,1.0,1.0,2.0,,,,,2.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
12264388,away,Loudoun United FC,Kalil ElMedkhar,,,kalil-elmedkhar,K. ElMedkhar,M,10,188.0,54,M,983087,EUR,934934400,M,10,10,False,15.0,10.0,1.0,1.0,1.0,2.0,3.0,8.0,12.0,3.0,,,,,45.0,26.0,7.4,9.0,0,,,,,2.0,5.0,,1.0,,,,3.0,3.0,2.0,,,2.0,,,,2.0,,,3.0,1.0,,2.0,,,,,,,
12264388,away,Loudoun United FC,Wesley Leggett,Wesley Leggett,,wesley-leggett,W. Leggett,F,7,178.0,12,M,1476336,EUR,984700800,F,7,7,False,16.0,8.0,1.0,,0.0,2.0,5.0,6.0,11.0,1.0,,,,,90.0,40.0,8.3,17.0,2,,,3.0,3.0,11.0,8.0,,3.0,,,1.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,,,,1.0,,4.0,,,1.0,,2.0,,,,,
12264388,away,Loudoun United FC,Thomas Williamson,Thomas Williamson,,thomas-williamson,T. Williamson,F,,185.0,6,M,1118587,EUR,925862400,F,9,9,False,17.0,13.0,,,0.0,5.0,6.0,8.0,11.0,2.0,,,,,71.0,26.0,6.6,9.0,1,,,,,4.0,2.0,,,,,,,,2.0,1.0,1.0,,2.0,,,,,,3.0,,,1.0,,,,,,,
12264388,away,Loudoun United FC,Florian Valot,,,florian-valot,F. Valot,F,10,180.0,15,M,855791,EUR,729475200,M,8,8,True,26.0,20.0,4.0,2.0,0.0,6.0,9.0,14.0,17.0,3.0,,,,,45.0,34.0,6.6,7.0,1,,,,1.0,2.0,2.0,,,,1.0,1.0,1.0,1.0,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,1.0
12264388,away,Loudoun United FC,Kwame Awuah,,,kwame-awuah,K. Awuah,D,6,170.0,12,M,867756,EUR,817776000,D,6,6,True,11.0,9.0,2.0,1.0,0.0,2.0,2.0,7.0,9.0,3.0,,,,,32.0,17.0,6.5,3.0,0,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,
12264388,away,Loudoun United FC,Abdellatif Aboukoura,Abdellatif Aboukoura,,abdellatif-aboukoura,A. Aboukoura,M,11,175.0,268,M,1119352,EUR,1097884800,M,30,30,True,14.0,10.0,1.0,1.0,0.0,4.0,5.0,6.0,9.0,1.0,,,,,32.0,22.0,6.9,6.0,0,,,,,1.0,5.0,,,,,1.0,,,1.0,1.0,,,,,,1.0,,,5.0,,,4.0,,,,,,,
12264388,away,Loudoun United FC,Zach Ryan,Zach Ryan,,zach-ryan,Z. Ryan,F,14,183.0,8,M,1173932,EUR,916272000,F,14,14,True,9.0,9.0,1.0,1.0,0.0,2.0,2.0,7.0,7.0,2.0,,,,,19.0,14.0,7.0,1.0,1,,,,,1.0,1.0,,1.0,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,
12264388,away,Loudoun United FC,Hugo Fauroux,Hugo Fauroux,,hugo-fauroux,H. Fauroux,G,23,188.0,4,M,1121112,EUR,840758400,G,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12264388,away,Loudoun United FC,Christiano Francois,,,christiano-francois,C. Francois,F,,170.0,83,M,539974,EUR,742867200,F,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
