match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_wonTackle,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_goals,stat_penaltyWon,stat_goalAssist,stat_challengeLost,captain,stat_lastManTackle,stat_errorLeadToAShot,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal,stat_penaltyConceded,stat_totalOffside
10388510,home,FC Bayern München,Yann Sommer,yann-sommer,Y. Sommer,G,1,183,12744,M,yannsommer,16206,EUR,598320000,G,27,27,False,39.0,31.0,18.0,12.0,29.0,35.0,2.0,4.0,1.0,1.0,6.0,1.0,1.0,1.0,90.0,45.0,7.2,8.0,0.0,0.0,0.0012224,0,0.2422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388510,home,FC Bayern München,Benjamin Pavard,benjamin-pavard,B. Pavard,D,28,186,10858,M,benpavard21,787505,EUR,827971200,D,5,5,False,77.0,70.0,10.0,6.0,45.0,47.0,27.0,32.0,,1.0,6.0,,,,90.0,92.0,7.8,8.0,0.0,0.0,0.380526,0,,2.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10388510,home,FC Bayern München,Dayot Upamecano,dayot-upamecano,D. Upamecano,D,2,185,14152,M,Upamecano,798583,EUR,909446400,D,2,2,False,47.0,41.0,4.0,1.0,32.0,35.0,9.0,12.0,2.0,5.0,7.0,,,,90.0,62.0,6.8,9.0,0.0,0.0,0.00227696,0,,,,2.0,5.0,,1.0,1.0,2.0,1.0,,1.0,1.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10388510,home,FC Bayern München,Matthijs de Ligt,matthijs-de-ligt,M. de Ligt,D,4,188,32702,M,mdeligt,803031,EUR,934416000,D,4,4,False,59.0,50.0,5.0,4.0,33.0,35.0,17.0,24.0,3.0,3.0,10.0,,,,90.0,68.0,7.8,9.0,0.0975,0.0572,0.0287318,1,,,,8.0,10.0,,1.0,1.0,1.0,,1.0,,,3.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10388510,home,FC Bayern München,Leon Goretzka,leon-goretzka,L. Goretzka,M,8,189,12148,M,leon_goretzka,184661,EUR,792028800,M,8,8,False,62.0,50.0,9.0,4.0,28.0,34.0,22.0,28.0,5.0,7.0,13.0,,,,90.0,82.0,7.1,15.0,0.7843,0.0,0.0855681,2,,,,3.0,6.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,
10388510,home,FC Bayern München,Serge Gnabry,serge-gnabry,S. Gnabry,M,7,176,19183,M,sergegnabry,187433,EUR,805680000,M,7,7,False,65.0,58.0,4.0,,25.0,26.0,37.0,48.0,,5.0,12.0,,,,90.0,103.0,8.4,21.0,1.0573,1.3175,0.400981,6,,9.0,4.0,,6.0,1.0,,3.0,1.0,1.0,2.0,4.0,2.0,1.0,5.0,2.0,,2.0,2.0,,1.0,,,3.0,1.0,1.0,,,,,,,,,,,
10388510,home,FC Bayern München,Leroy Sané,leroy-sane,L. Sané,M,10,184,41295,M,LeroySane,293519,EUR,821318400,M,10,10,False,48.0,40.0,2.0,2.0,10.0,12.0,30.0,38.0,,7.0,7.0,,,,77.0,70.0,7.0,17.0,0.0208,0.1231,0.171577,1,,2.0,,1.0,8.0,,,1.0,1.0,1.0,2.0,3.0,8.0,,1.0,1.0,,1.0,5.0,,,,,,,,,,,,,,,,,,
10388510,home,FC Bayern München,Jamal Musiala,jamal-musiala,J. Musiala,M,10,184,116690,M,Bambi,1010231,EUR,1046217600,M,42,42,False,28.0,22.0,2.0,,12.0,13.0,10.0,15.0,1.0,4.0,4.0,,,,67.0,38.0,7.0,9.0,0.1013,0.0248,0.143692,1,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,1.0,2.0,,,,,,,,,
10388510,home,FC Bayern München,João Cancelo,joao-cancelo,J. Cancelo,D,2,182,90247,M,JCancelo,138892,EUR,769996800,M,22,22,False,33.0,21.0,2.0,1.0,11.0,17.0,11.0,18.0,1.0,7.0,4.0,,,,60.0,53.0,7.2,17.0,0.155,0.0,0.448029,1,,2.0,1.0,1.0,4.0,2.0,1.0,3.0,,2.0,3.0,1.0,2.0,2.0,1.0,,,3.0,,,1.0,,,,,,,1.0,,,,,,,,,
10388510,home,FC Bayern München,Eric Maxim Choupo-Moting,eric-maxim-choupo-moting,E. M. Choupo-Moting,F,13,191,7877,M,Choupo,21626,EUR,606614400,F,13,13,False,14.0,12.0,1.0,1.0,3.0,3.0,9.0,11.0,2.0,5.0,1.0,,,,67.0,25.0,5.9,6.0,0.2589,0.0,0.0695612,2,,,,1.0,2.0,,,,,,2.0,1.0,3.0,1.0,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,
10388510,home,FC Bayern München,Thomas Müller,thomas-muller,T. Müller,F,13,186,37471,M,esmuellert,35166,EUR,621648000,F,25,25,False,34.0,26.0,3.0,1.0,10.0,14.0,16.0,20.0,,1.0,5.0,,,,45.0,44.0,7.7,10.0,0.2763,0.1975,0.217211,2,,,,3.0,4.0,,,1.0,,,,,1.0,1.0,1.0,2.0,,1.0,,,,,,,1.0,,,,True,,,,,,,,
10388510,home,FC Bayern München,Alphonso Davies,alphonso-davies,A. Davies,D,19,185,29613,M,ADavies19,843665,EUR,973123200,D,19,19,True,34.0,31.0,4.0,1.0,14.0,17.0,17.0,17.0,,3.0,5.0,,,,45.0,42.0,6.4,6.0,0.0,0.0,0.0486263,0,,,,1.0,4.0,,,,1.0,,,,4.0,1.0,1.0,,,,2.0,,,,,,,,,1.0,,,,,,,,,
10388510,home,FC Bayern München,Kingsley Coman,kingsley-coman,K. Coman,M,21,178,32905,M,KingComan,280441,EUR,834624000,F,11,11,True,22.0,18.0,1.0,,7.0,8.0,11.0,16.0,,3.0,2.0,,,,30.0,33.0,7.2,9.0,0.3222,0.0539,0.0213707,3,,2.0,,1.0,2.0,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,2.0,,,,1.0,,,,,,,,,,,,
10388510,home,FC Bayern München,Daley Blind,daley-blind,D. Blind,D,17,180,2817,M,,44864,EUR,636940800,D,23,23,True,17.0,16.0,1.0,1.0,7.0,7.0,9.0,10.0,1.0,2.0,1.0,,,,23.0,19.0,6.8,1.0,0.0569,0.1006,0.245511,1,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10388510,home,FC Bayern München,Mathys Tel,mathys-tel,M. Tel,F,11,183,11316,M,m.tel14,1048888,EUR,1114560000,F,39,39,True,9.0,6.0,,,2.0,2.0,5.0,8.0,,3.0,,,,,23.0,16.0,6.2,6.0,0.1346,0.1713,0.041147,1,,1.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,
10388510,home,FC Bayern München,Arijon Ibrahimović,arijon-ibrahimovic,A. Ibrahimović,F,22,176,2950,M,,1142248,EUR,1134259200,M,46,46,True,8.0,7.0,1.0,1.0,4.0,4.0,3.0,4.0,,,1.0,,,,13.0,14.0,6.9,2.0,0.5156,0.592,0.0116064,2,,,,2.0,4.0,,,1.0,1.0,,1.0,,,,,2.0,,1.0,,2.0,,,,,,,,,,,,,,,,,
10388510,home,FC Bayern München,Sven Ulreich,sven-ulreich,S. Ulreich,G,26,192,2973,M,,26768,EUR,586569600,G,26,26,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388510,home,FC Bayern München,Bouna Sarr,bouna-sarr,B. Sarr,D,70,177,1413,M,,158233,EUR,696816000,D,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388510,home,FC Bayern München,Josip Stanišić,josip-stanisic,J. Stanišić,D,44,186,9022,M,josip_stanisic,927407,EUR,954633600,D,44,44,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388510,home,FC Bayern München,Paul Wanner,paul-wanner,P. Wanner,M,10,186,3841,M,,1146018,EUR,1135296000,M,14,14,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388510,away,VfL Bochum 1848,Manuel Riemann,manuel-riemann,M. Riemann,G,1,186,218,M,,24937,EUR,589766400,G,1,1,False,53.0,34.0,45.0,26.0,13.0,16.0,21.0,37.0,1.0,1.0,19.0,,5.0,9.0,90.0,67.0,7.5,19.0,0.0,0.0,0.0572626,0,-0.3621,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,
10388510,away,VfL Bochum 1848,Saidy Janko,saidy-janko,S. Janko,D,17,178,272,M,,348362,EUR,814320000,D,23,23,False,13.0,10.0,,,7.0,9.0,3.0,4.0,,6.0,4.0,,,,90.0,41.0,5.5,11.0,0.0451,0.0,0.00985558,1,,,,,8.0,,2.0,5.0,,2.0,,1.0,5.0,,3.0,,,3.0,3.0,,1.0,,,,,,,1.0,,,,,,,1.0,1.0,
10388510,away,VfL Bochum 1848,Ivan Ordets,ivan-ordets,I. Ordets,D,,194,123,M,,137673,EUR,710553600,D,20,20,False,24.0,22.0,2.0,2.0,16.0,17.0,6.0,7.0,,2.0,5.0,,,,90.0,36.0,6.4,2.0,0.0,0.0,0.00493835,0,,,,3.0,4.0,,3.0,1.0,,1.0,,,,4.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0
10388510,away,VfL Bochum 1848,Erhan Mašović,erhan-masovic,E. Mašović,D,4,189,232,M,,833213,EUR,911692800,D,4,4,False,24.0,19.0,1.0,1.0,16.0,17.0,3.0,7.0,3.0,5.0,5.0,,,,90.0,32.0,6.3,6.0,0.0,0.0,0.00226767,0,,,,,4.0,,,4.0,,1.0,,,,2.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,
10388510,away,VfL Bochum 1848,Konstantinos Stafylidis,konstantinos-stafylidis,K. Stafylidis,D,3,177,196,M,,110850,EUR,754790400,D,16,16,False,29.0,20.0,6.0,1.0,11.0,15.0,9.0,16.0,2.0,4.0,8.0,,,,90.0,56.0,6.8,13.0,0.0557,0.0,0.0080881,2,,2.0,,1.0,7.0,,2.0,4.0,2.0,1.0,,,,2.0,1.0,,1.0,1.0,,,2.0,,,,,,,1.0,,,,,,,,,
10388510,away,VfL Bochum 1848,Pierre Kunde,pierre-kunde,P. Kunde,M,8,180,572,M,,788352,EUR,806716800,M,28,28,False,38.0,26.0,4.0,,17.0,19.0,10.0,21.0,1.0,6.0,9.0,,,,85.0,54.0,6.5,18.0,0.0,0.0,0.0577947,0,,2.0,1.0,1.0,6.0,,1.0,4.0,1.0,1.0,1.0,,2.0,,1.0,,,1.0,,,,,,,,,,2.0,,,,,,,,,
10388510,away,VfL Bochum 1848,Anthony Losilla,anthony-losilla,A. Losilla,M,,185,68,M,,119179,EUR,510796800,M,8,8,False,34.0,20.0,4.0,1.0,13.0,14.0,7.0,20.0,5.0,9.0,10.0,,,,90.0,46.0,6.1,16.0,0.0,0.0,0.00823041,0,,,,1.0,3.0,,1.0,2.0,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,3.0,True,,,,,,,,
10388510,away,VfL Bochum 1848,Simon Zoller,simon-zoller,S. Zoller,F,27,179,102,M,,88471,EUR,677894400,M,9,9,False,14.0,11.0,1.0,,5.0,5.0,6.0,9.0,1.0,2.0,2.0,,,,68.0,20.0,6.4,5.0,0.0,0.0,0.0141913,0,,,,,,,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,
10388510,away,VfL Bochum 1848,Philipp Förster,philipp-forster,P. Förster,M,11,189,109,M,,268791,EUR,791856000,M,10,10,False,8.0,6.0,,,3.0,3.0,3.0,6.0,,1.0,,,,,45.0,10.0,6.4,4.0,0.0,0.0,0.00234876,0,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10388510,away,VfL Bochum 1848,Christopher Antwi-Adjei,christopher-antwi-adjei,C. Antwi-Adjei,M,18,171,469,M,,844203,EUR,760579200,M,22,22,False,18.0,11.0,1.0,,3.0,6.0,8.0,13.0,,4.0,5.0,,,,68.0,38.0,6.3,18.0,0.0,0.0,0.0138578,0,,1.0,,,3.0,,1.0,2.0,1.0,1.0,,1.0,2.0,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,
10388510,away,VfL Bochum 1848,Philipp Hofmann,philipp-hofmann,P. Hofmann,F,33,195,413,M,,340719,EUR,733449600,F,33,33,False,20.0,11.0,,,1.0,2.0,10.0,18.0,7.0,10.0,1.0,,,,68.0,30.0,7.2,9.0,0.0569,0.2422,0.00396579,1,,,,6.0,11.0,,,2.0,3.0,3.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10388510,away,VfL Bochum 1848,Kevin Stöger,kevin-stoger,K. Stöger,M,7,175,715,M,,95381,EUR,746409600,M,7,7,True,30.0,25.0,2.0,1.0,14.0,15.0,13.0,21.0,1.0,5.0,2.0,,,,45.0,49.0,6.6,13.0,0.0316,0.0,0.0918696,1,,6.0,2.0,,5.0,,1.0,2.0,2.0,,1.0,,3.0,,2.0,,,,1.0,,,,,1.0,,,,2.0,,,,,,,,,
10388510,away,VfL Bochum 1848,Takuma Asano,takuma-asano,T. Asano,M,11,173,2035,M,,309546,EUR,784425600,F,11,11,True,1.0,,,,,,,1.0,1.0,3.0,,,,,22.0,7.0,6.3,5.0,0.0797,0.0,0.0,1,,,,,,,,,,,,2.0,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,
10388510,away,VfL Bochum 1848,Gerrit Holtmann,gerrit-holtmann,G. Holtmann,F,17,183,244,M,,253517,EUR,796089600,F,17,17,True,3.0,3.0,,,3.0,3.0,,1.0,1.0,1.0,,,,,22.0,9.0,6.5,4.0,0.0,0.0,9.816e-05,0,,1.0,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10388510,away,VfL Bochum 1848,Silvère Ganvoula,silvere-ganvoula,S. Ganvoula,F,35,191,744,M,,787448,EUR,836006400,F,35,35,True,9.0,4.0,,,1.0,2.0,3.0,8.0,2.0,3.0,,,,,22.0,13.0,6.7,7.0,0.0178,0.0,0.0319805,1,,1.0,,4.0,4.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
10388510,away,VfL Bochum 1848,Patrick Osterhage,osterhage-patrick,P. Osterhage,M,6,183,261,M,,914755,EUR,949363200,M,6,6,True,1.0,,,,,,,1.0,,,,,,,5.0,1.0,,1.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388510,away,VfL Bochum 1848,Marko Johansson,marko-johansson,M. Johansson,G,30,192,133,M,,793276,EUR,904003200,G,26,26,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388510,away,VfL Bochum 1848,Jordi Osei-Tutu,jordi-osei-tutu,J. Osei-Tutu,D,14,179,224,M,,908631,EUR,907286400,D,18,18,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388510,away,VfL Bochum 1848,Keven Schlotterbeck,keven-schlotterbeck,K. Schlotterbeck,D,31,189,405,M,,891651,EUR,862185600,D,31,31,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388510,away,VfL Bochum 1848,Danilo Soares,danilo-soares,Danilo Soares,M,3,170,111,M,,121551,EUR,688694400,D,3,3,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
