match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_errorLeadToAShot,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,player_firstName,player_lastName,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_outfielderBlock,stat_clearanceOffLine
14573096,home,Samsunspor,Marius Mouandilmadji,marius-mouandilmadji,M. Mouandilmadji,F,9,190.0,1399,M,943593,EUR,885427200,F,9,9,False,16.0,10.0,1.0,,0.0,2.0,4.0,8.0,12.0,,,,,,90.0,28.0,7.0,10.0,0.0129361,,4,,-0.19,0.36,-0.02,,,,,,3.0,2.0,5.0,,,,,,,,3.0,2.0,2.0,,,1.0,1.216,0.21,,,,1.0,3.0,1.0,1.1594,,4.0,,
14573096,home,Samsunspor,Yunus Emre Çift,yunus-emre-cift,Y. E. Çift,D,55,185.0,119,M,1063325,EUR,1062374400,D,55,55,True,19.0,16.0,2.0,,0.0,10.0,11.0,6.0,8.0,1.0,4.0,,,,20.0,23.0,6.7,4.0,0.00367671,,0,,0.02,-0.01,-0.01,,,,,,,2.0,2.0,1.0,1.0,,,,2.0,2.0,,,,,,,,,Yunus Cift,,,,,,,,,,
14573096,home,Samsunspor,Polat Yaldır,polat-yaldir,P. Yaldir,F,,184.0,44,M,1135583,EUR,1053129600,F,22,22,True,3.0,3.0,,,0.0,1.0,1.0,1.0,2.0,,1.0,,,,19.0,9.0,7.2,2.0,0.352129,,0,,0.36,0.22,-0.05,,,1.0,,,,1.0,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,Polat Yaldir,,1.0,,,,,,,,
14573096,home,Samsunspor,Soner Aydoğdu,soner-aydogdu,S. Aydoğdu,M,8,181.0,117,M,69351,EUR,663033600,M,8,8,True,5.0,3.0,1.0,1.0,0.0,2.0,3.0,1.0,2.0,,,,,,10.0,6.0,6.2,3.0,0.00268224,,0,,0.0,-0.65,-0.01,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
14573096,home,Samsunspor,Toni Borevković,toni-borevkovic,T. Borevković,D,24,194.0,271,M,886843,EUR,866592000,D,24,24,True,8.0,7.0,1.0,,0.0,4.0,4.0,3.0,4.0,2.0,,,,,9.0,11.0,6.6,1.0,0.00073604,,0,,0.02,0.04,0.17,,,,,1.0,,2.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
14573096,home,Samsunspor,Soner Gönül,soner-gonul,S. Gönül,D,28,177.0,50,M,867727,EUR,865987200,D,28,28,True,4.0,2.0,,,0.0,2.0,3.0,,1.0,1.0,,,,,8.0,8.0,6.6,2.0,1.402e-05,,1,,-0.12,0.16,-0.04,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,0.0411,-0.06,,,,,,,,,,,
14573096,home,Samsunspor,Albert Posiadała,albert-posiadala,A. Posiadała,G,22,191.0,262,M,1164914,EUR,1046131200,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Posiadala,,,,,,,,,,
14573096,home,Samsunspor,Efe Berat Törüz,efe-berat-toruz,E. B. Törüz,G,48,194.0,38,M,1417040,EUR,1157673600,G,48,48,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Efe Berat Törüz,,,,,,,,,,
14573096,home,Samsunspor,Josafat Mendes,josafat-mendes,J. Mendes,D,2,177.0,395,M,1133258,EUR,1041292800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573096,home,Samsunspor,Franck Atoen,franck-atoen,F. Atoen,M,25,174.0,49,M,2217228,EUR,1153440000,M,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Franck Atoen,,,,,,,,,,
14573096,home,Samsunspor,Deniz Seker,deniz-seker,D. Şeker,F,36,186.0,9,M,2237095,EUR,1217203200,M,36,36,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deniz Şeker,,,,,,,,,,
14573096,home,Samsunspor,Tahsin Bülbül ,tahsin-bulbul,T. Bülbül ,F,16,182.0,20,M,2237105,EUR,1149811200,M,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tahsin Bülbül ,,,,,,,,,,
14573096,away,Ħamrun Spartans FC,Henry Bonello,henry-bonello,H. Bonello,G,1,186.0,120,M,41735,EUR,592704000,G,1,1,False,29.0,25.0,14.0,10.0,0.0,22.0,23.0,3.0,6.0,1.0,8.0,4.0,4.0,,90.0,36.0,7.1,4.0,0.00231809,0.3244,0,-0.9004,0.12,-0.02,-0.22,0.25,True,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14573096,away,Ħamrun Spartans FC,Rafael Compri,rafael-compri,R. Compri,D,2,177.0,45,M,1148427,EUR,816566400,D,2,2,False,25.0,19.0,,,0.0,15.0,16.0,4.0,9.0,1.0,4.0,,,,71.0,49.0,6.0,12.0,0.00531998,,0,,-0.05,0.09,-0.29,,,,,,,6.0,3.0,1.0,2.0,2.0,,2.0,3.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,,
14573096,away,Ħamrun Spartans FC,Vincenzo Polito,vincenzo-polito,V. Polito,D,13,180.0,26,M,1001765,EUR,921369600,D,13,13,False,42.0,37.0,7.0,5.0,0.0,26.0,27.0,11.0,15.0,4.0,4.0,,,,85.0,64.0,7.1,5.0,0.241345,,1,,0.31,0.22,0.13,,,,,4.0,,7.0,8.0,2.0,,,,3.0,5.0,3.0,,3.0,1.0,1.0,,1.0,0.011,-0.1,,,,,,,,,,2.0,
14573096,away,Ħamrun Spartans FC,Emerson,emerson,M. Emerson,M,91,190.0,55,M,139578,EUR,667353600,D,91,91,False,56.0,47.0,4.0,1.0,0.0,28.0,32.0,19.0,24.0,6.0,6.0,,,,90.0,68.0,6.2,9.0,0.00750446,,0,,0.15,0.02,-0.41,,,,,2.0,3.0,4.0,5.0,,,,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,
14573096,away,Ħamrun Spartans FC,Ryan Camenzuli,ryan-camenzuli,R. Camenzuli,M,94,173.0,61,M,146552,EUR,778982400,D,94,94,False,45.0,36.0,4.0,2.0,0.0,16.0,19.0,18.0,26.0,1.0,5.0,,,,90.0,64.0,6.4,14.0,0.0268768,,0,,0.15,-0.07,-0.44,,,3.0,1.0,2.0,,6.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,1.0,1.0
14573096,away,Ħamrun Spartans FC,Ognjen Bjeličić,ognjen-bjelicic,O. Bjeličić,M,27,187.0,48,M,905109,EUR,870134400,M,27,27,False,58.0,49.0,6.0,2.0,0.0,25.0,29.0,24.0,29.0,2.0,7.0,,,,90.0,76.0,7.1,11.0,0.0180021,,0,,0.1,0.21,-0.02,,,,,,,1.0,9.0,1.0,,1.0,,2.0,5.0,4.0,2.0,3.0,,1.0,,,,,,,1.0,,,,,,,,
14573096,away,Ħamrun Spartans FC,Ante Ćorić,ante-coric,A. Ćorić,M,,177.0,663,M,357602,EUR,860976000,M,24,24,False,67.0,59.0,4.0,2.0,0.0,38.0,40.0,19.0,27.0,,4.0,,,,90.0,75.0,6.3,13.0,0.0136742,,0,,0.03,0.03,-0.18,,,2.0,,,,3.0,2.0,,3.0,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,
14573096,away,Ħamrun Spartans FC,Matias Garcia,garcia-matias,M. Garcia,M,8,179.0,28,M,895011,EUR,837993600,M,8,8,False,9.0,5.0,1.0,,0.0,4.0,6.0,1.0,3.0,,1.0,,,,45.0,15.0,6.2,7.0,0.00139785,,0,,-0.04,0.04,-0.11,,,,,1.0,,6.0,1.0,1.0,1.0,,,1.0,1.0,,2.0,,3.0,,,,,,,,,,,,,,,,
14573096,away,Ħamrun Spartans FC,Joseph Mbong,joseph-mbong,J. Mbong,M,10,173.0,145,M,556474,EUR,868924800,F,10,10,False,29.0,17.0,4.0,2.0,0.0,8.0,11.0,9.0,18.0,,4.0,,,,85.0,39.0,6.4,15.0,0.0214275,,0,,-0.33,0.09,-0.02,,,,,1.0,,3.0,4.0,,1.0,,,2.0,2.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
14573096,away,Ħamrun Spartans FC,Semir Smajlagić,semir-smajlagic,S. Smajlagić,F,9,189.0,51,M,885730,EUR,906076800,F,14,14,False,6.0,4.0,,,0.0,1.0,1.0,3.0,5.0,,,,,,45.0,15.0,6.3,8.0,0.00073971,,0,,-0.13,-0.05,0.13,,,,,,,3.0,1.0,,,1.0,,,1.0,1.0,5.0,,2.0,,,,,,,,,,,,,,,,
14573096,away,Ħamrun Spartans FC,N'Dri Koffi,ndri-koffi,N. Koffi,F,39,187.0,222,M,1141593,EUR,1015632000,F,19,19,False,23.0,17.0,,,0.0,7.0,10.0,10.0,13.0,,5.0,,,,90.0,47.0,7.3,13.0,0.00421666,,3,,-0.18,0.34,0.13,,,,,1.0,2.0,3.0,13.0,,2.0,3.0,,1.0,3.0,2.0,5.0,5.0,1.0,,,2.0,0.1965,-0.58,,,3.0,,1.0,,0.5036,,,,
14573096,away,Ħamrun Spartans FC,Serigne Saliou Thioune,serigne-saliou-thioune,S. S. Thioune,F,9,179.0,61,M,1190951,EUR,1076112000,M,9,9,True,5.0,5.0,,,0.0,2.0,2.0,2.0,3.0,,2.0,,,,45.0,16.0,6.4,5.0,0.00225643,,0,,-0.03,0.02,-0.1,,,1.0,,,,4.0,4.0,,1.0,3.0,,,2.0,1.0,1.0,1.0,1.0,,,,,,Saliou Thioune,,1.0,,,,,,,,
14573096,away,Ħamrun Spartans FC,Ederson,eder,Ederson,F,25,178.0,30,M,866484,EUR,619660800,F,25,25,True,14.0,10.0,,,0.0,3.0,5.0,6.0,9.0,,2.0,,,,45.0,27.0,6.6,11.0,0.00321162,,0,,-0.11,0.11,-0.08,,,1.0,,,,6.0,4.0,2.0,2.0,2.0,,,3.0,2.0,3.0,,1.0,,,,,,,,1.0,,,,,,,,
14573096,away,Ħamrun Spartans FC,Sven Xerri,sven-xerri,S. Xerri,D,5,,21,M,1149030,EUR,1107993600,D,5,5,True,6.0,5.0,1.0,,0.0,3.0,4.0,2.0,2.0,,1.0,,,,19.0,13.0,6.5,2.0,0.00159971,,0,,-0.04,0.04,-0.16,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,Sven Xerri,,,,,,,,,,
14573096,away,Ħamrun Spartans FC,Jovan Čađenović,jovan-cadenovic,J. Čađenović,M,20,184.0,24,M,850088,EUR,816220800,M,20,20,True,4.0,3.0,,,0.0,1.0,1.0,1.0,3.0,,,,,,10.0,9.0,6.6,3.0,0.0344849,,0,,0.11,-0.12,0.0,,,2.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,
14573096,away,Ħamrun Spartans FC,Stijn Meijer,stijn-meijer,S. Meijer,F,99,190.0,33,M,945739,EUR,943747200,F,99,99,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,10.0,4.0,6.7,1.0,0.00062072,,0,,0.01,0.02,0.0,,,,,,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
14573096,away,Ħamrun Spartans FC,Célio,celio,Célio,G,98,187.0,5,M,1887020,EUR,885686400,G,98,98,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Célio,,,,,,,,,,
14573096,away,Ħamrun Spartans FC,Nikolai Micallef,nikolai-micallef,N. Micallef,D,3,,16,M,1138152,EUR,1061078400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nikolai Micallef,,,,,,,,,,
14573096,away,Ħamrun Spartans FC,Daniel Letherby,daniel-letherby,D. Letherby,M,18,178.0,22,M,1503833,EUR,1093046400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Daniel Letherby,,,,,,,,,,
14573096,away,Ħamrun Spartans FC,Domantas Šimkus,domantas-simkus,D. Šimkus,M,33,174.0,39,M,285975,EUR,823910400,M,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573096,away,Ħamrun Spartans FC,Scott Camilleri,scott-camilleri,S. Camilleri,M,,,13,M,1974161,EUR,1206316800,M,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scott Camilleri,,,,,,,,,,
14573096,away,Ħamrun Spartans FC,Shaisen Attard,shaisen-attard,S. Attard,F,7,178.0,27,M,1138128,EUR,1099008000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shaisen Attard,,,,,,,,,,
14573096,away,Ħamrun Spartans FC,Merlin Hadzi,merlin-hadzi,M. Hadzi,F,77,177.0,33,M,942070,EUR,905990400,F,77,77,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
