match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_aerialLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_wasFouled,stat_outfielderBlock,stat_dispossessed,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_keyPass,player_sofascoreId,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_bigChanceCreated
10438093,home,FC Arouca,Ignacio de Arruabarrena,ignacio-de-arruabarrena,I. d. Arruabarrena,G,12,186,301,M,789933,EUR,853372800,G,12,12,False,27.0,16.0,14.0,3.0,15.0,18.0,1.0,9.0,1.0,6.0,1.0,90.0,29.0,6.9,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438093,home,FC Arouca,Bogdan Milovanov,bogdan-milovanov,B. Milovanov,D,3,178,86,M,914162,EUR,892944000,D,21,21,False,46.0,29.0,11.0,2.0,14.0,22.0,15.0,24.0,5.0,9.0,,90.0,79.0,6.9,23.0,0,2.0,5.0,4.0,2.0,2.0,1.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438093,home,FC Arouca,João Basso,joao-basso,J. Basso,D,13,189,677,M,850955,EUR,853113600,D,13,13,False,60.0,43.0,14.0,4.0,31.0,35.0,12.0,25.0,4.0,4.0,,90.0,73.0,7.0,18.0,0,2.0,3.0,8.0,1.0,2.0,1.0,,1.0,True,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,
10438093,home,FC Arouca,Nino Galović,nino-galovic,N. Galović,D,,184,65,M,161431,EUR,710380800,D,44,44,False,52.0,42.0,7.0,,37.0,42.0,5.0,10.0,4.0,3.0,,90.0,60.0,7.0,10.0,0,2.0,2.0,3.0,,1.0,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10438093,home,FC Arouca,Mateus Quaresma,mateus-quaresma,M. Quaresma,D,66,181,70,M,874360,EUR,840672000,D,6,6,False,46.0,34.0,12.0,4.0,21.0,25.0,13.0,21.0,5.0,12.0,,90.0,82.0,6.9,25.0,0,,8.0,10.0,,5.0,3.0,2.0,2.0,,,1.0,4.0,3.0,2.0,,4.0,,,,,,,,,,,,,,,,,,,
10438093,home,FC Arouca,Ismaila Soro,ismaila-soro,I. Soro,M,19,173,157,M,892808,EUR,894499200,M,23,23,False,42.0,34.0,2.0,2.0,16.0,18.0,18.0,24.0,,6.0,,52.0,46.0,6.9,9.0,0,2.0,1.0,5.0,,2.0,2.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10438093,home,FC Arouca,David Simão,david-simao,D. Simão,M,8,183,75,M,54672,EUR,642729600,M,5,5,False,60.0,48.0,6.0,4.0,19.0,22.0,30.0,40.0,,9.0,,90.0,77.0,7.3,15.0,0,1.0,3.0,5.0,5.0,2.0,1.0,2.0,1.0,,,2.0,,,2.0,,,,,2.0,1.0,2.0,,,,,,,,,,,,,,
10438093,home,FC Arouca,Morlaye Sylla,morlaye-sylla,M. Sylla,M,2,170,6425,M,822492,EUR,901497600,M,2,2,False,47.0,36.0,4.0,2.0,10.0,14.0,27.0,37.0,1.0,7.0,,90.0,73.0,7.1,21.0,2,,8.0,3.0,4.0,1.0,1.0,3.0,3.0,,1.0,,6.0,2.0,,,,,,4.0,1.0,,morlayesylla2,2.0,,,,,,,,,,,,
10438093,home,FC Arouca,Alan Ruiz,alan-ruiz,A. Ruiz,M,,181,154,M,158255,EUR,745718400,M,10,10,False,55.0,49.0,5.0,5.0,16.0,18.0,33.0,39.0,4.0,5.0,,90.0,85.0,8.1,15.0,5,3.0,15.0,11.0,,1.0,1.0,3.0,2.0,,8.0,2.0,7.0,6.0,1.0,,2.0,,,2.0,,1.0,,1.0,3.0,1.0,1.0,,,,,,,,,
10438093,home,FC Arouca,Antony Alves,antony-alves,A. Alves,M,11,178,335,M,1105971,EUR,999907200,M,11,11,False,28.0,24.0,,,8.0,10.0,16.0,18.0,,5.0,,89.0,40.0,6.4,9.0,0,,5.0,3.0,,2.0,1.0,1.0,1.0,,,2.0,,,1.0,,2.0,Antony,,,,,,,,,,1.0,,,,,,,,
