match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,player_id,player_name,from
13080853,FT,3.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,
13080853,,,,,87,,,4,,,substitution,123351430.0,False,False,regular,,,
13080853,,3.0,1.0,,86,,,5,,,goal,191375317.0,,True,regular,943646.0,Isaac Olaofe,
13080853,,,,,77,,,14,,,substitution,123351267.0,False,False,regular,,,
13080853,,,,,72,,,19,,,substitution,123351163.0,False,True,regular,,,
13080853,,,,,72,,,19,,,substitution,123351162.0,False,True,regular,,,
13080853,,2.0,1.0,,55,,,36,,,goal,191356475.0,,False,ownGoal,823078.0,Callum Connolly,owngoal
13080853,,,,,46,,,45,,,substitution,123350775.0,False,True,regular,,,
13080853,,,,,46,,,45,,,substitution,123350774.0,False,True,regular,,,
13080853,HT,2.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,
13080853,,2.0,0.0,,18,,,28,,,goal,191314183.0,,True,regular,761370.0,Kyle Wootton,
13080853,,1.0,0.0,,15,,,31,,,goal,191312205.0,,True,regular,920559.0,Will Collar,
