match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_totalTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,player_firstName,player_lastName,stat_aerialWon,stat_wonTackle,stat_totalOffside,stat_interceptionWon,stat_wasFouled,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_outfielderBlock,stat_keyPass,captain,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_expectedGoalsOnTarget,stat_penaltyMiss,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,stat_penaltyWon,stat_errorLeadToAShot,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_penaltyConceded
10385655,home,Manchester City,Ederson,ederson,Ederson,G,31,188,48699,M,Ederson93,254491,EUR,745545600,G,31,31,False,25.0,22.0,6.0,3.0,21.0,22.0,1.0,3.0,1.0,7.0,1.0,1.0,1.0,1.0,90.0,34.0,6.8,3.0,0.00055367,0,-0.6483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385655,home,Manchester City,Manuel Akanji,manuel-akanji,M. Akanji,D,25,187,22699,M,manuel_akanji,383560,EUR,806112000,D,25,25,False,94.0,90.0,3.0,2.0,48.0,48.0,42.0,46.0,1.0,7.0,,,,,90.0,100.0,6.8,5.0,0.028636,2,,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.1491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385655,home,Manchester City,Aymeric Laporte,aymeric-laporte,A. Laporte,D,14,191,10335,M,laporte27,149734,EUR,769996800,D,14,14,False,110.0,102.0,4.0,1.0,48.0,53.0,54.0,57.0,1.0,7.0,,,,,90.0,113.0,6.8,8.0,0.025173,0,,2.0,2.0,5.0,,1.0,,,,,,,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10385655,home,Manchester City,Nathan Aké,nathan-ake,N. Aké,D,6,180,21292,M,nathanake,149663,EUR,793065600,D,6,6,False,58.0,52.0,1.0,,16.0,18.0,36.0,40.0,3.0,5.0,,,,,54.0,69.0,7.1,6.0,0.0302366,0,,,,4.0,,1.0,,,,,,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
10385655,home,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170,17497,M,Rico_Lewis,1136731,EUR,1100995200,M,82,82,False,91.0,86.0,2.0,2.0,27.0,28.0,59.0,63.0,,6.0,,,,,90.0,102.0,7.5,7.0,0.280551,1,,3.0,3.0,4.0,1.0,1.0,,1.0,,0.0385,Rico Lewis,,,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10385655,home,Manchester City,İlkay Gündoğan,ilkay-gundogan,İ. Gündoğan,M,20,180,51151,M,IGunny,45853,EUR,656726400,M,8,8,False,183.0,171.0,5.0,3.0,60.0,62.0,111.0,121.0,,11.0,,,,,89.0,193.0,8.8,15.0,0.403424,3,,2.0,3.0,5.0,1.0,,,2.0,,0.9822,,,2.0,,,,2.0,1.0,1.0,,,,True,1.0,1.0,2.0,1.0,2.0,0.8815,1.0,,,,,,,,,,,
10385655,home,Manchester City,Riyad Mahrez,riyad-mahrez,R. Mahrez,M,7,179,70808,M,RMahrez,158213,EUR,667094400,F,26,26,False,65.0,57.0,1.0,,5.0,6.0,53.0,62.0,,1.0,,,,,90.0,87.0,8.0,17.0,0.201462,2,,,4.0,6.0,,1.0,,4.0,1.0,0.1034,,,,,,1.0,3.0,3.0,2.0,,,4.0,,,,1.0,,,0.0532,,2.0,3.0,1.0,2.0,1.0,,,,,,
10385655,home,Manchester City,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170,224894,M,LaAraña,944656,EUR,949276800,M,19,19,False,35.0,30.0,1.0,,6.0,7.0,25.0,30.0,,4.0,,,,,87.0,53.0,7.1,12.0,0.177868,2,,,2.0,5.0,1.0,1.0,,3.0,,0.2072,,,,1.0,,,,4.0,4.0,,,1.0,,,,1.0,,,0.0473,,,2.0,1.0,2.0,,,,,,,
10385655,home,Manchester City,Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,11,181,317675,M,KDB,70996,EUR,678067200,M,17,17,False,92.0,81.0,8.0,6.0,27.0,30.0,56.0,72.0,,5.0,,,,,90.0,121.0,8.0,26.0,0.580839,1,,,3.0,7.0,,1.0,,2.0,,0.0521,,,1.0,1.0,,2.0,3.0,3.0,2.0,1.0,,5.0,,,,,,,,,,10.0,2.0,2.0,1.0,,,,,,
10385655,home,Manchester City,Phil Foden,phil-foden,P. Foden,M,47,171,175652,M,Foden,859765,EUR,959472000,F,47,47,False,44.0,36.0,2.0,2.0,6.0,8.0,31.0,42.0,,4.0,,,,,90.0,64.0,7.7,13.0,0.0603875,1,,2.0,3.0,7.0,1.0,,,,1.0,0.0501,,,2.0,,2.0,,2.0,3.0,3.0,,,1.0,,,,,,,,,,6.0,1.0,,,1.0,,,,,
