match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_gender,stat_totalCross,stat_aerialLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_aerialWon,stat_outfielderBlock,stat_errorLeadToAShot,stat_keyPass,player_firstName,player_lastName,stat_clearanceOffLine,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalOffside,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_ownGoals,stat_goodHighClaim,stat_punches,stat_goals,stat_penaltyWon
10433885,home,Antalyaspor,Haji Wright,haji-wright,H. Wright,F,11,193,1976,818391,EUR,890956800,F,9,9,False,16.0,9.0,,,4.0,4.0,5.0,12.0,9.0,,,3.0,,,,,,90.0,31.0,6.7,11.0,4,M,,5.0,10.0,,,,,,3.0,4.0,,4.0,,,,,,,,1.0,2.0,2.0,,,1.0,1.0,2.0,1.0,,,,,
10433885,home,Antalyaspor,Houssameddine Ghacha,houssameddine-ghacha,H. Ghacha,M,27,170,465,941633,EUR,814579200,F,27,27,True,18.0,16.0,1.0,1.0,5.0,5.0,11.0,15.0,4.0,3.0,,1.0,,,,,,45.0,28.0,6.9,8.0,1,M,2.0,,4.0,,,,1.0,,1.0,1.0,,1.0,,,2.0,,,,,2.0,2.0,1.0,,,,1.0,,,,,,,
10433885,home,Antalyaspor,Gökdeniz Bayrakdar,gokdeniz-bayrakdar,G. Bayrakdar,F,41,181,145,952564,EUR,1006473600,F,17,17,True,13.0,10.0,,,2.0,4.0,8.0,9.0,2.0,3.0,,1.0,,,,,,45.0,19.0,6.5,6.0,2,M,,,,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,1.0,,,2.0,,,,,,
10433885,home,Antalyaspor,Cemali Sertel,sertel-cemali,C. Sertel,D,19,186,57,929956,EUR,947116800,D,3,3,True,23.0,20.0,3.0,1.0,12.0,12.0,8.0,11.0,4.0,,,1.0,,,,,,31.0,28.0,6.0,4.0,0,M,,2.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,
10433885,home,Antalyaspor,Hakan Özmert,hakan-ozmert,H. Özmert,M,,175,11,43512,EUR,486604800,M,88,88,True,16.0,11.0,2.0,1.0,4.0,4.0,9.0,19.0,4.0,,,1.0,,,,,,23.0,28.0,6.8,13.0,0,M,7.0,1.0,1.0,,,1.0,,,,1.0,,,,,1.0,,,,2.0,,2.0,,1.0,,,,,,,,,,
10433885,home,Antalyaspor,Sinan Gümüş,sinan-gumus,S. Gümüş,F,,179,111,169165,EUR,758592000,F,77,77,True,6.0,6.0,,,2.0,2.0,4.0,5.0,1.0,1.0,,1.0,,,,,,10.0,13.0,6.8,3.0,1,M,1.0,,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,
10433885,home,Antalyaspor,Muhammed Alperen Uysal,muhammed-alperen-uysal,M. A. Uysal,G,1,190,12,97960,EUR,757382400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433885,home,Antalyaspor,Amar Gerxhaliu,amar-gerxhaliu,A. Gerxhaliu,D,4,193,59,1123371,EUR,1019779200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433885,home,Antalyaspor,Sherel Floranus,sherel-floranus,S. Floranus,D,2,181,187,803021,EUR,903830400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,M,,,,,,,,,,,,,,,,Sherel,Floranus,,,,,,,,,,,,,,,,
10433885,home,Antalyaspor,Ufuk Akyol,ufuk-akyol,U. Akyol,M,19,180,30,859546,EUR,872640000,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433885,home,Antalyaspor,Mustafa Erdilman,mustafa-erdilman,M. Erdilman,M,8,178,28,1003335,EUR,1072915200,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433885,away,Kasımpaşa,Ertuğrul Taşkıran,ertugrul-taskiran,E. Taşkıran,G,1,191,138,105974,EUR,626227200,G,1,1,False,27.0,14.0,15.0,3.0,11.0,15.0,3.0,12.0,,14.0,,,3.0,,6.0,,,90.0,45.0,8.5,14.0,0,M,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,1.0,,
10433885,away,Kasımpaşa,Florent Hadergjonaj,florent-hadergjonaj,F. Hadergjonaj,D,94,183,408,354860,EUR,775612800,D,94,94,False,39.0,28.0,8.0,4.0,17.0,23.0,12.0,17.0,2.0,4.0,,1.0,,,,,,90.0,62.0,7.8,15.0,1,M,1.0,1.0,5.0,,3.0,,2.0,1.0,,1.0,,1.0,,,,,,,1.0,,1.0,1.0,,,,1.0,,,,,,1.0,
10433885,away,Kasımpaşa,Daniel Graovac,daniel-graovac,D. Graovac,D,4,186,248,94815,EUR,744768000,D,6,6,False,27.0,21.0,2.0,,18.0,20.0,3.0,7.0,5.0,3.0,,1.0,,,,,,90.0,36.0,6.7,9.0,0,M,,1.0,3.0,1.0,2.0,1.0,,,1.0,,,3.0,,,1.0,,,,,2.0,,,1.0,,,,,,,,,,
10433885,away,Kasımpaşa,Sadık Çiftpınar,sadik-ciftpinar,S. Çiftpınar,D,5,181,74,111811,EUR,725846400,D,18,18,False,35.0,27.0,4.0,2.0,22.0,27.0,5.0,8.0,4.0,4.0,,4.0,,,,,,90.0,52.0,7.4,9.0,0,M,,1.0,8.0,,5.0,1.0,1.0,1.0,1.0,3.0,,4.0,3.0,,,,,,,,,,,,,,,,,,,,
10433885,away,Kasımpaşa,Mortadha Ben Ouanes,mortadha-ben-ouanes,M. B. Ouanes,M,12,182,1220,919225,EUR,773107200,D,12,12,False,46.0,35.0,9.0,5.0,20.0,22.0,15.0,25.0,4.0,7.0,,1.0,,,,,,90.0,71.0,7.2,19.0,1,M,1.0,,6.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,,2.0,1.0,,2.0,,,,,,2.0,1.0,,,1.0,,,,,,,,
10433885,away,Kasımpaşa,Turgay Gemicibaşı,turgay-gemicibasi,T. Gemicibaşi,M,8,180,33,807398,EUR,830217600,M,81,81,False,23.0,17.0,3.0,1.0,9.0,10.0,8.0,13.0,6.0,5.0,,2.0,,,,,,66.0,33.0,6.6,9.0,0,M,,3.0,1.0,,1.0,2.0,,,2.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,
10433885,away,Kasımpaşa,Mamadou Fall,mamadou-fall,M. Fall,M,7,184,384,822228,EUR,694137600,M,7,7,False,15.0,11.0,3.0,,2.0,3.0,9.0,13.0,3.0,6.0,,2.0,,,,,,89.0,26.0,6.6,6.0,2,M,1.0,,4.0,1.0,,2.0,1.0,,,2.0,,,,,,,,,,,2.0,1.0,,,1.0,1.0,,1.0,,,,,
10433885,away,Kasımpaşa,Haris Hajradinović,haris-hajradinovic,H. Hajradinović,M,10,179,1202,254979,EUR,761529600,M,10,10,False,30.0,24.0,3.0,2.0,9.0,10.0,16.0,24.0,6.0,6.0,,3.0,,,,,,90.0,48.0,7.4,12.0,0,M,4.0,1.0,9.0,1.0,1.0,1.0,5.0,4.0,1.0,2.0,True,1.0,1.0,,2.0,,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,
10433885,away,Kasımpaşa,Valentin Eysseric,valentin-eysseric,V. Eysseric,M,,181,140,139798,EUR,701481600,M,13,13,False,37.0,25.0,8.0,3.0,10.0,13.0,16.0,26.0,4.0,5.0,,2.0,,,,,,89.0,49.0,7.0,14.0,3,M,2.0,1.0,4.0,1.0,1.0,,2.0,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,2.0,,1.0,1.0,,,,,
10433885,away,Kasımpaşa,Bersant Celina,bersant-celina,B. Celina,M,10,181,394,281013,EUR,842227200,M,59,59,False,22.0,17.0,2.0,2.0,9.0,12.0,8.0,11.0,5.0,5.0,,1.0,,,,,,66.0,35.0,6.6,12.0,0,M,1.0,,2.0,,1.0,1.0,,,2.0,,,,,,2.0,,,,,3.0,3.0,2.0,,1.0,,,,,,,,,
10433885,away,Kasımpaşa,Stéphane Bahoken,stephane-bahoken,S. Bahoken,F,,185,232,153220,EUR,707011200,F,19,19,False,12.0,9.0,,,2.0,2.0,7.0,12.0,9.0,1.0,,2.0,,,,,,90.0,31.0,5.9,12.0,5,M,2.0,3.0,3.0,1.0,1.0,,,,3.0,1.0,,1.0,,,,,,,,3.0,2.0,1.0,,,,5.0,,3.0,,,,,1.0
10433885,away,Kasımpaşa,Ahmet Engin,engin-ahmet,A. Engin,M,17,180,26,791087,EUR,839548800,M,17,17,True,7.0,4.0,1.0,1.0,1.0,1.0,3.0,6.0,2.0,,,1.0,,,,,,24.0,15.0,6.7,6.0,1,M,,,3.0,,1.0,,,,2.0,2.0,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,
10433885,away,Kasımpaşa,Aytaç Kara,aytac-kara,A. Kara,M,35,188,165,128196,EUR,732844800,M,35,35,True,15.0,11.0,1.0,1.0,4.0,6.0,7.0,9.0,1.0,2.0,,,,,,,,24.0,17.0,6.4,6.0,0,M,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
10433885,away,Kasımpaşa,Yunus Malli,yunus-malli,Y. Malli,M,,179,115,136262,EUR,698889600,M,11,11,True,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,,12.0,4.0,6.5,1.0,0,M,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
10433885,away,Kasımpaşa,Jeffrey Bruma,jeffrey-bruma,J. Bruma,D,,190,56,87223,EUR,689990400,D,5,5,True,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,,,8.0,3.0,6.6,,0,M,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433885,away,Kasımpaşa,Erdem Canpolat,erdem-canpolat,E. Canpolat,G,1,194,90,1066726,EUR,987120000,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,M,,,,,,,,,,,,,,,,Erdem Canpolat,,,,,,,,,,,,,,,,,
10433885,away,Kasımpaşa,Mehmet Feyzi Yıldırım,mehmet-feyzi-yildirim,M. F. Yıldırım,D,26,175,17,787897,EUR,822355200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433885,away,Kasımpaşa,Tunay Torun,tunay-torun,T. Torun,M,,176,12,30241,EUR,640656000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433885,away,Kasımpaşa,Erdem Çetinkaya,erdem-cetinkaya,E. Çetinkaya,M,17,177,23,993902,EUR,985824000,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433885,away,Kasımpaşa,Oguzhan Yilmaz,oguzhan-yilmaz,O. Yilmaz,M,23,181,2,1480585,EUR,1055808000,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,M,,,,,,,,,,,,,,,,Oguzhan Yilmaz,,,,,,,,,,,,,,,,,
10433885,away,Kasımpaşa,Berat Kalkan,berat-kalkan,B. Kalkan,F,,171,33,1063358,EUR,1046563200,M,41,41,True,,,,,,,,,,,,,,,,,,,,,,0,M,,,,,,,,,,,,,,,,Berat Kalkan,,,,,,,,,,,,,,,,,
