match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_aerialWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_challengeLost,stat_penaltyConceded,stat_aerialLost,stat_wonContest,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,stat_bigChanceMissed,stat_totalOffside,stat_outfielderBlock,captain,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyMiss
15237907,home,Corinthians,Memphis Depay,memphis-depay,M. Depay,F,10,176.0,75964,M,Memphis,138833,EUR,761097600,F,10,10,False,32.0,25.0,4.0,3.0,0.0,10.0,10.0,15.0,22.0,3.0,,,,,,86.0,45.0,6.8,14.0,0.232087,43.229253446013,7.0,19.460661449692,1.0,,0,,0.29,0.06,0.0,,1.0,1.0,5.0,3.0,3.0,3.0,,,,,1.0,,18.799579160368,18.869444109459,1.0,,,,,,,,,,1.0,,1.0,2.0,,,,1.0,,,,1.0,,,
15237907,home,Corinthians,Charles,charles,Charles,M,35,187.0,3576,M,,845178,EUR,835142400,M,35,35,True,7.0,5.0,1.0,1.0,0.0,5.0,6.0,,1.0,1.0,,,,,,21.0,11.0,6.9,2.0,0.00012631,12.949245486208,2.0,-0.38818623915541,0.0,,0,,0.01,0.01,0.14,,,,,3.0,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,
15237907,home,Corinthians,Allan,allan,Allan,M,29,172.0,5267,M,,828839,EUR,857347200,M,29,29,True,15.0,12.0,4.0,2.0,0.0,6.0,7.0,6.0,8.0,,,,,,,21.0,19.0,7.0,3.0,0.00625337,77.877155642764,6.0,29.445173618385,1.0,,0,,0.04,0.12,0.0,,,,,4.0,,1.0,,,,,3.0,,12.286663461335,13.361612028494,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,
15237907,home,Corinthians,Kayke Ferrari,kayke-ferrari,Kayke,F,31,179.0,2773,M,,1411152,EUR,1083110400,F,31,31,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,12.0,5.0,6.6,1.0,0.00078924,6.6068146636636,1.0,-6.4516688948024,0.0,,0,,0.03,-0.07,0.13,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237907,home,Corinthians,Vitinho,vitinho,Vitinho,F,11,178.0,3973,M,,242054,EUR,750124800,F,11,11,True,1.0,,,,0.0,,,,1.0,,,,,,,12.0,4.0,6.5,2.0,,38.210198722331,2.0,30.375231908722,1.0,,2,,-0.01,0.32,0.0,,,,2.0,1.0,,,,,,,,2.0,22.883695520346,26.2789555348,1.0,1.0,1.0,,0.2521,0.4937,-0.41,,,,,,1.0,,,,,,,,,,,,
15237907,home,Corinthians,Gui Negão,guilherme-silva-inacio,G. Negão,F,56,179.0,6638,M,,1922597,EUR,1170720000,F,56,56,True,,,,,0.0,,,,,,,,,,,8.0,,6.4,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237907,home,Corinthians,Felipe Longo,felipe-longo,F. Longo,G,40,189.0,2226,M,,1485272,EUR,1109980800,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237907,home,Corinthians,João Pedro Tchoca,joao-pedro,J. Pedro,D,4,192.0,3424,M,,1411150,EUR,1072828800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237907,home,Corinthians,Pedro Milans,milans-pedro,P. Milans,D,20,171.0,1743,M,,985809,EUR,1016928000,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237907,home,Corinthians,André Ramalho,andre-ramalho,A. Ramalho,D,5,182.0,5367,M,,148155,EUR,698198400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237907,home,Corinthians,Cacá,caca,Cacá,D,25,185.0,3939,M,,929200,EUR,924998400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237907,home,Corinthians,Dieguinho,diego-da-cruz-lopes,Dieguinho,M,61,170.0,2452,M,,1916131,EUR,1189900800,M,61,61,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diego,da Cruz Lopes,,,,,,,,,
15237907,home,Corinthians,Pedro Raul,pedro-raul,P. Raul,F,18,191.0,7083,M,,866911,EUR,847152000,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237907,away,Red Bull Bragantino,Cleiton,cleiton,Cleiton,G,1,190.0,551,M,,844576,EUR,871948800,G,1,1,False,27.0,21.0,12.0,6.0,0.0,20.0,20.0,1.0,7.0,13.0,,3.0,,,3.0,90.0,42.0,6.5,8.0,0.00034189,83.575084448574,12.0,37.999218723787,0.0,0.2731,0,-0.2798,0.08,0.01,-0.09,0.03,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,2.0,2.0,
15237907,away,Red Bull Bragantino,José Andrés Hurtado,andres-hurtado,J. A. Hurtado,D,34,178.0,537,M,,987589,EUR,1009065600,D,34,34,False,34.0,26.0,4.0,2.0,0.0,12.0,15.0,14.0,19.0,1.0,,,,,,90.0,51.0,6.0,14.0,0.00558371,124.58368685912,12.0,84.509723658592,0.0,,0,,0.03,0.07,-0.39,,2.0,,4.0,2.0,,,3.0,,1.0,1.0,,2.0,,,1.0,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,
15237907,away,Red Bull Bragantino,Pedro Henrique,pedro-henrique,P. Henrique,D,14,188.0,417,M,,551774,EUR,812592000,D,14,14,False,31.0,23.0,10.0,3.0,0.0,18.0,20.0,5.0,11.0,3.0,,,,,,90.0,38.0,6.4,8.0,0.00782476,80.306571255195,12.0,59.812898344685,0.0,,0,,0.16,0.06,-0.16,,,,2.0,1.0,,,3.0,1.0,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,
15237907,away,Red Bull Bragantino,Gustavo Marques,gustavo-marques,G. Marques,D,16,189.0,357,M,,1174764,EUR,1002585600,D,16,16,False,31.0,28.0,3.0,1.0,0.0,21.0,21.0,7.0,10.0,1.0,,,,,,90.0,42.0,6.2,4.0,0.00270491,112.41010431366,14.0,48.185550351111,0.0,,0,,-0.03,0.04,-0.35,,,,3.0,4.0,,,4.0,1.0,2.0,1.0,1.0,,,,1.0,,,,,,,1.0,,2.0,,,1.0,,Gustavo Marques,,,,,,,,,,
15237907,away,Red Bull Bragantino,Juninho Capixaba,juninho-capixaba,J. Capixaba,D,29,176.0,909,M,,870556,EUR,868147200,D,29,29,False,40.0,29.0,6.0,4.0,0.0,18.0,21.0,11.0,19.0,5.0,,,,,,90.0,67.0,6.2,18.0,0.0139857,78.092000502148,9.0,-3.5986756694579,0.0,,2,,0.06,0.01,-0.37,,1.0,,5.0,7.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,,,4.0,2.0,,,0.1063,,-0.16,,,1.0,1.0,,1.0,,,,,,,,,,,,
15237907,away,Red Bull Bragantino,Fabinho,fabinho,Fabinho,M,5,178.0,1291,M,,1117513,EUR,1018310400,M,5,5,False,31.0,23.0,2.0,1.0,0.0,10.0,10.0,13.0,21.0,4.0,,,,,,83.0,46.0,6.8,10.0,0.0258381,84.201378709475,12.0,39.257869053192,0.0,,0,,0.1,0.04,-0.06,,,,4.0,7.0,1.0,1.0,,2.0,4.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
15237907,away,Red Bull Bragantino,Gabriel Girotto,gabriel-girotto,Gabriel,M,6,171.0,540,M,,242052,EUR,710726400,M,6,6,False,17.0,14.0,3.0,1.0,0.0,10.0,11.0,4.0,6.0,1.0,,,,,,60.0,21.0,6.5,3.0,0.00652994,50.813597386956,5.0,36.981262135963,1.0,,1,,0.0,0.13,0.15,,,,3.0,2.0,,,1.0,,2.0,1.0,,2.0,15.385944453349,15.386803469207,,,1.0,,0.0383,0.2111,-0.09,,,1.0,,,,,,,,,,,,,,,
15237907,away,Red Bull Bragantino,Lucas Barbosa,lucas-barbosa,L. Barbosa,M,21,193.0,762,M,,1067641,EUR,982800000,M,21,21,False,16.0,11.0,5.0,3.0,0.0,,,11.0,16.0,2.0,,,,,,90.0,29.0,6.5,8.0,0.0764883,140.01383065477,12.0,84.525013136117,3.0,,2,,-0.12,0.26,-0.08,,,,4.0,4.0,,1.0,1.0,1.0,3.0,2.0,1.0,2.0,19.65537685544,60.021953639401,,,1.0,,0.0718,0.0097,-0.15,,,1.0,,,2.0,2.0,Lucas Barbosa,,,,,,1.0,,,,
15237907,away,Red Bull Bragantino,Gustavo Neves,gustavo-neves,G. Neves,M,22,176.0,308,M,,1463904,EUR,1082678400,M,22,22,False,9.0,8.0,,,0.0,2.0,3.0,6.0,6.0,1.0,,,,,,68.0,20.0,6.3,9.0,0.0369126,34.960656709004,5.0,11.282211171545,0.0,,0,,0.04,0.04,-0.11,,4.0,1.0,4.0,1.0,1.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,,,4.0,1.0,,,,,,,,,,,
15237907,away,Red Bull Bragantino,Henry Mosquera,henry-mosquera,H. Mosquera,F,30,175.0,705,M,,1170680,EUR,1005782400,M,30,30,False,14.0,12.0,1.0,1.0,0.0,4.0,4.0,8.0,10.0,4.0,,,,,,83.0,27.0,6.5,9.0,0.0420714,121.17408822066,11.0,85.623495162507,3.0,,1,,-0.03,0.24,-0.09,,1.0,,6.0,5.0,2.0,3.0,,,1.0,,2.0,3.0,25.058969110124,60.093850111478,,,1.0,,0.019,0.0282,0.0,,,,2.0,,2.0,,Henry Mosquera,,,,,,,,,,
15237907,away,Red Bull Bragantino,Isidro Pitta,isidro-pitta,I. Pitta,F,9,183.0,1815,M,,979861,EUR,934588800,F,9,9,False,12.0,11.0,,,0.0,4.0,4.0,7.0,8.0,2.0,,,,,,83.0,18.0,5.7,2.0,0.0148395,24.813543156913,1.0,14.500805136713,1.0,,3,,-0.03,0.04,-0.01,,,,6.0,2.0,1.0,1.0,,,,,1.0,3.0,14.500805136713,24.813543156913,,1.0,1.0,,1.0381,0.7809,-0.94,,,2.0,1.0,,,1.0,,,1.0,1.0,,,1.0,,,,1.0
15237907,away,Red Bull Bragantino,Eric Ramires,eric-ramires,E. Ramires,M,7,172.0,386,M,,950545,EUR,965865600,M,7,7,True,16.0,16.0,,,0.0,7.0,7.0,9.0,9.0,,,,,,,30.0,19.0,6.3,1.0,0.0183425,55.216003740477,7.0,11.292009505487,1.0,,0,,-0.16,0.14,-0.12,,,,2.0,1.0,,,,,,,1.0,1.0,9.2689814081946,12.134596202594,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,
15237907,away,Red Bull Bragantino,José Herrera,jose-herrera,J. Herrera,F,32,172.0,470,M,,1179171,EUR,1050451200,F,32,32,True,7.0,4.0,3.0,,0.0,1.0,1.0,3.0,6.0,,,,,,,22.0,9.0,6.4,3.0,0.00042284,37.018566888903,6.0,7.9078085401266,0.0,,0,,-0.04,0.05,0.13,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,José Herrera,,,,,,,,,,
15237907,away,Red Bull Bragantino,Ignacio Sosa,ignacio-sosa,I. Sosa,M,15,175.0,475,M,,1112896,EUR,1062288000,M,15,15,True,4.0,2.0,,,0.0,1.0,2.0,1.0,2.0,2.0,,,,,,15.0,11.0,6.5,4.0,0.00069483,100.64062997792,7.0,14.079419646092,0.0,,0,,-0.02,0.04,-0.08,,1.0,,5.0,3.0,1.0,,,,,,3.0,3.0,,,,,,,,,,1.0,,,,,,,Ignacio Sosa,,,,,,,,,,
15237907,away,Red Bull Bragantino,Fernando,fernando,Fernando,F,11,176.0,592,M,,911195,EUR,920246400,F,11,11,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,15.0,2.0,6.5,,0.00690462,,,,,,0,,0.04,,-0.01,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237907,away,Red Bull Bragantino,Vinicinho,vinicinho,Vinicinho,F,17,174.0,339,M,,1587965,EUR,1077235200,F,17,17,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,,,,15.0,6.0,6.6,3.0,0.00121923,49.529331878072,4.0,15.288389598525,1.0,,0,,-0.05,0.04,0.0,,1.0,,,1.0,,,,,,,1.0,,23.510679515723,23.947256231143,,,,,,,,,,,,,1.0,,Vinicius,Mendonça Pereira,,,,,,,,,
15237907,away,Red Bull Bragantino,Tiago Volpi,tiago-volpi,T. Volpi,G,18,189.0,1690,M,,243509,EUR,661564800,G,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237907,away,Red Bull Bragantino,Agustin Sant'Anna,agustin-santanna,A. Sant'Anna,D,23,170.0,303,M,,869726,EUR,875318400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237907,away,Red Bull Bragantino,Cauê Nascimento Santos,caue-nascimento-santos,C. N. Santos,D,51,,28,M,,1632360,EUR,1165968000,D,51,51,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cauê Nascimento Santos,,,,,,,,,,
15237907,away,Red Bull Bragantino,Eduardo Santos,eduardo-santos,Eduardo,D,3,196.0,161,M,,925189,EUR,880675200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237907,away,Red Bull Bragantino,Marcelinho Braz,marcelinho-braz,M. Braz,M,57,176.0,56,M,,1485603,EUR,1092614400,M,57,57,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marcelinho Braz,,,,,,,,,,
15237907,away,Red Bull Bragantino,Davi Gomes,davi-gomes,D. Gomes,M,27,177.0,199,M,,2032806,EUR,1118016000,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Davi Gomes,,,,,,,,,,
15237907,away,Red Bull Bragantino,Yuri Leles,yuri-leles,Y. Leles,F,28,,153,M,,1808041,EUR,1176768000,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yuri Leles,,,,,,,,,,
