match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_aerialWon,stat_bigChanceMissed,stat_wasFouled,stat_keyPass,stat_clearanceOffLine,player_sofascoreId,stat_totalContest,stat_accurateCross,stat_wonContest,captain,stat_shotOffTarget,stat_bigChanceCreated,stat_goals,stat_errorLeadToAShot,stat_totalOffside,stat_penaltyWon
12501598,home,Como,Jean Butez,jean-butez,J. Butez,G,1,188,1319,M,599114,EUR,802569600,G,30,30,False,39.0,29.0,17.0,7.0,0.0,25.0,27.0,4.0,12.0,15.0,3.0,2.0,1.0,3.0,90.0,52.0,7.4,10.0,0.00274201,0,0.4271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501598,home,Como,Ivan Smolčić,ivan-smolcic,I. Smolčić,D,28,181,1381,M,974581,EUR,966470400,D,28,28,False,46.0,40.0,5.0,4.0,0.0,24.0,26.0,16.0,21.0,5.0,,,,,90.0,77.0,6.8,12.0,0.0149138,2,,,,1.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0606,0.1458,,,,,,,,,,,,,,,,,
12501598,home,Como,Edoardo Goldaniga,edoardo-goldaniga,E. Goldaniga,D,5,193,345,M,295133,EUR,752198400,D,5,5,False,43.0,39.0,1.0,,0.0,32.0,35.0,7.0,8.0,2.0,,,,,90.0,55.0,6.9,4.0,0.0296193,1,,,,,3.0,3.0,,,1.0,,,1.0,,1.0,1.0,1.0,,,1.0,0.4036,0.5864,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
12501598,home,Como,Fellipe Jack,jack-fellipe,F. Jack,D,6,190,438,M,1804801,EUR,1137024000,D,15,15,False,28.0,25.0,1.0,,0.0,21.0,23.0,4.0,5.0,2.0,,,,,45.0,36.0,7.2,5.0,0.00096034,0,,,,,5.0,5.0,1.0,,,,,,1.0,,4.0,3.0,2.0,,2.0,,,3.0,1.0,,,,1.0,,,,,,,,,,,
12501598,home,Como,Álex Valle,valle-alex,Á. Valle,D,3,178,6518,M,1142238,EUR,1082851200,D,41,41,False,46.0,37.0,3.0,,0.0,24.0,27.0,13.0,21.0,4.0,,,,,90.0,68.0,6.7,15.0,0.0805409,1,,,,2.0,3.0,1.0,,2.0,,1.0,,3.0,1.0,,,,1.0,,,0.0424,,,,,1.0,,,alexxv_5,1.0,,,,,,,,,
12501598,home,Como,Maxence Caqueret,maxence-caqueret,M. Caqueret,M,6,174,2464,M,859027,EUR,950572800,M,80,80,False,37.0,29.0,2.0,1.0,0.0,19.0,21.0,11.0,17.0,6.0,,,,,90.0,49.0,6.5,11.0,0.044256,0,,,,1.0,7.0,4.0,2.0,2.0,,,,1.0,,,2.0,1.0,1.0,,1.0,,,2.0,,,,,,,2.0,1.0,2.0,,,,,,,
12501598,home,Como,Máximo Perrone,maximo-perrone,M. Perrone,M,23,178,8372,M,1086286,EUR,1041897600,M,23,23,False,55.0,51.0,2.0,2.0,0.0,30.0,31.0,21.0,24.0,3.0,,,,,90.0,63.0,7.2,4.0,0.0209902,0,,Maximo Perrone,,,2.0,8.0,2.0,,,,,,,,4.0,2.0,,,,,,,,,3.0,1.0,,maxiperrone16,1.0,,1.0,,,,,,,
12501598,home,Como,Lucas Da Cunha,lucas-da-cunha,L. Da Cunha,M,33,174,1933,M,911848,EUR,992044800,M,33,33,False,39.0,34.0,4.0,4.0,0.0,14.0,15.0,23.0,29.0,3.0,,,,,86.0,51.0,7.5,10.0,0.103315,1,,,,5.0,1.0,2.0,,1.0,1.0,,,,,,,,2.0,,,0.0505,0.0734,,,,2.0,1.0,,,,3.0,,True,,,,,,
12501598,home,Como,Gabriel Strefezza,gabriel-strefezza,G. Strefezza,M,7,168,2181,M,877201,EUR,861321600,F,7,7,False,32.0,29.0,2.0,1.0,0.0,11.0,12.0,18.0,23.0,2.0,,,,,45.0,43.0,7.1,8.0,0.231215,2,,,,3.0,3.0,3.0,,1.0,1.0,,,1.0,,,,,1.0,,1.0,0.1129,0.4275,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,,,,,
12501598,home,Como,Nico Paz,nico-paz,N. Paz,M,10,185,88676,M,1171451,EUR,1094601600,F,79,79,False,35.0,30.0,2.0,2.0,0.0,9.0,11.0,21.0,24.0,1.0,,,,,86.0,50.0,7.3,9.0,0.0779985,3,,,,,5.0,5.0,1.0,1.0,1.0,,,2.0,,,2.0,1.0,2.0,,1.0,0.1466,0.0463,1.0,1.0,,,1.0,,nicopaz1o,3.0,,2.0,,2.0,,,,,
12501598,home,Como,Assane Diao,assane-diao,A. Diao,F,38,185,18044,M,1493689,EUR,1126051200,F,38,38,False,16.0,12.0,,,0.0,1.0,1.0,11.0,15.0,1.0,,,,,73.0,31.0,6.5,13.0,0.0423466,0,,,,,7.0,5.0,1.0,1.0,,,,,,,2.0,2.0,5.0,,2.0,,,,1.0,,2.0,,,,3.0,,,,,,,,,
12501598,home,Como,Alberto Dossena,dossena-alberto,A. Dossena,D,4,195,511,M,870211,EUR,908236800,D,13,13,True,17.0,12.0,2.0,,0.0,11.0,13.0,1.0,4.0,3.0,,,,,45.0,29.0,7.1,6.0,0.0001743,0,,,,,,6.0,,,,,,2.0,,1.0,4.0,2.0,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,
12501598,home,Como,Jonathan Ikoné,jonathan-ikone,J. Ikoné,M,93,180,1415,M,802142,EUR,894067200,F,19,19,True,8.0,3.0,,,0.0,2.0,3.0,1.0,5.0,2.0,,,,,45.0,20.0,6.8,13.0,0.00281372,2,,,,,6.0,2.0,1.0,3.0,2.0,,,,,,2.0,2.0,3.0,,,0.2421,0.8952,,,1.0,,1.0,,,2.0,,,,,,1.0,,,
12501598,home,Como,Anastasios Douvikas,douvikas-anastasios,A. Douvikas,F,11,184,4342,M,894863,EUR,933552000,F,11,11,True,4.0,3.0,,,0.0,,1.0,3.0,3.0,1.0,,,,,17.0,9.0,6.7,2.0,0.0209376,0,,,,,3.0,2.0,,,,,,,,1.0,,,1.0,,1.0,,,2.0,,,1.0,,,,1.0,,1.0,,,,,,,
12501598,home,Como,Yannik Engelhardt,yannik-engelhardt,Y. Engelhardt,M,6,184,363,M,990209,EUR,981504000,M,26,26,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,,,,,10.0,4.0,6.4,1.0,0.00121675,0,,,,,2.0,1.0,,,,,,,,,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,
12501598,home,Como,Alieu Fadera,fadera-alieu,A. Fadera,M,20,181,1183,M,1031548,EUR,1004745600,F,16,16,True,2.0,1.0,,,0.0,,1.0,1.0,1.0,1.0,,,,,10.0,2.0,6.5,1.0,5.337e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501598,home,Como,Pepe Reina,pepe-reina,P. Reina,G,,188,1240,M,26937,EUR,399600000,G,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501598,home,Como,Mauro Vigorito,mauro-vigorito,M. Vigorito,G,22,186,221,M,41444,EUR,643334400,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501598,home,Como,Alberto Moreno,alberto-moreno,A. Moreno,D,18,171,850,M,229740,EUR,710294400,D,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501598,home,Como,Ignace Van der Brempt,ignace-van-der-brempt,I. V. d. Brempt,D,77,187,738,M,989186,EUR,1017619200,D,77,77,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501598,home,Como,Alessio Iovine,alessio-iovine,A. Iovine,D,,174,111,M,350882,EUR,665366400,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501598,home,Como,Dele Alli,dele-alli,D. Alli,M,,188,9913,M,198028,EUR,829180800,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,dele,,,,,,,,,,
12501598,home,Como,Matthias Braunöder,matthias-braunoder,M. Braunöder,M,27,173,418,M,962282,EUR,1017187200,M,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501598,home,Como,Alessandro Gabrielloni,alessandro-gabrielloni,A. Gabrielloni,F,9,178,242,M,813070,EUR,773798400,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501598,home,Como,Patrick Cutrone,patrick-cutrone,P. Cutrone,F,10,183,2328,M,795044,EUR,883785600,F,10,10,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501598,away,Venezia,Ionuț Radu,ionut-radu,I. Radu,G,13,188,3683,M,815202,EUR,864777600,G,28,28,False,39.0,23.0,22.0,6.0,0.0,20.0,22.0,3.0,17.0,14.0,1.0,5.0,,6.0,90.0,53.0,7.8,17.0,0.00228785,0,1.1745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501598,away,Venezia,Joel Schingtienne,schingtienne-joel,J. Schingtienne,D,3,188,258,M,1388438,EUR,1029283200,D,25,25,False,41.0,38.0,3.0,2.0,0.0,22.0,23.0,16.0,18.0,4.0,,,,,90.0,54.0,6.3,5.0,0.00487721,0,,Joel Schingtienne,,,2.0,,,,,,,3.0,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,
12501598,away,Venezia,Jay Idzes,jay-idzes,J. Idzes,D,21,190,19111,M,933641,EUR,959904000,D,4,4,False,46.0,43.0,3.0,1.0,0.0,30.0,31.0,13.0,15.0,5.0,,,,,90.0,62.0,7.5,4.0,0.0224179,1,,,,,4.0,5.0,2.0,,,,,3.0,1.0,3.0,3.0,2.0,,,,0.0566,,2.0,1.0,,1.0,1.0,,jayidzes,,,,True,1.0,1.0,,,,
12501598,away,Venezia,Fali Candé,fali-cande,F. Candé,D,5,184,402,M,892430,EUR,885600000,D,2,2,False,44.0,37.0,7.0,4.0,0.0,23.0,24.0,14.0,20.0,4.0,,,,,90.0,72.0,7.4,11.0,0.00687978,1,,,,,4.0,9.0,,3.0,1.0,,,9.0,1.0,1.0,2.0,2.0,,,1.0,0.0178,0.0341,,5.0,,2.0,,,,,,,,,,,,,
12501598,away,Venezia,Alessio Zerbin,alessio-zerbin,A. Zerbin,M,7,182,1060,M,869888,EUR,920419200,M,24,24,False,17.0,14.0,1.0,,0.0,8.0,9.0,8.0,14.0,3.0,,,,,76.0,41.0,6.8,11.0,0.0672515,1,,,,6.0,5.0,5.0,,,1.0,,,,,1.0,3.0,1.0,,,3.0,0.1315,0.3346,1.0,,,1.0,2.0,,,3.0,2.0,1.0,,,,,,,
12501598,away,Venezia,Alfred Duncan,alfred-duncan,A. Duncan,M,32,178,572,M,232224,EUR,731721600,M,32,32,False,12.0,11.0,1.0,,0.0,8.0,9.0,4.0,4.0,2.0,,,,,63.0,23.0,6.9,5.0,0.0759095,2,,,,1.0,4.0,4.0,1.0,1.0,1.0,1.0,,,,,3.0,3.0,3.0,,2.0,0.0275,0.0672,,,,,1.0,,,1.0,1.0,1.0,,,1.0,,,,
12501598,away,Venezia,Hans Nicolussi Caviglia,hans-nicolussi-caviglia,H. N. Caviglia,M,41,184,1622,M,876259,EUR,961286400,M,14,14,False,35.0,31.0,3.0,,0.0,18.0,20.0,13.0,15.0,8.0,,,,,90.0,43.0,6.8,6.0,0.0567916,0,,,,,1.0,3.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,
12501598,away,Venezia,Kike Pérez,kike-perez,K. Pérez,M,71,184,312,M,857178,EUR,855878400,M,71,71,False,39.0,30.0,7.0,4.0,0.0,14.0,15.0,16.0,25.0,2.0,,,,,90.0,62.0,7.7,16.0,0.0171113,0,,,,1.0,4.0,12.0,1.0,1.0,,,,,,1.0,7.0,4.0,2.0,,2.0,,,,1.0,,2.0,3.0,,,2.0,,2.0,,,,,,,
12501598,away,Venezia,Mikael Ellertsson,mikael-ellertsson,M. Ellertsson,M,77,182,433,M,933203,EUR,1015804800,M,77,77,False,6.0,4.0,,,0.0,2.0,2.0,2.0,4.0,,,,,,63.0,19.0,6.7,4.0,0.00604822,0,,,,,2.0,1.0,1.0,1.0,,,,2.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12501598,away,Venezia,Gaetano Oristanio,gaetano-oristanio,G. Oristanio,F,21,174,968,M,965009,EUR,1033171200,F,11,11,False,10.0,9.0,3.0,3.0,0.0,4.0,4.0,5.0,6.0,1.0,,,,,63.0,24.0,6.4,10.0,0.00667981,1,,,,,10.0,3.0,,5.0,,,,,,,,,2.0,,2.0,0.0285,,1.0,1.0,,1.0,,,,4.0,,2.0,,1.0,,,,1.0,
12501598,away,Venezia,Mirko Marić,mirko-maric,M. Marić,F,9,188,399,M,190933,EUR,800582400,F,99,99,False,17.0,12.0,,,0.0,5.0,6.0,7.0,13.0,2.0,,,,,76.0,29.0,6.4,10.0,0.00280057,1,,,,2.0,4.0,4.0,1.0,1.0,1.0,,,2.0,,,,,1.0,,,0.1578,,1.0,2.0,1.0,1.0,,,,2.0,,1.0,,,,,,1.0,
12501598,away,Venezia,Issa Doumbia,issa-doumbia,I. Doumbia,M,8,185,313,M,1141754,EUR,1066262400,M,97,97,True,14.0,10.0,2.0,1.0,0.0,2.0,2.0,8.0,12.0,3.0,,,,,27.0,18.0,6.8,6.0,0.00513506,1,,,,,,2.0,,,,,,,,,,,2.0,,,0.087,,,1.0,,,,,,1.0,,1.0,,1.0,,,,,
