match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_accurateOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_totalContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_wonTackle,stat_dispossessed,stat_errorLeadToAShot,stat_totalCross,stat_shotOffTarget,stat_interceptionWon,captain,stat_wonContest,stat_fouls,stat_challengeLost,stat_bigChanceMissed,stat_accurateCross,stat_blockedScoringAttempt,stat_goals,stat_hitWoodwork,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_lastManTackle
14566855,home,Sporting CP,Rui Silva,Rui,Silva,rui-silva,R. Silva,G,1,191,3285,M,253809,EUR,760579200,G,1,1,False,31.0,27.0,6.0,2.0,0.0,27.0,28.0,3.0,5.0,1.0,1.0,90.0,35.0,6.8,4.0,7.266e-05,22.536,4.44668,0.0,32.650704681814,7.0,16.8,5.46,-0.0007,0,0.0086,0.03,0.01,0.16,0.0,3.28,1.1,0.05,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566855,home,Sporting CP,Iván Fresneda,,,ivan-fresneda,I. Fresneda,D,22,183,1958,M,1167818,EUR,1096243200,D,22,22,False,56.0,51.0,3.0,2.0,0.0,31.0,33.0,23.0,2.0,,,90.0,77.0,7.0,9.0,0.0140951,31.752,11.69372,15.0,222.75128660054,26.0,134.925,32.655,,1,,-0.01,0.08,0.21,,2.81,5.77,1.96,0.84,0.32,20.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0866,0.1865,1.0,0.01,,,,,,,,,,,,,,,,,,,,,,
14566855,home,Sporting CP,Ousmane Diomande,Ousmane,Diomande,diomande-ousmane,O. Diomande,D,26,190,4998,M,1394342,EUR,1070496000,D,26,26,False,52.0,49.0,5.0,2.0,0.0,44.0,46.0,6.0,2.0,,,90.0,64.0,7.6,3.0,0.00953431,31.32,9.64422,5.0,142.77760415961,20.0,47.88,13.23,,0,,0.08,0.05,0.71,,3.12,5.16,0.97,0.28,0.11,5.0,1.0,3.0,,,,8.0,2.0,,,,,,,ousdiomande,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
14566855,home,Sporting CP,Gonçalo Inácio,Gonçalo,Inácio,goncalo-inacio,G. Inácio,D,25,186,6701,M,1001196,EUR,998697600,D,25,25,False,74.0,65.0,12.0,8.0,0.0,50.0,55.0,19.0,2.0,,,90.0,85.0,7.2,11.0,0.00682833,29.988,9.59943,6.0,192.3574976961,28.0,82.95,18.69,,0,,0.35,0.15,0.23,,3.15,4.84,1.14,0.37,0.1,15.0,3.0,1.0,,,,5.0,,1.0,,,,,,goncaloinacio_25,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
14566855,home,Sporting CP,Maximiliano Araújo,Maximiliano,Araújo,maximiliano-araujo,M. Araújo,M,20,179,3568,M,929193,EUR,950572800,D,20,20,False,36.0,33.0,2.0,1.0,0.0,19.0,19.0,17.0,5.0,,,86.0,57.0,7.4,7.0,0.0404568,32.184,9.42157,13.0,82.785770146214,10.0,57.645,13.02,,1,,0.26,0.06,0.24,,2.85,4.29,1.36,0.65,0.26,14.0,2.0,7.0,1.0,,,4.0,4.0,1.0,2.0,0.0366,,2.0,-0.01,,1.0,1.0,,2.0,,,2.0,1.0,2.0,,,,,,,,,,,,
14566855,home,Sporting CP,Morten Hjulmand,Morten,Hjulmand,hjulmand-morten,M. Hjulmand,M,42,185,4430,M,859917,EUR,930268800,M,42,42,False,54.0,50.0,1.0,1.0,0.0,34.0,36.0,18.0,6.0,,,90.0,72.0,6.7,8.0,0.0169112,29.808,11.4442,6.0,102.59279439656,15.0,13.965,14.175,,0,,0.14,0.06,-0.09,,2.83,6.06,1.9,0.52,0.14,16.0,3.0,4.0,3.0,,,2.0,,2.0,2.0,,,2.0,,,,,,,1.0,1.0,,,5.0,True,2.0,1.0,,,,,,,,,
14566855,home,Sporting CP,João Simões,João Simões,,joao-simoes,J. Simões,M,52,178,1499,M,1410209,EUR,1168041600,M,52,52,False,29.0,26.0,1.0,,0.0,20.0,21.0,8.0,4.0,,,63.0,32.0,6.3,3.0,0.00486345,31.32,8.84326,10.0,120.1220025488,11.0,27.405,21.735,,0,,-0.09,0.09,-0.04,,1.76,4.63,1.54,0.66,0.26,6.0,6.0,1.0,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,3.0,2.0,,,,,,,,
14566855,home,Sporting CP,Geny Catamo,,,geny-catamo,G. Catamo,M,10,172,11085,M,1001140,EUR,980467200,M,10,10,False,33.0,28.0,2.0,1.0,1.0,11.0,14.0,19.0,6.0,,,76.0,43.0,7.3,7.0,0.214547,31.5,8.62707,8.0,225.61340245796,20.0,125.895,30.135,,3,,0.11,0.44,0.2,,2.45,4.09,1.31,0.61,0.17,17.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,,1.0,0.1792,0.1717,1.0,-0.51,,,1.0,,1.0,,,,1.0,,,,,,1.0,,,,,,,
14566855,home,Sporting CP,Francisco Trincão,Francisco,Trincão,francisco-trincao,F. Trincão,F,17,184,11957,M,830431,EUR,946425600,M,17,17,False,31.0,23.0,,,0.0,11.0,16.0,15.0,3.0,,,90.0,43.0,8.3,10.0,0.0677858,30.42,11.19638,11.0,164.45512108783,17.0,53.55,28.56,,3,,0.1,0.31,0.13,,3.21,5.09,1.82,0.89,0.2,12.0,1.0,4.0,,,1.0,1.0,3.0,,1.0,0.2622,0.4631,1.0,0.47,trincao,,,,2.0,1.0,,2.0,1.0,,,,,,,1.0,1.0,1.0,,,,
14566855,home,Sporting CP,Geovany Quenda,Geovany,Quenda,geovany-quenda,G. Quenda,M,7,172,12866,M,1403165,EUR,1177891200,M,7,7,False,33.0,27.0,3.0,2.0,1.0,14.0,16.0,17.0,2.0,,,76.0,47.0,8.0,11.0,0.152161,32.472,9.00823,16.0,105.70152795658,15.0,21.735,15.12,,3,,0.36,0.13,-0.01,,2.44,4.18,1.37,0.68,0.34,13.0,2.0,4.0,,,1.0,,1.0,3.0,2.0,0.2798,0.9259,3.0,0.29,GeoQuenda07,,1.0,,1.0,1.0,,2.0,2.0,,,,1.0,,,1.0,,1.0,,,,
