match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_totalCross,stat_challengeLost,stat_wasFouled,player_sofascoreId,stat_outfielderBlock,stat_dispossessed,stat_bigChanceMissed,stat_wonTackle,stat_totalOffside,player_firstName,player_lastName,captain,stat_goalAssist,stat_bigChanceCreated,stat_accurateCross,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
10388382,home,VfB Stuttgart,Fabian Bredlow,fabian-bredlow,F. Bredlow,G,1,191,219,M,152463,EUR,794102400,G,33,33,False,37.0,33.0,10.0,6.0,30.0,30.0,3.0,7.0,4.0,1.0,90.0,39.0,6.4,4.0,0.0,0.0,0.0009732,0,-0.4298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388382,home,VfB Stuttgart,Konstantinos Mavropanos,konstantinos-mavropanos,K. Mavropanos,D,15,194,2692,M,829022,EUR,881798400,D,5,5,False,64.0,57.0,16.0,16.0,27.0,30.0,30.0,34.0,5.0,,90.0,88.0,7.4,12.0,0.0949,0.0,0.0576129,3,,1.0,4.0,7.0,6.0,4.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
10388382,home,VfB Stuttgart,Waldemar Anton,waldemar-anton,W. Anton,D,3,189,2193,M,799046,EUR,837820800,D,2,2,False,86.0,80.0,5.0,2.0,59.0,62.0,21.0,25.0,10.0,,90.0,97.0,6.8,7.0,0.0,0.0,0.104096,0,,1.0,1.0,3.0,2.0,,,,,4.0,2.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10388382,home,VfB Stuttgart,Hiroki Itō,hiroki-ito,H. Itō,D,21,188,6725,M,873106,EUR,926467200,D,21,21,False,94.0,70.0,24.0,8.0,49.0,58.0,21.0,36.0,9.0,,90.0,100.0,6.8,24.0,0.0223,0.0,0.0612996,1,,2.0,3.0,3.0,4.0,,,,1.0,,2.0,1.0,,1.0,,,,,hiroki_ito38,1.0,,,,,,,,,,,,,,,,,,
10388382,home,VfB Stuttgart,Josha Vagnoman,josha-vagnoman,J. Vagnoman,D,4,186,549,M,906278,EUR,976492800,M,4,4,False,24.0,22.0,1.0,1.0,12.0,12.0,10.0,12.0,2.0,,70.0,39.0,6.4,7.0,0.5248,0.0,0.0329897,3,,2.0,,5.0,3.0,2.0,2.0,2.0,1.0,,,1.0,3.0,1.0,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10388382,home,VfB Stuttgart,Atakan Karazor,atakan-karazor,A. Karazor,M,16,190,1082,M,801030,EUR,845164800,M,16,16,False,39.0,33.0,,,18.0,20.0,15.0,19.0,6.0,,78.0,46.0,6.6,8.0,0.036,0.0,0.075504,1,,1.0,1.0,2.0,3.0,,,,1.0,,,,2.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
10388382,home,VfB Stuttgart,Wataru Endo,wataru-endo,W. Endo,M,3,178,19849,M,143040,EUR,729216000,M,3,3,False,63.0,54.0,5.0,3.0,25.0,28.0,29.0,36.0,7.0,,90.0,75.0,7.5,15.0,0.0167,0.0,0.774756,1,,5.0,2.0,7.0,3.0,,,1.0,,1.0,,1.0,4.0,1.0,3.0,1.0,,,endowataru,,1.0,,,,,,True,1.0,1.0,,,,,,,,,
10388382,home,VfB Stuttgart,Borna Sosa,borna-sosa,B. Sosa,M,24,187,3743,M,357584,EUR,885340800,M,24,24,False,59.0,55.0,8.0,7.0,29.0,31.0,30.0,50.0,5.0,,90.0,107.0,7.7,24.0,0.1216,0.0,0.18883,1,,1.0,,3.0,5.0,3.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,22.0,,2.0,BornaSosa,,,,1.0,,,,,,,4.0,,,,,,,,
10388382,home,VfB Stuttgart,Silas,silas-katompa-mvumpa,S. K. Mvumpa,M,26,189,7725,M,949062,EUR,907632000,F,14,14,False,11.0,11.0,,,3.0,3.0,9.0,11.0,2.0,,78.0,28.0,7.0,9.0,0.0,0.0,0.440233,0,,,,4.0,3.0,4.0,2.0,,,,,,2.0,2.0,2.0,3.0,,1.0,silas,,,,,,,,,,1.0,1.0,,,,,,,,
10388382,home,VfB Stuttgart,Chris Führich,chris-fuhrich,C. Führich,M,10,178,1574,M,891510,EUR,884304000,F,22,22,False,18.0,15.0,,,6.0,6.0,10.0,14.0,4.0,,66.0,31.0,6.9,9.0,0.1544,0.2689,0.221216,2,,,,3.0,1.0,2.0,,,1.0,,,1.0,1.0,,1.0,2.0,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,
