match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,captain,stat_hitWoodwork,stat_goals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_savedShotsFromInsideTheBox,stat_ownGoals,stat_clearanceOffLine
11352624,home,Tottenham Hotspur,Guglielmo Vicario,guglielmo-vicario,G. Vicario,G,1,194.0,7123,M,guglielmovicario,553606,EUR,844646400,G,13,13,False,55.0,50.0,10.0,5.0,47.0,48.0,3.0,7.0,1.0,2.0,2.0,1.0,90.0,59.0,6.9,5.0,0.00335091,0,0.2635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352624,home,Tottenham Hotspur,Pedro Porro,pedro-porro,P. Porro,D,23,173.0,10890,M,pedroporro29,913654,EUR,937180800,D,23,23,False,59.0,47.0,7.0,1.0,14.0,18.0,34.0,46.0,2.0,6.0,,,90.0,89.0,7.5,17.0,0.0997313,2,,5.0,1.0,1.0,1.0,2.0,6.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,0.1617,1.0,,,,,,,,,,,,,,,,,,,
11352624,home,Tottenham Hotspur,Cristian Romero,cristian-romero,C. Romero,D,17,185.0,37910,M,cutiromero2,829932,EUR,893635200,D,17,17,False,101.0,92.0,2.0,1.0,55.0,59.0,37.0,42.0,3.0,7.0,,,90.0,106.0,7.0,9.0,0.0278058,0,,,,1.0,4.0,1.0,5.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11352624,home,Tottenham Hotspur,Radu Drăguşin,radu-dragusin,R. Drăguşin,D,3,191.0,13683,M,radudragusin5,997103,EUR,1012694400,D,6,6,False,77.0,65.0,6.0,1.0,48.0,55.0,17.0,22.0,5.0,3.0,,,90.0,85.0,6.6,12.0,0.00838317,0,,,,1.0,2.0,3.0,4.0,,,,1.0,1.0,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,
11352624,home,Tottenham Hotspur,Destiny Udogie,destiny-udogie,D. Udogie,D,13,186.0,5941,M,udogiethree,983572,EUR,1038441600,D,38,38,False,31.0,28.0,,,14.0,16.0,14.0,18.0,,5.0,,,90.0,57.0,6.5,11.0,0.00774241,0,,3.0,,2.0,,9.0,3.0,,,2.0,2.0,1.0,2.0,,5.0,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
11352624,home,Tottenham Hotspur,Pape Matar Sarr,pape-matar-sarr,P. M. Sarr,M,29,185.0,32679,M,pape,1002711,EUR,1031961600,M,29,29,False,40.0,31.0,,,10.0,12.0,21.0,28.0,1.0,4.0,,,68.0,52.0,7.3,12.0,0.125806,2,,,,,2.0,2.0,3.0,1.0,,3.0,1.0,1.0,2.0,,,0.3242,,,,,,1.0,1.0,1.0,,,,,,,,,,,,
11352624,home,Tottenham Hotspur,Yves Bissouma,yves-bissouma,Y. Bissouma,M,8,181.0,19170,M,YB8,844842,EUR,841363200,M,8,8,False,59.0,52.0,1.0,,28.0,29.0,24.0,30.0,1.0,4.0,,,85.0,67.0,7.1,7.0,0.0233099,0,,,,1.0,2.0,4.0,5.0,,,1.0,3.0,3.0,,,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,
11352624,home,Tottenham Hotspur,Dejan Kulusevski,dejan-kulusevski,D. Kulusevski,M,21,186.0,11735,M,dejan_k10,928124,EUR,956620800,M,21,21,False,27.0,18.0,2.0,1.0,4.0,5.0,14.0,22.0,,7.0,,,45.0,32.0,7.2,10.0,0.0449198,0,,,,1.0,,6.0,2.0,,,1.0,1.0,,1.0,1.0,3.0,,3.0,,,,,2.0,,,2.0,,,,,,,,,,,
11352624,home,Tottenham Hotspur,James Maddison,james-maddison,J. Maddison,M,10,175.0,15672,M,Madders,356398,EUR,848707200,M,10,10,False,46.0,42.0,3.0,3.0,13.0,13.0,30.0,34.0,,5.0,,,68.0,59.0,7.5,5.0,0.123431,1,,1.0,1.0,,1.0,2.0,8.0,,1.0,1.0,2.0,2.0,,4.0,1.0,0.2076,,,,2.0,1.0,,,,,1.0,,,,,,,,,,
11352624,home,Tottenham Hotspur,Timo Werner,timo-werner,T. Werner,F,36,180.0,19084,M,timowerner,232306,EUR,826070400,M,16,16,False,26.0,20.0,,,6.0,9.0,16.0,22.0,,3.0,,,90.0,49.0,6.9,14.0,0.452954,3,,5.0,2.0,,,5.0,2.0,2.0,,,,,1.0,1.0,,0.5179,3.0,,,4.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,
11352624,home,Tottenham Hotspur,Heung-min Son,heung-min-son,H. M. Son,F,7,184.0,117494,M,HMSon,111505,EUR,710553600,F,7,7,False,27.0,23.0,1.0,,7.0,7.0,16.0,20.0,,2.0,,,88.0,44.0,7.9,8.0,0.281559,6,,,,,,2.0,5.0,1.0,,,,,2.0,2.0,,1.0165,1.0,,,3.0,3.0,,2.0,2.0,,3.0,1.0,,True,1.0,1.0,0.1572,,,,
11352624,home,Tottenham Hotspur,Brennan Johnson,brennan-johnson,B. Johnson,F,11,186.0,10704,M,brenjohnson_,1085180,EUR,990576000,F,22,22,True,21.0,15.0,1.0,,1.0,2.0,14.0,20.0,,2.0,,,45.0,30.0,7.4,7.0,0.332071,2,,1.0,,1.0,,1.0,3.0,,,,1.0,,,1.0,,0.7738,3.0,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,1.0,,,
11352624,home,Tottenham Hotspur,Giovani Lo Celso,lo-celso-giovani,G. Lo Celso,M,20,177.0,15743,M,locelso_giovani,798835,EUR,829008000,M,18,18,True,18.0,15.0,2.0,2.0,6.0,9.0,9.0,9.0,,3.0,,,22.0,27.0,7.1,6.0,0.565537,0,,,,1.0,1.0,2.0,3.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,
11352624,home,Tottenham Hotspur,Rodrigo Bentancur,bentancur-rodrigo,R. Bentancur,M,30,187.0,8306,M,rodrigo_bentancur,791190,EUR,867196800,M,30,30,True,14.0,12.0,1.0,1.0,5.0,6.0,8.0,10.0,,,,,22.0,20.0,6.9,3.0,0.0518793,1,,2.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,1.0,0.017,,,,,,,,,,,,,,,,,,,,
