match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_keyPass,stat_challengeLost,stat_shotOffTarget,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_shotValueNormalized,stat_dispossessed,stat_totalOffside,stat_hitWoodwork,stat_blockedScoringAttempt,player_sofascoreId,stat_errorLeadToAShot,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_goals
14064486,home,Nantes,Anthony Lopes,,,anthony-lopes,A. Lopes,G,1,184,1194,M,48535,EUR,654739200,G,1,1,False,True,27.0,18.0,11.0,2.0,0.0,18.0,20.0,7.0,6.0,2.0,2.0,90.0,35.0,7.1,9.0,0.00011932,69.607974482239,9.0,54.380581316192,0.0,0.4919,0,0.6051,0.01,0.01,-0.09,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064486,home,Nantes,Kelvin Amian,,,kelvin-amian,K. Amian,D,98,179,199,M,802143,EUR,886896000,D,98,98,False,,28.0,23.0,2.0,,0.0,14.0,14.0,14.0,,,,71.0,41.0,6.6,7.0,0.240691,61.651362968818,12.0,12.948002720602,0.0,,0,,0.35,0.02,-0.12,,9.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
14064486,home,Nantes,Ali Youssef,,,ali-yusuf,A. Yusuf,D,2,188,2549,M,1107439,EUR,994636800,D,2,2,False,,57.0,45.0,6.0,4.0,0.0,29.0,32.0,25.0,2.0,,,90.0,72.0,7.7,14.0,0.0120571,173.52757476216,22.0,85.517364369377,1.0,,2,,0.06,0.19,1.0,,16.0,1.0,,,5.0,3.0,10.0,1.0,1.0,,5.0,1.0,1.0,1.0,,2.0,2.0,2.0,3.0,3.0,1.0,0.0837,22.806172161069,25.052514843824,-0.31,,,,,,,,,,,
14064486,home,Nantes,Nicolas Cozza,,,nicolas-cozza,N. Cozza,D,3,178,184,M,886286,EUR,915753600,D,3,3,False,,27.0,20.0,4.0,1.0,0.0,13.0,15.0,12.0,2.0,,,71.0,34.0,6.3,8.0,0.00270505,174.80217819935,11.0,135.30297127191,3.0,,0,,0.02,0.11,-0.12,,7.0,1.0,,2.0,,2.0,,,,,5.0,,,,,,,,,,,,34.158374112956,94.322990710433,,,,,,,,,,,,
14064486,home,Nantes,Fabien Centonze,,,fabien-centonze,F. Centonze,D,18,182,177,M,802034,EUR,821750400,M,18,18,False,,28.0,22.0,1.0,,0.0,11.0,13.0,15.0,,,,90.0,60.0,6.9,14.0,0.551326,49.214873627121,7.0,3.6634290371199,0.0,,1,,0.53,-0.11,-0.13,,11.0,5.0,2.0,2.0,2.0,7.0,6.0,1.0,1.0,1.0,6.0,3.0,,,1.0,2.0,1.0,,3.0,,2.0,0.1024,,,-0.1,3.0,1.0,,,,,,,,,
14064486,home,Nantes,Johann Lepenant,,,johann-lepenant,J. Lepenant,M,8,176,892,M,963299,EUR,1035244800,M,8,8,False,,44.0,36.0,3.0,,0.0,20.0,22.0,22.0,9.0,,,90.0,65.0,6.5,16.0,0.0110495,189.9700773728,20.0,77.915888988296,2.0,,0,,-0.25,0.22,-0.09,,16.0,4.0,,1.0,,5.0,7.0,1.0,1.0,,1.0,2.0,1.0,1.0,2.0,1.0,,,5.0,3.0,2.0,,25.69846416319,41.365758143666,,2.0,,,,,,,,,,
14064486,home,Nantes,Mohamed Kaba,,,mohamed-kaba,M. Kaba,M,21,185,693,M,1127590,EUR,1004140800,M,21,21,False,,38.0,33.0,,,0.0,9.0,11.0,27.0,7.0,,,88.0,44.0,6.4,8.0,0.0680176,76.520298778333,10.0,26.170987977036,1.0,,1,,0.27,0.06,-0.1,,24.0,,,2.0,,5.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,1.0,,2.0,0.0484,17.216281245763,18.423910578376,-0.21,1.0,,1.0,,,,,,,,
14064486,home,Nantes,Dehmaine Tabibou,Dehmaine,Tabibou,dehmaine-assoumani,D. Tabibou,M,17,181,341,M,1405912,EUR,1113696000,M,17,17,False,,22.0,20.0,5.0,3.0,0.0,15.0,15.0,7.0,3.0,,,63.0,47.0,7.2,7.0,0.127908,42.043027189011,7.0,10.590303084412,0.0,,0,,0.17,0.04,0.2,,5.0,5.0,1.0,,1.0,3.0,7.0,,,,1.0,3.0,1.0,2.0,1.0,,,,5.0,5.0,,,,,,1.0,,,,,,,,,,
14064486,home,Nantes,Rémy Cabella,,,remy-cabella,R. Cabella,M,20,171,1177,M,72998,EUR,636854400,F,20,20,False,,61.0,54.0,1.0,1.0,0.0,25.0,29.0,32.0,4.0,,,90.0,76.0,7.9,12.0,0.164454,171.59823871191,16.0,51.868041851349,2.0,,1,,0.36,0.14,-0.01,,29.0,5.0,3.0,,4.0,1.0,9.0,3.0,3.0,,,,2.0,,4.0,1.0,,,1.0,1.0,3.0,0.0596,33.687693157224,58.276844952169,-0.05,,1.0,,1.0,,,,,,,
14064486,home,Nantes,Matthis Abline,,,abline-matthis,M. Abline,F,10,182,1315,M,999070,EUR,1048809600,F,10,10,False,,19.0,13.0,,,0.0,,,19.0,2.0,,,90.0,39.0,6.7,16.0,0.0540958,220.98942396704,16.0,124.56855044851,7.0,,2,,-0.02,0.33,0.14,,13.0,3.0,,,,7.0,5.0,3.0,,,1.0,,2.0,2.0,,,1.0,,3.0,3.0,2.0,0.0384,34.46339138716,146.39101009249,-0.15,2.0,,,1.0,,,,,,,
14064486,home,Nantes,Mostafa Mohamed,,,mostafa-mohamed,M. Mohamed,F,31,185,32494,M,873551,EUR,880675200,F,31,31,False,,3.0,2.0,,,0.0,2.0,2.0,1.0,2.0,,,45.0,15.0,5.9,10.0,7.779e-05,32.376581804572,5.0,14.206117712787,1.0,,0,,-0.05,0.06,-0.17,,,1.0,,3.0,1.0,10.0,2.0,2.0,,,,1.0,1.0,1.0,,1.0,,,,,3.0,,7.4853303284605,12.317601065143,,3.0,,,,mostafamohamed11,1.0,,,,,
14064486,home,Nantes,Youssef El Arabi,,,youssef-el-arabi,Y. E. Arabi,F,19,183,2462,M,45512,EUR,539308800,F,19,19,True,,11.0,10.0,,,0.0,1.0,1.0,10.0,3.0,,,45.0,18.0,6.4,3.0,0.0874943,37.415195024547,5.0,-7.719484644909,0.0,,3,,0.21,-0.08,-0.06,,9.0,,,,1.0,1.0,2.0,,,,,1.0,1.0,1.0,,,1.0,,,,2.0,0.3129,,,-0.59,,,1.0,,,,2.0,2.0,0.1896,,
14064486,home,Nantes,Deiver Machado,,,deiver-machado,D. Machado,M,27,179,1117,M,822110,EUR,746928000,D,27,27,True,,25.0,24.0,1.0,1.0,0.0,10.0,10.0,15.0,2.0,,,27.0,32.0,7.1,3.0,0.0863024,82.143249973737,7.0,56.104772563236,2.0,,0,,0.26,0.07,0.0,,14.0,1.0,,,,2.0,2.0,1.0,,,,,1.0,,,1.0,,,1.0,1.0,,,23.806021811105,39.866659297495,,,1.0,,,,,,,,,
14064486,home,Nantes,Abakar Sylla,Abakar Sylla,,abakar-sylla,A. Sylla,D,4,188,887,M,1170197,EUR,1040774400,D,4,4,True,,22.0,21.0,,,0.0,12.0,13.0,9.0,1.0,,,19.0,24.0,6.8,1.0,0.00570713,73.570619450709,7.0,58.417040042778,1.0,,1,,0.08,0.06,0.0,,9.0,,,,2.0,2.0,2.0,,,,,,,2.0,,,1.0,,,,,0.0433,22.869739127277,24.189886812468,-0.19,,,,,,,,,,,
14064486,home,Nantes,Francis Coquelin,,,francis-coquelin,F. Coquelin,M,13,178,472,M,40672,EUR,674092800,M,13,13,True,,19.0,18.0,1.0,1.0,0.0,6.0,6.0,13.0,,,,19.0,22.0,6.7,2.0,0.0116435,29.687614915444,4.0,16.285242195796,0.0,,1,,-0.06,0.05,0.14,,12.0,,,,1.0,,1.0,,,,1.0,,,,,,1.0,,,,1.0,0.0366,,,-0.15,,,,,,,,,,,
14064486,home,Nantes,Bahereba Guirassy,,,bahereba-guirassy,B. Guirassy,F,11,177,1755,M,1406007,EUR,1156809600,F,11,11,True,,5.0,4.0,1.0,,0.0,,,5.0,1.0,,,12.0,15.0,6.4,7.0,0.0109807,61.170659019285,6.0,39.604445656237,1.0,,1,,0.0,0.17,0.0,,4.0,2.0,,,,2.0,,2.0,,,,1.0,,,,,,,,,1.0,0.0301,21.253621875296,22.027972421446,0.0,,,1.0,1.0,,,,,,,
14064486,home,Nantes,Patrik Carlgren,,,patrik-carlgren,P. Carlgren,G,30,188,122,M,156236,EUR,694828800,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064486,home,Nantes,Chidozie Awaziem,,,chidozie-awaziem,C. Awaziem,D,6,189,1826,M,804764,EUR,852076800,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064486,home,Nantes,Ibrahima Sissoko,,,ibrahima-sissoko,I. Sissoko,M,28,193,1228,M,829093,EUR,877910400,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064486,home,Nantes,Louis Leroux,,,louis-leroux,L. Leroux,M,66,184,364,M,1405998,EUR,1137974400,M,66,66,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064486,away,Olympique Lyonnais,Dominik Greif,,,dominik-greif,D. Greif,G,1,197,925,M,791046,EUR,860284800,G,1,1,False,,28.0,15.0,16.0,3.0,0.0,12.0,14.0,14.0,7.0,2.0,2.0,90.0,34.0,6.6,13.0,0.00043635,37.145539962972,4.0,32.43259177031,0.0,-0.0005,0,0.1896,0.05,0.01,0.18,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064486,away,Olympique Lyonnais,Ainsley Maitland-Niles,,,ainsley-maitland-niles,A. Maitland-Niles,D,98,178,1575,M,352768,EUR,872812800,D,98,98,False,,41.0,33.0,4.0,,0.0,23.0,25.0,16.0,7.0,,,90.0,62.0,6.8,11.0,0.00946673,62.146652094253,10.0,22.293154653709,0.0,,1,,0.07,0.09,0.3,,10.0,,,,2.0,4.0,4.0,1.0,,,3.0,3.0,,1.0,,,1.0,,2.0,1.0,,0.1226,,,-0.31,2.0,,,,,,,,,,
14064486,away,Olympique Lyonnais,Clinton Mata,,,clinton-mata,C. Mata,D,22,180,1320,M,152813,EUR,721094400,D,22,22,False,,64.0,56.0,8.0,5.0,0.0,46.0,49.0,15.0,4.0,,,90.0,87.0,8.5,8.0,0.151645,114.57025353681,16.0,47.818569420772,0.0,,0,,0.25,0.05,1.0,,10.0,,,2.0,1.0,2.0,7.0,,,,14.0,1.0,2.0,,,,,1.0,4.0,2.0,,,,,,,,,,,,,,,,
14064486,away,Olympique Lyonnais,Moussa Niakhaté,,,moussa-niakhate,M. Niakhaté,D,19,190,8301,M,758168,EUR,826243200,D,19,19,False,True,57.0,49.0,5.0,1.0,0.0,33.0,36.0,21.0,1.0,,,90.0,70.0,7.2,8.0,0.160193,121.10756840107,18.0,30.532309450235,0.0,,0,,0.27,0.05,0.25,,16.0,,,2.0,3.0,4.0,6.0,,,,9.0,,1.0,3.0,1.0,,,,2.0,1.0,,,,,,,,,,niakhate,,,,,,
14064486,away,Olympique Lyonnais,Abner Vinícius,,,abner-vinicius,Abner Vinícius,D,16,181,3931,M,973838,EUR,959385600,D,16,16,False,,37.0,31.0,3.0,1.0,0.0,11.0,13.0,24.0,2.0,,,90.0,60.0,6.8,11.0,0.126499,143.24774110596,11.0,82.334604986631,3.0,,0,,0.12,0.18,-0.01,,20.0,1.0,,2.0,1.0,4.0,2.0,1.0,1.0,,2.0,,,1.0,1.0,1.0,,,,,4.0,,28.523809653468,79.494964674852,,,,,,,1.0,,,,1.0,
14064486,away,Olympique Lyonnais,Tanner Tessmann,,,tanner-tessmann,T. Tessmann,M,6,187,1230,M,1022084,EUR,1001289600,M,6,6,False,,27.0,19.0,2.0,,0.0,8.0,10.0,17.0,4.0,,,90.0,47.0,6.8,15.0,0.0789108,78.817850919539,11.0,20.568603006102,0.0,,3,,0.02,0.07,0.18,,11.0,,,,4.0,4.0,7.0,1.0,,,3.0,,1.0,,1.0,1.0,3.0,,2.0,2.0,3.0,0.4816,,,-0.57,2.0,,,,,,1.0,,,,
14064486,away,Olympique Lyonnais,Tyler Morton,,,tyler-morton,T. Morton,M,23,185,6667,M,979118,EUR,1036022400,M,23,23,False,,56.0,50.0,11.0,8.0,0.0,28.0,30.0,26.0,5.0,,,90.0,72.0,7.5,10.0,0.283661,203.89953629989,21.0,-30.38255902387,0.0,,0,,0.43,0.07,-0.1,,22.0,2.0,1.0,1.0,,3.0,5.0,,,,1.0,,,,1.0,1.0,,,5.0,3.0,2.0,,,,,1.0,,,,,1.0,,,,1.0,
14064486,away,Olympique Lyonnais,Noah Nartey,Noah Nartey,,noah-nartey,N. Nartey,M,99,180,2161,M,1195782,EUR,1128470400,M,99,99,False,,28.0,26.0,1.0,1.0,0.0,10.0,10.0,18.0,5.0,,,90.0,42.0,6.9,7.0,0.0960723,114.71585642785,13.0,57.77734763301,1.0,,1,,0.19,0.21,-0.07,,16.0,,,2.0,,6.0,5.0,4.0,3.0,,,,1.0,,,2.0,1.0,,1.0,1.0,3.0,0.0269,20.875920944282,25.712386198095,-0.12,1.0,,,,,,,,,,
14064486,away,Olympique Lyonnais,Endrick,,,endrick,Endrick,F,9,173,411797,M,1174937,EUR,1153440000,F,9,9,False,,14.0,12.0,1.0,1.0,0.0,2.0,2.0,12.0,1.0,,,61.0,34.0,5.8,14.0,0.0562608,60.789955748491,12.0,24.040998613902,1.0,,1,,0.08,0.05,0.14,,10.0,4.0,1.0,1.0,,9.0,3.0,4.0,,1.0,1.0,,3.0,2.0,2.0,,,,,,2.0,0.4152,6.7548142049818,6.7938445669591,0.11,2.0,,,,Endrick,,1.0,1.0,0.6885,,
14064486,away,Olympique Lyonnais,Pavel Šulc,,,pavel-sulc,P. Šulc,M,10,177,3149,M,957604,EUR,978048000,F,10,10,False,,12.0,9.0,1.0,,0.0,4.0,4.0,8.0,3.0,,,89.0,32.0,6.3,11.0,0.0265348,60.513945743884,8.0,17.477437970529,0.0,,1,,-0.42,0.05,-0.02,,5.0,,,6.0,,12.0,5.0,4.0,2.0,,2.0,,3.0,2.0,1.0,1.0,,,,,4.0,0.1615,,,0.32,1.0,,,,,,,1.0,0.6887,,1.0
