match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_blockedScoringAttempt,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,player_sofascoreId,captain,stat_totalCross,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_wasFouled,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,stat_accurateCross,stat_shotOffTarget,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_outfielderBlock,stat_ownGoals,stat_lastManTackle,stat_hitWoodwork
11453098,home,Al-Shabab,Mustafa Malaika,mustafa-malaika,M. Malaika,G,1,184.0,41,M,818855,EUR,516931200.0,G,1,1,False,26.0,21.0,7.0,2.0,0.0,20.0,23.0,1.0,3.0,1.0,13.0,1.0,1.0,2.0,2.0,90.0,38.0,7.1,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453098,home,Al-Shabab,Nader Al Sharari,nader-abdullah-al-sharari,N. A. Sharari,D,4,184.0,534,M,923040,EUR,831513600.0,D,88,88,False,57.0,50.0,9.0,7.0,0.0,29.0,31.0,21.0,26.0,5.0,3.0,,,,,90.0,67.0,7.1,8.0,0,1.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11453098,home,Al-Shabab,Iago Santos,iago-santos,I. Santos,D,4,188.0,76,M,584430,EUR,706492800.0,D,4,4,False,85.0,74.0,15.0,11.0,0.0,49.0,54.0,25.0,31.0,3.0,10.0,,,,,90.0,93.0,7.7,12.0,1,1.0,4.0,4.0,7.0,,,3.0,4.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
11453098,home,Al-Shabab,Romain Saïss,romain-saiss,R. Saiss,D,29,190.0,7929,M,187729,EUR,638409600.0,D,14,14,False,91.0,80.0,11.0,6.0,0.0,39.0,43.0,41.0,49.0,6.0,8.0,,,,,90.0,104.0,7.8,13.0,1,1.0,3.0,2.0,4.0,,3.0,,,,,,,,,romain_saiss27,True,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
11453098,home,Al-Shabab,Hamad Al Yami,hamad-al-yami,H. A. Yami,D,88,170.0,585,M,981158,EUR,926899200.0,M,2,2,False,31.0,27.0,1.0,,0.0,13.0,13.0,14.0,21.0,1.0,5.0,,,,,90.0,48.0,6.8,8.0,0,1.0,1.0,1.0,1.0,,2.0,,,,,1.0,,Hamad,Al Yami,,,3.0,,,,,,,,,,,,,,,
11453098,home,Al-Shabab,Gustavo Cuéllar,gustavo-cuellar,G. Cuéllar,M,6,175.0,1944,M,180059,EUR,719020800.0,M,6,6,False,79.0,71.0,4.0,3.0,0.0,32.0,34.0,39.0,45.0,2.0,7.0,,,,,90.0,93.0,7.3,11.0,0,,1.0,6.0,6.0,,2.0,3.0,3.0,,2.0,1.0,,,,,,,1.0,,,2.0,2.0,,,,,,,,,,
11453098,home,Al-Shabab,Musab Al Juwayr,musab-fahd-aljuwayr,M. A. Juwayr,M,10,175.0,850,M,1106234,EUR,1056067200.0,M,55,55,False,76.0,70.0,8.0,5.0,0.0,20.0,21.0,50.0,57.0,,3.0,,,,,74.0,87.0,7.9,12.0,1,,1.0,4.0,5.0,2.0,,3.0,,1.0,3.0,,4.0,Musab Fahz Aljuwayr,,,,2.0,,,,,3.0,1.0,2.0,,,,,,,,
11453098,home,Al-Shabab,Hussain Al-Sebyani,hussain-alsebyani,H. Alsebyani,M,16,168.0,15,M,1152012,EUR,993340800.0,M,16,16,False,21.0,17.0,,,0.0,6.0,6.0,11.0,16.0,,,,,,,45.0,35.0,6.6,9.0,0,1.0,,3.0,1.0,1.0,,1.0,,,1.0,2.0,,Hussain Alsebyani,,,,1.0,,,,,1.0,,,,,,,,,,
11453098,home,Al-Shabab,Nawaf Al Sadi,nawaf-alsadi,N. A. Sadi,M,18,172.0,64,M,1115888,EUR,972086400.0,F,21,21,False,19.0,17.0,1.0,1.0,0.0,6.0,6.0,12.0,14.0,,1.0,,,,,65.0,40.0,7.0,11.0,2,,,11.0,7.0,6.0,,1.0,2.0,,1.0,1.0,2.0,Nawaf Alsadi,,,,1.0,2.0,,2.0,2.0,5.0,4.0,,1.0,,,,,,,
11453098,home,Al-Shabab,Carlos Junior,carlos-junior,C. Junior,M,13,176.0,437,M,555624,EUR,808444800.0,F,13,13,False,11.0,11.0,,,0.0,2.0,2.0,9.0,9.0,,4.0,,,,,45.0,25.0,6.8,8.0,2,1.0,,5.0,1.0,5.0,,,,,,4.0,,,,,,,,,2.0,,,1.0,,,,,,,,,
11453098,home,Al-Shabab,Habib Diallo,habib-diallo,H. Diallo,F,30,186.0,7474,M,802159,EUR,803433600.0,F,20,20,False,18.0,13.0,1.0,1.0,0.0,6.0,6.0,7.0,12.0,1.0,3.0,,,,,90.0,30.0,5.8,11.0,2,2.0,4.0,5.0,5.0,1.0,,,,,,3.0,,,,habibdiallo28,,,,2.0,,1.0,2.0,,,,2.0,1.0,,,,,
11453098,home,Al-Shabab,Moteb Al-Harbi,moteb-al-harbi,M. Al-Harbi,D,24,171.0,848,M,1022679,EUR,950918400.0,D,24,24,True,20.0,15.0,,,0.0,7.0,8.0,8.0,13.0,1.0,3.0,,,,,45.0,39.0,6.9,12.0,0,,,2.0,3.0,2.0,1.0,1.0,,,1.0,4.0,2.0,,,,,1.0,,,,2.0,,,,,,,,,,,
11453098,home,Al-Shabab,Yannick Carrasco,yannick-carrasco,Y. Carrasco,F,10,180.0,4751,M,182001,EUR,747100800.0,M,23,23,True,26.0,22.0,3.0,3.0,0.0,7.0,8.0,16.0,21.0,1.0,1.0,,,,,45.0,34.0,7.3,7.0,2,,,1.0,1.0,1.0,,,,1.0,,,3.0,,,yannickferreiracarrasco,,3.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
11453098,home,Al-Shabab,Majed Omar Kanabah,majed-omar-kanabah,M. O. Kanabah,M,12,172.0,36,M,828444,EUR,730771200.0,M,12,12,True,21.0,17.0,3.0,2.0,0.0,9.0,10.0,8.0,11.0,1.0,,,,,,25.0,25.0,6.8,4.0,1,,2.0,2.0,3.0,1.0,,,2.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,
11453098,home,Al-Shabab,Fahad Al-Muwallad,fahad-al-muwallad,F. Al-Muwallad,M,,167.0,183,M,160909,EUR,779500800.0,F,8,8,True,,,,,0.0,,,,,,,,,,,16.0,4.0,6.5,2.0,1,,,3.0,,,1.0,,2.0,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,
11453098,home,Al-Shabab,Hamed Abdullah Yousef,abdullah-yousef-hamed,H. A. Yousef,G,47,195.0,674,M,1857290,EUR,1114473600.0,G,60,60,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453098,home,Al-Shabab,Khalid Al-Asiri,khalid-al-asiri,K. Al-Asiri,D,78,185.0,15,M,1473395,EUR,1101513600.0,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Khalid Al-Asiri,,,,,,,,,,,,,,,,,,,
11453098,home,Al-Shabab,Mohammed Essa Harbush,mohammed-essa-harbush,M. E. Harbush,D,38,170.0,36,M,1201501,EUR,1051142400.0,D,38,38,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Mohammed Essa Harbush,,,,,,,,,,,,,,,,,,,
11453098,home,Al-Shabab,Husain Al-Qahtani,husain-al-monassar,H. Al-Qahtani,M,52,177.0,32,M,893218,EUR,787881600.0,M,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453098,home,Al-Shabab,Riyadh Sharahili,riyadh-sharahili,R. Sharahili,M,26,185.0,28,M,818624,EUR,735955200.0,M,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453098,away,Al-Riyadh,Martín Campaña,martin-campana,M. Campaña,G,25,186.0,179,M,243045,EUR,612403200.0,G,25,25,False,26.0,11.0,22.0,7.0,0.0,6.0,10.0,5.0,16.0,1.0,7.0,1.0,5.0,,,90.0,38.0,7.0,15.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,
11453098,away,Al-Riyadh,Hussain Al-Nuweqi,hussain-al-nuweqi,H. Al-Nuweqi,D,27,170.0,14,M,1525073,EUR,817948800.0,D,27,27,False,31.0,21.0,5.0,,0.0,10.0,11.0,12.0,23.0,,2.0,,,,,90.0,55.0,6.4,17.0,0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,,,1.0,,,Hussain Al-Nuweqi,,,,3.0,1.0,,,,1.0,,,1.0,,,,,,,
11453098,away,Al-Riyadh,Mohammed Al Shwirekh,mohammed-al-shwirekh,M. A. Shwirekh,D,2,179.0,63,M,1519331,EUR,883612800.0,D,4,4,False,42.0,32.0,9.0,2.0,0.0,18.0,21.0,14.0,21.0,4.0,5.0,,,,,90.0,55.0,7.1,12.0,0,3.0,1.0,4.0,4.0,,,3.0,1.0,,2.0,1.0,1.0,Mohammed Al Shwirekh,,,,,,,,,,,1.0,,,,,1.0,,,
11453098,away,Al-Riyadh,Dino Arslanagić,dino-arslanagic,D. Arslanagić,D,,191.0,53,M,94280,EUR,735609600.0,D,36,36,False,13.0,9.0,2.0,,0.0,7.0,7.0,2.0,6.0,3.0,,,,,,69.0,18.0,6.6,4.0,0,1.0,2.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11453098,away,Al-Riyadh,Khalid Bin Shuwayyi,khalid-bin-shuwayyi,K. B. Shuwayyi,D,75,176.0,10,M,893516,EUR,828921600.0,D,5,5,False,63.0,50.0,18.0,10.0,0.0,33.0,38.0,17.0,25.0,1.0,3.0,,,,,90.0,76.0,7.0,13.0,1,,,,8.0,1.0,1.0,6.0,,,4.0,,,,,,,,,,,1.0,,1.0,,,1.0,,,,1.0,,
11453098,away,Al-Riyadh,Abdulelah Al Khaibari,abdulelah-al-khaibari,A. A. Khaibari,D,80,174.0,142,M,1519328,EUR,864259200.0,D,8,8,False,44.0,38.0,2.0,1.0,0.0,23.0,24.0,15.0,27.0,1.0,8.0,,,,,90.0,75.0,8.2,16.0,0,1.0,,3.0,9.0,1.0,1.0,4.0,2.0,,4.0,1.0,2.0,Abdulelah Al Khaibari,,,True,7.0,,,,4.0,,1.0,1.0,,,,,1.0,,1.0,
11453098,away,Al-Riyadh,Saleh Al Abbas,saleh-al-abbas,S. A. Abbas,F,14,177.0,52,M,989766,EUR,797904000.0,M,14,14,False,16.0,13.0,1.0,1.0,0.0,8.0,9.0,5.0,8.0,,6.0,,,,,81.0,28.0,6.6,6.0,0,6.0,2.0,8.0,8.0,1.0,,2.0,1.0,,2.0,1.0,,,,,,1.0,,,,3.0,1.0,1.0,,,,3.0,,,,,
