match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_blockedScoringAttempt,stat_goalAssist,player_sofascoreId,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle
11407522,home,Torino,Vanja Milinković-Savić,vanja-milinkovic-savic,V. Milinković-Savić,G,32,202,6222,M,356160,EUR,856396800,G,32,32,False,40.0,30.0,22.0,12.0,21.0,22.0,9.0,18.0,5.0,1.0,3.0,3.0,90.0,45.0,7.6,10.0,0.00263449,0,0.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407522,home,Torino,Koffi Djidji,koffi-djidji,K. Djidji,D,,184,149,M,158235,EUR,723081600,D,26,26,False,39.0,36.0,9.0,7.0,21.0,23.0,15.0,16.0,2.0,,,,76.0,47.0,7.3,5.0,0.0665561,0,,,,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407522,home,Torino,Alessandro Buongiorno,alessandro-buongiorno,A. Buongiorno,D,4,191,3972,M,870263,EUR,928627200,D,4,4,False,53.0,46.0,6.0,2.0,36.0,39.0,10.0,14.0,4.0,,,,90.0,65.0,7.8,8.0,0.0473527,1,,,,3.0,7.0,4.0,1.0,5.0,,,2.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,0.1466,0.7436,,,,,,,,,,,,,,,,,,
11407522,home,Torino,Ricardo Rodríguez,ricardo-rodriguez,R. Rodríguez,D,12,182,1729,M,67769,EUR,714700800,D,13,13,False,66.0,59.0,6.0,3.0,45.0,47.0,15.0,20.0,5.0,,,,90.0,72.0,7.0,8.0,0.0422976,0,,,,2.0,3.0,2.0,,1.0,,,,3.0,,,,1.0,,,,,True,1.0,1.0,,,,,,,,,,,,,,,
11407522,home,Torino,Raoul Bellanova,raoul-bellanova,R. Bellanova,M,16,188,2480,M,826185,EUR,958521600,M,19,19,False,23.0,19.0,1.0,1.0,9.0,10.0,11.0,16.0,6.0,,,,90.0,52.0,7.0,14.0,0.123028,0,,,,2.0,4.0,6.0,,,,,,,,,,2.0,,3.0,,,,3.0,1.0,1.0,4.0,1.0,1.0,1.0,,,,,,,,,,
11407522,home,Torino,Samuele Ricci,samuele-ricci,S. Ricci,M,4,182,4118,M,930189,EUR,998352000,M,28,28,False,44.0,40.0,4.0,3.0,22.0,24.0,18.0,21.0,4.0,,,,90.0,52.0,6.9,8.0,0.0489046,1,,,,1.0,2.0,2.0,,1.0,,,,1.0,,,,,,1.0,0.069,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,
11407522,home,Torino,Ivan Ilić,ivan-ilic,I. Ilić,M,8,185,1776,M,877371,EUR,984787200,M,8,8,False,70.0,62.0,3.0,,26.0,28.0,37.0,44.0,3.0,,,,89.0,80.0,7.3,9.0,0.328678,0,,,,,3.0,4.0,,1.0,1.0,,2.0,2.0,,,,2.0,,1.0,,,,2.0,1.0,,2.0,2.0,1.0,1.0,,,,,,,,,,
11407522,home,Torino,Valentino Lazaro,valentino-lazaro,V. Lazaro,M,20,180,1014,M,233826,EUR,827625600,M,20,20,False,31.0,26.0,1.0,1.0,11.0,12.0,16.0,24.0,5.0,,,,90.0,45.0,7.2,10.0,0.110543,0,,,,,,2.0,,,,,,,,,,,1.0,1.0,,,,5.0,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,
11407522,home,Torino,Nikola Vlašić,nikola-vlasic,N. Vlašić,M,10,178,5477,M,357596,EUR,875923200,F,16,16,False,29.0,22.0,1.0,,5.0,5.0,17.0,25.0,4.0,,,,89.0,38.0,7.3,11.0,0.11602,3,,,,1.0,1.0,2.0,,,,,,1.0,,1.0,1.0,,3.0,1.0,0.3879,0.373,,1.0,,,,,,1.0,,,niksivlasic_,1.0,2.0,,,,,
11407522,home,Torino,Antonio Sanabria,antonio-sanabria,A. Sanabria,F,99,181,3538,M,333261,EUR,825897600,F,9,9,False,16.0,13.0,,,5.0,5.0,8.0,11.0,2.0,,,,89.0,29.0,7.3,9.0,0.00681628,2,,,,3.0,7.0,6.0,,,2.0,2.0,1.0,5.0,,1.0,1.0,,5.0,1.0,1.2077,0.9281,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,
