match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_totalContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_wonContest,stat_blockedScoringAttempt,stat_dispossessed,captain,stat_bigChanceCreated,stat_outfielderBlock,stat_totalOffside,stat_punches,player_sofascoreId
12501524,home,Hellas Verona,Lorenzo Montipò,lorenzo-montipo,L. Montipò,G,1,191,564,M,253391,EUR,820454400,G,1,1,False,30.0,12.0,28.0,10.0,0.0,2.0,2.0,10.0,28.0,1.0,7.0,1.0,1.0,2.0,90.0,35.0,6.9,18.0,0.00507574,0,-0.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501524,home,Hellas Verona,Daniele Ghilardi,daniele-ghilardi,D. Ghilardi,D,87,189,1128,M,1384847,EUR,1041811200,D,87,87,False,34.0,31.0,5.0,4.0,0.0,17.0,18.0,15.0,19.0,5.0,4.0,,,,90.0,55.0,7.0,9.0,0.0308759,1,,,,3.0,1.0,1.0,5.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,0.0029,1.0,,,,,,,,,,,,,,,
12501524,home,Hellas Verona,Diego Coppola,diego-coppola,D. Coppola,D,42,192,1399,M,1050692,EUR,1072569600,D,42,42,False,27.0,20.0,4.0,1.0,0.0,16.0,17.0,4.0,10.0,10.0,3.0,,,,90.0,46.0,7.3,8.0,0.00113286,2,,,,,,3.0,6.0,4.0,1.0,1.0,3.0,1.0,1.0,,,1.0,0.2383,,3.0,1.0,1.0,1.0,1.0,0.7956,,,,,,,,,
12501524,home,Hellas Verona,Nicolás Valentini,nicolas-valentini,N. Valentini,D,6,184,1144,M,1116570,EUR,986515200,D,6,6,False,26.0,17.0,9.0,2.0,0.0,13.0,14.0,4.0,12.0,13.0,3.0,,,,81.0,47.0,7.2,9.0,0.00129198,0,,Nicolás Valentini,,,,,1.0,9.0,1.0,,2.0,2.0,2.0,,2.0,,,,5.0,,,,,,,,,,,,,,
12501524,home,Hellas Verona,Jackson Tchatchoua,jackson-tchatchoua,J. Tchatchoua,M,38,180,2199,M,1096210,EUR,1000425600,M,38,38,False,21.0,16.0,1.0,,0.0,6.0,8.0,10.0,21.0,3.0,6.0,,,,90.0,48.0,6.9,16.0,0.0273811,1,,,,8.0,,1.0,3.0,5.0,1.0,,,2.0,2.0,1.0,,1.0,0.0189,,2.0,1.0,,,,,1.0,1.0,,,,,,,
12501524,home,Hellas Verona,Cheikh Niasse,niasse-cheikh,C. Niasse,M,36,188,1378,M,972523,EUR,948240000,M,10,10,False,27.0,18.0,,,0.0,4.0,7.0,14.0,20.0,,1.0,,,,75.0,40.0,6.6,12.0,0.0536048,0,,,,,,4.0,9.0,8.0,2.0,,,2.0,2.0,1.0,2.0,1.0,,,5.0,1.0,,,,,,,1.0,,,,,,
12501524,home,Hellas Verona,Ondrej Duda,ondrej-duda,O. Duda,M,11,181,1121,M,246319,EUR,786585600,M,33,33,False,55.0,47.0,6.0,2.0,0.0,17.0,18.0,31.0,40.0,,7.0,,,,90.0,71.0,7.2,13.0,0.145108,0,,,,3.0,1.0,1.0,3.0,7.0,1.0,,,1.0,,2.0,3.0,2.0,,1.0,,3.0,,,,,3.0,,,True,1.0,1.0,,,
12501524,home,Hellas Verona,Martin Frese,frese-martin,M. Frese,D,3,179,350,M,874812,EUR,883872000,M,3,3,False,26.0,18.0,5.0,3.0,0.0,12.0,12.0,6.0,15.0,1.0,5.0,,,,90.0,42.0,6.9,11.0,0.025385,0,,,,1.0,,2.0,4.0,6.0,1.0,,,2.0,2.0,1.0,2.0,1.0,,,2.0,,,,,,,,,,,,,,
12501524,home,Hellas Verona,Tomáš Suslov,tomas-suslov,T. Suslov,F,31,175,1258,M,964154,EUR,1023408000,F,31,31,False,9.0,4.0,,,1.0,2.0,3.0,5.0,9.0,2.0,1.0,,,,45.0,19.0,7.0,7.0,0.102704,0,,,,3.0,3.0,,3.0,2.0,1.0,,,,,1.0,1.0,1.0,,2.0,,2.0,,,,,1.0,,,,,,,,
12501524,home,Hellas Verona,Casper Tengstedt,tengstedt-casper,C. Tengstedt,F,17,184,1578,M,957937,EUR,959817600,F,11,11,False,9.0,6.0,,,0.0,,,6.0,9.0,1.0,2.0,,,,63.0,18.0,6.5,6.0,0.00456816,0,,,,,,3.0,7.0,2.0,1.0,,,,,,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,
