match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_keyPass,player_sofascoreId,stat_aerialWon,stat_challengeLost,stat_interceptionWon,captain,stat_onTargetScoringAttempt,stat_goals,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_goalAssist,stat_hitWoodwork,stat_penaltyWon,stat_penaltyMiss,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_outfielderBlock,stat_penaltyConceded
10438107,home,Benfica,Gonçalo Ramos,,,goncalo-ramos,G. Ramos,F,9,185,23725,M,934510,EUR,992995200,F,88,88,False,8.0,5.0,,,2.0,2.0,3.0,6.0,3.0,1.0,1.0,,,,64.0,18.0,6.4,5.0,2,,,1.0,7.0,1.0,1.0,,,1.0,,,goncaloramos88,2.0,3.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,
10438107,home,Benfica,Florentino Luís,,,florentino-luis,F. Luís,M,16,184,3615,M,855845,EUR,935020800,M,61,61,True,24.0,23.0,1.0,,8.0,8.0,15.0,16.0,2.0,1.0,2.0,1.0,,,26.0,28.0,6.8,1.0,0,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10438107,home,Benfica,Petar Musa,,,petar-musa,P. Musa,F,9,190,2986,M,827668,EUR,888969600,F,33,33,True,4.0,2.0,1.0,1.0,,1.0,2.0,3.0,4.0,,1.0,,,,26.0,8.0,7.0,3.0,2,,,,,,,,,,,1.0,,4.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,
10438107,home,Benfica,Gonçalo Guedes,,,goncalo-guedes,G. Guedes,F,11,179,3550,M,280979,EUR,849225600,F,15,15,True,1.0,1.0,,,,,1.0,1.0,2.0,,,1.0,,,10.0,6.0,6.9,1.0,1,,,,,,,,1.0,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,
10438107,home,Benfica,Samuel Soares,,,samuel-soares,S. Soares,G,24,189,1436,M,983550,EUR,1024099200,G,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438107,home,Benfica,Gilberto,,,gilberto,Gilberto,D,2,181,1500,M,261687,EUR,731462400,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438107,home,Benfica,Mihailo Ristić,,,mihailo-ristic,M. Ristić,D,21,180,595,M,363774,EUR,815097600,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438107,home,Benfica,Morato,,,morato,F. Morato,D,4,190,2248,M,985086,EUR,993859200,D,91,91,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438107,home,Benfica,Lucas Veríssimo,,,lucas-verissimo,L. Veríssimo,D,28,188,1027,M,826343,EUR,804643200,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438107,home,Benfica,Andreas Schjelderup,,,andreas-schjelderup,A. Schjelderup,F,21,177,8800,M,1100952,EUR,1086048000,F,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,andreasschjelderup,,,,,,,,,,,,,,,,,,,,,,
10438107,away,Estoril Praia,Daniel Figueira,,,daniel-figueira,D. Figueira,G,99,189,80,M,862060,EUR,900892800,G,99,99,False,44.0,33.0,21.0,10.0,29.0,33.0,4.0,11.0,,1.0,9.0,,,,90.0,55.0,7.5,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,4.0,,
10438107,away,Estoril Praia,Tiago Santos,,,tiago-santos,T. Santos,D,22,175,1632,M,1087364,EUR,1027382400,D,62,62,False,32.0,20.0,11.0,4.0,16.0,23.0,5.0,12.0,6.0,,8.0,2.0,,,90.0,67.0,6.9,21.0,0,3.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,,,1.0,,,1.0,,,,,4.0,2.0,,,,,,,,,,,,,2.0,
10438107,away,Estoril Praia,Pedro Álvaro,,,pedro-alvaro,P. Álvaro,D,,186,247,M,869330,EUR,951955200,D,23,23,False,57.0,48.0,8.0,3.0,39.0,43.0,9.0,14.0,5.0,7.0,2.0,,,,90.0,71.0,7.3,9.0,1,,,2.0,3.0,,3.0,3.0,,1.0,,1.0,,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,
10438107,away,Estoril Praia,Bernardo Vital,,,vital-bernardo,B. Vital,D,13,187,192,M,1065442,EUR,978048000,D,3,3,False,39.0,35.0,3.0,,33.0,35.0,2.0,4.0,,5.0,2.0,,,,90.0,44.0,6.4,4.0,0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438107,away,Estoril Praia,Joãozinho,,,joaozinho,Joãozinho,D,31,185,30,M,156319,EUR,615340800,D,31,31,False,31.0,29.0,3.0,2.0,23.0,24.0,6.0,7.0,2.0,5.0,2.0,1.0,,,90.0,54.0,6.7,6.0,0,,,1.0,2.0,,1.0,,1.0,,,,,,1.0,,True,,,,,,,,,,,,,,,,,1.0,
10438107,away,Estoril Praia,Carlos Eduardo,,,carlos-eduardo,Carlos Eduardo,F,96,173,359,M,795295,EUR,844905600,M,28,28,False,9.0,7.0,2.0,,4.0,5.0,3.0,4.0,5.0,1.0,2.0,1.0,,,90.0,24.0,5.8,11.0,1,,,1.0,11.0,,1.0,,5.0,2.0,,,,3.0,4.0,,,,,4.0,,,1.0,,,,,,,,,,,1.0,
10438107,away,Estoril Praia,João Gamboa,,,joao-gamboa,J. Gamboa,M,5,187,92,M,794318,EUR,841449600,M,5,5,False,32.0,25.0,,,15.0,18.0,10.0,14.0,4.0,3.0,3.0,2.0,,,77.0,41.0,6.7,7.0,0,,,1.0,5.0,,1.0,,,4.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
10438107,away,Estoril Praia,João Carvalho,,,joao-carvalho,J. Carvalho,F,12,170,372,M,548044,EUR,857865600,M,20,20,False,25.0,19.0,1.0,1.0,14.0,20.0,8.0,11.0,5.0,,6.0,3.0,,,90.0,40.0,7.2,9.0,0,6.0,3.0,,2.0,,2.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,
10438107,away,Estoril Praia,Joao Marques,,,marques-joao,J. Marques,M,11,179,304,M,1087321,EUR,1013558400,M,33,33,False,9.0,8.0,,,6.0,6.0,2.0,4.0,4.0,,1.0,3.0,,,77.0,20.0,6.2,6.0,0,1.0,,3.0,6.0,,,,2.0,,,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,
10438107,away,Estoril Praia,Tiago Araújo,,,tiago-araujo,T. Araújo,D,20,184,265,M,997024,EUR,985651200,M,78,78,False,9.0,6.0,,,3.0,4.0,4.0,6.0,2.0,1.0,2.0,,,,45.0,16.0,6.2,3.0,1,1.0,1.0,,3.0,,1.0,,,1.0,,,,,2.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0
10438107,away,Estoril Praia,Cassiano,,,cassiano,Cassiano,F,90,184,251,M,157023,EUR,613958400,F,11,11,False,11.0,5.0,,,3.0,5.0,2.0,6.0,9.0,1.0,1.0,3.0,,,77.0,25.0,6.8,8.0,1,,,4.0,8.0,,3.0,3.0,,1.0,,,,2.0,1.0,,,,,3.0,1.0,,1.0,,,,,,,,,,,,
10438107,away,Estoril Praia,Francisco Geraldes,,,francisco-geraldes,F. Geraldes,M,8,175,224,M,314376,EUR,798163200,M,10,10,True,24.0,20.0,2.0,1.0,13.0,15.0,7.0,9.0,1.0,1.0,1.0,,,,45.0,29.0,6.4,7.0,0,,,2.0,4.0,,,,3.0,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,
10438107,away,Estoril Praia,James Léa Siliki,,,james-lea-siliki,J. L. Siliki,M,,183,88,,857179,EUR,834537600,M,95,95,True,6.0,6.0,,,3.0,3.0,3.0,3.0,2.0,,1.0,1.0,,,13.0,9.0,6.7,1.0,0,,,,2.0,,,,1.0,2.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
10438107,away,Estoril Praia,Rafik Guitane,,,rafik-guitane,R. Guitane,F,99,170,2125,M,826210,EUR,927676800,M,27,27,True,5.0,4.0,,,1.0,1.0,3.0,4.0,3.0,,,1.0,,,13.0,9.0,6.6,2.0,0,,,,2.0,,,,,1.0,,,,,,,,,,3.0,2.0,,,,,,,,,,,,,,
10438107,away,Estoril Praia,Alejandro Marqués,,,alejandro-marques,A. Marqués,F,9,189,759,M,929894,EUR,965347200,F,9,9,True,,,,,,,,,1.0,,,1.0,,,13.0,1.0,6.5,,0,,,1.0,3.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
10438107,away,Estoril Praia,Pedro Silva,,,silva-pedro,P. Silva,G,33,189,23,M,357724,EUR,855792000,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438107,away,Estoril Praia,Edson Mexer,Edson,Mexer,edson-mexer,E. Mexer,D,23,188,625,M,581328,EUR,589680000,D,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438107,away,Estoril Praia,Mor Ndiaye,,,mor-ndiaye,M. Ndiaye,M,19,185,163,M,979225,EUR,974764800,M,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438107,away,Estoril Praia,João Carlos,,,joao-carlos,J. Carlos,F,,187,69,M,880129,EUR,794016000,F,50,50,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438107,away,Estoril Praia,Rodrigo Martins,,,rodrigo-martins,R. Martins,F,7,177,39,M,945059,EUR,905817600,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
