match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_shotOffTarget,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,player_sofascoreId,stat_goalAssist,stat_bigChanceMissed,stat_totalOffside,stat_blockedScoringAttempt,stat_goodHighClaim
11392845,home,Stade de Reims,Yehvann Diouf,,,yehvann-diouf,Y. Diouf,G,80,188,2968,M,845183,EUR,942710400,G,94,94,False,55.0,49.0,15.0,11.0,47.0,50.0,2.0,5.0,1.0,1.0,15.0,3.0,6.0,1.0,1.0,90.0,69.0,8.6,6.0,0.0,0.0,0.00171749,0,0.5785,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392845,home,Stade de Reims,Thomas Foket,,,thomas-foket,T. Foket,D,25,177,267,M,245615,EUR,780451200,D,32,32,False,64.0,53.0,6.0,3.0,33.0,36.0,20.0,29.0,2.0,5.0,4.0,,,,,90.0,83.0,7.1,15.0,0.0,0.0,0.0241432,0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11392845,home,Stade de Reims,Joseph Okumu,,,joseph-okumu,J. Okumu,D,2,193,662,M,985933,EUR,864604800,D,2,2,False,68.0,57.0,14.0,5.0,44.0,48.0,13.0,20.0,,2.0,10.0,,,,,90.0,86.0,7.6,12.0,0.0,0.0,0.0121857,0,,,7.0,1.0,,,6.0,,1.0,2.0,2.0,5.0,4.0,3.0,1.0,,,,,,,,,,,,,,
11392845,home,Stade de Reims,Yunis Abdelhamid,,,yunis-abdelhamid,Y. Abdelhamid,D,5,190,1888,M,178721,EUR,559785600,D,5,5,False,56.0,50.0,6.0,3.0,42.0,44.0,8.0,12.0,1.0,4.0,3.0,,,,,90.0,67.0,7.7,7.0,0.6874,0.6179,0.148785,1,,,6.0,,,3.0,3.0,,,,3.0,,1.0,,2.0,True,2.0,1.0,1.0,,,,,,,,,,
11392845,home,Stade de Reims,Thibault De Smet,,,thibault-de-smet,T. D. Smet,D,28,182,215,M,844744,EUR,897004800,D,25,25,False,39.0,31.0,6.0,2.0,18.0,21.0,13.0,19.0,,2.0,6.0,,,,,90.0,64.0,7.3,11.0,0.0,0.0,0.0177134,0,,1.0,6.0,,,1.0,3.0,1.0,,1.0,1.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,
11392845,home,Stade de Reims,Marshall Munetsi,,,marshall-munetsi,M. Munetsi,M,18,187,1937,M,894733,EUR,835401600,M,15,15,False,20.0,13.0,4.0,1.0,4.0,6.0,9.0,14.0,2.0,7.0,7.0,,,,,90.0,37.0,7.4,11.0,0.5623,0.9171,0.0145934,2,,,8.0,4.0,,,,,4.0,1.0,1.0,,6.0,3.0,1.0,,,1.0,1.0,1.0,,,,,,,,,
11392845,home,Stade de Reims,Azor Matusiwa,,,azor-matusiwa,A. Matusiwa,M,5,173,458,M,856495,EUR,893721600,M,21,21,False,49.0,44.0,4.0,4.0,31.0,34.0,13.0,15.0,2.0,4.0,7.0,,,,,90.0,66.0,7.3,9.0,0.0095,0.0,0.0087869,1,,,5.0,1.0,,2.0,2.0,,4.0,1.0,1.0,3.0,1.0,1.0,1.0,,2.0,,,1.0,,,,,,,,,
11392845,home,Stade de Reims,Teddy Teuma,,,teddy-teuma,T. Teuma,M,80,176,885,M,829643,EUR,749347200,M,10,10,False,55.0,47.0,6.0,3.0,28.0,29.0,21.0,33.0,,7.0,4.0,,,,,77.0,73.0,7.3,16.0,0.0,0.0,0.192477,0,,7.0,7.0,1.0,1.0,3.0,,1.0,2.0,2.0,,,2.0,,5.0,,3.0,,,,2.0,1.0,3.0,,,,,,
11392845,home,Stade de Reims,Junya Ito,,,junya-ito,J. Ito,M,10,176,4867,M,783278,EUR,731635200,F,7,7,False,28.0,22.0,4.0,2.0,7.0,7.0,16.0,22.0,3.0,5.0,4.0,,,,,90.0,42.0,7.7,11.0,0.6389,0.0606,0.284092,2,,1.0,6.0,,,1.0,1.0,,3.0,2.0,2.0,1.0,1.0,1.0,2.0,,1.0,1.0,,1.0,1.0,2.0,2.0,ItouJky,1.0,1.0,1.0,,
11392845,home,Stade de Reims,Mohamed Daramy,,,mohamed-daramy,M. Daramy,F,9,180,1589,M,957279,EUR,1010361600,F,9,9,False,24.0,17.0,1.0,1.0,1.0,1.0,16.0,23.0,,,3.0,,,,,80.0,39.0,7.4,11.0,0.1441,0.0,0.174902,1,,,10.0,,,6.0,1.0,,3.0,3.0,1.0,,,,,,6.0,,,1.0,,,2.0,,,1.0,,,
11392845,home,Stade de Reims,Keito Nakamura,,,keito-nakamura,K. Nakamura,M,17,180,3846,M,905352,EUR,964742400,F,17,17,False,19.0,16.0,2.0,2.0,5.0,7.0,11.0,13.0,,7.0,1.0,,,,,89.0,36.0,6.8,10.0,0.0389,0.0,0.0213381,1,,1.0,5.0,1.0,4.0,2.0,,,1.0,,,,3.0,2.0,3.0,,2.0,,,,,,,,,,,1.0,
11392845,home,Stade de Reims,Amir Richardson,Amir Richardson,,amir-richardson,A. Richardson,M,25,195,11630,M,1121333,EUR,1011830400,M,8,8,True,5.0,4.0,1.0,,4.0,4.0,,1.0,,2.0,1.0,,,,,13.0,7.0,6.5,1.0,0.0,0.0,0.00013493,0,,,1.0,,,,1.0,,,,1.0,,,,2.0,,,,,,,,,ami2r,,,,,
11392845,home,Stade de Reims,Oumar Diakité,,,oumar-diakite,O. Diakité,F,10,181,8439,M,1188191,EUR,1071878400,M,22,22,True,4.0,3.0,1.0,,2.0,3.0,1.0,1.0,2.0,3.0,1.0,,,,,10.0,6.0,6.4,1.0,0.0,0.0,0.00025905,0,,,2.0,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,cheick_diakite,,,,,
11392845,home,Stade de Reims,Emmanuel Agbadou,,,emmanuel-agbadou,E. Agbadou,D,12,192,3192,M,1013842,EUR,866505600,D,24,24,True,4.0,4.0,,,3.0,3.0,1.0,1.0,,,,,,,,1.0,5.0,,,0.0,0.0,0.00023891,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11392845,home,Stade de Reims,Alexandre Olliero,,,olliero-alexandre,A. Olliero,G,20,193,64,M,814358,EUR,824342400,G,96,96,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392845,home,Stade de Reims,Ibrahim Diakité,Ibrahim Diakité,,ibrahim-diakite,I. Diakité,D,2,178,2213,M,1168646,EUR,1067558400,D,41,41,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392845,home,Stade de Reims,Reda Khadra,,,reda-khadra,R. Khadra,M,30,175,253,M,995671,EUR,994204800,M,14,14,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392845,home,Stade de Reims,Valentin Atangana Edoa,Valentin Atangana Edoa,,atangana-edoa-valentin,V. A. Edoa,M,6,173,1036,M,1154611,EUR,1124928000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392845,home,Stade de Reims,Amine Salama,Salama,,amine-salama,A. Salama,F,19,192,769,M,1175856,EUR,963878400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
