match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_interceptionWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_totalContest,stat_wonContest,stat_dispossessed,stat_totalOffside,captain,stat_goals,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_penaltyConceded,stat_bigChanceCreated,stat_hitWoodwork
12763982,home,IF Elfsborg,Michael Baidoo,,,michael-baidoo,M. Baidoo,F,10,174,621,M,885863,EUR,926640000,F,10,10,False,30.0,24.0,1.0,,0.0,6.0,7.0,18.0,23.0,,5.0,,,,86.0,45.0,7.2,14.0,0.0386746,2,,,4.0,1.0,8.0,2.0,,,,4.0,,,,1.0,,,2.0,0.8121,0.7615,,4.0,1.0,1.0,1.0,True,1.0,,,,,,,,,
12763982,home,IF Elfsborg,Jalal Abdullai,,,abdullai-jalal,J. Abdullai,F,14,186,269,M,1510577,EUR,1104883200,F,14,14,True,6.0,4.0,,,0.0,,,4.0,7.0,1.0,2.0,,,,28.0,14.0,6.5,6.0,0.00760045,1,,1.0,2.0,,6.0,1.0,,1.0,1.0,,,1.0,,,,1.0,,0.3005,,,3.0,,,,,,,,,,,,,,
12763982,home,IF Elfsborg,Per Frick,,,per-frick,P. Frick,F,17,182,87,M,242174,EUR,703209600,F,17,17,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,1.0,,,,9.0,2.0,6.5,1.0,1.134e-05,0,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
12763982,home,IF Elfsborg,Marcus Bundgaard Sorensen,,,marcus-bundgaard,M. B. Sorensen,G,16,194,31,M,981794,EUR,996969600,G,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763982,home,IF Elfsborg,Melker Uppenberg,,,uppenberg-melker,M. Uppenberg,G,1,194,8,M,1211886,EUR,1016755200,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763982,home,IF Elfsborg,Johan Larsson,,,johan-larsson,J. Larsson,D,13,181,63,M,67761,EUR,641865600,D,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763982,home,IF Elfsborg,Andri Baldursson,,,andri-baldursson,A. Baldursson,M,16,187,234,M,932856,EUR,1010620800,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763982,home,IF Elfsborg,Jens Jakob Thomasen,,,jens-jakob-thomasen,J. J. Thomasen,M,7,177,36,M,280705,EUR,835660800,M,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763982,home,IF Elfsborg,Eggert Aron Guðmundsson,,,eggert-aron-gudmundsson,Eggert Aron Guðmundsson,M,19,175,233,M,1025990,EUR,1076198400,M,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763982,home,IF Elfsborg,Rami Kaib,,,rami-kaib,R. Kaib,M,24,178,373,M,834724,EUR,863049600,D,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763982,home,IF Elfsborg,Leo Östman,,,leo-ostman,L. Östman,F,21,179,44,M,1800434,EUR,1142380800,F,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763982,home,IF Elfsborg,Emil Holten,,,emil-holten,E. Holten,F,11,195,186,M,845352,EUR,839462400,F,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763982,home,IF Elfsborg,Gottfrid Rapp,Gottfrid Rapp,,rapp-gottfrid,G. Rapp,F,20,182,69,M,1149094,EUR,1124323200,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763982,away,Roma,Mile Svilar,,,svilar-mile,M. Svilar,G,99,189,4533,M,793986,EUR,935712000,G,99,99,False,23.0,22.0,1.0,1.0,0.0,22.0,22.0,,1.0,1.0,6.0,3.0,4.0,1.0,90.0,32.0,7.4,1.0,0.00018895,0,0.2375,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,
12763982,away,Roma,Zeki Çelik,,,zeki-celik,Z. Çelik,D,19,180,2952,M,893008,EUR,856137600,D,19,19,False,135.0,126.0,5.0,4.0,0.0,49.0,50.0,78.0,90.0,1.0,5.0,,,,90.0,150.0,7.7,14.0,0.249677,0,,5.0,,2.0,3.0,6.0,2.0,3.0,3.0,,,,2.0,,1.0,,,,,1.0,2.0,1.0,,,,,,,,,,,,,
12763982,away,Roma,Evan Ndicka,,,evan-ndicka,E. Ndicka,D,5,190,9187,M,848287,EUR,935107200,D,5,5,False,95.0,92.0,9.0,7.0,0.0,58.0,60.0,34.0,35.0,3.0,5.0,,,,90.0,104.0,7.2,3.0,0.0189922,0,,,1.0,2.0,1.0,2.0,,,,,,,,,4.0,,,,,,,,,,,,,,,evanndicka,,,,,
12763982,away,Roma,Mario Hermoso,,,mario-hermoso,M. Hermoso,D,22,184,2636,M,353130,EUR,803433600,D,22,22,False,109.0,103.0,3.0,,0.0,48.0,49.0,55.0,60.0,,13.0,,,,90.0,129.0,7.4,11.0,0.120892,2,,,1.0,5.0,5.0,9.0,1.0,3.0,3.0,2.0,1.0,,,,4.0,1.0,,0.0346,,,1.0,,2.0,,,,,,,,1.0,,,,
12763982,away,Roma,Saud Abdulhamid,,,abdulhamid-saud,S. Abdulhamid,D,23,178,8457,M,966849,EUR,932256000,M,12,12,False,44.0,39.0,1.0,,0.0,14.0,16.0,26.0,33.0,,2.0,,,,65.0,66.0,7.2,10.0,0.10309,1,,5.0,,,1.0,7.0,,4.0,,1.0,2.0,1.0,1.0,,,1.0,,0.0458,,1.0,1.0,1.0,,,,,,,,s.abdulhamed66,,,,,
12763982,away,Roma,Niccolò Pisilli,,,niccolo-pisilli,N. Pisilli,M,61,180,2285,M,1175821,EUR,1095897600,M,61,61,False,74.0,67.0,1.0,,0.0,14.0,15.0,53.0,61.0,,6.0,,,,85.0,86.0,6.9,11.0,0.0771511,3,,2.0,,,3.0,3.0,,2.0,1.0,,1.0,2.0,,,,,1.0,0.5912,0.4768,,,,1.0,,,,,,,,2.0,1.0,,,
12763982,away,Roma,Leandro Paredes,,,leandro-paredes,L. Paredes,M,5,180,25645,M,255389,EUR,772848000,M,16,16,False,140.0,136.0,9.0,8.0,0.0,53.0,54.0,86.0,91.0,,10.0,,,,90.0,157.0,8.6,7.0,0.258807,2,,5.0,,,,3.0,,3.0,3.0,1.0,,,2.0,,3.0,1.0,1.0,0.0584,0.1497,3.0,,,,,True,,,,,LeoParedes,,,,,
12763982,away,Roma,Angeliño,,,angelino,Angeliño,M,3,171,3334,M,848355,EUR,852336000,M,3,3,False,48.0,41.0,3.0,2.0,0.0,12.0,13.0,30.0,44.0,,4.0,,,,90.0,72.0,7.6,18.0,0.182074,2,,9.0,1.0,2.0,3.0,3.0,,,,1.0,1.0,,5.0,,2.0,1.0,1.0,0.0286,0.0428,1.0,1.0,,1.0,1.0,,,,,,,,,,,
12763982,away,Roma,Matías Soulé,,,matias-soule,M. Soulé,F,18,182,12547,M,1082406,EUR,1050364800,F,18,18,False,58.0,53.0,,,0.0,8.0,8.0,45.0,52.0,,3.0,,,,65.0,73.0,7.8,10.0,0.123277,3,,2.0,,,,4.0,,,,3.0,2.0,,1.0,,,1.0,2.0,0.0691,0.0589,,2.0,2.0,,,,,,,,matiassoule11,,,,,
12763982,away,Roma,Tommaso Baldanzi,,,tommaso-baldanzi,T. Baldanzi,M,8,170,2283,M,1012172,EUR,1048377600,F,35,35,False,32.0,28.0,,,0.0,8.0,10.0,20.0,22.0,,1.0,,,,72.0,43.0,6.7,6.0,0.0993008,5,,,,,1.0,3.0,1.0,1.0,,2.0,2.0,1.0,,,,1.0,,0.5486,,,,,,,,,,,,,4.0,,1.0,,
12763982,away,Roma,Eldor Shomurodov,,,shomurodov-eldor,E. Shomurodov,F,14,190,32386,M,791355,EUR,804384000,F,14,14,False,19.0,15.0,,,0.0,5.0,5.0,10.0,14.0,1.0,1.0,,,,65.0,25.0,6.9,7.0,0.0330776,1,,,,2.0,2.0,3.0,,,,,1.0,,1.0,,,1.0,,0.0172,,,2.0,,,,,,,,,,,,,,
12763982,away,Roma,Artem Dovbyk,,,artem-dovbyk,A. Dovbyk,F,9,189,13849,M,798820,EUR,866851200,F,11,11,True,4.0,2.0,,,0.0,,,2.0,4.0,,,,,,25.0,10.0,6.9,6.0,0.0380143,0,,,1.0,1.0,1.0,1.0,,,,4.0,,,2.0,,,,,,,,,,,1.0,,,,,,tema_dovbyk,,,,1.0,
12763982,away,Roma,Paulo Dybala,,,paulo-dybala,P. Dybala,F,21,177,117206,M,256219,EUR,753321600,F,21,21,True,31.0,29.0,,,0.0,8.0,9.0,21.0,22.0,,5.0,,,,25.0,37.0,6.8,6.0,0.0924196,0,,,,,1.0,1.0,,,,2.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,LaJoya,,,,,
12763982,away,Roma,Stephan El Shaarawy,,,stephan-el-shaarawy,S. El Shaarawy,F,22,178,5701,M,45925,EUR,720144000,F,92,92,True,20.0,18.0,1.0,1.0,0.0,6.0,7.0,12.0,16.0,,1.0,,,,25.0,30.0,6.9,9.0,0.0324565,1,,3.0,,1.0,1.0,1.0,,,,3.0,,,1.0,,1.0,1.0,,0.0167,,,,,1.0,,,,,,,stewel92,,,,,
12763982,away,Roma,Lorenzo Pellegrini,,,lorenzo-pellegrini,L. Pellegrini,M,7,186,5682,M,555540,EUR,835142400,M,7,7,True,12.0,11.0,2.0,2.0,0.0,6.0,6.0,5.0,7.0,,1.0,,,,18.0,24.0,7.2,4.0,0.0869012,3,,1.0,,,,3.0,,,,2.0,,,,,,3.0,,0.3847,,,3.0,3.0,,,,,,,,lorepelle7,,1.0,,,1.0
12763982,away,Roma,Bryan Cristante,,,bryan-cristante,B. Cristante,M,4,186,2776,M,186855,EUR,794188800,M,4,4,True,8.0,5.0,,,0.0,2.0,3.0,3.0,5.0,,,,,,9.0,12.0,6.6,5.0,0.00357599,0,,,,2.0,2.0,3.0,,,,1.0,,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,
12763982,away,Roma,Mathew Ryan,,,mathew-ryan,M. Ryan,G,13,184,1520,M,134029,EUR,702691200,G,98,98,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763982,away,Roma,Renato Marin,,,renato-bellucci-marin,R. B. Marin,G,89,194,3893,M,1524396,EUR,1152489600,G,89,89,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763982,away,Roma,Gianluca Mancini,,,gianluca-mancini,G. Mancini,D,23,190,4065,M,611210,EUR,829699200,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763982,away,Roma,Buba Sangare,Buba Sangaré,,sangare-buba,B. Sangaré,D,42,184,926,M,1542721,EUR,1186358400,D,66,66,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763982,away,Roma,Mats Hummels,,,mats-hummels,M. Hummels,D,15,191,4565,M,16632,EUR,598233600,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aussenrist15,,,,,
12763982,away,Roma,Manu Koné,,,manu-kone,M. Koné,M,17,186,6978,M,974087,EUR,990057600,M,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
