match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,player_sofascoreId,captain,stat_wasFouled,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_fouls,stat_totalCross,stat_challengeLost,stat_goals,stat_interceptionWon,stat_dispossessed,stat_totalContest,stat_wonContest,player_firstName,player_lastName,stat_outfielderBlock,stat_accurateCross,stat_totalOffside,stat_penaltyWon,stat_shotOffTarget,stat_penaltyConceded,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_bigChanceCreated,stat_bigChanceMissed
12624883,home,Al-Qadsiah,Abdulaziz Al-Othman,abdulaziz-al-othman,A. Al-Othman,F,91,182.0,92,M,1884430,EUR,1073001600,F,66,66,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,1.0,,,,,64.0,14.0,6.7,5.0,1,2.0,2.0,3.0,4.0,,,,4.0,,,,2.0,,,,,1.0,,,,,,Abdulaziz Al-Othman,,,,,,1.0,,,,,,
12624883,home,Al-Qadsiah,Ali Hazazi,ali-hazazi,A. Hazazi,M,11,185.0,62,M,818699,EUR,761529600,M,11,11,True,6.0,5.0,,,0.0,4.0,4.0,1.0,2.0,2.0,,,,,14.0,9.0,7.0,1.0,1,,,,2.0,,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12624883,home,Al-Qadsiah,Mohammed Qassem,mohammed-qassem,M. Qassem,D,24,176.0,146,M,540426,EUR,790473600,D,24,24,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,1.0,5.0,,3.0,0,,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624883,home,Al-Qadsiah,Abdulrahman Al Dosari,abdulrahman-al-dosari,A. A. Dosari,M,39,178.0,33,M,832313,EUR,875145600,M,39,39,True,,,,,0.0,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624883,home,Al-Qadsiah,Ibrahim Mahnashi,ibrahim-mahnashi,I. Mahnashi,M,40,,10,M,917267,EUR,942883200,M,40,40,True,,,,,0.0,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624883,home,Al-Qadsiah,Ahmed Al-Kassar,ahmed-al-kassar,A. Al-Kassar,G,28,187.0,128,M,818749,EUR,673660800,G,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624883,home,Al-Qadsiah,Qasim Lajami,qasim-al-oujami,Q. Lajami,D,87,178.0,103,M,818668,EUR,830390400,D,87,87,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624883,home,Al-Qadsiah,Saif Rashad Mohamed,saif-rashad-mohamed,S. R. Mohamed,F,74,,60,M,1548483,EUR,1099180800,M,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Saif Rashad Mohamed,,,,,,,,,,,,
12624883,home,Al-Qadsiah,Guga,guga,Guga,F,99,174.0,105,M,1907743,EUR,1159401600,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Guga,,,,,,,,,,,,
12624883,away,Al-Okhdood,Paulo Vítor,paulo-vitor,P. Vítor,G,1,195.0,133,M,861003,EUR,596073600,G,28,28,False,27.0,14.0,16.0,5.0,0.0,11.0,18.0,3.0,9.0,12.0,2.0,3.0,,,90.0,44.0,6.6,16.0,0,,,1.0,2.0,2.0,,,,,,,,,,1.0,,,,,,2.0,2.0,,,,,,,,1.0,3.0,1.0,1.0,,
12624883,away,Al-Okhdood,Naif Assery,naif-assery,N. Assery,D,15,181.0,16,M,1394760,EUR,982454400,D,15,15,False,30.0,28.0,4.0,2.0,0.0,19.0,19.0,9.0,11.0,,,,,,60.0,38.0,6.5,4.0,0,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,Naif Assery,,,,,,,,,,,,
12624883,away,Al-Okhdood,Saeed Al-Rabiei,saeed-al-rabiei,S. Al-Rabiei,D,4,187.0,32,M,954639,EUR,746841600,D,4,4,False,45.0,42.0,6.0,5.0,0.0,27.0,29.0,15.0,16.0,7.0,,,,,90.0,58.0,6.7,6.0,1,1.0,3.0,6.0,3.0,3.0,,,1.0,,,True,,,,3.0,,1.0,,3.0,1.0,,,,,1.0,,,,1.0,,,,,,
12624883,away,Al-Okhdood,Damion Lowe,damion-lowe,D. Lowe,D,,190.0,195,M,539948,EUR,736560000,D,17,17,False,37.0,34.0,3.0,2.0,0.0,24.0,26.0,10.0,12.0,5.0,,,,,90.0,58.0,6.9,6.0,0,1.0,1.0,2.0,2.0,10.0,,,2.0,,,,,,,1.0,1.0,,,3.0,,1.0,1.0,,,,,,,,,,,,,
12624883,away,Al-Okhdood,Awdh Faraj,awdh-faraj,A. Faraj,D,,172.0,16,M,791404,EUR,584928000,M,27,27,False,20.0,12.0,3.0,1.0,0.0,3.0,5.0,9.0,15.0,,,,,,61.0,28.0,6.4,9.0,0,,,1.0,2.0,,1.0,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,
12624883,away,Al-Okhdood,Ghassan Hawsawi,ghassan,G. Hawsawi,D,87,,9,M,1917845,EUR,1044403200,M,87,87,False,35.0,33.0,4.0,3.0,0.0,16.0,16.0,17.0,19.0,2.0,,,,,61.0,42.0,6.9,2.0,1,2.0,1.0,3.0,1.0,2.0,,,,1.0,,,,,,,,1.0,,,,,,Ghassan,,1.0,,,,1.0,,,,,,
12624883,away,Al-Okhdood,Mohammed Petros,petros,Petros,M,,182.0,273,M,552678,EUR,612403200,M,66,66,False,52.0,45.0,3.0,3.0,0.0,23.0,24.0,22.0,28.0,7.0,,,,,90.0,67.0,7.1,9.0,0,1.0,3.0,1.0,8.0,4.0,3.0,,2.0,,,,2.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,
12624883,away,Al-Okhdood,Mohammed Al Saeed,mohammed-al-saeed,M. A. Saeed,D,81,172.0,23,M,870365,EUR,847929600,M,2,2,False,39.0,34.0,4.0,2.0,0.0,14.0,16.0,20.0,25.0,4.0,,,,,90.0,53.0,6.7,9.0,1,,,,2.0,1.0,,,1.0,,,,2.0,,,,2.0,,,,,,,,,,,,,1.0,,,,,,
12624883,away,Al-Okhdood,Juan Pedroza,juan-pedroza,J. Pedroza,M,18,176.0,186,M,972585,EUR,923529600,F,18,18,False,33.0,28.0,5.0,2.0,0.0,14.0,15.0,15.0,24.0,2.0,,,,,78.0,50.0,6.6,15.0,0,1.0,,6.0,2.0,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,6.0,,,1.0,3.0,1.0,,,,,1.0,,,,,,,,,
12624883,away,Al-Okhdood,Christian Bassogog,christian-bassogog,C. Bassogog,M,13,173.0,2514,M,818218,EUR,813974400,F,13,13,False,13.0,13.0,1.0,1.0,0.0,3.0,3.0,11.0,11.0,3.0,,,,,78.0,28.0,6.8,8.0,0,,,4.0,4.0,,1.0,1.0,4.0,1.0,,,3.0,,,,1.0,,,,4.0,,,,,,1.0,3.0,,,,,,,1.0,
12624883,away,Al-Okhdood,Saviour Godwin,saviour-godwin,S. Godwin,M,77,170.0,248,M,359650,EUR,840672000,F,10,10,False,16.0,15.0,,,0.0,4.0,4.0,12.0,15.0,2.0,,,,,90.0,39.0,6.2,15.0,1,2.0,,7.0,2.0,,,,6.0,,,,2.0,,1.0,1.0,3.0,,,2.0,,4.0,,,,,1.0,1.0,,,,,,,,
12624883,away,Al-Okhdood,Pato,pato,Pato,F,9,170.0,77,M,219008,EUR,685929600,F,7,7,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,1.0,,,,,30.0,7.0,6.0,1.0,2,1.0,1.0,2.0,1.0,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,2.0
12624883,away,Al-Okhdood,Hussain Al Zabdani,hussain-al-zabdani,H. A. Zabdani,D,8,183.0,18,M,1521661,EUR,797904000,D,8,8,True,12.0,12.0,1.0,1.0,0.0,5.0,5.0,8.0,8.0,2.0,,,,,29.0,22.0,6.8,2.0,0,1.0,1.0,1.0,2.0,,1.0,,1.0,,,,,,,,1.0,,,1.0,,,,Hussain Al Zabdani,,,1.0,,,,,,,,,
12624883,away,Al-Okhdood,Knowledge Musona,knowledge-musona,K. Musona,M,,174.0,675,M,118368,EUR,645926400,M,11,11,True,23.0,21.0,,,0.0,6.0,6.0,15.0,17.0,,,,,,29.0,26.0,6.9,2.0,0,,,3.0,1.0,,1.0,,,1.0,,,,,,3.0,,,,1.0,,,,,,,,,,,,,,,1.0,
12624883,away,Al-Okhdood,Abdulaziz Al Hatila,abdulaziz-al-hatila,A. A. Hatila,M,12,175.0,27,M,1521660,EUR,895363200,M,12,12,True,9.0,5.0,4.0,1.0,0.0,,,5.0,9.0,,,,,,12.0,11.0,6.9,4.0,0,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,Abdulaziz Al Hatila,,,,,,,,,,,,
12624883,away,Al-Okhdood,Yaseen Al-Zubaidi,al-zubaidi-yaseen,Y. Al-Zubaidi,M,26,176.0,105,M,1434209,EUR,1051315200,F,26,26,True,5.0,4.0,,,0.0,1.0,2.0,3.0,3.0,1.0,,,,,12.0,12.0,6.2,6.0,0,,,5.0,2.0,,,,1.0,,,,,,,1.0,,,,,,6.0,2.0,Yaseen Al-Zubaidi,,,,,,,,,,,,
12624883,away,Al-Okhdood,Rakan Najjar,rakan-najjar,R. Najjar,G,1,187.0,31,M,869271,EUR,801792000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624883,away,Al-Okhdood,Mohanad Alqaydhi,mohanad-alqaydhi,M. Alqaydhi,D,98,187.0,20,M,879649,EUR,896140800,D,98,98,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624883,away,Al-Okhdood,Saleh Al-Harthi,saleh-al-harthi,S. Al-Harthi,M,20,167.0,13,M,1182099,EUR,808012800,M,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Saleh Al-Harthi,,,,,,,,,,,,
12624883,away,Al-Okhdood,Saud Salem,saud-salem,S. Salem,M,19,166.0,6,M,1525046,EUR,1123977600,M,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Saud Salem,,,,,,,,,,,,
