match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_challengeLost,stat_wonTackle,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_bigChanceCreated,captain,stat_hitWoodwork,stat_totalOffside,stat_bigChanceMissed,player_sofascoreId
11369992,home,Oud-Heverlee Leuven,Tobe Leysen,,,tobe-leysen,T. Leysen,G,1,187,289,M,996979,EUR,1015632000,G,1,1,False,20.0,17.0,7.0,4.0,17.0,18.0,2.0,1.0,8.0,1.0,1.0,90.0,28.0,6.9,3.0,0.00012922,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369992,home,Oud-Heverlee Leuven,Ewoud Pletinckx,,,ewoud-pletinckx,E. Pletinckx,D,28,190,193,M,949101,EUR,971136000,D,28,28,False,85.0,78.0,11.0,5.0,38.0,39.0,46.0,3.0,3.0,,,90.0,95.0,7.3,8.0,0.0229843,3,40.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.1163,1.0,,,,,,,,,,,,,,,
11369992,home,Oud-Heverlee Leuven,Federico Ricca,Federico,Ricca,federico-ricca,F. Ricca,D,16,175,168,M,590036,EUR,786240000,D,14,14,False,111.0,102.0,10.0,7.0,45.0,51.0,60.0,2.0,6.0,,,90.0,120.0,7.4,10.0,0.0843716,3,57.0,4.0,6.0,4.0,1.0,3.0,,,,1.0,,0.0951,,2.0,1.0,1.0,1.0,,,,,,,,,,,
11369992,home,Oud-Heverlee Leuven,Florian Miguel,,,florian-miguel,F. Miguel,D,12,179,53,M,777067,EUR,841536000,D,18,18,False,49.0,45.0,5.0,4.0,29.0,29.0,21.0,,4.0,,,64.0,64.0,6.8,6.0,0.0374252,1,17.0,2.0,5.0,2.0,,,1.0,,4.0,,1.0,0.0254,1.0,,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,
11369992,home,Oud-Heverlee Leuven,Richie Sagrado,Richie Sagrado,,richie-sagrado,R. Sagrado,M,20,182,282,M,1198069,EUR,1075420800,M,52,52,False,32.0,28.0,3.0,1.0,13.0,14.0,22.0,,5.0,,,83.0,51.0,7.0,11.0,0.153895,1,16.0,2.0,5.0,1.0,1.0,1.0,,,,,2.0,0.0853,1.0,,,,,4.0,1.0,1.0,1.0,1.0,1.0,,,,,
11369992,home,Oud-Heverlee Leuven,Siebe Schrijvers,,,siebe-schrijvers,S. Schrijvers,M,8,178,212,M,190413,EUR,837648000,M,8,8,False,48.0,36.0,7.0,4.0,12.0,13.0,37.0,1.0,4.0,,,83.0,59.0,7.1,13.0,0.205342,0,25.0,1.0,7.0,6.0,,,,,2.0,3.0,3.0,,1.0,1.0,3.0,,2.0,2.0,1.0,,,,,,,,,
11369992,home,Oud-Heverlee Leuven,Ezechiel Banzuzi,Ezechiel Banzuzi,,ezechiel-banzuzi,E. Banzuzi,M,6,191,1087,M,1155383,EUR,1108512000,M,11,11,False,39.0,32.0,4.0,3.0,15.0,17.0,22.0,1.0,3.0,,,90.0,49.0,6.9,8.0,0.0325267,2,17.0,5.0,7.0,8.0,1.0,,2.0,,,,1.0,0.149,,7.0,,,2.0,,,,,,,,,,,
11369992,home,Oud-Heverlee Leuven,Jón Dagur Þórsteinsson,,,jon-dagur-thorsteinsson,J. D. Þórsteinsson,F,16,177,285,M,862449,EUR,912038400,M,7,7,False,47.0,33.0,5.0,3.0,13.0,14.0,43.0,2.0,3.0,,,90.0,79.0,8.1,24.0,0.340477,0,24.0,1.0,4.0,8.0,,,,,,2.0,3.0,,7.0,2.0,,2.0,3.0,10.0,4.0,2.0,1.0,2.0,,,,,,
11369992,home,Oud-Heverlee Leuven,Mathieu Maertens,,,mathieu-maertens,M. Maertens,F,33,182,86,M,360652,EUR,796262400,F,33,33,False,35.0,26.0,3.0,,11.0,14.0,22.0,,7.0,,,90.0,45.0,7.0,11.0,0.0344896,0,15.0,3.0,6.0,7.0,,,,,1.0,,3.0,,,3.0,,,3.0,1.0,,1.0,1.0,,,True,,,,
11369992,home,Oud-Heverlee Leuven,Youssef Maziz,,,youssef-maziz,Y. Maziz,M,10,175,445,M,862821,EUR,898646400,F,88,88,False,47.0,35.0,8.0,4.0,8.0,8.0,52.0,,3.0,,,90.0,85.0,7.2,30.0,0.144211,5,30.0,,7.0,6.0,1.0,1.0,4.0,,,,2.0,0.2333,3.0,1.0,,,2.0,13.0,3.0,7.0,3.0,2.0,,,1.0,1.0,,
11369992,home,Oud-Heverlee Leuven,Nathaniel Opoku,Nathaniel Opoku,,opoku-nathaniel,N. Opoku,F,24,183,196,M,1473154,EUR,995760000,F,21,21,False,16.0,10.0,,,,,16.0,2.0,1.0,,,89.0,36.0,6.8,14.0,0.107475,1,10.0,7.0,13.0,8.0,4.0,1.0,,1.0,2.0,1.0,1.0,0.1804,,5.0,,1.0,1.0,,,2.0,1.0,3.0,,,,,1.0,
