match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,player_gender,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,captain,stat_accurateCross,stat_keyPass,player_sofascoreId,stat_challengeLost,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_totalOffside,stat_errorLeadToAShot,stat_bigChanceCreated,stat_bigChanceMissed
10382027,home,SC Heerenveen,Xavier Mous,,,xavier-mous,X. Mous,G,188,36,352328,EUR,807494400,G,1,1,False,31.0,25.0,11.0,5.0,21.0,21.0,4.0,10.0,2.0,2.0,2.0,10.0,1.0,3.0,4.0,1.0,90.0,41.0,7.8,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382027,home,SC Heerenveen,Milan van Ewijk,,,milan-van-ewijk,M. v. Ewijk,D,175,699,948723,EUR,968371200,D,27,27,False,57.0,49.0,5.0,3.0,20.0,23.0,29.0,37.0,,3.0,,2.0,,,,,90.0,77.0,6.7,17.0,0,27,M,3.0,1.0,5.0,1.0,3.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,
10382027,home,SC Heerenveen,Jeffrey Bruma,,,jeffrey-bruma,J. Bruma,D,190,56,87223,EUR,689990400,D,25,25,False,66.0,62.0,3.0,1.0,46.0,47.0,16.0,19.0,2.0,3.0,2.0,4.0,,,,,90.0,74.0,7.1,5.0,1,,M,,2.0,4.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
10382027,home,SC Heerenveen,Paweł Bochniewicz,,,pawel-bochniewicz,P. Bochniewicz,D,194,794,286097,EUR,822960000,D,5,5,False,94.0,71.0,8.0,1.0,44.0,51.0,27.0,43.0,10.0,12.0,6.0,8.0,,,,,90.0,109.0,7.7,24.0,0,4,M,,2.0,4.0,,,,,,2.0,,3.0,,2.0,1.0,True,,,,,,,,,,
10382027,home,SC Heerenveen,Mats Köhlert,,,mats-kohlert,M. Köhlert,D,168,173,794998,EUR,894067200,D,7,7,False,51.0,45.0,2.0,1.0,27.0,30.0,19.0,22.0,,4.0,1.0,3.0,,,,,90.0,76.0,7.2,11.0,1,27,M,1.0,2.0,6.0,1.0,3.0,,1.0,1.0,,1.0,,2.0,3.0,2.0,,1.0,2.0,,,,,,,,
10382027,home,SC Heerenveen,Thom Haye,,,thom-haye,T. Haye,M,187,10984,149666,EUR,792288000,M,33,33,False,72.0,61.0,4.0,2.0,27.0,30.0,34.0,51.0,4.0,7.0,5.0,10.0,,,,,90.0,98.0,7.0,22.0,2,33,M,9.0,1.0,3.0,,1.0,,1.0,,,1.0,,2.0,3.0,1.0,,,,thomhaye,1.0,1.0,,,,,
10382027,home,SC Heerenveen,Anas Tahiri,,,anas-tahiri,A. Tahiri,M,179,260,544156,EUR,800496000,M,26,26,False,72.0,67.0,5.0,4.0,33.0,34.0,35.0,39.0,1.0,4.0,4.0,10.0,,,,,90.0,86.0,7.1,9.0,0,19,M,1.0,2.0,5.0,1.0,1.0,,2.0,,,,,1.0,3.0,2.0,,1.0,1.0,,1.0,,,,,,
10382027,home,SC Heerenveen,Ché Nunnely,Ché,Nunnely,che-nunnely,C. Nunnely,M,170,190,825841,EUR,918086400,M,24,24,False,26.0,23.0,,,8.0,8.0,16.0,21.0,,3.0,,4.0,,,,,70.0,40.0,6.8,7.0,1,11,M,3.0,1.0,4.0,1.0,1.0,,,1.0,1.0,,,,2.0,,,1.0,1.0,,,,1.0,,,,
10382027,home,SC Heerenveen,Osame Sahraoui,,,osame-sahraoui,O. Sahraoui,M,170,7357,965357,EUR,992217600,M,20,20,False,37.0,28.0,,,6.0,6.0,22.0,33.0,,11.0,,3.0,,,,,89.0,61.0,6.8,19.0,1,11,M,2.0,,7.0,2.0,8.0,6.0,4.0,5.0,1.0,,,,,,,,,osamesahraoui,2.0,1.0,,,,,
10382027,home,SC Heerenveen,Antoine Colassin,,,antoine-colassin,A. Colassin,F,188,181,909965,EUR,983145600,M,29,29,False,29.0,22.0,5.0,3.0,10.0,12.0,12.0,18.0,1.0,6.0,2.0,2.0,,,,,61.0,46.0,7.4,11.0,1,25,M,1.0,,2.0,,4.0,3.0,2.0,,,1.0,1.0,,2.0,2.0,,,1.0,,1.0,,,1.0,,,
