match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_aerialWon,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_keyPass,stat_wasFouled,captain,stat_bigChanceCreated,stat_shotOffTarget,stat_totalOffside,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_errorLeadToAShot,stat_ownGoals,stat_accurateCross,stat_goals,player_sofascoreId
12624926,home,Al-Okhdood,Paulo Vítor,,,paulo-vitor,P. Vítor,G,1,195.0,133,M,861003,EUR,596073600,G,28,28,False,31.0,18.0,16.0,3.0,0.0,15.0,16.0,3.0,15.0,12.0,1.0,1.0,90.0,33.0,5.9,13.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624926,home,Al-Okhdood,Awdh Faraj,,,awdh-faraj,A. Faraj,D,,172.0,16,M,791404,EUR,584928000,D,27,27,False,21.0,17.0,2.0,1.0,0.0,12.0,13.0,5.0,9.0,4.0,,,84.0,37.0,5.8,12.0,0,1.0,6.0,1.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12624926,home,Al-Okhdood,Naif Assery,Naif Assery,,naif-assery,N. Assery,D,15,181.0,16,M,1394760,EUR,982454400,D,15,15,False,34.0,27.0,13.0,6.0,0.0,18.0,18.0,9.0,16.0,3.0,,,90.0,42.0,6.7,7.0,0,,3.0,,,1.0,,1.0,2.0,5.0,1.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,
12624926,home,Al-Okhdood,Damion Lowe,,,damion-lowe,D. Lowe,D,,190.0,195,M,539948,EUR,736560000,D,17,17,False,35.0,28.0,7.0,3.0,0.0,23.0,23.0,5.0,13.0,7.0,,,90.0,52.0,7.1,9.0,2,1.0,6.0,1.0,1.0,1.0,,,4.0,6.0,6.0,1.0,,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12624926,home,Al-Okhdood,Mohammed Al Saeed,,,mohammed-al-saeed,M. A. Saeed,D,81,172.0,23,M,870365,EUR,847929600,D,2,2,False,26.0,22.0,4.0,2.0,0.0,11.0,12.0,11.0,18.0,2.0,,,76.0,42.0,6.1,11.0,0,4.0,3.0,2.0,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12624926,home,Al-Okhdood,Juan Pedroza,,,juan-pedroza,J. Pedroza,M,18,176.0,186,M,972585,EUR,923529600,M,18,18,False,35.0,27.0,3.0,1.0,0.0,13.0,15.0,14.0,29.0,5.0,,,75.0,53.0,6.7,19.0,0,9.0,5.0,,2.0,,,1.0,2.0,5.0,,1.0,,2.0,,,,2.0,2.0,1.0,,,,,,,,,,,,,,
12624926,home,Al-Okhdood,Eid Al Muwallad,Eid Al Muwallad,,eid-al-muwallad,E. A. Muwallad,M,14,175.0,194,M,1521467,EUR,1008288000,M,6,6,False,38.0,32.0,4.0,2.0,0.0,19.0,19.0,13.0,20.0,3.0,,,84.0,49.0,6.7,9.0,0,1.0,4.0,2.0,,1.0,,2.0,,3.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
12624926,home,Al-Okhdood,Mohammed Petros,,,petros,Petros,M,,182.0,273,M,552678,EUR,612403200,M,66,66,False,35.0,32.0,3.0,3.0,0.0,7.0,7.0,25.0,28.0,6.0,,,90.0,55.0,7.4,7.0,2,,4.0,,1.0,1.0,2.0,1.0,1.0,6.0,1.0,,,1.0,,1.0,,3.0,2.0,2.0,3.0,True,1.0,1.0,1.0,,,,,,,,,
12624926,home,Al-Okhdood,Christian Bassogog,,,christian-bassogog,C. Bassogog,M,13,173.0,2514,M,818218,EUR,813974400,F,13,13,False,27.0,23.0,4.0,4.0,0.0,5.0,5.0,18.0,27.0,6.0,,,90.0,50.0,7.7,13.0,5,5.0,4.0,1.0,1.0,,2.0,,1.0,5.0,1.0,,,1.0,4.0,,,2.0,1.0,1.0,3.0,,,1.0,,1.0,,,,,,,,
12624926,home,Al-Okhdood,Saleh Al Abbas,,,saleh-al-abbas,S. A. Abbas,F,14,177.0,52,M,989766,EUR,797904000,F,14,14,False,10.0,9.0,,,0.0,5.0,5.0,4.0,5.0,,,,90.0,13.0,6.6,1.0,0,,5.0,2.0,,,,1.0,2.0,2.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,
12624926,home,Al-Okhdood,Saviour Godwin,,,saviour-godwin,S. Godwin,M,77,170.0,248,M,359650,EUR,840672000,F,10,10,False,19.0,12.0,,,0.0,5.0,6.0,7.0,16.0,6.0,,,75.0,36.0,7.0,17.0,2,3.0,4.0,,2.0,,4.0,1.0,,4.0,1.0,1.0,1.0,,1.0,,,4.0,3.0,1.0,,,,1.0,,,,,,,,,,
12624926,home,Al-Okhdood,Saleh Al-Harthi,Saleh Al-Harthi,,saleh-al-harthi,S. Al-Harthi,M,20,167.0,13,M,1182099,EUR,808012800,M,20,20,True,9.0,9.0,,,0.0,1.0,1.0,8.0,8.0,,,,15.0,10.0,6.2,1.0,0,,5.0,2.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12624926,home,Al-Okhdood,Knowledge Musona,,,knowledge-musona,K. Musona,M,,174.0,675,M,118368,EUR,645926400,M,11,11,True,7.0,4.0,,,0.0,,,4.0,7.0,,,,15.0,11.0,7.1,3.0,1,,,,,,,,,2.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,
12624926,home,Al-Okhdood,Diego Ferreira,,,ferreira-diego,D. Ferreira,D,66,,28,M,1147011,EUR,1053302400,D,16,16,True,9.0,6.0,1.0,1.0,0.0,1.0,3.0,5.0,8.0,2.0,,,14.0,12.0,6.7,5.0,0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12624926,home,Al-Okhdood,Hussain Al Zabdani,Hussain Al Zabdani,,hussain-al-zabdani,H. A. Zabdani,D,8,183.0,18,M,1521661,EUR,797904000,D,8,8,True,5.0,4.0,,,0.0,3.0,4.0,1.0,1.0,,,,15.0,10.0,6.7,2.0,0,,1.0,,,2.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
12624926,home,Al-Okhdood,Abdulaziz Al Hatila,Abdulaziz Al Hatila,,abdulaziz-al-hatila,A. A. Hatila,M,12,175.0,27,M,1521660,EUR,895363200,M,12,12,True,3.0,2.0,1.0,1.0,0.0,,,2.0,3.0,1.0,,,15.0,5.0,6.7,2.0,0,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
12624926,home,Al-Okhdood,Rakan Najjar,,,rakan-najjar,R. Najjar,G,1,187.0,31,M,869271,EUR,801792000,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624926,home,Al-Okhdood,Ghassan Hawsawi,Ghassan,,ghassan,G. Hawsawi,D,87,,9,M,1917845,EUR,1044403200,D,87,87,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624926,home,Al-Okhdood,Saeed Al-Rabiei,,,saeed-al-rabiei,S. Al-Rabiei,D,4,187.0,32,M,954639,EUR,746841600,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624926,home,Al-Okhdood,Mohammed Al Jahif,Mohammed Al Jahif,,mohammed-al-jahif,M. A. Jahif,M,10,175.0,11,M,1521471,EUR,912297600,M,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624926,away,Al-Khaleej,Ibrahim Šehić,,,ibrahim-sehic,I. Šehić,G,13,190.0,350,M,63952,EUR,589161600,G,23,23,False,21.0,18.0,6.0,3.0,0.0,17.0,17.0,1.0,4.0,13.0,,,90.0,40.0,8.1,3.0,0,,,,,2.0,,,,2.0,,,,2.0,,,,,,,,,,,,,3.0,6.0,2.0,,,,,
12624926,away,Al-Khaleej,Mansour Hamzi,,,mansour-hamzi,M. Hamzi,M,15,170.0,31,M,818581,EUR,738892800,D,15,15,False,44.0,38.0,4.0,3.0,0.0,25.0,27.0,13.0,18.0,5.0,,,90.0,67.0,7.1,9.0,0,1.0,1.0,1.0,,7.0,2.0,,,6.0,2.0,1.0,1.0,3.0,,,,,,,2.0,,,,,,,,,,,,,
12624926,away,Al-Khaleej,Marcel Tisserand,,,marcel-tisserand,M. Tisserand,D,32,190.0,461,M,338651,EUR,726624000,D,32,32,False,60.0,51.0,11.0,5.0,0.0,41.0,45.0,10.0,15.0,2.0,,,90.0,70.0,6.9,10.0,0,,2.0,1.0,,7.0,,,1.0,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,
12624926,away,Al-Khaleej,Mohammed Al-Khabrani,,,mohammed-al-khabrani,M. Al-Khabrani,D,3,178.0,21,M,818696,EUR,750556800,D,3,3,False,32.0,30.0,3.0,1.0,0.0,22.0,22.0,8.0,10.0,,,,45.0,38.0,6.7,2.0,0,,1.0,,,6.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
12624926,away,Al-Khaleej,Pedro Rebocho,,,pedro-rebocho,P. Rebocho,D,5,172.0,204,M,190139,EUR,790819200,D,5,5,False,46.0,38.0,4.0,1.0,1.0,25.0,27.0,13.0,20.0,8.0,,,90.0,59.0,7.0,11.0,0,1.0,2.0,,,1.0,,1.0,1.0,4.0,1.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
12624926,away,Al-Khaleej,Khaled Al-Semeiry,,,khaled-al-semeiry,K. Al-Semeiry,M,88,170.0,35,M,857390,EUR,852076800,M,8,8,False,43.0,36.0,5.0,3.0,0.0,19.0,22.0,17.0,21.0,3.0,,,90.0,58.0,6.2,8.0,0,,4.0,1.0,,3.0,1.0,2.0,1.0,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,
