match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_unsuccessfulTouch,stat_wasFouled,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,captain,player_sofascoreId,stat_dispossessed,stat_goals,stat_bigChanceMissed,stat_lastManTackle,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_shotOffTarget,stat_outfielderBlock
12437781,home,Sevilla,Isaac Romero,,,romero-isaac,I. Romero,F,7,184,1472,M,1018190,EUR,958608000,F,7,7,False,13.0,11.0,2.0,2.0,0.0,7.0,8.0,4.0,6.0,,,,90.0,29.0,6.4,8.0,0.0049239,0,,1.0,,6.0,3.0,1.0,4.0,1.0,,,,3.0,,,1.0,,,,1.0,1.0,,,,1.0,,,3.0,,1.0,,,,,,
12437781,home,Sevilla,Suso,,,suso,Suso,M,11,176,1350,M,96370,EUR,753667200,M,10,10,True,21.0,19.0,2.0,1.0,0.0,5.0,6.0,15.0,16.0,,,,27.0,28.0,6.8,4.0,0.0934338,1,,1.0,,3.0,1.0,1.0,,,1.0,1.0,,,1.0,,,2.0,0.0168,0.0214,,,,1.0,,2.0,,,1.0,,,,,,,,
12437781,home,Sevilla,Chidera Ejuke,,,chidera-ejuke,C. Ejuke,M,21,176,3125,M,875890,EUR,883699200,F,21,21,True,16.0,14.0,1.0,1.0,0.0,3.0,4.0,11.0,12.0,2.0,,,27.0,20.0,6.4,5.0,0.00763406,0,,,,3.0,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
12437781,home,Sevilla,Manu Bueno,,,bueno-manu,M. Bueno,M,28,178,222,M,1142094,EUR,1090886400,M,28,28,True,13.0,12.0,1.0,1.0,0.0,2.0,2.0,10.0,11.0,,,,14.0,18.0,6.5,3.0,0.0268972,0,,,,2.0,2.0,1.0,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,
12437781,home,Sevilla,Lucien Agoumé,,,lucien-agoume,L. Agoumé,M,18,185,2096,M,960006,EUR,1013212800,M,18,18,True,13.0,12.0,,,0.0,5.0,5.0,7.0,8.0,4.0,,,14.0,13.0,6.5,1.0,0.00319287,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437781,home,Sevilla,Marcão,,,marcao,Marcão,D,23,185,1053,M,840951,EUR,833932800,D,23,23,True,6.0,6.0,,,0.0,3.0,3.0,3.0,3.0,1.0,,,9.0,8.0,6.2,,0.00130288,0,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12437781,home,Sevilla,Álvaro Fernández,,,alvaro-fernandez,Á. Fernández,G,25,186,269,M,852412,EUR,892425600,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437781,home,Sevilla,Alberto Flores,,,alberto-flores,A. Flores,G,31,187,119,M,1108577,EUR,1068422400,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437781,home,Sevilla,Ramón Martínez,,,ramon-martinez,R. Martínez,D,5,185,237,M,1090681,EUR,1035244800,D,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437781,home,Sevilla,Peque Fernández,,,peque-fernandez,P. Fernández,M,14,168,904,M,997033,EUR,1033689600,F,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437781,home,Sevilla,Stanis Idumbo Muzambo,Stanis Idumbo Muzambo,,stanis-idumbo-muzambo,S. I. Muzambo,M,17,170,857,M,1149152,EUR,1120003200,M,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437781,away,Barcelona,Wojciech Szczęsny,,,wojciech-szczesny,W. Szczęsny,G,25,196,95111,M,50490,EUR,640396800,G,25,25,False,21.0,13.0,9.0,1.0,0.0,12.0,12.0,1.0,9.0,12.0,2.0,3.0,90.0,36.0,7.3,9.0,0.0002284,0,-0.0507,,,,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,wojciech.szczesny1,,,,1.0,1.0,3.0,3.0,,
12437781,away,Barcelona,Jules Koundé,,,jules-kounde,J. Koundé,D,23,180,147044,M,827212,EUR,910828800,D,23,23,False,55.0,51.0,3.0,2.0,0.0,18.0,19.0,33.0,38.0,3.0,,,90.0,73.0,7.0,9.0,0.0234485,1,,2.0,,3.0,1.0,1.0,,,1.0,1.0,,,,,1.0,,0.073,,2.0,1.0,,,,,,JKoundé,,,,,,,,1.0,1.0
12437781,away,Barcelona,Ronald Araújo,,,ronald-araujo,R. Araújo,D,4,191,137257,M,925097,EUR,920764800,D,4,4,False,28.0,26.0,2.0,1.0,0.0,15.0,15.0,11.0,13.0,2.0,,,22.0,30.0,6.5,2.0,0.00549549,0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,True,RAraújo,,,,,,,,,
12437781,away,Barcelona,Iñigo Martínez,,,inigo-martinez,I. Martínez,D,26,181,62317,M,173883,EUR,674438400,D,5,5,False,89.0,82.0,10.0,5.0,1.0,38.0,38.0,44.0,51.0,3.0,,,90.0,100.0,7.7,7.0,0.522509,0,,,1.0,3.0,2.0,,,4.0,,,,,,,1.0,,,,3.0,,1.0,,1.0,1.0,,IñigoMartínez,,,,,,,,,1.0
12437781,away,Barcelona,Alejandro Balde,,,alejandro-balde,A. Balde,D,3,175,128076,M,997035,EUR,1066435200,D,3,3,False,40.0,35.0,2.0,,0.0,12.0,14.0,23.0,26.0,4.0,,,90.0,64.0,5.9,15.0,0.0189604,0,,,,8.0,2.0,1.0,6.0,2.0,,,,2.0,,,,,,,,2.0,,,,,,AlejandroBalde,3.0,,,,,,,,
12437781,away,Barcelona,Frenkie de Jong,,,frenkie-de-jong,F. de Jong,M,21,180,192664,M,795222,EUR,863395200,M,21,21,False,42.0,40.0,2.0,1.0,0.0,11.0,11.0,29.0,32.0,3.0,,,71.0,48.0,6.7,5.0,0.0187224,0,,1.0,,4.0,3.0,2.0,,,2.0,1.0,,,,,,1.0,,,,,1.0,,,,,Frenkie,1.0,,,,,,,,
12437781,away,Barcelona,Pedri,,,pedri,Pedri,M,8,174,636700,M,992587,EUR,1038182400,M,8,8,False,65.0,55.0,6.0,4.0,1.0,22.0,25.0,33.0,42.0,6.0,,,90.0,78.0,7.7,15.0,0.760722,0,,2.0,,4.0,4.0,4.0,,,2.0,1.0,,,,,,,,,,3.0,2.0,,2.0,5.0,,Pedri,,,,,,,,,
12437781,away,Barcelona,Lamine Yamal,,,lamine-yamal,L. Yamal,M,10,180,1693852,M,1402912,EUR,1184284800,M,19,19,False,32.0,23.0,1.0,1.0,0.0,3.0,4.0,20.0,30.0,3.0,,,89.0,50.0,7.5,15.0,0.0974934,4,,2.0,,4.0,6.0,1.0,5.0,,,,,4.0,1.0,,1.0,1.0,0.2109,0.1988,,1.0,2.0,,,1.0,,Lamiyamal,1.0,,1.0,,,,,3.0,
12437781,away,Barcelona,Pablo Gavi,,,gavi,Gavi,M,6,173,250088,M,1103693,EUR,1091664000,M,6,6,False,15.0,11.0,,,0.0,5.0,5.0,6.0,10.0,1.0,,,45.0,21.0,6.5,7.0,0.00704735,0,,,2.0,4.0,4.0,,1.0,,1.0,1.0,,,,,,2.0,,,1.0,2.0,1.0,,,1.0,,Gavi,,,,,,,,,
12437781,away,Barcelona,Raphinha,,,raphinha,Raphinha,M,11,176,878494,M,831005,EUR,850521600,M,11,11,False,28.0,20.0,1.0,,0.0,5.0,5.0,16.0,30.0,2.0,,,90.0,51.0,7.8,18.0,0.20547,2,,7.0,,4.0,3.0,,5.0,,1.0,1.0,,2.0,2.0,,,,0.0906,0.5403,,,,1.0,,1.0,,Raphinha,1.0,1.0,,,,,,,
12437781,away,Barcelona,Robert Lewandowski,,,robert-lewandowski,R. Lewandowski,F,9,186,575097,M,41789,EUR,588124800,F,9,9,False,7.0,5.0,,,0.0,1.0,2.0,4.0,5.0,2.0,,,71.0,15.0,7.2,5.0,0.00578555,1,,,,2.0,2.0,1.0,,1.0,,,1.0,,1.0,,1.0,,0.6443,0.4908,1.0,3.0,2.0,,,,,Lewa,,1.0,,,,,,,
12437781,away,Barcelona,Pau Cubarsí,Pau Cubarsí,,pau-cubarsi,P. Cubarsí,D,5,184,156448,M,1402913,EUR,1169424000,D,2,2,True,59.0,55.0,2.0,,1.0,28.0,28.0,27.0,31.0,2.0,,,68.0,67.0,7.2,4.0,0.0176689,0,,,1.0,,3.0,,,3.0,2.0,1.0,,,,,,,,,,,,,,1.0,,PauCubarsí,,,,,,,,,
12437781,away,Barcelona,Fermín López,Fermín López,,fermin-lopez,F. López,M,16,176,179218,M,1153270,EUR,1052611200,M,16,16,True,5.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,4.0,1.0,,,17.0,11.0,6.8,3.0,0.00603378,1,,1.0,,2.0,3.0,,2.0,,1.0,1.0,,1.0,1.0,,,1.0,0.4018,0.7363,,,1.0,,,,,FermínLópez,,1.0,,,,,,,
12437781,away,Barcelona,Dani Olmo,,,dani-olmo,D. Olmo,M,20,179,191682,M,789071,EUR,894499200,M,20,20,True,11.0,8.0,,,0.0,4.0,5.0,4.0,6.0,2.0,,,19.0,21.0,6.8,5.0,0.00132642,0,,,,3.0,5.0,1.0,2.0,1.0,2.0,2.0,,1.0,,,,,,,,,2.0,,,,,DaniOlmo,1.0,,,,,,,,1.0
12437781,away,Barcelona,Eric García,,,eric-garcia,E. García,D,24,182,56393,M,876214,EUR,978998400,D,24,24,True,8.0,6.0,1.0,1.0,0.0,5.0,6.0,1.0,2.0,,,,19.0,17.0,7.8,3.0,0.00021709,1,,,1.0,1.0,3.0,,,1.0,2.0,1.0,,,1.0,,1.0,1.0,0.5075,0.9392,,1.0,,,,,,ericgm3,,1.0,,,,,,,1.0
12437781,away,Barcelona,Gerard Martín,Gerard,,gerard-martin,G. Martín,D,18,186,43738,M,1094827,EUR,1014681600,D,35,35,True,2.0,1.0,,,0.0,1.0,2.0,,,,,,1.0,3.0,,1.0,2.05e-05,0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,gerardmaartin,,,,,,,,,
12437781,away,Barcelona,Iñaki Peña,,,inaki-pena,I. Peña,G,13,185,45964,M,794949,EUR,920332800,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,inakipenya,,,,,,,,,
12437781,away,Barcelona,Diego Kochen,Diego Kochen,,kochen-diego,D. Kochen,G,31,188,12521,M,1402907,EUR,1142726400,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437781,away,Barcelona,Hector Fort,Héctor Fort,,fort-hector,H. Fort,D,39,185,45892,M,1402908,EUR,1154476800,D,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,hctorfort,,,,,,,,,
12437781,away,Barcelona,Pablo Torre,,,pablo-torre,P. Torre,M,20,173,37883,M,1082981,EUR,1049328000,M,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,PabloTorre,,,,,,,,,
12437781,away,Barcelona,Marc Casadó,,,marc-casado,M. Casadó,M,17,172,64339,M,1000483,EUR,1063497600,M,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,marccasado,,,,,,,,,
12437781,away,Barcelona,Ferran Torres,,,ferran-torres,F. Torres,F,7,185,144391,M,855833,EUR,951782400,F,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,FerranTorres,,,,,,,,,
12437781,away,Barcelona,Pau Víctor,,,pau-victor,P. Víctor,F,18,182,39072,M,1031567,EUR,1006819200,F,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,PauVíctor,,,,,,,,,
