match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_lastName,captain,stat_totalCross,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_challengeLost,stat_fouls,stat_lastManTackle,stat_wonTackle,stat_accurateCross,stat_totalContest,stat_wonContest,stat_dispossessed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_penaltyWon,stat_totalOffside,stat_bigChanceMissed,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_shotOffTarget,stat_penaltyConceded
14035848,home,Standard Liège,Matthieu Epolo,Matthieu Epolo,matthieu-epolo,M. Epolo,G,1,185,3162,M,1121943,EUR,1105747200,G,1,1,False,24.0,10.0,21.0,7.0,0.0,5.0,7.0,5.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,4.0,4.0,1.0,90.0,32.0,6.9,14.0,0.00132428,0.4191,1.0,0,-0.4273,0.09,0.01,0.17,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035848,home,Standard Liège,Marlon Fossey,,marlon-fossey,M. Fossey,M,13,180,286,M,880762,EUR,905299200,D,13,13,False,16.0,10.0,2.0,1.0,0.0,6.0,8.0,4.0,8.0,1.0,,1.0,2.0,,2.0,2.0,,,,,90.0,39.0,7.8,15.0,0.00211322,,,1,,-0.08,0.41,-0.1,,,True,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.2073,0.5634,0.51,,,,,,,,,,,,,,,,,,,
14035848,home,Standard Liège,Daan Dierckx,,dierckx-daan,D. Dierckx,D,29,192,200,M,1099368,EUR,1045958400,D,29,29,False,11.0,9.0,4.0,2.0,0.0,7.0,8.0,2.0,3.0,1.0,3.0,3.0,3.0,,6.0,1.0,,,,,90.0,27.0,6.7,5.0,0.00049823,,,0,,0.08,0.01,-0.11,,,,,,,2.0,1.0,,3.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
14035848,home,Standard Liège,Josué Homawoo,,josue-homawoo,J. Homawoo,D,24,191,192,M,976070,EUR,879292800,D,24,24,False,28.0,25.0,4.0,2.0,0.0,22.0,24.0,3.0,4.0,1.0,3.0,3.0,6.0,,8.0,3.0,,,,,90.0,44.0,7.3,3.0,0.00212744,,,0,,0.09,0.09,0.37,,,,,,,3.0,1.0,2.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,
14035848,home,Standard Liège,Alexandro Calut,,alexandro-calut,A. Calut,D,22,180,71,M,1000311,EUR,1050969600,D,22,22,False,18.0,13.0,3.0,,0.0,10.0,10.0,3.0,8.0,,,4.0,5.0,,7.0,2.0,,,,,90.0,39.0,7.1,6.0,0.00191718,,,0,,-0.12,0.08,1.0,,,,,,,,1.0,4.0,1.0,1.0,,,,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,
14035848,home,Standard Liège,Casper Nielsen,,casper-nielsen,C. Nielsen,M,94,182,403,M,247471,EUR,767577600,M,94,94,False,9.0,5.0,1.0,,0.0,4.0,6.0,1.0,3.0,1.0,1.0,4.0,3.0,,2.0,3.0,,,,,71.0,26.0,6.6,11.0,0.0821023,,,1,,0.0,0.16,0.19,,,,3.0,1.0,,,,,3.0,2.0,0.0203,0.0444,0.02,,1.0,,,1.0,3.0,1.0,,,,,,,,,,,,
14035848,home,Standard Liège,Marco Ilaimaharitra,,marco-ilaimaharitra,M. Ilaimaharitra,M,23,178,500,M,358198,EUR,806716800,M,23,23,False,30.0,19.0,7.0,2.0,0.0,13.0,18.0,6.0,12.0,1.0,,8.0,3.0,,4.0,5.0,,,,,90.0,39.0,6.2,12.0,0.0015946,,,0,,0.0,0.26,-0.16,,,,,,,,,1.0,1.0,2.0,,,,5.0,2.0,,1.0,,,,,,,,,,,,,,,
14035848,home,Standard Liège,Rafiki Saïd,,rafiki-said,R. Saïd,M,17,178,635,M,1047321,EUR,953078400,M,17,17,False,2.0,2.0,,,0.0,2.0,2.0,,,,1.0,5.0,1.0,,1.0,1.0,,,,,45.0,10.0,6.4,3.0,1.374e-05,,,1,,-0.02,0.28,-0.02,,,,,,,,1.0,,1.0,,0.1827,,-0.31,1.0,2.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,
14035848,home,Standard Liège,Nayel Mehssatou,,nayel-mehssatou,N. Mehssatou,M,8,172,534,M,1064174,EUR,1018569600,M,8,8,False,7.0,6.0,,,0.0,2.0,2.0,4.0,5.0,,,4.0,3.0,,,,,,,,59.0,16.0,6.9,4.0,0.00578119,,,0,,-0.03,0.07,0.18,,,,,,,,1.0,,,3.0,,,,,1.0,,,,1.0,,2.0,,,1.0,,,,,,,,
14035848,home,Standard Liège,Tobias Mohr,,tobias-mohr,T. Mohr,M,7,183,153,M,237048,EUR,809222400,M,7,7,False,20.0,14.0,3.0,1.0,0.0,9.0,12.0,5.0,8.0,,1.0,4.0,3.0,,1.0,6.0,,,,,85.0,35.0,6.6,12.0,0.00228453,,1.0,0,,-0.16,0.25,0.22,,,,,,,1.0,3.0,,,1.0,,,,,1.0,,,,3.0,2.0,2.0,,,,,,,,,,,
14035848,home,Standard Liège,Thomas Henry,,thomas-henry,T. Henry,F,9,191,448,M,795541,EUR,780019200,F,9,9,False,9.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,7.0,3.0,1.0,6.0,5.0,1.0,1.0,2.0,,,,,71.0,22.0,7.8,8.0,0.0284444,,1.0,1,,0.15,-0.15,-0.09,,,,,1.0,1.0,,1.0,1.0,3.0,3.0,0.7884,0.7622,0.32,2.0,1.0,,1.0,,,,,,,,1.0,,,,,,,
14035848,home,Standard Liège,Ibe Hautekiet,,ibe-hautekiet,I. Hautekiet,D,25,188,153,M,964757,EUR,1018656000,D,25,25,True,5.0,5.0,,,0.0,5.0,5.0,,,1.0,1.0,1.0,6.0,,5.0,1.0,,,,,45.0,18.0,7.8,,6.924e-05,,,0,,0.01,,1.0,,,,,,,1.0,,5.0,,,,,,,,1.0,4.0,,,,,,,,,,,,,,,
14035848,home,Standard Liège,Dennis Eckert Ayensa,,dennis-eckert-ayensa,D. Eckert,F,10,181,542,M,812797,EUR,852768000,F,10,10,True,9.0,7.0,1.0,1.0,0.0,6.0,7.0,1.0,2.0,3.0,1.0,5.0,4.0,,,1.0,,,,,31.0,19.0,6.8,4.0,0.0009538,,,1,,-0.03,0.26,0.21,,,,,1.0,,,,1.0,,2.0,0.2526,0.4133,0.09,,,,,,,,2.0,,,,1.0,1.0,,,,,,
14035848,home,Standard Liège,Léandre Kuavita,Léandre Kuavita,leandre-kuavita,L. Kuavita,M,14,180,165,M,1198065,EUR,1085961600,M,14,14,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,2.0,,1.0,4.0,1.0,,,,,19.0,9.0,6.7,2.0,0.00867255,,1.0,0,,0.12,0.18,0.18,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
14035848,home,Standard Liège,Timothee Nkada,,nkada-timothee,T. Nkada,F,59,177,312,M,981053,EUR,932428800,F,59,59,True,5.0,3.0,,,0.0,1.0,2.0,2.0,3.0,,2.0,1.0,3.0,,,3.0,,,,,19.0,9.0,6.9,3.0,0.00676132,,,1,,-0.03,0.44,0.13,,,,,1.0,,,,,,,0.4358,0.26,-0.51,,,,,,2.0,1.0,,,,,2.0,1.0,,,,,,
14035848,home,Standard Liège,Ibrahim Karamoko,,karamoko-ibrahim,I. Karamoko,M,20,187,135,M,966263,EUR,995846400,D,20,20,True,1.0,,1.0,,0.0,,,,1.0,1.0,,1.0,2.0,,1.0,1.0,,,,,12.0,4.0,6.8,1.0,,,,0,,-0.02,,0.2,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
14035848,home,Standard Liège,Lucas Pirard,,lucas-pirard,L. Pirard,G,21,191,81,M,190379,EUR,794793600,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035848,home,Standard Liège,Boli Bolingoli,,boli-bolingoli,B. Bolingoli,D,5,180,129,M,333301,EUR,804556800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035848,home,Standard Liège,Hakim Sahabo,Hakim Sahabo,sahabo-hakim,H. Sahabo,M,6,183,470,M,1434757,EUR,1118880000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035848,home,Standard Liège,Adnane Abid,,adnane-abid,A. Abid,M,11,161,235,M,1127801,EUR,1061596800,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
