match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_penaltyWon,captain,stat_dispossessed,stat_goals,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_penaltyConceded,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_errorLeadToAShot
14572823,home,KRC Genk,Tobias Okiki Lawal,,,tobias-okiki-lawal,T. O. Lawal,G,26,195.0,270,M,990025,EUR,960336000,G,26,26,False,33.0,29.0,10.0,6.0,0.0,25.0,26.0,4.0,7.0,4.0,1.0,1.0,2.0,90.0,38.0,6.9,5.0,0.00211278,48.772156797265,7.0,42.076805392565,0.0937,0,-0.2423,0.18,0.01,-0.01,-0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572823,home,KRC Genk,Zakaria El Ouahdi,,,zakaria-el-ouahdi,Z. E. Ouahdi,D,77,172.0,3927,M,1134470,EUR,1009756800,D,77,77,False,60.0,51.0,6.0,4.0,0.0,19.0,20.0,32.0,40.0,8.0,,,,90.0,101.0,8.1,12.0,0.797652,256.75182322466,27.0,96.834740947858,,3,,0.78,0.21,0.25,,z.elouahdi,6.0,4.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,3.0,3.0,2.0,1.0,0.0664,0.1654,20.737610686755,61.39914275148,3.0,4.0,-0.29,,,,,,,,,,,,,,,,,
14572823,home,KRC Genk,Mujaid Sadick,,,mujaid-sadick,M. Sadick,D,3,185.0,236,M,935309,EUR,952992000,D,3,3,False,59.0,57.0,,,0.0,29.0,29.0,28.0,30.0,3.0,,,,90.0,63.0,6.5,4.0,0.0126309,159.42061724136,26.0,27.654782838611,,0,,0.16,0.08,-0.2,,,,,1.0,1.0,2.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,
14572823,home,KRC Genk,Matte Smets,,,smets-matte,M. Smets,D,6,184.0,967,M,1392905,EUR,1073174400,D,6,6,False,92.0,82.0,9.0,5.0,0.0,43.0,45.0,39.0,47.0,4.0,,,,90.0,103.0,7.4,11.0,0.0678065,278.21515126555,42.0,148.33809277653,,0,,0.26,0.28,-0.18,,,,,,2.0,3.0,1.0,,,,,,,6.0,,,2.0,2.0,1.0,,,12.568795668765,12.568795686143,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,
14572823,home,KRC Genk,Yaimar Medina,Yaimar Medina,,yaimar-medina,Y. Medina,D,19,178.0,1169,M,1106546,EUR,1099612800,D,19,19,False,41.0,33.0,3.0,1.0,0.0,10.0,13.0,23.0,28.0,5.0,,,,62.0,55.0,6.5,13.0,0.0332748,119.91843656939,16.0,34.474706918718,,1,,0.08,0.28,-0.27,,,3.0,,2.0,3.0,4.0,2.0,,,,,1.0,,1.0,,,,,2.0,0.0149,0.1705,10.982952175507,12.253237327335,1.0,1.0,-0.17,1.0,1.0,1.0,,,,,,,,,,,,,,
14572823,home,KRC Genk,Bryan Heynen,,,heynen-bryan,B. Heynen,M,8,181.0,435,M,801025,EUR,855187200,M,8,8,False,55.0,43.0,7.0,6.0,0.0,18.0,20.0,25.0,35.0,4.0,,,,90.0,71.0,7.4,15.0,0.307503,131.01380873026,16.0,18.01875320004,,0,,0.31,0.2,-0.01,,,1.0,,1.0,2.0,7.0,,1.0,,,,,,1.0,,2.0,2.0,,4.0,,,,,,2.0,,1.0,,1.0,,True,,,,,,,,,,,,
14572823,home,KRC Genk,Ibrahima Sory Bangoura,,,ibrahima-sory-bangoura,I. S. Bangoura,M,21,190.0,620,M,1396027,EUR,1073260800,M,21,21,False,29.0,27.0,1.0,,0.0,16.0,16.0,11.0,13.0,2.0,,,,62.0,37.0,6.5,5.0,0.0582545,138.65029294302,11.0,36.372988313467,,0,,0.1,0.19,-0.06,,,,,1.0,5.0,3.0,,1.0,,,,,,,,,2.0,2.0,,,,49.894122697784,51.683624340791,1.0,,,1.0,2.0,1.0,,,1.0,,,,,,,,,,,
14572823,home,KRC Genk,Daan Heymans,,,heymans-daan,D. Heymans,M,38,186.0,542,M,845344,EUR,929404800,M,38,38,False,47.0,36.0,1.0,,1.0,10.0,12.0,26.0,35.0,2.0,,,,90.0,69.0,7.8,14.0,0.0489357,108.96251719603,15.0,7.1980298160558,,4,,-0.42,0.01,0.19,,,2.0,,6.0,,13.0,,1.0,1.0,,3.0,1.0,,3.0,,2.0,6.0,3.0,,1.0386,0.8549,18.265086579218,21.160794786586,1.0,2.0,0.17,,,,,,,1.0,,,,,,,,,,
14572823,home,KRC Genk,Jarne Steuckers,,,steuckers-jarne,J. Steuckers,M,7,179.0,986,M,1099462,EUR,1012780800,F,7,7,False,27.0,25.0,2.0,2.0,0.0,5.0,5.0,20.0,22.0,2.0,,,,62.0,36.0,7.2,6.0,0.419514,65.357953524129,11.0,-14.406074236412,,0,,0.51,0.0,-0.03,,,4.0,1.0,,2.0,1.0,1.0,,,1.0,,,,1.0,,,1.0,,,,,,,,3.0,,1.0,1.0,,,,,,,,,,,,,,,
14572823,home,KRC Genk,Hyun-gyu Oh,,,hyun-gyu-oh,H. Oh,F,9,185.0,4457,M,1010634,EUR,987033600,F,9,9,False,15.0,14.0,,,0.0,4.0,4.0,10.0,11.0,2.0,,,,83.0,37.0,6.2,8.0,0.0338255,80.433132131434,7.0,15.540000655792,,8,,-0.14,0.31,-0.01,,,1.0,,2.0,6.0,4.0,,4.0,1.0,,4.0,2.0,2.0,,,,,,1.0,0.9007,0.0669,21.540486632654,41.57474500074,3.0,1.0,-0.66,3.0,,3.0,,,,,2.0,1.0,1.0,,,,,,,
