match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_dispossessed,stat_outfielderBlock,stat_totalOffside,stat_challengeLost,stat_keyPass,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_keeperSaveValue,stat_goalsPrevented,stat_goalkeeperValueNormalized,stat_errorLeadToAShot,stat_lastManTackle,stat_blockedScoringAttempt
14035911,home,RAAL La Louvière,Jerry Afriyie,jerry-afriyie,J. Afriyie,F,22,180,1734,M,1836721,EUR,1165708800,F,22,22,False,,8.0,4.0,,,0.0,1.0,2.0,3.0,6.0,5.0,85.0,22.0,6.2,12.0,0.0176325,1,-0.03,0.5,-0.02,,,1.0,,2.0,1.0,5.0,2.0,1.0,,,1.0,,5.0,,,0.0719,-0.19,2.0,,2.0,1.0,1.0,,,,,,,,,,,,,,
14035911,home,RAAL La Louvière,Pape Moussa Fall,pape-moussa-fall,P. M. Fall,F,7,203,370,M,1890424,EUR,1088899200,F,7,7,True,,5.0,2.0,,,0.0,,,2.0,5.0,,29.0,14.0,6.7,6.0,0.10542,1,0.1,0.09,0.18,,,,,1.0,4.0,2.0,5.0,1.0,2.0,1.0,1.0,,2.0,,,0.0669,-0.34,1.0,,,,,,,,,,,,,,,,,,
14035911,home,RAAL La Louvière,Darío Benavides,dario-benavides,D. Benavides,D,19,178,46,M,1142092,EUR,1042329600,D,19,19,True,,8.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,6.0,1.0,18.0,14.0,6.4,7.0,0.00312947,1,-0.57,0.01,-0.05,,,2.0,,,2.0,1.0,3.0,1.0,,,1.0,1.0,,,,0.1537,-0.25,,,,1.0,,,,,,,,,,,,,,,
14035911,home,RAAL La Louvière,Maxime Pau,maxime-pau,M. Pau,M,28,170,45,M,859032,EUR,954460800,M,10,10,True,,9.0,7.0,1.0,,0.0,,,7.0,9.0,5.0,18.0,15.0,6.7,5.0,0.16684,0,0.25,0.3,-0.07,,,2.0,1.0,1.0,,5.0,,,,1.0,,,,,,,,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,
14035911,home,RAAL La Louvière,Samuel Gueulette,samuel-gueulette,S. Gueulette,M,8,180,99,M,1137885,EUR,958694400,M,8,8,True,,2.0,1.0,,,0.0,,,1.0,2.0,,12.0,4.0,6.8,1.0,0.00194732,0,0.03,,0.13,Samuel Gueulette,,,,2.0,,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14035911,home,RAAL La Louvière,Mohamed Guindo,mohamed-guindo,M. Guindo,F,19,182,156,M,1401875,EUR,1059696000,F,9,9,True,,,,,,0.0,,,,,,12.0,1.0,6.7,,,0,,,0.15,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14035911,home,RAAL La Louvière,Celestin De Schrevel,de-schrevel-celestin,C. D. Schrevel,G,1,188,78,M,1048440,EUR,1017705600,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035911,home,RAAL La Louvière,Maxence Maisonneuve,maxence-maisonneuve,M. Maisonneuve,D,13,191,38,M,1396487,EUR,918691200,D,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035911,home,RAAL La Louvière,Nolan Gillot,gillot-nolan,N. Gillot,D,3,176,16,M,2425212,EUR,1036022400,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035911,home,RAAL La Louvière,Sekou Sidibe,sekou-sidibe,S. Sidibe,M,51,172,71,M,909961,EUR,989020800,F,51,51,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035911,away,KVC Westerlo,Andreas Jungdal,andreas-jungdal,A. Jungdal,G,99,195,289,M,963038,EUR,1014336000,G,99,99,False,,33.0,25.0,14.0,6.0,0.0,23.0,24.0,2.0,9.0,9.0,90.0,44.0,7.2,9.0,0.00327717,0,0.1,0.0,0.34,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.172,0.1433,0.2,,,
14035911,away,KVC Westerlo,Bryan Reynolds,bryan-reynolds,B. Reynolds,D,22,185,426,M,862075,EUR,993686400,D,22,22,False,,47.0,37.0,6.0,3.0,0.0,22.0,26.0,15.0,21.0,5.0,90.0,74.0,7.4,16.0,0.0560937,0,0.18,0.11,0.14,,,2.0,1.0,,1.0,1.0,5.0,,1.0,1.0,2.0,2.0,3.0,,,,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,
14035911,away,KVC Westerlo,Emin Bayram,emin-bayram,E. Bayram,D,40,193,768,M,997153,EUR,1049241600,D,40,40,False,,68.0,61.0,5.0,4.0,0.0,53.0,56.0,8.0,12.0,5.0,90.0,81.0,7.4,7.0,0.0060739,0,0.24,0.03,0.15,,,,,,3.0,,3.0,,10.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
14035911,away,KVC Westerlo,Seiji Kimura,seiji-kimura,S. Kimura,D,5,186,246,M,939399,EUR,998611200,D,5,5,False,,58.0,52.0,3.0,2.0,0.0,45.0,46.0,7.0,12.0,4.0,90.0,91.0,7.4,13.0,0.00252145,1,0.02,0.1,0.26,,,,,3.0,2.0,6.0,7.0,1.0,8.0,,3.0,3.0,1.0,1.0,,0.0153,-0.14,1.0,,,2.0,,1.0,1.0,,,,,,,,,,,,
14035911,away,KVC Westerlo,Tuur Rommens,rommens-tuur,T. Rommens,D,25,185,329,M,1130011,EUR,1048636800,D,25,25,False,,5.0,4.0,,,0.0,3.0,4.0,1.0,1.0,,8.0,7.0,6.7,3.0,0.00049246,0,0.0,0.01,0.13,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14035911,away,KVC Westerlo,Doğucan Haspolat,dogucan-haspolat,D. Haspolat,M,34,177,454,M,846087,EUR,950227200,M,34,34,False,True,50.0,37.0,8.0,3.0,0.0,24.0,31.0,13.0,19.0,1.0,90.0,69.0,7.2,22.0,0.0547482,1,0.19,0.05,0.16,,,6.0,1.0,1.0,1.0,4.0,7.0,1.0,1.0,,4.0,4.0,2.0,2.0,1.0,0.0375,0.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,
14035911,away,KVC Westerlo,Arthur Piedfort,arthur-piedfort,A. Piedfort,M,46,186,202,M,1149123,EUR,1107216000,M,46,46,False,,73.0,64.0,5.0,3.0,0.0,52.0,53.0,12.0,20.0,8.0,90.0,89.0,7.2,12.0,0.00859222,0,0.22,0.1,0.74,Arthur Piedfort,,,,1.0,1.0,2.0,4.0,,7.0,,3.0,2.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,
14035911,away,KVC Westerlo,Allahyar Sayyadmanesh,allahyar-sayyadmanesh,A. Sayyadmanesh,M,7,182,1519,M,905474,EUR,993772800,M,7,7,False,,20.0,13.0,2.0,1.0,0.0,7.0,10.0,6.0,10.0,4.0,76.0,48.0,6.3,17.0,0.0192438,2,-0.02,0.26,0.17,,,,,5.0,1.0,12.0,4.0,2.0,1.0,1.0,,,3.0,3.0,2.0,0.2804,-0.58,2.0,,1.0,,,3.0,,,,,,,,,,,,,
14035911,away,KVC Westerlo,Isa Sakamoto,isa-sakamoto,I. Sakamoto,M,13,174,492,M,1126245,EUR,1061856000,M,13,13,False,,21.0,14.0,,,0.0,5.0,6.0,9.0,15.0,6.0,89.0,30.0,6.2,12.0,0.00376227,1,-0.32,0.25,-0.02,Issai Sakamoto,,,,1.0,,6.0,3.0,1.0,,,,,3.0,1.0,3.0,0.0285,-0.31,2.0,,,,,2.0,2.0,,,,,,,,,,,,
14035911,away,KVC Westerlo,Josimar Alcócer,josimar-alcocer,J. Alcócer,M,77,185,655,M,1131598,EUR,1089158400,M,77,77,False,,10.0,9.0,2.0,2.0,0.0,5.0,5.0,4.0,5.0,1.0,45.0,12.0,6.5,3.0,0.00389789,0,0.01,-0.03,-0.01,,,1.0,,,,3.0,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,
14035911,away,KVC Westerlo,Nacho Ferri,nacho-ferri,N. Ferri,F,90,192,459,M,1196903,EUR,1096934400,F,90,90,False,,19.0,7.0,,,0.0,1.0,2.0,6.0,17.0,2.0,76.0,32.0,6.1,16.0,0.0011727,0,-0.48,0.19,0.14,,,,,4.0,2.0,6.0,7.0,,1.0,,2.0,1.0,4.0,2.0,3.0,,,,,1.0,,,2.0,2.0,,,,,,,,,,,,
14035911,away,KVC Westerlo,Thomas Van den Keybus,thomas-van-den-keybus,T. V. d. Keybus,M,39,179,112,M,997164,EUR,988156800,M,39,39,True,,37.0,29.0,2.0,2.0,0.0,16.0,19.0,13.0,18.0,2.0,82.0,53.0,6.9,12.0,0.156617,2,0.35,0.09,0.23,,,2.0,1.0,1.0,1.0,4.0,5.0,1.0,3.0,,2.0,1.0,1.0,1.0,1.0,0.223,-0.04,1.0,,,,1.0,2.0,1.0,,,,,,,,,,,,1.0
14035911,away,KVC Westerlo,Adedire Mebude,adedire-mebude,A. Mebude,F,17,179,339,M,1144096,EUR,1085702400,F,11,11,True,,11.0,7.0,1.0,,0.0,3.0,3.0,4.0,8.0,3.0,45.0,22.0,6.7,7.0,0.00266,0,-0.06,0.02,0.21,Adedire Mebude,,,,,,2.0,3.0,,1.0,,2.0,1.0,1.0,,,,,,,,,,3.0,1.0,,,,,,,,,,,,
14035911,away,KVC Westerlo,Griffin Yow,griffin-yow,G. Yow,M,18,173,283,M,979808,EUR,1032912000,F,18,18,True,,4.0,3.0,,,0.0,,,3.0,4.0,2.0,14.0,14.0,6.7,6.0,0.0103758,0,-0.01,0.12,0.19,,,,,,,4.0,4.0,,1.0,,1.0,1.0,1.0,1.0,,,,2.0,,,,1.0,4.0,2.0,,,,,,,,,,,,
14035911,away,KVC Westerlo,Kyan Vaesen,vaesen-kyan,K. Vaesen,F,17,190,139,M,997827,EUR,987120000,F,14,14,True,,7.0,2.0,1.0,,0.0,,,2.0,7.0,3.0,14.0,12.0,6.2,7.0,0.00263958,0,-0.08,0.01,0.14,,,,,2.0,2.0,6.0,2.0,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,
14035911,away,KVC Westerlo,Mathias Fixelles,mathias-fixelles,M. Fixelles,M,11,174,39,M,876447,EUR,839721600,M,19,19,True,,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,,,0.00096985,0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14035911,away,KVC Westerlo,Koen Van Langendonck,koen-van-langendonck,K. V. Langendonck,G,30,188,44,M,247481,EUR,613353600,G,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035911,away,KVC Westerlo,Amando Lapage,amando-lapage,A. Lapage,D,4,187,181,M,1396102,EUR,1099872000,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035911,away,KVC Westerlo,Raf Smekens,smekens-raf,R. Smekens,M,17,181,28,M,1177983,EUR,1075334400,M,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035911,away,KVC Westerlo,Serhiy Sydorchuk,serhiy-sydorchuk,S. Sydorchuk,M,8,189,289,M,81202,EUR,673142400,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
