match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_challengeLost,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,player_firstName,stat_bigChanceCreated,stat_wasFouled,stat_wonContest,player_lastName,stat_blockedScoringAttempt,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,stat_clearanceOffLine
14109733,home,Kasımpaşa,Andreas Gianniotis,andreas-gianniotis,A. Gianniotis,G,1,190.0,177,M,236746,EUR,724636800,G,1,1,False,27.0,20.0,10.0,3.0,0.0,18.0,19.0,2.0,8.0,6.0,1.0,1.0,90.0,32.0,7.0,7.0,0.00103543,30.849391911751,5.0,10.5,7.035,0.4001,0,0.3178,0.05,0.0,0.17,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109733,home,Kasımpaşa,Jhon Espinoza,espinoza-jhon,J. Espinoza,D,14,177.0,133,M,929098,EUR,919814400,D,14,14,False,22.0,17.0,4.0,2.0,0.0,10.0,14.0,7.0,8.0,4.0,,,74.0,43.0,7.2,8.0,0.0819753,60.27980654559,7.0,30.765,22.89,,1,,0.3,0.04,0.32,,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0149,1.0,-0.04,,,,,,,,,,,,,,,,,
14109733,home,Kasımpaşa,Nicholas Opoku,nicholas-opoku,N. Opoku,D,20,190.0,508,M,885683,EUR,871257600,D,20,20,False,41.0,33.0,4.0,,0.0,29.0,31.0,4.0,10.0,3.0,,,90.0,54.0,7.1,9.0,0.00126248,160.88610627631,19.0,89.25,19.95,,0,,0.0,0.09,0.33,,,,2.0,4.0,5.0,,,6.0,1.0,1.0,3.0,1.0,1.0,,,,,2.0,2.0,19.322991486827,1.0,,,,,,,,,,,,,
14109733,home,Kasımpaşa,Adem Arous,adem-arous,A. Arous,D,4,188.0,619,M,2018238,EUR,1090022400,D,4,4,False,63.0,52.0,12.0,3.0,0.0,45.0,47.0,7.0,16.0,2.0,,,90.0,72.0,7.1,11.0,0.00402406,325.53167572247,36.0,186.375,16.38,,0,,0.12,0.18,0.23,,,,1.0,3.0,4.0,,,1.0,,2.0,2.0,,,1.0,,1.0,,2.0,,,,Adem Arous,1.0,1.0,,,,,,,,,,
14109733,home,Kasımpaşa,Godfried Frimpong,godfried-frimpong,G. Frimpong,D,21,180.0,172,M,931743,EUR,924652800,D,21,21,False,53.0,44.0,5.0,2.0,0.0,31.0,34.0,13.0,19.0,5.0,,,90.0,64.0,7.2,9.0,0.0236447,56.362551634868,9.0,31.92,15.435,,0,,0.15,0.09,0.15,,,,1.0,2.0,4.0,2.0,,1.0,,,,,,,,,,1.0,1.0,,,,,1.0,2.0,,,,,,,,,
14109733,home,Kasımpaşa,Cem Üstündag,cem-ustundag,C. Üstündag,M,6,,49,M,1387006,EUR,979948800,M,6,6,False,47.0,39.0,5.0,3.0,0.0,19.0,20.0,20.0,27.0,8.0,,,90.0,65.0,7.4,14.0,0.0501272,97.20783554728,16.0,37.8,24.99,,1,,0.13,0.25,0.18,,2.0,,1.0,5.0,8.0,4.0,1.0,1.0,,,6.0,2.0,1.0,1.0,0.0154,,-0.06,,1.0,25.343140215845,1.0,,,,1.0,,,,,,,,,
14109733,home,Kasımpaşa,Andri Baldursson,andri-baldursson,A. Baldursson,M,16,187.0,234,M,932856,EUR,1010620800,M,16,16,False,38.0,28.0,4.0,1.0,0.0,17.0,18.0,11.0,20.0,6.0,,,90.0,50.0,7.0,11.0,0.0075732,76.037952706678,7.0,34.44,18.06,,1,,0.01,0.16,0.2,,,,3.0,3.0,7.0,,,2.0,,2.0,3.0,2.0,1.0,1.0,0.0206,2.0,-0.09,1.0,1.0,21.9320937441,1.0,,,1.0,,,1.0,,,,,,,
14109733,home,Kasımpaşa,Mortadha Ben Ouanes,mortadha-ben-ouanes,M. B. Ouanes,M,12,182.0,1246,M,919225,EUR,773107200,M,12,12,False,23.0,17.0,2.0,2.0,0.0,2.0,3.0,15.0,20.0,3.0,,,90.0,42.0,6.8,10.0,0.0356266,174.51348902864,15.0,84.63,26.46,,2,,-0.14,0.27,0.0,,1.0,1.0,1.0,5.0,7.0,4.0,2.0,,,1.0,,,2.0,2.0,0.1868,,-0.53,1.0,,42.867293838807,2.0,,,3.0,3.0,,,True,1.0,,,,,
14109733,home,Kasımpaşa,Fousseni Diabaté,fousseni-diabate,F. Diabaté,M,34,175.0,1077,M,796374,EUR,813974400,M,34,34,False,25.0,19.0,,,0.0,4.0,4.0,15.0,21.0,5.0,,,87.0,45.0,7.4,14.0,0.283721,100.87052161285,13.0,30.555,19.95,,1,,0.41,0.27,-0.07,,5.0,1.0,,5.0,8.0,7.0,1.0,,,,2.0,1.0,1.0,1.0,0.0334,1.0,0.0,,1.0,32.109138793948,2.0,,,1.0,5.0,,,,1.0,,,,,
14109733,home,Kasımpaşa,Yusuf Barası,yusuf-barasi,Y. Barası,F,9,182.0,285,M,1000187,EUR,1049068800,M,9,9,False,17.0,15.0,1.0,1.0,0.0,6.0,6.0,9.0,11.0,4.0,,,71.0,42.0,7.9,9.0,0.159209,133.70237328276,12.0,88.2,26.88,,1,,0.13,0.39,-0.05,,4.0,1.0,,2.0,9.0,3.0,,,,,3.0,1.0,1.0,,0.0158,1.0,-0.07,,1.0,72.63599552609,4.0,,,4.0,2.0,,,,,1.0,0.1395,,,
