match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_keyPass,stat_aerialWon,stat_fouls,player_sofascoreId,stat_aerialLost,stat_shotOffTarget,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_goalAssist,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_wasFouled,captain,stat_outfielderBlock,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10389896,home,RC Strasbourg,Kévin Gameiro,kevin-gameiro,K. Gameiro,F,9,172,598,M,3504,EUR,547516800,F,9,9,False,46.0,39.0,2.0,2.0,9.0,11.0,30.0,35.0,10.0,,90.0,60.0,7.8,11.0,0.1143,0.0,0.360379,2,,,,,,3.0,6.0,1.0,,2.0,,,,2.0,1.0,1.0,4.0,1.0,,,1.0,,,3.0,2.0,,1.0,2.0,,2.0,,1.0,,,,,,
10389896,home,RC Strasbourg,Thomas Delaine,thomas-delaine,T. Delaine,M,,180,116,M,153218,EUR,701395200,D,3,3,True,26.0,21.0,2.0,,11.0,12.0,11.0,19.0,1.0,,45.0,35.0,6.5,12.0,0.0,0.0,0.0142823,0,,,,5.0,1.0,2.0,2.0,,,1.0,,,,,,,,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,,
10389896,home,RC Strasbourg,Habib Diallo,habib-diallo,H. Diallo,F,30,186,7542,M,802159,EUR,803433600,F,20,20,True,11.0,8.0,1.0,1.0,3.0,3.0,5.0,8.0,2.0,,26.0,17.0,7.4,4.0,0.6713,0.7891,0.0100367,2,,,,,,2.0,1.0,,,1.0,1.0,,,,,,,,,habibdiallo28,2.0,1.0,,1.0,,,1.0,,,,,,1.0,,,,,
10389896,home,RC Strasbourg,Karol Fila,karol-fila,K. Fila,D,4,183,367,M,871041,EUR,897696000,M,4,4,True,22.0,19.0,1.0,,2.0,2.0,17.0,23.0,2.0,,18.0,28.0,6.5,6.0,0.0,0.0,0.0320224,0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389896,home,RC Strasbourg,Lebo Mothiba,lebo-mothiba,L. Mothiba,F,35,182,464,M,845084,EUR,822787200,F,12,12,True,11.0,11.0,,,1.0,1.0,10.0,13.0,1.0,,18.0,17.0,6.3,3.0,0.0952,0.0,0.0124151,1,,,,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,
10389896,home,RC Strasbourg,Sanjin Prcić,sanjin-prcic,S. Prcić,M,,182,171,M,94822,EUR,753753600,M,14,14,True,10.0,9.0,2.0,2.0,4.0,4.0,7.0,13.0,3.0,,13.0,20.0,7.0,8.0,0.0,0.0,0.0571279,0,,,,7.0,2.0,1.0,1.0,,,1.0,,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,
10389896,home,RC Strasbourg,Eiji Kawashima,eiji-kawashima,E. Kawashima,G,1,185,192,M,24201,EUR,416966400,G,16,16,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389896,home,RC Strasbourg,Lucas Perrin,lucas-perrin,L. Perrin,D,4,187,210,M,941077,EUR,911433600,D,5,5,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389896,home,RC Strasbourg,Ismael Doukouré,ismael-doukoure,I. Doukouré,D,6,183,1100,M,1049517,EUR,1059004800,D,29,29,True,,,,,,,,,,,,,,,,0.0,,0,,Ismael Doukoure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389896,home,RC Strasbourg,Habib Diarra,habib-diarra,H. Diarra,M,19,179,12696,M,1128532,EUR,1073088000,M,19,19,True,,,,,,,,,,,,,,,,0.0,,0,,Habib,Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389896,away,Lorient,Vito Mannone,vito-mannone,V. Mannone,G,,189,191,M,17053,EUR,573264000,G,1,1,False,32.0,17.0,20.0,5.0,15.0,17.0,2.0,15.0,8.0,3.0,90.0,44.0,7.2,15.0,0.0,0.0,0.00030889,0,0.2287,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,1.0
10389896,away,Lorient,Gedeon Kalulu,gedeon-kalulu,G. Kalulu,D,2,176,4314,M,991200,EUR,872812800,D,24,24,False,48.0,37.0,4.0,2.0,28.0,34.0,9.0,15.0,7.0,,90.0,65.0,6.2,17.0,0.0,0.0,0.0218479,0,,,,1.0,,5.0,1.0,1.0,1.0,2.0,,3.0,,,,,1.0,,2.0,gedeon_K2,,,,,,,1.0,,,,,,,,,,,
10389896,away,Lorient,Julien Laporte,julien-laporte,J. Laporte,D,15,185,87,M,791048,EUR,752371200,D,15,15,False,43.0,36.0,9.0,6.0,32.0,37.0,4.0,6.0,2.0,,90.0,54.0,7.0,7.0,0.0,0.0,0.00419569,0,,,,,,3.0,5.0,,,1.0,,5.0,,,,1.0,,3.0,,,3.0,,,,,,1.0,,,1.0,,1.0,,,,,,
10389896,away,Lorient,Montassar Talbi,montassar-talbi,M. Talbi,D,3,190,3461,M,879618,EUR,896140800,D,3,3,False,40.0,34.0,5.0,2.0,32.0,35.0,2.0,5.0,4.0,,90.0,56.0,7.3,6.0,0.0,0.0,0.00098215,0,,,,,,2.0,8.0,,,,,9.0,1.0,5.0,1.0,,,3.0,,,2.0,,,,,,,,,,,,,,,,,
10389896,away,Lorient,Vincent Le Goff,vincent-le-goff,V. L. Goff,D,25,177,29,M,99945,EUR,624412800,D,25,25,False,51.0,39.0,3.0,2.0,17.0,22.0,22.0,29.0,5.0,,90.0,81.0,7.1,16.0,0.0,0.0,0.0220186,0,,,,,,,5.0,,,,,4.0,1.0,3.0,2.0,,,1.0,,,,,,1.0,,,,,,1.0,True,,,,,,,
10389896,away,Lorient,Bonke Innocent,bonke-innocent,B. Innocent,M,,180,154,M,587402,EUR,822096000,M,8,8,False,37.0,30.0,4.0,3.0,21.0,25.0,9.0,12.0,5.0,,90.0,50.0,6.9,8.0,0.0,0.0,0.00931695,0,,,,,,4.0,4.0,,,2.0,,5.0,,1.0,,,,1.0,2.0,,2.0,,,1.0,,,2.0,,,,,2.0,,,,,,
10389896,away,Lorient,Dango Ouattara,dango-ouattara,D. Ouattara,F,19,177,33926,M,1106451,EUR,1013385600,M,11,11,False,19.0,12.0,,,3.0,5.0,9.0,14.0,4.0,,90.0,37.0,7.0,9.0,0.1456,0.0,0.0514606,3,,Dango Ouattara,,,,4.0,8.0,,1.0,1.0,,3.0,1.0,,,,,4.0,,d.ouattara15,3.0,1.0,,1.0,2.0,,1.0,,,4.0,,1.0,,,,,,
10389896,away,Lorient,Julien Ponceau,julien-ponceau,J. Ponceau,M,21,170,165,M,942844,EUR,975369600,M,21,21,False,23.0,17.0,,,5.0,10.0,12.0,14.0,1.0,,76.0,38.0,6.4,12.0,0.0,0.0,0.0179279,0,,,,1.0,,9.0,4.0,1.0,2.0,,,1.0,1.0,2.0,,,,,3.0,,3.0,,,3.0,,,,,,2.0,,1.0,,,,,,
10389896,away,Lorient,Enzo Le Fée,enzo-le-fee,E. Le Fée,M,28,173,3108,M,984014,EUR,949536000,M,10,10,False,53.0,43.0,4.0,4.0,12.0,15.0,32.0,41.0,8.0,,90.0,74.0,6.6,21.0,0.0646,0.0756,0.105102,1,,,,3.0,1.0,9.0,3.0,2.0,1.0,4.0,1.0,2.0,,1.0,,,2.0,,1.0,,3.0,,,5.0,,,2.0,,,,,,,,,,,
10389896,away,Lorient,Théo Le Bris,theo-le-bris,T. L. Bris,M,11,170,139,M,1131540,EUR,1033430400,M,37,37,False,37.0,26.0,,,9.0,14.0,17.0,23.0,5.0,,90.0,56.0,6.5,17.0,0.0,0.0,0.0100481,0,,,,,,10.0,4.0,3.0,1.0,5.0,,2.0,2.0,2.0,2.0,,,1.0,,,2.0,,,,,,1.0,,,,,1.0,,,,,,
10389896,away,Lorient,Terem Moffi,terem-moffi,T. Moffi,F,29,188,3115,M,894396,EUR,927590400,F,13,13,False,19.0,14.0,1.0,,3.0,5.0,11.0,14.0,4.0,,90.0,37.0,6.8,11.0,0.326,0.2785,0.0172818,2,,,,,,7.0,2.0,,1.0,3.0,1.0,1.0,1.0,1.0,,,,,1.0,,3.0,1.0,,3.0,,,1.0,,1.0,,,,1.0,,,,,
10389896,away,Lorient,Chrislain Matsima,chrislain-matsima,C. Matsima,D,5,192,660,M,963198,EUR,1021420800,D,4,4,True,3.0,2.0,1.0,,2.0,3.0,,,,,14.0,6.0,6.3,1.0,0.0,0.0,8.4e-06,0,,,,,,2.0,,,,,,3.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
10389896,away,Lorient,Teddy Bartouche,teddy-bartouche,T. Bartouche,G,1,178,46,M,962410,EUR,865468800,G,77,77,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389896,away,Lorient,Darlin Yongwa,darlin-yongwa,D. Yongwa,D,44,177,1325,M,998241,EUR,969580800,D,12,12,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389896,away,Lorient,Yoann Cathline,cathline-yoann,Y. Cathline,M,10,176,521,M,1105700,EUR,1027296000,M,22,22,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389896,away,Lorient,Quentin Boisgard,quentin-boisgard,Q. Boisgard,M,17,174,73,M,827386,EUR,858556800,M,17,17,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389896,away,Lorient,Adil Aouchiche,aouchiche-adil,A. Aouchiche,M,24,181,1369,M,962877,EUR,1026691200,M,70,70,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389896,away,Lorient,Siriné Doucouré,sirine-doucoure,S. Doucoure,F,99,193,375,M,1049527,EUR,1018224000,F,29,29,True,,,,,,,,,,,,,,,,0.0,,0,,Siriné,Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389896,away,Lorient,Ibrahima Kone,ibrahima-kone,I. Kone,F,9,190,817,M,873630,EUR,929491200,F,9,9,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389896,away,Lorient,Stéphane Diarra,stephane-diarra,S. Diarra,F,25,173,90,M,834881,EUR,913161600,M,7,7,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
