match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_possessionLostCtrl,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_blockedScoringAttempt,stat_unsuccessfulTouch,player_sofascoreId,stat_totalOffside,captain,stat_bigChanceMissed,stat_bigChanceCreated,stat_penaltyWon,stat_goals,stat_goodHighClaim,stat_penaltyFaced,stat_penaltyConceded,stat_clearanceOffLine
11540879,home,Beşiktaş JK,Cenk Tosun,,,cenk-tosun,C. Tosun,F,23,183,2904,M,72127,EUR,676252800,F,9,9,False,11.0,8.0,,,0.0,4.0,4.0,,,,90.0,20.0,6.8,0.00264239,3,,4.0,7.0,,,6.0,1.0,8.0,,,,,,1.0,,2.0,,3.0,1.0,1.0,2.0,,,0.3895,,,1.0,,,,True,1.0,,,,,,,
11540879,home,Beşiktaş JK,Salih Uçan,,,salih-ucan,S. Uçan,M,8,182,1367,M,135695,EUR,757814400,M,8,8,True,46.0,41.0,3.0,2.0,0.0,9.0,11.0,3.0,,,45.0,64.0,7.7,0.496433,3,,32.0,36.0,1.0,,1.0,5.0,7.0,2.0,,,,,2.0,1.0,4.0,,8.0,1.0,1.0,1.0,1.0,,0.5742,0.3667,2.0,1.0,,,,,1.0,1.0,1.0,,,,,
11540879,home,Beşiktaş JK,Gedson Fernandes,,,gedson-fernandes,G. Fernandes,M,83,184,5232,M,862055,EUR,915840000,M,83,83,True,29.0,27.0,1.0,1.0,0.0,6.0,6.0,2.0,,,45.0,44.0,8.0,0.0254223,3,,21.0,23.0,,,1.0,4.0,10.0,1.0,8.0,8.0,,,1.0,1.0,,,3.0,,1.0,,2.0,,0.1368,0.4325,2.0,1.0,,gedson_83,,,,,,1.0,,,,
11540879,home,Beşiktaş JK,Ernest Muçi,,,ernest-muci,E. Muçi,M,10,180,5691,M,924670,EUR,984960000,F,23,23,True,21.0,19.0,1.0,,0.0,2.0,2.0,,,,26.0,35.0,7.2,0.102748,2,,18.0,22.0,3.0,1.0,,1.0,5.0,,1.0,1.0,,,1.0,1.0,3.0,1.0,6.0,1.0,,,,,0.1135,,,2.0,1.0,ernest_muci,,,,,,,,,,
11540879,home,Beşiktaş JK,Vincent Aboubakar,,,vincent-aboubakar,V. Aboubakar,F,45,184,11201,M,116869,EUR,696038400,F,10,10,True,3.0,3.0,1.0,1.0,0.0,,,1.0,,,19.0,8.0,6.8,0.0314209,1,,3.0,3.0,,,,4.0,,1.0,2.0,,,,,,,1.0,4.0,1.0,,,1.0,,0.7884,0.9922,,,1.0,aboubakarvincent,1.0,,,,,1.0,,,,
11540879,home,Beşiktaş JK,Mustafa Hekimoğlu,Mustafa Hekimoglu,,mustafa-hekimoglu,M. Hekimoğlu,F,91,186,3037,M,1524303,EUR,1177200000,F,64,64,True,3.0,2.0,,,0.0,1.0,1.0,,,,17.0,8.0,6.9,0.0004959,1,,1.0,4.0,2.0,,1.0,1.0,1.0,,1.0,,,,,,,,4.0,1.0,,1.0,,,0.0286,,,,,,,,,1.0,,,,,,
11540879,home,Beşiktaş JK,Mert Günok,,,mert-gunok,M. Günok,G,34,196,4070,M,39573,EUR,604713600,G,34,34,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540879,home,Beşiktaş JK,Onur Bulut,,,onur-bulut,O. Bulut,D,6,179,562,M,142494,EUR,766454400,D,4,4,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540879,home,Beşiktaş JK,Joe Worrall,,,joe-worrall,J. Worrall,D,4,193,315,M,838399,EUR,852854400,D,17,17,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540879,home,Beşiktaş JK,Necip Uysal,,,necip-uysal,N. Uysal,D,20,180,1751,M,43394,EUR,664675200,D,20,20,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540879,home,Beşiktaş JK,Serkan Emrecan Terzi,,,serkan-emrecan-terzi,S. E. Terzi,D,3,177,716,M,1142614,EUR,1073260800,D,79,79,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540879,away,Hatayspor,Visar Bekaj,,,visar-bekaj,V. Bekaj,G,1,191,221,M,890652,EUR,864432000,G,12,12,False,27.0,12.0,20.0,5.0,0.0,11.0,14.0,8.0,2.0,4.0,90.0,37.0,7.0,0.00033744,0,0.2046,1.0,13.0,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,1.0,1.0,,
11540879,away,Hatayspor,Kamil Ahmet Çörekçi,,,kamil-ahmet-corekci,K. A. Çörekçi,D,22,173,57,M,124728,EUR,696902400,D,2,2,False,30.0,21.0,9.0,2.0,0.0,15.0,17.0,4.0,,,90.0,54.0,6.6,0.00540529,0,,6.0,13.0,,,,4.0,4.0,,,,3.0,1.0,4.0,2.0,,2.0,12.0,1.0,1.0,,,2.0,,,1.0,,1.0,,,True,,,,,,,1.0,
11540879,away,Hatayspor,Guy-Marcelin Kilama,,,guy-marcelin-kilama,G. M. Kilama,D,,180,314,M,944222,EUR,928022400,D,3,3,False,19.0,16.0,2.0,1.0,0.0,15.0,17.0,1.0,,,90.0,40.0,7.4,0.0018864,0,,1.0,2.0,,,,4.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,,,,7.0,,2.0,,,9.0,,,,,1.0,,,,,,,,,,,1.0
11540879,away,Hatayspor,Recep Burak Yılmaz,,,recep-burak-yilmaz,R. B. Yılmaz,D,15,185,31,M,904172,EUR,817430400,D,15,15,False,25.0,23.0,2.0,1.0,0.0,20.0,20.0,2.0,,,90.0,35.0,6.3,0.00089498,0,,3.0,5.0,,,1.0,4.0,1.0,,,,1.0,1.0,,,,1.0,4.0,,2.0,,,4.0,,,2.0,,2.0,,,,,,,,,,,
11540879,away,Hatayspor,Cemali Sertel,,,sertel-cemali,C. Sertel,D,19,186,55,M,929956,EUR,947116800,D,88,88,False,14.0,12.0,1.0,1.0,0.0,8.0,9.0,3.0,,,90.0,41.0,6.9,0.00118806,0,,4.0,5.0,,,,5.0,12.0,,1.0,1.0,,1.0,10.0,7.0,1.0,3.0,8.0,,1.0,,,4.0,,,1.0,,,,1.0,,,,,,,,,
11540879,away,Hatayspor,Chandrel Massanga,Chandrel Massanga,,chandrel-massanga,C. Massanga,M,8,172,201,M,1083138,EUR,934848000,M,4,4,False,39.0,30.0,8.0,4.0,0.0,23.0,23.0,5.0,,,90.0,64.0,7.6,0.00704005,3,,7.0,17.0,1.0,,2.0,9.0,6.0,2.0,1.0,,2.0,2.0,4.0,2.0,,2.0,14.0,,1.0,2.0,1.0,7.0,0.3727,0.7743,3.0,,,,,,,,,1.0,,,,
11540879,away,Hatayspor,Fisayo Dele-Bashiru,,,dele-bashiru-oluwafisayo,F. Dele-Bashiru,M,7,186,3768,M,910121,EUR,981417600,M,17,17,False,25.0,20.0,,,0.0,11.0,12.0,6.0,,,90.0,33.0,7.5,0.00906616,1,,9.0,13.0,,,,1.0,5.0,,2.0,1.0,,,4.0,2.0,,,6.0,1.0,,,1.0,,0.5692,0.9913,,,,,,,,,,1.0,,,,
11540879,away,Hatayspor,Mehdi Boudjemaa,,,mehdi-boudjemaa,M. Boudjemaa,M,4,182,595,M,960088,EUR,891907200,M,8,8,False,8.0,6.0,3.0,2.0,0.0,3.0,4.0,2.0,,,52.0,16.0,6.7,0.00364239,0,,3.0,4.0,,,2.0,2.0,4.0,,,,,1.0,2.0,2.0,,1.0,3.0,,,,,3.0,,,1.0,,1.0,,,,,,,,,,,
11540879,away,Hatayspor,Rui Pedro,,,rui-pedro,R. Pedro,M,,182,143,M,862672,EUR,890352000,M,14,14,False,16.0,14.0,2.0,1.0,1.0,7.0,7.0,1.0,,,72.0,33.0,7.2,0.0646652,0,,10.0,12.0,3.0,3.0,1.0,5.0,5.0,2.0,6.0,4.0,,1.0,,,,1.0,8.0,4.0,,,,,,,,,1.0,,,,,1.0,,,,,,
11540879,away,Hatayspor,Joelson Fernandes,Joelson Mendes,,joelson-fernandes,J. Fernandes,M,11,172,481,M,1032547,EUR,1046390400,M,77,77,False,11.0,9.0,,,0.0,6.0,6.0,3.0,,,80.0,26.0,6.5,0.00073608,2,,3.0,5.0,,,,6.0,1.0,,2.0,,,,,,1.0,4.0,8.0,1.0,,,1.0,2.0,0.056,0.1731,,1.0,4.0,,1.0,,,,,,,,,
11540879,away,Hatayspor,Carlos Strandberg,,,carlos-strandberg,C. Strandberg,F,10,187,170,M,333423,EUR,829440000,F,10,10,False,8.0,6.0,,,1.0,2.0,2.0,,,,72.0,17.0,7.3,0.585121,1,,4.0,6.0,,,1.0,4.0,4.0,,1.0,1.0,,,1.0,1.0,1.0,,3.0,1.0,4.0,,,1.0,0.0361,,,1.0,1.0,,,,,1.0,,,,,,
11540879,away,Hatayspor,Görkem Sağlam,,,gorkem-saglam,G. Sağlam,M,61,175,118,M,795001,EUR,892252800,M,5,5,True,16.0,14.0,,,0.0,7.0,9.0,2.0,,,38.0,23.0,6.4,0.00987376,1,,7.0,8.0,1.0,,1.0,5.0,2.0,,,,,,1.0,,,,5.0,,1.0,1.0,,1.0,0.0574,,4.0,,2.0,,,,,,,,,,,
11540879,away,Hatayspor,Armin Hodžić,,,armin-hodzic,A. Hodžić,M,,188,68,M,928333,EUR,951782400,M,18,18,True,1.0,,1.0,,0.0,,,1.0,,,18.0,6.0,6.5,0.0127848,0,,1.0,2.0,1.0,1.0,,3.0,4.0,,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,
11540879,away,Hatayspor,Renat Dadaşov,,,renat-dadasov,R. Dadaşov,F,77,186,1648,M,836941,EUR,926899200,F,9,9,True,3.0,1.0,,,0.0,1.0,1.0,1.0,,,18.0,10.0,6.7,1.493e-05,0,,,2.0,,,,6.0,4.0,,3.0,2.0,,,,,2.0,2.0,5.0,,2.0,,,,,,1.0,,2.0,,,,,,,,,,,
11540879,away,Hatayspor,Kerim Alıcı,,,kerim-alici,K. Alıcı,D,27,183,22,M,758870,EUR,867110400,D,22,22,True,,,,,0.0,,,,,,10.0,1.0,6.2,,0,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
11540879,away,Hatayspor,Demir Sarıcalı,Demir Saricali,,demir-saricali,D. Sarıcalı,G,34,195,19,M,1548585,EUR,1104537600,G,34,34,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540879,away,Hatayspor,Engin Aksoy,Engin Aksoy,,engin-aksoy,E. Aksoy,D,13,184,16,M,1166884,EUR,1068768000,D,57,57,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540879,away,Hatayspor,Oguzhan Matur,,,oguzhan-matur,O. Matur,D,23,173,23,M,926396,EUR,935020800,D,31,31,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540879,away,Hatayspor,Cengiz Demir,,,demir-cengiz,C. Demir,D,5,186,15,M,1015360,EUR,987552000,D,27,27,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540879,away,Hatayspor,Ömer Faruk Beyaz,,,omer-faruk-beyaz,Ö. F. Beyaz,M,99,171,399,M,1022881,EUR,1062115200,M,7,7,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540879,away,Hatayspor,Abdulkadir Parmak,,,abdulkadir-parmak,A. Parmak,M,20,176,57,M,344225,EUR,788572800,M,6,6,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
