match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_clearanceOffLine,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_fouls,player_firstName,player_lastName,stat_totalCross,stat_totalContest,stat_keyPass,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_expectedGoals,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_bigChanceMissed,stat_wasFouled,stat_bigChanceCreated,stat_totalOffside,stat_hitWoodwork,stat_goals,stat_errorLeadToAGoal,stat_lastManTackle,stat_errorLeadToAShot,stat_goodHighClaim,stat_penaltyWon,player_sofascoreId
12499397,home,1. FC Heidenheim,Marvin Pieringer,marvin-pieringer,M. Pieringer,F,18,189,327,M,909485,EUR,938995200,F,18,18,False,21.0,13.0,2.0,1.0,0.0,5.0,8.0,8.0,13.0,1.0,2.0,,,,,90.0,33.0,7.0,11.0,0.0176626,3,,,1.0,1.0,3.0,6.0,1.0,1.0,,,1.0,,,,,,,3.0,1.0,3.0,3.0,,1.0,0.2444,,,,,,1.0,1.0,1.0,,,,,,,,
12499397,home,1. FC Heidenheim,Leo Scienza,leo-scienza,L. Scienza,M,13,175,987,M,1386651,EUR,905644800,M,8,8,True,20.0,16.0,1.0,,1.0,6.0,6.0,13.0,20.0,,6.0,,,,,45.0,42.0,8.5,10.0,0.369133,3,,,,,2.0,8.0,,,,,1.0,1.0,,1.0,,,6.0,3.0,5.0,2.0,,,2.0,0.1721,3.0,1.0,0.703,2.0,,5.0,1.0,,1.0,,,,,,,
12499397,home,1. FC Heidenheim,Luca Kerber,luca-kerber,L. Kerber,M,20,180,120,M,1097453,EUR,1015718400,M,20,20,True,19.0,17.0,1.0,1.0,0.0,8.0,8.0,9.0,12.0,,3.0,,,,,45.0,25.0,7.0,4.0,0.0879395,2,,,1.0,2.0,4.0,2.0,2.0,,,,,,,1.0,,,1.0,,2.0,,,,1.0,0.2282,,2.0,0.8763,,1.0,,1.0,,1.0,1.0,1.0,,,,,
12499397,home,1. FC Heidenheim,Julian Niehues,julian-niehues,J. Niehues,M,16,195,115,M,1066042,EUR,987465600,M,16,16,True,42.0,38.0,2.0,1.0,0.0,22.0,23.0,16.0,19.0,1.0,1.0,,,,,45.0,49.0,6.8,4.0,0.0240846,1,,,,2.0,,4.0,,,,,2.0,1.0,,,,,,,,,,,,0.1447,,,,1.0,,,,,,,,,,,,
12499397,home,1. FC Heidenheim,Budu Zivzivadze,budu-zivzivadze,B. Zivzivadze,F,11,189,2844,M,149728,EUR,763257600,F,12,12,True,10.0,7.0,1.0,1.0,0.0,1.0,3.0,6.0,7.0,,,,,,,45.0,23.0,6.4,8.0,0.0188106,4,,,1.0,,7.0,3.0,,2.0,,,1.0,1.0,,1.0,,,,4.0,,1.0,,,,0.3389,,2.0,0.7696,2.0,1.0,1.0,,,,,,,,,,
12499397,home,1. FC Heidenheim,Jonas Föhrenbach,jonas-fohrenbach,J. Föhrenbach,D,19,185,79,M,311676,EUR,822614400,D,19,19,True,6.0,5.0,,,0.0,5.0,6.0,,,,1.0,,,,,12.0,10.0,6.6,1.0,1.577e-05,0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
12499397,home,1. FC Heidenheim,Vitus Eicher,vitus-eicher,V. Eicher,G,,190,27,M,96098,EUR,657763200,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499397,home,1. FC Heidenheim,Marnon Busch,marnon-busch,M. Busch,D,2,182,76,M,168861,EUR,786844800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499397,home,1. FC Heidenheim,Thomas Keller,thomas-keller,T. Keller,M,39,187,42,M,940236,EUR,933811200,M,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499397,home,1. FC Heidenheim,Sirlord Conteh,sirlord-conteh,S. Conteh,F,31,178,175,M,800400,EUR,836870400,F,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499397,away,SV Werder Bremen,Michael Zetterer,michael-zetterer,M. Zetterer,G,23,187,476,M,190161,EUR,805507200,G,1,1,False,33.0,25.0,17.0,9.0,0.0,23.0,29.0,2.0,4.0,,15.0,3.0,,7.0,,90.0,50.0,7.8,9.0,0.00064309,0,1.8768,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,
12499397,away,SV Werder Bremen,Niklas Stark,niklas-stark,N. Stark,D,4,190,247,M,229544,EUR,797817600,D,4,4,False,32.0,24.0,9.0,2.0,0.0,17.0,21.0,7.0,11.0,7.0,,,,,,90.0,46.0,6.7,9.0,0.0164733,0,,,3.0,4.0,5.0,4.0,,,,1.0,,,,2.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
12499397,away,SV Werder Bremen,Marco Friedl,marco-friedl,M. Friedl,D,32,187,536,M,825771,EUR,890006400,D,32,32,False,35.0,32.0,8.0,6.0,0.0,24.0,26.0,8.0,9.0,2.0,3.0,,,,,90.0,45.0,6.6,7.0,0.0043296,0,,True,,,5.0,2.0,2.0,1.0,,1.0,2.0,2.0,,1.0,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,
12499397,away,SV Werder Bremen,Amos Pieper,amos-pieper,A. Pieper,D,5,191,299,M,851254,EUR,884995200,D,5,5,False,51.0,46.0,7.0,5.0,0.0,35.0,36.0,11.0,15.0,3.0,3.0,,,,,85.0,58.0,6.6,5.0,0.00440488,1,,,,1.0,4.0,3.0,2.0,,,,2.0,,,2.0,,,,,,,,1.0,,0.0662,,,,1.0,,,,,,,,,,,,
12499397,away,SV Werder Bremen,Mitchell Weiser,mitchell-weiser,M. Weiser,M,8,176,1411,M,138150,EUR,766886400,M,8,8,False,39.0,27.0,3.0,1.0,1.0,11.0,15.0,17.0,26.0,1.0,2.0,,,,,90.0,62.0,7.5,15.0,0.30235,0,,,1.0,,3.0,5.0,1.0,1.0,,1.0,3.0,2.0,,,,,2.0,,3.0,,,,,,1.0,,,,,2.0,1.0,,,,,,,,,
12499397,away,SV Werder Bremen,Jens Stage,jens-stage,J. Stage,M,6,187,697,M,830142,EUR,847411200,M,6,6,False,33.0,30.0,2.0,2.0,0.0,17.0,17.0,13.0,16.0,1.0,3.0,,,,,72.0,45.0,7.6,5.0,0.00927273,2,,,2.0,2.0,6.0,7.0,1.0,1.0,,,4.0,2.0,,2.0,,,,,,,,,1.0,0.2292,,1.0,0.7078,1.0,,1.0,,,,1.0,,,,,,
12499397,away,SV Werder Bremen,Senne Lynen,senne-lynen,S. Lynen,M,14,182,401,M,826171,EUR,919382400,M,14,14,False,51.0,50.0,2.0,2.0,0.0,33.0,33.0,18.0,19.0,4.0,2.0,,,,,90.0,61.0,6.7,2.0,0.023348,0,,,,,4.0,1.0,2.0,,,1.0,,,,2.0,,,1.0,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,
12499397,away,SV Werder Bremen,Romano Schmid,romano-schmid,R. Schmid,M,20,168,1020,M,830127,EUR,948931200,M,20,20,False,61.0,52.0,4.0,2.0,0.0,19.0,20.0,33.0,42.0,,5.0,,,,,90.0,78.0,8.1,14.0,0.111998,3,,,1.0,2.0,4.0,9.0,1.0,2.0,,,2.0,2.0,,,,,1.0,4.0,1.0,4.0,1.0,,2.0,0.9055,,2.0,0.811,,,1.0,,,,1.0,,,,,,
12499397,away,SV Werder Bremen,Felix Agu,agu-felix,F. Agu,M,27,180,629,M,933398,EUR,938390400,M,27,27,False,35.0,27.0,2.0,1.0,0.0,14.0,18.0,13.0,19.0,,5.0,,,,,72.0,61.0,7.0,15.0,0.240859,1,,,1.0,1.0,6.0,6.0,1.0,3.0,,1.0,2.0,1.0,,,,,2.0,2.0,1.0,1.0,1.0,3.0,,0.0282,,,,,,2.0,,,,,,,,,,
12499397,away,SV Werder Bremen,Marco Grüll,marco-grull,M. Grüll,F,17,182,648,M,815612,EUR,899683200,F,17,17,False,21.0,18.0,2.0,1.0,0.0,7.0,7.0,11.0,14.0,1.0,5.0,,,,,72.0,31.0,7.4,6.0,0.0282558,0,,,2.0,,4.0,5.0,,,,,1.0,1.0,,,,,,2.0,2.0,,,,1.0,,,,,,,4.0,,,,,,,,,1.0,
12499397,away,SV Werder Bremen,Marvin Ducksch,marvin-ducksch,M. Ducksch,F,33,187,1088,M,258325,EUR,762998400,F,7,7,False,47.0,34.0,4.0,1.0,1.0,16.0,19.0,20.0,33.0,1.0,5.0,,,,,85.0,61.0,8.7,18.0,0.373458,4,,,,,,,,,,,,,,,,,5.0,,4.0,,,,2.0,0.5983,2.0,3.0,0.7155,1.0,,,1.0,,,1.0,,,1.0,,,
12499397,away,SV Werder Bremen,Derrick Köhn,derrick-kohn,D. Köhn,D,39,180,1916,M,886737,EUR,918086400,D,19,19,True,10.0,9.0,,,0.0,5.0,6.0,4.0,4.0,,1.0,,,,,18.0,12.0,6.5,2.0,0.00709704,0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
12499397,away,SV Werder Bremen,Leonardo Bittencourt,leonardo-bittencourt,L. Bittencourt,M,10,171,295,M,111969,EUR,756259200,M,10,10,True,18.0,15.0,2.0,,0.0,5.0,6.0,10.0,12.0,,2.0,,,,,18.0,19.0,6.4,3.0,0.00536593,0,,,1.0,,3.0,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12499397,away,SV Werder Bremen,Justin Njinmah,justin-njinmah,J. Njinmah,F,11,185,714,M,1005343,EUR,974246400,F,11,11,True,5.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,5.0,,,,,,,18.0,9.0,7.0,2.0,0.0644586,1,,,,,1.0,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,,0.1909,,,,1.0,1.0,,,,,,,,,,,
12499397,away,SV Werder Bremen,Anthony Jung,anthony-jung,A. Jung,D,5,186,138,M,103442,EUR,689126400,D,3,3,True,6.0,6.0,,,0.0,5.0,5.0,1.0,1.0,1.0,1.0,,,,,5.0,7.0,,,0.00033902,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499397,away,SV Werder Bremen,Keke Topp,topp-keke,K. Topp,F,9,192,894,M,1166832,EUR,1080172800,F,42,42,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,,,,7.0,5.0,7.4,1.0,0.00017621,1,,,,,,,,,,,,,,,,,,,,,,,1.0,0.1875,,1.0,0.3742,,,,,,,1.0,,,,,,
12499397,away,SV Werder Bremen,Mio Backhaus,mio-backhaus,M. Backhaus,G,30,194,1073,M,1083390,EUR,1082073600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Mio Backhaus,,,,,,,,,,,,,,,,,,,,,,,,,
12499397,away,SV Werder Bremen,Julián Malatini,julian-malatini,J. Malatini,D,22,191,563,M,1087043,EUR,991267200,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Julian Malatini,,,,,,,,,,,,,,,,,,,,,,,,,
12499397,away,SV Werder Bremen,Skelly Alvero,skelly-alvero,S. Alvero,M,80,202,456,M,1165722,EUR,1020470400,M,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Skelly Alvero,,,,,,,,,,,,,,,,,,,,,,,,,
12499397,away,SV Werder Bremen,André Silva,andre-silva,A. Silva,F,9,185,5788,M,190159,EUR,815616000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,andresilva9
