match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_bigChanceCreated,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,player_sofascoreId,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalCross,stat_aerialWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,captain,stat_aerialLost,stat_wasFouled,stat_shotOffTarget,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_accurateCross
10411541,home,Milan,Divock Origi,divock-origi,D. Origi,F,189,3653,M,190399,EUR,798163200,F,27,27,False,11.0,11.0,,,1.0,1.0,1.0,10.0,10.0,,1.0,,,,,78.0,30.0,8.2,9.0,0.1918,0.4025,0.230226,3.0,3,,,divockorigi,8.0,3.0,3.0,2.0,2.0,,,2.0,,1.0,,1.0,,6.0,,3.0,,1.0,,2.0,1.0,,,,,,
10411541,home,Milan,Pierre Kalulu,pierre-kalulu,P. Kalulu,D,183,6630,M,965330,EUR,960163200,D,20,20,True,33.0,30.0,4.0,2.0,,21.0,21.0,9.0,13.0,,5.0,,,,,45.0,38.0,6.5,4.0,0.0,0.0,0.00207885,,0,,15,Kalulujr_,2.0,1.0,,,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,,
10411541,home,Milan,Charles De Ketelaere,charles-de-ketelaere,C. De Ketelaere,F,192,14835,M,960441,EUR,984182400,M,90,90,True,10.0,8.0,,,,1.0,1.0,7.0,9.0,,2.0,,,,,37.0,23.0,6.4,8.0,0.0406,0.0601,0.0101622,2.0,1,,17,cdk,5.0,4.0,2.0,4.0,2.0,1.0,,1.0,,,,,,2.0,,,1.0,,,1.0,,1.0,,,,,
10411541,home,Milan,Matteo Gabbia,matteo-gabbia,M. Gabbia,D,185,3401,M,826195,EUR,940464000,D,46,46,True,21.0,17.0,4.0,1.0,,16.0,18.0,1.0,3.0,,1.0,,,,,30.0,24.0,6.4,4.0,0.0,0.0,0.00038339,,0,,46,,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
10411541,home,Milan,Rafael Leão,rafael-leao,R. Leão,M,188,75751,M,851284,EUR,928972800,F,17,17,True,12.0,10.0,1.0,1.0,,3.0,3.0,7.0,9.0,,1.0,,,,,30.0,17.0,7.2,4.0,0.2911,0.2104,0.00698782,,3,,10,RLeão,1.0,,1.0,,,,,,,,,,,1.0,,,,1.0,,1.0,1.0,,,,1.0,,
10411541,home,Milan,Aster Vranckx,vranckx-aster,A. Vranckx,M,183,1108,M,989371,EUR,1033689600,M,40,40,True,9.0,8.0,2.0,2.0,,3.0,4.0,5.0,5.0,,,,,,,12.0,10.0,6.6,1.0,0.0,0.0,0.00162064,,0,,40,,2.0,1.0,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,
10411541,home,Milan,Antonio Mirante,antonio-mirante,A. Mirante,G,193,328,M,27955,EUR,426470400,G,43,43,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411541,home,Milan,Andreas Jungdal,andreas-jungdal,A. Jungdal,G,195,291,M,963038,EUR,1014336000,G,96,96,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411541,home,Milan,Fodé Ballo-Touré,fode-ballo-toure,F. Ballo-Touré,D,177,1466,M,788170,EUR,852249600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411541,home,Milan,Malick Thiaw,malick-thiaw,M. Thiaw,D,194,6237,M,1014286,EUR,997228800,D,28,28,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,12,MThiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411541,home,Milan,Sandro Tonali,sandro-tonali,S. Tonali,M,181,14225,M,892673,EUR,957744000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,8,sandrotonali,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411541,home,Milan,Yacine Adli,yacine-adli,Y. Adli,M,187,3790,M,859024,EUR,964828800,M,7,7,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,29,adliyacine,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411541,home,Milan,Rade Krunić,rade-krunic,R. Krunić,M,184,2486,M,155449,EUR,749952000,M,33,33,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411541,home,Milan,Tiemoué Bakayoko,tiemoue-bakayoko,T. Bakayoko,M,188,1233,M,149735,EUR,777081600,M,14,14,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411541,home,Milan,Olivier Giroud,olivier-giroud,O. Giroud,F,192,23426,M,39070,EUR,528422400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,9,OGiroud,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411541,away,Monza,Michele Di Gregorio,michele-di-gregorio,M. Di Gregorio,G,187,8129,M,844609,EUR,869961600,G,16,16,False,22.0,19.0,6.0,3.0,,19.0,20.0,,2.0,,9.0,1.0,3.0,,,90.0,34.0,5.7,3.0,0.0,0.0,7.434e-05,,0,-1.811,16,L'UomoTigre,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411541,away,Monza,Valentin Antov,valentin-antov,V. Antov,D,185,687,M,827640,EUR,973728000,D,26,26,False,38.0,29.0,7.0,3.0,,19.0,24.0,10.0,14.0,,5.0,,,,,90.0,51.0,5.8,12.0,0.0,0.0,0.0074729,1.0,0,,26,,3.0,4.0,,,,2.0,2.0,1.0,,1.0,1.0,1.0,,2.0,,2.0,1.0,,,,,,,,,1.0,
10411541,away,Monza,Pablo Marí,pablo-mari,P. Marí,D,191,1707,M,208988,EUR,746755200,D,3,3,False,39.0,33.0,3.0,2.0,,26.0,30.0,7.0,9.0,,6.0,,,,,90.0,51.0,6.2,7.0,0.0326,0.0,0.00148746,,1,,30,,2.0,4.0,1.0,,,2.0,1.0,,,2.0,5.0,,1.0,,,,,,1.0,,,,,,1.0,,
10411541,away,Monza,Luca Caldirola,luca-caldirola,L. Caldirola,D,189,134,M,100565,EUR,665366400,D,5,5,False,35.0,28.0,2.0,,,15.0,18.0,13.0,17.0,,2.0,,,,,54.0,41.0,6.3,7.0,0.0,0.0,0.00573842,,0,,33,,2.0,3.0,,,,2.0,,,,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,
10411541,away,Monza,Patrick Ciurria,patrick-ciurria,P. Ciurria,F,178,222,M,346676,EUR,792288000,M,84,84,False,43.0,34.0,3.0,1.0,,16.0,19.0,20.0,26.0,1.0,3.0,,,,,90.0,64.0,6.8,13.0,0.026,0.0581,0.173821,3.0,1,,26,,5.0,2.0,,1.0,,2.0,2.0,3.0,2.0,,,,,3.0,,1.0,,,,1.0,,,,,,,2.0
10411541,away,Monza,Andrea Barberis,andrea-barberis,A. Barberis,M,177,41,M,152910,EUR,755568000,M,8,8,False,24.0,20.0,1.0,1.0,,8.0,9.0,12.0,16.0,,1.0,,,,,45.0,29.0,6.3,6.0,0.0,0.0,0.00728922,,0,,5,,2.0,2.0,1.0,,,,,,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,,
10411541,away,Monza,Stefano Sensi,stefano-sensi,S. Sensi,M,168,1044,M,294313,EUR,807580800,M,12,12,False,54.0,46.0,8.0,5.0,,18.0,22.0,29.0,34.0,,3.0,,,,,66.0,66.0,7.0,12.0,0.0295,0.0963,0.0893543,1.0,1,,6,,2.0,7.0,,,,3.0,2.0,,2.0,1.0,,,,3.0,,,3.0,,2.0,1.0,,,,,,,1.0
10411541,away,Monza,Carlos Augusto,carlos-augusto,C. Augusto,D,184,7355,M,929199,EUR,915667200,M,30,30,False,38.0,33.0,2.0,,,15.0,18.0,18.0,21.0,,2.0,,,,,90.0,61.0,6.3,13.0,0.231,0.134,0.0265867,,1,,30,,3.0,6.0,1.0,1.0,,3.0,1.0,,1.0,2.0,1.0,,2.0,3.0,,,1.0,,1.0,1.0,,1.0,,,,,
10411541,away,Monza,Matteo Pessina,matteo-pessina,M. Pessina,M,183,659,M,350210,EUR,861580800,F,32,32,False,65.0,57.0,5.0,4.0,,25.0,27.0,32.0,38.0,,9.0,,,,,90.0,86.0,7.4,12.0,0.1012,0.0,0.0640275,1.0,2,,32,,2.0,8.0,1.0,2.0,1.0,1.0,1.0,,,,,,,2.0,True,,6.0,2.0,,,,,,,,,
10411541,away,Monza,Gianluca Caprari,gianluca-caprari,G. Caprari,F,170,457,M,148458,EUR,743990400,F,17,17,False,23.0,20.0,,,,10.0,11.0,11.0,13.0,,,,,,,66.0,38.0,6.6,9.0,0.1503,0.0,0.0950911,2.0,2,,24,,6.0,4.0,3.0,1.0,,3.0,1.0,2.0,1.0,,,,,2.0,,,1.0,,,,,,,,2.0,,1.0
10411541,away,Monza,Dany Mota,dany-mota,D. Mota,F,180,827,M,838907,EUR,894067200,F,47,47,False,16.0,13.0,,,,6.0,7.0,7.0,11.0,,1.0,,,,,54.0,27.0,6.6,11.0,0.0,0.0,0.0123596,1.0,0,,47,,3.0,2.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,,,5.0,,2.0,,,,,,,,,,,
10411541,away,Monza,Filippo Ranocchia,filippo-ranocchia,F. Ranocchia,M,186,410,M,934238,EUR,989798400,M,22,22,True,23.0,23.0,4.0,4.0,,10.0,10.0,13.0,13.0,,3.0,,,,,45.0,34.0,7.3,1.0,0.1273,0.2588,0.0415874,,4,,10,,2.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,2.0,,
10411541,away,Monza,Andrea Carboni,andrea-carboni,A. Carboni,D,185,201,M,970978,EUR,981244800,D,44,44,True,23.0,21.0,2.0,1.0,,10.0,11.0,11.0,12.0,,2.0,,,,,36.0,31.0,6.1,4.0,0.0524,0.0441,0.114968,,1,,44,,4.0,1.0,,1.0,,1.0,1.0,1.0,,,,,1.0,,,,,,2.0,1.0,,,,,,,
10411541,away,Monza,Andrea Petagna,andrea-petagna,A. Petagna,F,190,474,M,295973,EUR,804470400,F,37,37,True,10.0,6.0,1.0,1.0,,2.0,3.0,4.0,7.0,,2.0,,,,,36.0,14.0,6.4,7.0,0.0532,0.0,0.00976197,1.0,1,,37,,5.0,,1.0,1.0,,,,,,,,,,1.0,,3.0,,,,,,,,,1.0,,
10411541,away,Monza,Warren Bondo,warren-bondo,W. Bondo,M,177,2004,M,1000366,EUR,1063584000,M,38,38,True,16.0,13.0,,,,8.0,9.0,5.0,7.0,,1.0,,,,,24.0,20.0,6.5,3.0,0.0,0.0,0.00438044,,0,,38,,2.0,4.0,,,,,,2.0,,1.0,,,,,,,3.0,,,,,,,,,,
10411541,away,Monza,Christian Gytkjær,christian-gytkjaer,C. Gytkjær,F,185,437,M,78939,EUR,641952000,F,9,9,True,2.0,2.0,,,,1.0,1.0,1.0,1.0,,,,,,,24.0,6.0,6.3,2.0,0.4208,0.8878,0.00047781,,2,,9,,1.0,,1.0,,,,,,,,,,,1.0,,,,1.0,,1.0,,1.0,,,,,
10411541,away,Monza,Alessio Cragno,alessio-cragno,A. Cragno,G,184,263,M,148740,EUR,772761600,G,89,89,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411541,away,Monza,Alessandro Sorrentino,alessandro-sorrentino,A. Sorrentino,G,190,65,M,991416,EUR,1017792000,G,91,91,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411541,away,Monza,Giulio Donati,giulio-donati,G. Donati,D,178,48,M,103156,EUR,634176000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411541,away,Monza,Marlon,marlon,Marlon,D,182,529,M,331853,EUR,810432000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411541,away,Monza,José Machín,jose-machin,J. Machín,M,184,178,M,792308,EUR,839980800,M,7,7,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411541,away,Monza,Marco D'Alessandro,marco-dalessandro,M. D'Alessandro,M,173,92,M,55119,EUR,666748800,M,77,77,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411541,away,Monza,Samuele Birindelli,samuele-birindelli,S. Birindelli,M,175,231,M,856729,EUR,932342400,D,19,19,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411541,away,Monza,Andrea Colpani,colpani-andrea,A. Colpani,M,186,944,M,928122,EUR,926380800,M,28,28,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411541,away,Monza,Mattia Valoti,mattia-valoti,M. Valoti,M,181,99,M,139397,EUR,747273600,M,10,10,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411541,away,Monza,Samuele Vignato,samuele-vignato,S. Vignato,F,170,526,M,1119364,EUR,1077580800,F,80,80,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,19,,,,,,,,,,,,,,,,,,,,,,,,Samuele Vignato,,,,
