match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_accurateCross,player_firstName,player_lastName,stat_totalContest,stat_totalOffside,stat_keyPass,captain,stat_wonContest,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_dispossessed,stat_bigChanceMissed,stat_blockedScoringAttempt,player_sofascoreId
12504693,home,Genoa,Fabio Miretti,fabio-miretti,F. Miretti,M,21,179.0,3225,M,1010223,EUR,1059868800,M,23,23,True,7.0,5.0,,,0.0,2.0,2.0,6.0,11.0,1.0,,,,,,44.0,24.0,6.7,11.0,0.0366374,0,,6.0,,2.0,4.0,4.0,,,,2.0,,,,,,,,3.0,1.0,3.0,,,3.0,,1.0,,1.0,,,1.0,,,
12504693,home,Genoa,Mario Balotelli,mario-balotelli,M. Balotelli,F,9,189.0,11947,M,25530,EUR,650419200,F,45,45,True,2.0,,,,0.0,,,,2.0,1.0,,,,,,18.0,5.0,6.6,2.0,,0,,,1.0,1.0,2.0,3.0,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,SuperMario
12504693,home,Genoa,Gastón Pereiro,gaston-pereiro,G. Pereiro,F,20,188.0,417,M,311396,EUR,802828800,M,11,11,True,9.0,7.0,1.0,,0.0,1.0,3.0,6.0,7.0,1.0,,,,,,18.0,13.0,6.6,3.0,0.0122517,0,,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
12504693,home,Genoa,Alessandro Zanoli,zanoli-alessandro,A. Zanoli,M,59,186.0,923,M,922928,EUR,970531200,D,59,59,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,,,,,,10.0,3.0,6.6,,0.00276857,0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12504693,home,Genoa,Alessandro Marcandalli,alessandro-marcandalli,A. Marcandalli,D,27,190.0,311,M,1068885,EUR,1035504000,D,27,27,True,1.0,1.0,1.0,1.0,0.0,,,1.0,1.0,,,,,,,1.0,1.0,,,0.00074505,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504693,home,Genoa,Franz Stolz,franz-stolz,F. Stolz,G,12,193.0,96,M,985848,EUR,982108800,G,99,99,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504693,home,Genoa,Daniele Sommariva,daniele-sommariva,D. Sommariva,G,39,186.0,152,M,595572,EUR,869184000,G,39,39,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504693,home,Genoa,Honest Ahanor,honest-ahanor,H. Ahanor,D,69,184.0,1976,M,1634980,EUR,1203724800,D,69,69,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504693,home,Genoa,Emil Bohinen,emil-bohinen,E. Bohinen,M,37,185.0,230,M,824584,EUR,921196800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504693,home,Genoa,Patrizio Masini,patrizio-masini,P. Masini,M,73,182.0,291,M,970998,EUR,980553600,M,73,73,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504693,home,Genoa,Filippo Melegoni,melegoni-filippo,F. Melegoni,M,8,186.0,100,M,795056,EUR,919296000,M,72,72,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504693,home,Genoa,Lior Kasa,lior-kasa,L. Kasa,M,15,185.0,247,M,1605340,EUR,1114905600,M,53,53,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Lior Kasa,,,,,,,,,,,,
12504693,home,Genoa,Federico Accornero,accornero-federico,F. Accornero,F,80,,145,M,1121370,EUR,1075939200,M,55,55,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504693,away,Como,Pepe Reina,pepe-reina,P. Reina,G,,188.0,1240,M,26937,EUR,399600000,G,25,25,False,30.0,21.0,21.0,12.0,0.0,16.0,20.0,5.0,10.0,,9.0,,1.0,3.0,,90.0,38.0,7.0,10.0,0.00449319,0,0.2263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504693,away,Como,Edoardo Goldaniga,edoardo-goldaniga,E. Goldaniga,D,5,193.0,345,M,295133,EUR,752198400,D,5,5,False,44.0,38.0,7.0,3.0,0.0,22.0,23.0,17.0,22.0,4.0,4.0,,,,,90.0,66.0,7.1,9.0,0.0249728,0,,1.0,3.0,4.0,5.0,9.0,,,2.0,1.0,,,,,,1.0,1.0,,3.0,1.0,,,1.0,,,,1.0,,,1.0,,,
12504693,away,Como,Alberto Dossena,dossena-alberto,A. Dossena,D,4,195.0,511,M,870211,EUR,908236800,D,13,13,False,49.0,42.0,4.0,2.0,0.0,36.0,38.0,6.0,11.0,8.0,4.0,,,,,90.0,61.0,7.0,7.0,0.00228403,0,,,,6.0,,8.0,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,1.0,,,,,,
12504693,away,Como,Marc-Oliver Kempf,marc-oliver-kempf,M. O. Kempf,D,2,186.0,853,M,226974,EUR,791251200,D,2,2,False,45.0,40.0,8.0,5.0,0.0,32.0,35.0,8.0,10.0,8.0,5.0,,,,,90.0,56.0,6.9,5.0,0.00220681,0,,,4.0,8.0,5.0,8.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12504693,away,Como,Alberto Moreno,alberto-moreno,A. Moreno,D,18,171.0,850,M,229740,EUR,710294400,D,18,18,False,40.0,33.0,8.0,4.0,0.0,18.0,21.0,15.0,19.0,,2.0,,,,,82.0,54.0,6.8,10.0,0.0183481,1,,,1.0,,3.0,2.0,,,2.0,2.0,0.0329,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,1.0,
12504693,away,Como,Yannik Engelhardt,yannik-engelhardt,Y. Engelhardt,M,6,184.0,363,M,990209,EUR,981504000,M,26,26,False,53.0,47.0,1.0,,0.0,25.0,29.0,22.0,24.0,,4.0,,,,,90.0,61.0,7.0,7.0,0.0221856,0,,,3.0,,7.0,4.0,,,1.0,3.0,,,1.0,,,2.0,2.0,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,,
12504693,away,Como,Lucas Da Cunha,lucas-da-cunha,L. Da Cunha,M,33,174.0,1933,M,911848,EUR,992044800,M,33,33,False,38.0,36.0,2.0,2.0,0.0,16.0,18.0,20.0,22.0,1.0,3.0,,,,,82.0,52.0,8.0,7.0,0.0301144,2,,2.0,2.0,1.0,5.0,5.0,1.0,1.0,2.0,1.0,0.1267,0.337,1.0,1.0,,1.0,,1.0,,,,,4.0,,1.0,,3.0,,,1.0,,,
12504693,away,Como,Gabriel Strefezza,gabriel-strefezza,G. Strefezza,M,7,168.0,2181,M,877201,EUR,861321600,M,7,7,False,40.0,30.0,3.0,,0.0,12.0,15.0,18.0,30.0,4.0,3.0,,,,,89.0,72.0,7.4,22.0,0.0349059,6,,5.0,,,4.0,6.0,3.0,,,,0.3127,0.4734,,1.0,,1.0,,3.0,3.0,,,,4.0,,,,2.0,,,2.0,,2.0,
12504693,away,Como,Nico Paz,nico-paz,N. Paz,M,10,185.0,88676,M,1171451,EUR,1094601600,M,79,79,False,48.0,45.0,,,1.0,16.0,17.0,29.0,34.0,1.0,8.0,,,,,90.0,79.0,8.2,17.0,0.36817,4,,3.0,2.0,1.0,6.0,8.0,1.0,,1.0,,0.173,0.0649,1.0,3.0,1.0,1.0,,7.0,1.0,,,,8.0,1.0,8.0,,5.0,1.0,,,,,nicopaz1o
12504693,away,Como,Alieu Fadera,fadera-alieu,A. Fadera,M,20,181.0,1183,M,1031548,EUR,1004745600,M,16,16,False,22.0,16.0,1.0,,0.0,4.0,7.0,12.0,16.0,,3.0,,,,,89.0,37.0,7.0,12.0,0.0533108,1,,1.0,1.0,1.0,6.0,4.0,1.0,,1.0,3.0,0.1167,0.0996,,,,,,3.0,3.0,,,,1.0,2.0,1.0,,,,,1.0,,,
12504693,away,Como,Patrick Cutrone,patrick-cutrone,P. Cutrone,F,10,183.0,2328,M,795044,EUR,883785600,F,10,10,False,25.0,18.0,1.0,,0.0,7.0,8.0,11.0,17.0,1.0,2.0,,,,,85.0,44.0,7.1,16.0,0.0452331,4,,,,3.0,6.0,7.0,2.0,,,2.0,0.6242,0.7625,,,,,,3.0,2.0,,,,2.0,1.0,1.0,True,2.0,,,4.0,1.0,2.0,
12504693,away,Como,Marco Sala,sala-marco,M. Sala,D,3,182.0,232,M,927312,EUR,928454400,D,3,3,True,3.0,2.0,2.0,1.0,0.0,2.0,2.0,,2.0,2.0,1.0,,,,,8.0,6.0,6.4,2.0,2.86e-06,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504693,away,Como,Matthias Braunöder,matthias-braunoder,M. Braunöder,M,27,173.0,418,M,962282,EUR,1017187200,M,27,27,True,5.0,2.0,1.0,,0.0,1.0,1.0,1.0,4.0,,,,,,,8.0,8.0,6.4,3.0,0.00023651,0,,,3.0,1.0,5.0,2.0,,,1.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,
12504693,away,Como,Andrea Belotti,andrea-belotti,A. Belotti,F,19,181.0,3521,M,220223,EUR,756345600,F,11,11,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,,,,13.0,3.0,6.5,1.0,0.00188432,0,,,3.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,gallobelotti
12504693,away,Como,Alessio Iovine,alessio-iovine,A. Iovine,D,,174.0,111,M,350882,EUR,665366400,M,6,6,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,8.0,1.0,6.3,,0.00245225,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504693,away,Como,Simone Verdi,simone-verdi,S. Verdi,M,99,174.0,614,M,98058,EUR,710899200,M,90,90,True,2.0,1.0,,,0.0,1.0,2.0,,,,1.0,,,,,8.0,3.0,6.4,2.0,1.11e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504693,away,Como,Emil Audero,emil-audero,E. Audero,G,1,190.0,10668,M,318603,EUR,853545600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504693,away,Como,Federico Barba,federico-barba,F. Barba,D,93,188.0,857,M,184417,EUR,746841600,D,93,93,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504693,away,Como,Fellipe Jack,jack-fellipe,F. Jack,D,6,190.0,438,M,1804801,EUR,1137024000,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504693,away,Como,Giuseppe Mazzaglia,giuseppe-mazzaglia,G. Mazzaglia,M,58,180.0,121,M,1629002,EUR,1145491200,M,58,58,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Giuseppe Mazzaglia,,,,,,,,,,,,
12504693,away,Como,Ali Jasim,elaibi-ali-jasim,A. Jasim,M,14,182.0,8543,M,1066729,EUR,1074556800,M,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Ali Jasim Elaibi,,,,,,,,,,,,ali_jasim.7
12504693,away,Como,Alberto Cerri,alberto-cerri,A. Cerri,F,7,196.0,335,M,187121,EUR,829612800,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
