match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,stat_aerialWon,stat_bigChanceCreated,stat_outfielderBlock,stat_wonTackle,stat_errorLeadToAGoal,stat_fouls,stat_keyPass,stat_penaltyWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_wonContest,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,captain,stat_totalOffside,stat_goodHighClaim,stat_penaltyFaced,stat_penaltyConceded,stat_hitWoodwork
14053840,home,NEC Nijmegen,Gonzalo Crettaz,,,gonzalo-crettaz,G. Crettaz,G,1,181,168,M,990798,EUR,951696000,G,1,1,False,44.0,27.0,24.0,7.0,0.0,22.0,22.0,5.0,22.0,1.0,11.0,1.0,1.0,3.0,3.0,90.0,51.0,6.9,17.0,0.14622,148.10773141133,18.0,54.193616453474,0.3514,0,0.1708,0.18,0.02,-0.09,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053840,home,NEC Nijmegen,Eli Dasa,,,eli-dasa,E. Dasa,D,14,177,314,M,127846,EUR,723340800,D,14,14,False,35.0,33.0,1.0,1.0,0.0,17.0,17.0,16.0,18.0,1.0,2.0,,,,,90.0,54.0,6.2,11.0,0.0550667,147.91278951708,17.0,38.152896580076,,1,,0.19,0.05,-0.16,,3.0,1.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0329,31.511619851203,37.341699211471,1.0,-0.21,,,,,,,,,,,,,,,,,,,,,
14053840,home,NEC Nijmegen,Philippe Sandler,,,philippe-sandler,P. Sandler,D,3,188,233,M,842275,EUR,855532800,D,3,3,False,59.0,57.0,4.0,3.0,1.0,35.0,35.0,22.0,24.0,6.0,5.0,,,,,89.0,73.0,6.8,4.0,0.174679,271.8517967407,32.0,151.0113512212,,0,,0.29,0.19,-0.24,,,,,3.0,4.0,1.0,1.0,,1.0,2.0,,1.0,,24.845039062071,53.476533638153,2.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,
14053840,home,NEC Nijmegen,Ahmetcan Kaplan,,,ahmetcan-kaplan,A. Kaplan,D,4,189,1602,M,1064177,EUR,1042675200,D,4,4,False,57.0,52.0,2.0,1.0,0.0,21.0,21.0,31.0,36.0,3.0,3.0,,,,,65.0,74.0,7.0,8.0,0.14358,234.4133082577,28.0,80.952795219389,,0,,0.45,0.1,-0.14,,4.0,1.0,1.0,1.0,4.0,,,,1.0,1.0,,2.0,,28.26142024217,52.306765558019,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
14053840,home,NEC Nijmegen,Brayann Pereira,,,brayann-pereira,B. Pereira,D,2,172,178,M,1012639,EUR,1053475200,M,2,2,False,26.0,21.0,3.0,1.0,0.0,3.0,5.0,18.0,21.0,1.0,,,,,,80.0,47.0,6.9,13.0,0.0205579,181.02431661527,19.0,53.267818259821,,0,,-0.3,0.08,-0.01,,4.0,1.0,2.0,7.0,8.0,1.0,1.0,,,6.0,2.0,2.0,,12.863104428076,39.885930428789,2.0,,,,,2.0,,3.0,,1.0,,,,,,,,,,,,,
14053840,home,NEC Nijmegen,Darko Nejašmić,,,darko-nejasmic,D. Nejašmić,M,6,184,324,M,897603,EUR,917222400,M,6,6,False,67.0,61.0,5.0,5.0,0.0,26.0,28.0,35.0,39.0,2.0,7.0,,,,,90.0,88.0,7.1,11.0,0.0572815,226.30293990455,34.0,79.515261968572,,2,,0.37,0.14,-0.08,,,,2.0,7.0,7.0,1.0,,1.0,1.0,1.0,4.0,4.0,0.0375,,,,0.01,3.0,,,1.0,,2.0,1.0,,2.0,1.0,0.015,,,,,,,,,,
14053840,home,NEC Nijmegen,Kodai Sano,Kodai Sano,,kodai-sano,K. Sano,M,23,176,1274,M,1184054,EUR,1064448000,M,23,23,False,52.0,41.0,3.0,1.0,0.0,12.0,13.0,29.0,39.0,,8.0,,,,,90.0,68.0,6.5,18.0,0.125466,220.42464352302,26.0,89.303010303835,,2,,0.27,0.45,-0.07,,1.0,,,8.0,7.0,4.0,4.0,2.0,1.0,3.0,,1.0,0.1977,34.269724335787,106.93523880736,4.0,-0.54,1.0,,,1.0,,1.0,1.0,,1.0,,,2.0,1.0,,,,,,,,
14053840,home,NEC Nijmegen,Başar Önal,Basar Onal,,basar-onal,B. Önal,F,11,173,621,M,1193676,EUR,1089072000,M,11,11,False,46.0,41.0,1.0,,0.0,7.0,7.0,34.0,39.0,,1.0,,,,,90.0,69.0,7.4,19.0,0.179581,276.8119284012,29.0,181.69753278352,,3,,0.32,0.83,-0.11,,5.0,1.0,3.0,9.0,3.0,4.0,1.0,,,,6.0,2.0,0.8805,22.207502651825,147.03349585482,9.0,0.28,,,,,,1.0,2.0,,1.0,1.0,0.9044,1.0,,2.0,1.0,,,,,,
14053840,home,NEC Nijmegen,Tjaronn Chery,,,tjaronn-chery,T. Chery,M,10,170,874,M,35208,EUR,581385600,F,10,10,False,33.0,30.0,,,0.0,7.0,9.0,23.0,24.0,,1.0,,,,,89.0,43.0,8.1,7.0,0.134309,131.53873767847,20.0,-5.2273871535052,,2,,0.36,-0.35,-0.06,,2.0,,,1.0,1.0,,1.0,,,,2.0,,0.248,5.5115402274821,6.5222407959228,1.0,0.48,,1.0,,,,,2.0,,1.0,2.0,0.1256,1.0,,,1.0,True,,,,,
14053840,home,NEC Nijmegen,Noe Lebreton,,,noe-lebreton,N. Lebreton,M,20,178,173,M,1214957,EUR,1082592000,F,20,20,False,39.0,36.0,1.0,,1.0,8.0,9.0,28.0,30.0,,5.0,,,,,90.0,56.0,7.8,8.0,0.0696536,236.69692218197,26.0,61.298603811226,,3,,0.11,0.31,0.15,,1.0,,2.0,4.0,5.0,1.0,1.0,1.0,,2.0,2.0,2.0,0.9194,42.741623868046,96.85755491149,4.0,0.31,1.0,,,1.0,,,2.0,,,1.0,0.9955,,,1.0,1.0,,,,,,
