match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_dispossessed,stat_blockedScoringAttempt,stat_totalOffside,stat_onTargetScoringAttempt,captain,player_sofascoreId,stat_goals,stat_penaltyWon,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_penaltyConceded,stat_penaltyFaced,stat_bigChanceCreated,stat_errorLeadToAGoal
10389914,home,Ajaccio,Benjamin Leroy,,,benjamin-leroy,B. Leroy,G,16,184.0,45,M,80392,EUR,607910400,G,1,1,False,37.0,20.0,25.0,8.0,15.0,18.0,5.0,19.0,1.0,9.0,1.0,2.0,2.0,5.0,2.0,2.0,90.0,48.0,8.0,19.0,0.0,0.0,0.00090961,0,1.7611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389914,home,Ajaccio,Mohamed Youssouf,,,mohamed-youssouf,M. Youssouf,D,20,168.0,49,M,38081,EUR,575337600,D,20,20,False,36.0,27.0,7.0,4.0,15.0,20.0,13.0,19.0,2.0,3.0,,,,,,,90.0,65.0,7.3,12.0,0.0,0.0,0.0646425,0,,3.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
10389914,home,Ajaccio,Fernand Mayembo,,,fernand-mayembo,F. Mayembo,D,5,184.0,73,M,857267,EUR,821145600,D,77,77,False,45.0,39.0,5.0,1.0,37.0,39.0,2.0,6.0,5.0,6.0,,,,,,,90.0,54.0,7.1,6.0,0.0,0.0,0.00103106,0,,,,,2.0,2.0,5.0,,,,,,2.0,,1.0,2.0,,,,,,,,,,,,,,,,
10389914,home,Ajaccio,Ismaël Diallo,,,ismael-diallo,I. Diallo,D,5,177.0,979,M,359208,EUR,854496000,D,3,3,False,55.0,47.0,14.0,7.0,41.0,42.0,6.0,13.0,5.0,9.0,1.0,,,,,,90.0,66.0,7.0,10.0,0.0,0.0,0.0976631,0,,,,1.0,,4.0,1.0,1.0,,,,2.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,
10389914,home,Ajaccio,Mickaël Alphonse,,,mickael-alphonse,M. Alphonse,D,3,182.0,18,M,142061,EUR,616204800,D,2,2,False,24.0,16.0,5.0,3.0,11.0,14.0,5.0,10.0,2.0,1.0,2.0,,,,,,90.0,52.0,6.5,22.0,0.0,0.0,0.00467145,0,,,,1.0,1.0,4.0,2.0,,1.0,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,
10389914,home,Ajaccio,Riad Nouri,,,riad-nouri,R. Nouri,M,,178.0,36,M,74061,EUR,486950400,M,5,5,False,30.0,23.0,2.0,2.0,7.0,7.0,18.0,28.0,,4.0,2.0,,,,,,89.0,44.0,6.5,15.0,0.1024,0.0,0.191869,2,,5.0,2.0,2.0,,9.0,2.0,4.0,2.0,,,,2.0,1.0,,1.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,
10389914,home,Ajaccio,Vincent Marchetti,,,vincent-marchetti,V. Marchetti,M,4,181.0,112,M,795508,EUR,867974400,M,8,8,False,29.0,22.0,4.0,1.0,11.0,12.0,11.0,17.0,,9.0,4.0,,,,,,90.0,46.0,6.6,16.0,0.0773,0.4399,0.304831,1,,,,,,6.0,3.0,1.0,2.0,,,1.0,2.0,,1.0,1.0,,2.0,,,1.0,,,,,,,,,,,
10389914,home,Ajaccio,Mathieu Coutadeur,,,mathieu-coutadeur,M. Coutadeur,M,,170.0,9,M,16655,EUR,511660800,M,6,6,False,47.0,44.0,6.0,5.0,26.0,27.0,18.0,21.0,1.0,6.0,,,,,,,90.0,54.0,7.1,5.0,0.0,0.0,0.057434,0,,1.0,,1.0,,3.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,True,,,,,,,,,,
10389914,home,Ajaccio,Youcef Belaïli,,,youcef-belaili,Y. Belaïli,M,11,178.0,24608,M,901827,EUR,700531200,M,92,92,False,21.0,18.0,2.0,2.0,6.0,6.0,12.0,17.0,,4.0,1.0,,,,,,71.0,37.0,7.6,8.0,0.8133,1.1663,0.165703,2,,2.0,,,,4.0,6.0,2.0,2.0,2.0,,,1.0,1.0,3.0,,1.0,2.0,,,2.0,,belaili_youcef,1.0,1.0,,,,,,,
10389914,home,Ajaccio,Mounaim El Idrissy,,,mounaim-el-idrissy,M. El Idrissy,F,9,181.0,188,M,960007,EUR,918604800,F,7,7,False,23.0,18.0,2.0,1.0,8.0,9.0,10.0,16.0,1.0,5.0,3.0,,,,,,90.0,40.0,6.6,11.0,0.5469,0.0,0.00955237,5,,2.0,,10.0,2.0,15.0,6.0,1.0,1.0,,,,,,4.0,3.0,1.0,,1.0,1.0,,,,,,1.0,4.0,1.0,,,,
