match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_errorLeadToAShot,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_shotOffTarget,stat_wasFouled,player_sofascoreId,captain,stat_bigChanceCreated,stat_ownGoals,stat_punches,stat_errorLeadToAGoal,stat_blockedScoringAttempt
12764239,home,Feyenoord,Timon Wellenreuther,,,timon-wellenreuther,T. Wellenreuther,G,22,186,589,M,253875,EUR,817948800,G,22,22,False,38.0,22.0,19.0,4.0,0.0,20.0,24.0,2.0,14.0,5.0,1.0,1.0,4.0,1.0,1.0,90.0,46.0,6.7,17.0,0.00051723,0,-1.4163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764239,home,Feyenoord,Bart Nieuwkoop,,,bart-nieuwkoop,B. Nieuwkoop,D,2,180,337,M,797279,EUR,826156800,D,2,2,False,69.0,54.0,10.0,1.0,1.0,26.0,32.0,29.0,38.0,3.0,,,,,,75.0,87.0,6.8,20.0,0.106018,0,,1.0,1.0,2.0,2.0,7.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
12764239,home,Feyenoord,Gernot Trauner,,,gernot-trauner,G. Trauner,D,18,183,610,M,121588,EUR,701481600,D,18,18,False,78.0,67.0,5.0,1.0,0.0,47.0,54.0,20.0,24.0,3.0,,,,,,90.0,92.0,7.4,12.0,0.00883327,2,,,,2.0,4.0,3.0,7.0,,,,,4.0,1.0,2.0,3.0,2.0,1.0,1.0,,1.0,2.0,1.0,1.0,0.1328,0.4329,,,,,,,,,,
12764239,home,Feyenoord,Dávid Hancko,,,david-hancko,D. Hancko,D,17,188,4795,M,807771,EUR,881971200,D,33,33,False,58.0,51.0,4.0,1.0,0.0,30.0,32.0,21.0,26.0,5.0,,,,,,90.0,70.0,6.8,8.0,0.0505913,0,,,,,1.0,,3.0,,,1.0,1.0,4.0,,2.0,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,,
12764239,home,Feyenoord,Gijs Smal,,,gijs-smal,G. Smal,D,5,183,341,M,860160,EUR,872985600,D,5,5,False,31.0,26.0,3.0,2.0,0.0,14.0,15.0,12.0,16.0,3.0,,,,,,59.0,42.0,6.7,6.0,0.00989774,0,,,,,1.0,2.0,2.0,1.0,1.0,,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
12764239,home,Feyenoord,Antoni Milambo,Antoni,Milambo,antoni-milambo,A. Milambo,M,17,179,1578,M,1126692,EUR,1112486400,M,27,27,False,24.0,18.0,1.0,1.0,0.0,7.0,8.0,11.0,16.0,1.0,,,,,,90.0,31.0,7.0,6.0,0.014839,3,,,,2.0,1.0,3.0,4.0,,,,,,,1.0,2.0,2.0,,1.0,,,1.0,,,0.2517,0.1733,,2.0,1.0,,,,,,,
12764239,home,Feyenoord,In-Beom Hwang,,,in-beom-hwang,I. Hwang,M,6,177,3391,M,889689,EUR,843177600,M,4,4,False,52.0,43.0,6.0,4.0,0.0,20.0,23.0,23.0,30.0,11.0,,,,,,75.0,64.0,7.2,10.0,0.0216493,0,,1.0,,3.0,2.0,4.0,6.0,,,,,2.0,1.0,,2.0,2.0,,1.0,,,,,,,,,,2.0,Hwang,,,,,,
12764239,home,Feyenoord,Quinten Timber,,,quinten-timber,Q. Timber,M,27,177,8638,M,959805,EUR,992736000,M,8,8,False,32.0,29.0,2.0,1.0,0.0,11.0,12.0,18.0,20.0,7.0,,,,,,90.0,51.0,7.0,8.0,0.0166016,0,,,,,,2.0,8.0,,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,3.0,,True,,,,,
12764239,home,Feyenoord,Anis Hadj Moussa,,,anis-hadj-moussa,A. H. Moussa,F,23,176,22256,M,1218066,EUR,1013385600,F,23,23,False,28.0,22.0,3.0,2.0,0.0,5.0,5.0,17.0,27.0,2.0,,,,,,75.0,43.0,8.0,15.0,0.0781731,1,,4.0,,1.0,,7.0,4.0,2.0,,5.0,1.0,,,,,,,,1.0,,1.0,1.0,,0.024,0.3355,,,3.0,hadj.a20,,1.0,,,,
12764239,home,Feyenoord,Santiago Giménez,,,santiago-gimenez,S. Giménez,F,7,182,32463,M,892141,EUR,987552000,F,29,29,False,10.0,6.0,,,1.0,2.0,2.0,4.0,8.0,1.0,,,,,,69.0,23.0,8.2,6.0,0.00226393,3,,,,2.0,,3.0,4.0,,,2.0,1.0,1.0,,,,,1.0,,2.0,,3.0,1.0,,0.4171,1.1688,2.0,,3.0,sant.gimenez,,,,,,
