match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_aerialWon,stat_interceptionWon,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_totalOffside,captain,stat_goalAssist,stat_punches,stat_outfielderBlock,stat_errorLeadToAShot
11453136,home,Al-Okhdood,Saad Al-Saleh,,,saad-alsaleh,S. Al-Saleh,G,22,177.0,5,M,818746,EUR,706233600,G,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453136,home,Al-Okhdood,Naif Assery,Naif Assery,,naif-assery,N. Assery,D,15,181.0,16,M,1394760,EUR,982454400,D,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453136,home,Al-Okhdood,Mohammed Al Jahif,Mohammed Al Jahif,,mohammed-al-jahif,M. A. Jahif,M,10,175.0,11,M,1521471,EUR,912297600,M,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453136,home,Al-Okhdood,Saleh Al-Harthi,Saleh Al-Harthi,,saleh-al-harthi,S. Al-Harthi,M,20,167.0,13,M,1182099,EUR,808012800,M,7,7,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453136,home,Al-Okhdood,Abdulaziz Al Hatila,Abdulaziz Al Hatila,,abdulaziz-al-hatila,A. A. Hatila,M,12,175.0,27,M,1521660,EUR,895363200,M,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453136,home,Al-Okhdood,Mourad Khodari,,,murad-khadhari,M. Khodari,F,77,171.0,66,M,1517639,EUR,1047427200,F,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453136,away,Damac FC,Moustapha Zeghba,,,moustapha-zeghba,M. Zeghba,G,1,190.0,852,M,888378,EUR,659145600,G,30,30,False,44.0,26.0,26.0,8.0,20.0,23.0,6.0,21.0,2.0,11.0,4.0,6.0,90.0,60.0,7.7,20.0,0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,
11453136,away,Damac FC,Alhwsawi Sanousi Mohammed,Alhwsawi Sanousi Mohammed,,alhwsawi-sanousi-mohammed,A. S. Mohammed,D,12,172.0,20,M,1085415,EUR,902707200,D,21,21,False,39.0,31.0,1.0,1.0,19.0,23.0,13.0,18.0,,5.0,,,90.0,65.0,7.1,15.0,0,2.0,3.0,1.0,,,,,1.0,1.0,2.0,1.0,,,,,2.0,,2.0,2.0,2.0,1.0,,,,,,,1.0,
11453136,away,Damac FC,Farouk Chafaï,,,farouk-chafai,F. Chafaï,D,5,182.0,329,M,880083,EUR,646099200,D,15,15,False,64.0,50.0,8.0,2.0,39.0,46.0,11.0,18.0,1.0,5.0,,,90.0,76.0,6.5,17.0,0,7.0,5.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,,,,,,2.0,,1.0,,,,,,,True,,,,
11453136,away,Damac FC,Abdelkader Bedrane,,,abdelkader-bedrane,A. Bedrane,D,3,185.0,1163,M,906407,EUR,702172800,D,3,3,False,63.0,49.0,14.0,7.0,43.0,47.0,6.0,16.0,5.0,8.0,,,90.0,76.0,6.8,15.0,1,3.0,6.0,1.0,,,1.0,1.0,1.0,4.0,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,,
11453136,away,Damac FC,Ahmad Zain,,,ahmad-zain,A. Zain,M,49,177.0,14,M,818809,EUR,678412800,D,49,49,False,23.0,21.0,1.0,1.0,15.0,17.0,6.0,6.0,,7.0,,,63.0,33.0,6.8,3.0,0,3.0,3.0,,2.0,2.0,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,
11453136,away,Damac FC,Tarek Hamed,,,hamed-tarek,T. Hamed,M,8,165.0,561,M,560168,EUR,593654400,M,8,8,False,62.0,54.0,5.0,3.0,36.0,41.0,18.0,21.0,2.0,5.0,,,90.0,72.0,6.6,8.0,1,5.0,3.0,,1.0,,1.0,5.0,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,1.0,1.0
11453136,away,Damac FC,Abdulaziz Al-Bishi,,,abdulaziz-al-bishi,A. Al-Bishi,M,22,172.0,241,M,791417,EUR,763344000,M,11,11,False,35.0,23.0,3.0,1.0,11.0,12.0,12.0,23.0,,5.0,,,74.0,54.0,7.2,21.0,0,5.0,5.0,,2.0,2.0,2.0,,,,,2.0,,,,,3.0,2.0,4.0,1.0,,,,1.0,1.0,,1.0,,,
11453136,away,Damac FC,Domagoj Antolić,,,domagoj-antolic,D. Antolić,M,8,180.0,103,M,67645,EUR,646704000,M,17,17,False,39.0,31.0,5.0,4.0,19.0,25.0,12.0,14.0,,3.0,,,85.0,50.0,7.3,10.0,1,4.0,7.0,2.0,1.0,1.0,3.0,,,2.0,2.0,,,,1.0,1.0,,1.0,2.0,1.0,,,,,,,,,,
11453136,away,Damac FC,Nicolae Stanciu,,,nicolae-stanciu,N. Stanciu,M,8,171.0,4005,M,108673,EUR,736732800,M,31,31,False,49.0,36.0,9.0,4.0,15.0,17.0,22.0,33.0,,12.0,,,90.0,60.0,8.4,16.0,2,4.0,3.0,,1.0,1.0,,1.0,,1.0,1.0,4.0,,1.0,1.0,1.0,,,4.0,1.0,1.0,1.0,,2.0,,,1.0,,,
11453136,away,Damac FC,Georges-Kévin N'Koudou,,,georges-kevin-nkoudou,G. N'Koudou,M,11,172.0,2369,M,342909,EUR,792633600,M,10,10,False,25.0,22.0,,,16.0,18.0,6.0,7.0,,3.0,,,86.0,45.0,6.0,13.0,1,9.0,3.0,2.0,1.0,1.0,1.0,2.0,,,,1.0,,1.0,,,5.0,2.0,4.0,1.0,,,,,,,,,,
11453136,away,Damac FC,Fahad Aljuhani,,,fahad-al-johani,F. Aljuhani,F,19,177.0,7,M,160947,EUR,688435200,F,99,99,False,9.0,7.0,,,4.0,4.0,3.0,5.0,1.0,,,,85.0,18.0,6.9,3.0,2,6.0,4.0,,1.0,1.0,1.0,2.0,4.0,2.0,1.0,,,2.0,,,1.0,,,,,,,,,,,,,
11453136,away,Damac FC,Dhari Al-Enezi,Dhari Al-Enezi,,dhari-al-enezi,D. Al-Enezi,D,20,170.0,42,M,1214301,EUR,957571200,D,20,20,True,11.0,5.0,,,5.0,7.0,,4.0,,2.0,,,27.0,25.0,6.9,9.0,0,,3.0,,1.0,1.0,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,
11453136,away,Damac FC,Ramzi Sawlan,,,sawlan-ramzi,R. Sawlan,D,15,,23,M,965309,EUR,892857600,F,51,51,True,6.0,3.0,1.0,,1.0,2.0,2.0,4.0,,,,,16.0,9.0,6.6,4.0,0,2.0,3.0,1.0,1.0,1.0,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,
11453136,away,Damac FC,Bader Munshi,Bader Munshi,,bader-munshi,B. Munshi,M,16,178.0,9,M,1102071,EUR,929836800,M,16,16,True,1.0,1.0,,,1.0,1.0,,,,,,,15.0,2.0,6.4,,0,3.0,,1.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,
11453136,away,Damac FC,Abdulaziz Al-Shahrani,,,abdulaziz-al-shahrani,A. Al-Shahrani,F,80,173.0,20,M,975862,EUR,783388800,M,14,14,True,2.0,1.0,,,,,1.0,2.0,,1.0,,,15.0,3.0,6.4,1.0,0,3.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
11453136,away,Damac FC,Sultan Faqihi,,,sultan-faqihi,S. Faqihi,D,14,175.0,2,M,868647,EUR,794016000,D,41,41,True,5.0,4.0,2.0,1.0,3.0,4.0,1.0,1.0,3.0,2.0,,,14.0,8.0,6.6,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453136,away,Damac FC,Abdulbasit Hawsawi,,,abdulbasit-hawsawi,A. Hawsawi,G,22,186.0,17,M,948594,EUR,851126400,G,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453136,away,Damac FC,Abdulaziz Majrashi,,,abdulaziz-majrashi,A. Majrashi,M,23,173.0,10,M,877163,EUR,826416000,M,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453136,away,Damac FC,Abdulaziz Makin,Abdulaziz Makin,,abdulaziz-makeen,A. Making,M,12,169.0,12,M,1141407,EUR,993772800,D,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453136,away,Damac FC,Abdullah Al-Qahtani,,,abdullah-al-qahtani,A. Al-Qahtani,M,7,172.0,38,M,974064,EUR,854668800,M,7,7,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
