match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_fouls,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_wasFouled,stat_unsuccessfulTouch,stat_accurateCross,stat_challengeLost,captain,stat_onTargetScoringAttempt,stat_goals,stat_penaltyWon,stat_goalAssist,stat_bigChanceCreated,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_totalOffside,stat_bigChanceMissed
10826065,home,Torquay United,Aaron Jarvis,,,aaron-jarvis,A. Jarvis,F,188.0,20,M,900243,EUR,885600000,F,9,9,False,14.0,9.0,,,2.0,2.0,7.0,12.0,4.0,5.0,,,,,,,90.0,28.0,7.0,8.0,6,9,,3.0,7.0,1.0,,,,6.0,1.0,,4.0,1.0,2.0,,2.0,1.0,,,,,,,1.0,1.0,,,,,
10826065,home,Torquay United,Dylan Crowe,Dylan Crowe,,dylan-crowe,D. Crowe,D,181.0,15,M,1083031,EUR,987120000,M,2,2,True,18.0,13.0,2.0,2.0,3.0,6.0,11.0,16.0,1.0,,,,,,,,56.0,36.0,7.0,11.0,1,23,4.0,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,
10826065,home,Torquay United,Rhys Lovett,,,rhys-lovett,R. Lovett,G,188.0,11,M,824622,EUR,863654400,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10826065,home,Torquay United,Ollie Tomlinson,Ollie Tomlinson,,ollie-tomlinson,O. Tomlinson,D,185.0,9,M,1063909,EUR,1021766400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10826065,home,Torquay United,Ali Omar,Ali,Omar,ali-omar,A. Omar,D,191.0,38,M,955251,EUR,937267200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10826065,home,Torquay United,Ryan Hanson,Ryan Hanson,,ryan-hanson,R. Hanson,M,,6,M,1065205,EUR,976060800,M,7,7,True,,,,,,,,,,,,,,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10826065,home,Torquay United,Brett McGavin,,,brett-mcgavin,B. McGavin,M,183.0,16,M,1194387,EUR,945734400,M,14,14,True,,,,,,,,,,,,,,,,,,,,,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10826065,home,Torquay United,Cameron Thompson,,,cameron-thompson,C. Thompson,F,170.0,3,M,970427,EUR,951091200,F,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10826065,away,Derby County,Joe Wildsmith,,,joe-wildsmith,J. Wildsmith,G,183.0,42,M,553412,EUR,820108800,G,1,1,False,37.0,10.0,36.0,9.0,4.0,6.0,6.0,31.0,,8.0,,,,,,,90.0,38.0,6.0,27.0,0,32,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,
10826065,away,Derby County,Korey Smith,,,korey-smith,K. Smith,M,183.0,26,M,38114,EUR,665280000,D,12,12,False,27.0,17.0,4.0,,7.0,13.0,10.0,14.0,2.0,3.0,,,,,,,90.0,50.0,6.2,18.0,0,8,,,1.0,,,,,,3.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,
10826065,away,Derby County,Eiran Cashin,,,cashin-eiran-joe,E. J. Cashin,D,184.0,469,M,998928,EUR,1005264000,D,6,6,False,18.0,9.0,3.0,,6.0,10.0,3.0,8.0,5.0,3.0,2.0,2.0,,,,,55.0,36.0,5.9,9.0,0,20,,2.0,5.0,,,,,,6.0,1.0,3.0,,1.0,1.0,2.0,,,,,,,,,,,,1.0,,
10826065,away,Derby County,Craig Forsyth,,,craig-forsyth,C. Forsyth,D,191.0,59,M,59932,EUR,604281600,D,3,3,False,21.0,9.0,8.0,2.0,5.0,9.0,4.0,12.0,1.0,,,,,,,,90.0,28.0,6.2,12.0,0,3,,2.0,3.0,,,,,,2.0,,,,1.0,2.0,,,,1.0,,,,,,,,,,,
10826065,away,Derby County,Haydon Roberts,,,haydon-roberts,H. Roberts,D,175.0,77,M,980635,EUR,1020988800,D,15,15,False,26.0,17.0,1.0,,8.0,13.0,9.0,16.0,5.0,2.0,1.0,1.0,,,,,90.0,50.0,6.5,17.0,0,5,3.0,4.0,8.0,,1.0,,,,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,,2.0,,,,,,,,,,1.0,
10826065,away,Derby County,Nathaniel Méndez-Laing,,,nathaniel-mendez-laing,N. Méndez-Laing,F,178.0,562,M,120480,EUR,703296000,M,11,11,False,24.0,18.0,2.0,2.0,5.0,5.0,13.0,21.0,1.0,5.0,,,,,,,58.0,29.0,7.0,9.0,1,11,2.0,,,,1.0,1.0,1.0,,,,,3.0,,,,1.0,,,,,,,,,,,,,
10826065,away,Derby County,Louie Sibley,,,louie-sibley,L. Sibley,M,178.0,139,M,944036,EUR,999302400,M,17,17,False,14.0,7.0,3.0,2.0,,,7.0,16.0,,3.0,,,,,,,51.0,22.0,6.3,12.0,1,40,2.0,,3.0,2.0,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,
10826065,away,Derby County,Max Bird,,,max-bird,M. Bird,M,183.0,135,M,906287,EUR,969235200,M,8,8,False,37.0,24.0,8.0,5.0,7.0,10.0,17.0,27.0,3.0,5.0,1.0,,,,,,90.0,47.0,7.1,15.0,1,6,,2.0,4.0,1.0,,,1.0,,3.0,1.0,1.0,2.0,2.0,,,,,,True,,,,1.0,1.0,,,,,
10826065,away,Derby County,Lewis Dobbin,,,lewis-dobbin,L. Dobbin,F,175.0,469,M,998832,EUR,1041552000,M,18,18,False,17.0,12.0,3.0,2.0,4.0,6.0,8.0,11.0,3.0,4.0,2.0,2.0,,,,,90.0,31.0,6.7,11.0,3,17,,,3.0,1.0,2.0,,2.0,,,,,3.0,1.0,,,1.0,,,,1.0,,,1.0,,,,,,1.0
10826065,away,Derby County,William Osula,,,osula-william,W. Osula,F,191.0,2970,M,1122603,EUR,1059955200,F,23,23,False,8.0,4.0,,,3.0,3.0,1.0,5.0,3.0,3.0,2.0,1.0,,,,,77.0,24.0,8.4,9.0,4,18,,2.0,7.0,2.0,1.0,1.0,,,,,2.0,,,,,3.0,,1.0,,4.0,2.0,,,,,,,1.0,
10826065,away,Derby County,James Collins,,,james-collins,J. Collins,F,188.0,194,M,88169,EUR,660009600,F,9,9,False,21.0,13.0,1.0,1.0,6.0,8.0,8.0,14.0,3.0,10.0,1.0,,,,,,90.0,37.0,6.9,15.0,1,9,1.0,1.0,7.0,1.0,,,,1.0,3.0,,3.0,1.0,1.0,,1.0,5.0,1.0,2.0,,,,,,1.0,,,,,
10826065,away,Derby County,Conor Hourihane,,,conor-hourihane,C. Hourihane,M,181.0,137,M,100574,EUR,665452800,M,4,4,True,13.0,3.0,5.0,1.0,1.0,5.0,4.0,10.0,2.0,4.0,,,,,,,39.0,20.0,6.5,10.0,0,,2.0,,1.0,,,,,,4.0,,1.0,,2.0,,,,2.0,,,,,,,,,,,,
10826065,away,Derby County,Richard Stearman,,,richard-stearman,R. Stearman,D,188.0,20,M,10226,EUR,556329600,D,19,19,True,3.0,1.0,,,1.0,3.0,,,3.0,,,,,,,,32.0,11.0,6.9,2.0,0,,,1.0,1.0,,,,,,3.0,,,,3.0,3.0,,,,,,,,,,,,,,,
10826065,away,Derby County,Liam Thompson,,,thompson-liam,L. Thompson,M,173.0,55,M,998924,EUR,1020038400,M,16,16,True,3.0,1.0,,,,,1.0,3.0,2.0,,,,,,,,13.0,8.0,6.7,2.0,0,16,,,,,,,,,2.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,
10826065,away,Derby County,Scott Loach,,,scott-loach,S. Loach,G,185.0,8,M,16854,EUR,580694400,G,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10826065,away,Derby County,Kwaku Oduroh,Kwaku Oduroh,,kwaku-oduroh,K. Oduroh,D,182.0,69,M,1090509,EUR,1034726400,D,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10826065,away,Derby County,Jake Rooney,,,jake-rooney,J. Rooney,D,188.0,85,M,1068582,EUR,1061510400,D,34,34,True,,,,,,,,,,,,,,,,,,,,,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10826065,away,Derby County,Osazee Aghatise,,,osazee-aghatise,O. Aghatise,M,180.0,18,M,998946,EUR,1037059200,M,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
