match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_bigChanceCreated,stat_shotOffTarget,stat_hitWoodwork,player_firstName,player_lastName,stat_penaltyConceded,stat_wasFouled,stat_totalOffside,stat_goals,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goodHighClaim,stat_penaltyWon,player_sofascoreId
14032419,home,RAAL La Louvière,Jerry Afriyie,jerry-afriyie,J. Afriyie,F,22,180,1734,M,1836721,EUR,1165708800,F,22,22,False,,16.0,12.0,,,0.0,1.0,1.0,11.0,15.0,2.0,3.0,,1.0,1.0,,,,,90.0,32.0,6.1,13.0,0.0222089,116.6535164645,11.0,37.17,17.325,,2,,0.09,0.32,-0.05,,1.0,,3.0,,7.0,1.0,2.0,2.0,1.0,,1.0,,,3.0,1.0,0.3483,,1.0,-0.54,,2.0,,,,,,1.0,,1.0,,,,
14032419,home,RAAL La Louvière,Oucasse Mendy,oucasse-mendy,O. Mendy,F,29,176,63,M,1101178,EUR,991353600,F,29,29,True,,4.0,2.0,,,0.0,,,2.0,4.0,1.0,,,,,,,,,21.0,9.0,6.3,4.0,0.0144613,,,,,,0,,-0.13,,-0.01,,,,1.0,1.0,2.0,,1.0,,,,,,,1.0,,,,,,,,,Oucasse Mendy,,,,,,,,,,
14032419,home,RAAL La Louvière,Alexis Beka Beka,beka-beka-alexis,A. B. Beka,M,6,175,379,M,1001456,EUR,985824000,M,6,6,True,,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,1.0,2.0,,1.0,1.0,,,,,12.0,10.0,6.7,1.0,0.00779213,32.340231066089,3.0,21.84,9.555,,3,,0.1,0.05,0.14,,,,,,1.0,,1.0,,,,,,,,,0.0726,,,-0.15,,2.0,,,,,,,,,1.0,,,
14032419,home,RAAL La Louvière,Celestin De Schrevel,de-schrevel-celestin,C. D. Schrevel,G,1,188,78,M,1048440,EUR,1017705600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032419,home,RAAL La Louvière,Mathis Riou,mathis-riou,M. Riou,D,26,188,30,M,1127857,EUR,979862400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032419,home,RAAL La Louvière,Thierry Lutonda,thierry-lutonda,T. Lutonda,D,5,167,113,M,867246,EUR,972604800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032419,home,RAAL La Louvière,Darío Benavides,dario-benavides,D. Benavides,D,19,178,46,M,1142092,EUR,1042329600,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032419,home,RAAL La Louvière,Maxime Pau,maxime-pau,M. Pau,M,28,170,45,M,859032,EUR,954460800,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032419,home,RAAL La Louvière,Samuel Gueulette,samuel-gueulette,S. Gueulette,M,8,180,99,M,1137885,EUR,958694400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Samuel Gueulette,,,,,,,,,,
14032419,home,RAAL La Louvière,Mohamed Guindo,mohamed-guindo,M. Guindo,F,19,182,156,M,1401875,EUR,1059696000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032419,away,FCV Dender,Guillaume Dietsch,guillaume-dietsch,G. Dietsch,G,30,184,77,M,986770,EUR,987465600,G,30,30,False,,39.0,19.0,26.0,6.0,0.0,15.0,17.0,4.0,22.0,1.0,11.0,,,,2.0,,3.0,,90.0,56.0,7.7,20.0,0.00308794,48.564288966716,7.0,-41.16,-3.255,0.5685,0,0.7043,0.08,0.03,0.45,0.46,,,,1.0,,,,,,,4.0,,,,,,,,,,,,,,,1.0,,,,,2.0,,
14032419,away,FCV Dender,Junior Marsoni Sambu Mansoni​,junior-marsoni-sambu-mansoni,J. M. S. Mansoni,D,70,185,79,M,874855,EUR,833760000,D,70,70,False,,30.0,24.0,1.0,,0.0,16.0,18.0,8.0,12.0,4.0,,,2.0,2.0,,,,,72.0,52.0,7.2,10.0,0.21594,59.80017692937,6.0,-23.205,7.875,,1,,0.29,-0.02,-0.03,,2.0,2.0,,,4.0,1.0,1.0,3.0,1.0,,5.0,,,1.0,,0.035,,2.0,-0.19,,,,,,,1.0,,,,1.0,,1.0,
14032419,away,FCV Dender,Luc Marijnissen,luc-marijnissen,L. Marijnissen,D,5,190,95,M,1086107,EUR,1042070400,D,5,5,False,,53.0,45.0,6.0,1.0,0.0,36.0,37.0,9.0,16.0,5.0,3.0,,1.0,1.0,,,,,90.0,84.0,7.0,12.0,0.0232141,144.28014847272,17.0,-114.555,1.155,,1,,0.07,0.23,0.2,,,,4.0,4.0,5.0,,,,,1.0,13.0,,3.0,1.0,1.0,0.0518,0.0679,,0.03,,,,Luc Marijnissen,,,,,,,,,,
14032419,away,FCV Dender,Nathan Rodes,rodes-nathan,N. Rodes,M,18,191,34,M,882003,EUR,881798400,D,18,18,False,,37.0,34.0,4.0,2.0,0.0,28.0,30.0,6.0,7.0,3.0,2.0,,3.0,1.0,,,,,90.0,49.0,6.3,4.0,0.00375282,34.708199725451,7.0,-7.875,3.045,,0,,0.07,0.02,-0.11,,,,7.0,,8.0,,,,,,4.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14032419,away,FCV Dender,Bryan Goncalves,bryan-goncalves,B. Goncalves,D,7,190,42,M,775019,EUR,837734400,D,7,7,False,,40.0,26.0,17.0,7.0,0.0,15.0,19.0,11.0,21.0,3.0,1.0,,,,,,,,90.0,61.0,7.0,19.0,0.00565927,55.164891718456,6.0,-16.905,4.095,,0,,0.21,0.02,-0.02,,3.0,,,2.0,,,,1.0,1.0,,13.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,
14032419,away,FCV Dender,Fabio Ferraro,fabio-ferraro,F. Ferraro,M,88,180,86,M,1145225,EUR,1031011200,D,88,88,False,,33.0,26.0,4.0,1.0,0.0,10.0,12.0,16.0,21.0,5.0,8.0,,1.0,,,,,,90.0,63.0,6.7,13.0,0.238718,118.08587751113,17.0,-47.67,7.14,,0,,0.13,0.14,-0.16,,4.0,2.0,1.0,2.0,3.0,1.0,,1.0,1.0,,6.0,,1.0,1.0,1.0,,,2.0,,,,,Fabio Ferraro,,,1.0,1.0,,,,,,
14032419,away,FCV Dender,Noah Mbamba,noah-mbamba,N. Mbamba,M,17,187,1002,M,1100321,EUR,1104883200,M,17,17,False,,43.0,35.0,3.0,1.0,0.0,16.0,18.0,19.0,25.0,7.0,11.0,,4.0,1.0,,,,,90.0,60.0,6.6,15.0,0.0124299,164.97575138859,22.0,-41.79,6.825,,1,,-0.13,0.18,-0.03,,,,2.0,1.0,8.0,,3.0,3.0,2.0,,1.0,,,3.0,4.0,0.0408,,,-0.1,,1.0,,,,,,,,,,,,
14032419,away,FCV Dender,Roman Kvet,roman-kvet,R. Kvet,M,16,187,92,M,858926,EUR,882316800,M,16,16,False,,37.0,29.0,2.0,1.0,0.0,11.0,16.0,18.0,21.0,1.0,2.0,,1.0,1.0,,,,,87.0,48.0,7.5,13.0,0.0274785,64.547552927854,9.0,20.055,11.235,,3,,0.04,-0.11,-0.06,,1.0,1.0,,,2.0,,,2.0,,2.0,,,,2.0,,0.9554,0.892,1.0,0.52,,1.0,,,,,,,1.0,,,,,
14032419,away,FCV Dender,Malcolm Viltard,viltard-malcolm,M. Viltard,M,24,176,69,M,1092285,EUR,1035417600,M,24,24,False,,25.0,19.0,2.0,1.0,0.0,10.0,11.0,9.0,14.0,3.0,3.0,,2.0,1.0,,,,,72.0,35.0,7.0,8.0,0.0268047,108.93729916505,10.0,-50.715,8.505,,0,,0.15,0.09,0.13,,2.0,1.0,1.0,1.0,1.0,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,
14032419,away,FCV Dender,David Toševski,david-tosevski,D. Toševski,F,9,185,141,,1021398,EUR,995241600,F,9,9,False,,9.0,6.0,1.0,,0.0,3.0,3.0,3.0,6.0,1.0,,,,,,,,,45.0,17.0,6.1,5.0,0.00666727,24.933401446487,3.0,-3.36,3.99,,2,,-0.13,0.12,0.0,,1.0,1.0,5.0,,6.0,,1.0,1.0,1.0,1.0,,,,1.0,,0.068,0.0902,,-0.28,,1.0,,,,,,,,,,,,
14032419,away,FCV Dender,Bruny Nsimba,nsimba-bruny,B. Nsimba,F,77,181,280,M,1047536,EUR,954892800,F,77,77,False,True,15.0,13.0,,,1.0,6.0,6.0,7.0,9.0,7.0,3.0,,,,,,,,62.0,31.0,8.2,9.0,0.428895,105.43472590618,9.0,-26.88,3.885,,4,,-0.1,0.15,0.14,,2.0,,1.0,3.0,2.0,,1.0,2.0,2.0,2.0,,,,4.0,,1.0053,0.8998,2.0,0.31,1.0,1.0,,,,,2.0,,1.0,,1.0,,,
14032419,away,FCV Dender,Alireza Jahanbakhsh,alireza-jahanbakhsh,A. Jahanbakhsh,M,27,180,3825,M,331837,EUR,745027200,F,27,27,True,,22.0,16.0,2.0,1.0,0.0,6.0,7.0,10.0,15.0,2.0,4.0,,,,,,,,45.0,33.0,6.5,10.0,0.0292617,62.636092216934,7.0,-27.825,1.995,,2,,-0.13,0.27,-0.01,,1.0,,2.0,1.0,5.0,1.0,1.0,,,,1.0,,,2.0,1.0,0.1077,,,0.01,,1.0,,,,,1.0,1.0,,,1.0,,,alirezajb
14032419,away,FCV Dender,Mohamed Berte,mohamed-berte,M. Berte,F,90,175,98,M,1122525,EUR,1017014400,F,90,90,True,,9.0,8.0,1.0,,0.0,5.0,5.0,3.0,4.0,2.0,,,1.0,1.0,,,,,28.0,17.0,6.4,5.0,0.00207644,21.823786028677,2.0,-5.04,-0.84,,0,,-0.15,0.07,0.14,,,,2.0,,4.0,,1.0,1.0,,,,,,2.0,,,,,,,,,Mohamed Berte,,,1.0,,,,,,,
14032419,away,FCV Dender,Luc De Fougerolles,luc-de-fougerolles,L. D. Fougerolles,D,44,183,331,M,1413129,EUR,1129075200,D,44,44,True,,2.0,2.0,,,0.0,2.0,2.0,,,1.0,,,,,,,,,18.0,10.0,6.8,,0.00030538,7.0071474938094,1.0,-0.20999999999999,-0.20999999999999,,0,,0.01,0.01,0.22,,,,,1.0,,,,,,,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
14032419,away,FCV Dender,Desmond Acquah,desmond-acquah,D. Acquah,M,23,173,47,M,1388443,EUR,1027382400,M,23,23,True,,8.0,5.0,3.0,1.0,0.0,3.0,4.0,2.0,4.0,,3.0,,,,,,,,18.0,11.0,6.4,4.0,0.00114367,19.536434526842,4.0,-11.34,-0.42,,0,,0.05,0.07,-0.04,,,,,,2.0,,,1.0,,,1.0,,1.0,,1.0,,,,,,,,Desmond Acquah,,,,,,,,,,
14032419,away,FCV Dender,Kobe Cools,kobe-cools,K. Cools,D,21,192,41,M,793987,EUR,869788800,D,21,21,True,,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,1.0,,,,,,,,,8.0,6.0,6.8,,0.00135121,,,,,,0,,0.08,,0.17,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
14032419,away,FCV Dender,Louis Fortin,louis-fortin,L. Fortin,G,1,188,70,M,1082353,EUR,1010793600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Louis Fortin,,,,,,,,,,
14032419,away,FCV Dender,Nail Moutha-Sebtaoui,nail-moutha-sebtaoui,N. Moutha-Sebtaoui,M,67,177,379,M,1502944,EUR,1132185600,D,67,67,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nail Moutha-Sebtaoui,,,,,,,,,,
14032419,away,FCV Dender,David Hrnčár,david-hrncar,D. Hrnčár,M,20,186,104,M,924664,EUR,881712000,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032419,away,FCV Dender,Jordan Attah Kadiri,jordan-attah-kadiri,J. A. Kadiri,F,19,182,123,M,992166,EUR,952732800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
