match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_wasFouled,stat_fouls,stat_totalOffside,stat_challengeLost,stat_totalCross,captain,stat_blockedScoringAttempt,stat_totalContest,stat_wonContest,stat_goalAssist,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_keyPass,stat_dispossessed,stat_penaltyWon,stat_accurateCross,stat_bigChanceCreated,stat_penaltyConceded,stat_bigChanceMissed
10385650,home,Nottingham Forest,Keylor Navas,keylor-navas,K. Navas,G,1,185,13049,M,keylornavas_1,56113,EUR,534988800,G,12,12,False,22.0,10.0,18.0,6.0,6.0,8.0,4.0,14.0,1.0,1.0,6.0,5.0,1.0,1.0,2.0,4.0,90.0,34.0,6.2,12.0,0.0,0.0,0.00063267,0,-0.2806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385650,home,Nottingham Forest,Serge Aurier,serge-aurier,S. Aurier,D,,176,2934,M,Serge_aurier,105697,EUR,725155200,D,24,24,False,26.0,18.0,3.0,1.0,9.0,10.0,9.0,16.0,2.0,5.0,1.0,4.0,,,,,64.0,41.0,6.9,11.0,0.0,0.0,0.00415537,0,,1.0,2.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
10385650,home,Nottingham Forest,Felipe,felipe,Felipe,D,,191,773,M,,242211,EUR,611280000,D,38,38,False,33.0,23.0,7.0,1.0,17.0,19.0,6.0,14.0,2.0,6.0,6.0,7.0,,,,,90.0,49.0,6.7,10.0,0.0,0.0,0.00211449,0,,1.0,3.0,3.0,1.0,,,,3.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
10385650,home,Nottingham Forest,Moussa Niakhaté,moussa-niakhate,M. Niakhaté,D,19,190,8301,M,niakhate,758168,EUR,826243200,D,19,19,False,28.0,22.0,2.0,1.0,15.0,18.0,7.0,10.0,1.0,2.0,2.0,10.0,,,,,90.0,47.0,6.5,10.0,0.0,0.0,0.0205545,0,,1.0,2.0,,,,,,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
10385650,home,Nottingham Forest,Renan Lodi,renan-lodi,R. Lodi,D,16,173,4176,M,renan_lodi,851150,EUR,891993600,D,32,32,False,21.0,10.0,5.0,,4.0,8.0,6.0,15.0,,3.0,1.0,4.0,,,,,81.0,30.0,6.0,14.0,0.0,0.0,0.0738739,0,,,1.0,2.0,2.0,1.0,,,,3.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,
10385650,home,Nottingham Forest,Ryan Yates,ryan-yates,R. Yates,M,22,190,881,M,,846252,EUR,880070400,M,22,22,False,24.0,18.0,1.0,,9.0,10.0,9.0,14.0,,2.0,,,,,,,70.0,32.0,6.3,8.0,0.0572,0.0,0.0102422,1,,,,1.0,,1.0,,,,3.0,1.0,3.0,,,,True,1.0,,,,,,,,,,,,,
10385650,home,Nottingham Forest,Orel Mangala,orel-mangala,O. Mangala,M,5,178,1576,M,,793988,EUR,890179200,M,5,5,False,34.0,29.0,1.0,1.0,22.0,24.0,7.0,10.0,,3.0,,7.0,,,,,90.0,39.0,6.8,5.0,0.0,0.0,0.00733307,0,,1.0,,2.0,2.0,,,,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,
10385650,home,Nottingham Forest,Danilo,danilo,Danilo,M,8,177,5250,M,Danilo,1064039,EUR,988502400,M,28,28,False,26.0,20.0,2.0,1.0,9.0,11.0,11.0,17.0,,5.0,,7.0,,,,,90.0,42.0,8.3,9.0,0.4472,0.3879,0.296411,2,,,2.0,3.0,,1.0,,,1.0,2.0,,,,1.0,2.0,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,
10385650,home,Nottingham Forest,Brennan Johnson,brennan-johnson,B. Johnson,F,11,186,10704,M,brenjohnson_,1085180,EUR,990576000,F,20,20,False,15.0,9.0,1.0,1.0,2.0,2.0,7.0,13.0,1.0,8.0,,3.0,,,,,81.0,27.0,7.5,8.0,0.0557,0.0,0.164041,1,,,,4.0,,1.0,,,,5.0,2.0,1.0,,3.0,,,,1.0,1.0,1.0,1.0,,,2.0,1.0,1.0,,,,
10385650,home,Nottingham Forest,Taiwo Awoniyi,taiwo-awoniyi,T. Awoniyi,F,9,183,3465,M,,359664,EUR,871344000,F,9,9,False,8.0,7.0,,,1.0,1.0,6.0,7.0,,,3.0,3.0,,,,,81.0,22.0,8.1,7.0,0.3374,0.194,0.00845222,3,,,,,,4.0,,,,6.0,,4.0,1.0,1.0,,,,,,,1.0,2.0,2.0,,1.0,,,,,
