match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_shotOffTarget,stat_interceptionWon,stat_expectedGoals,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoalsOnTarget,stat_penaltyConceded,stat_totalCross,stat_keyPass,stat_accurateCross,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_penaltyWon
12436451,home,Manchester City,Ederson,ederson,Ederson,G,31,188,48699,M,Ederson93,254491,EUR,745545600,G,31,31,False,35.0,28.0,17.0,10.0,0.0,22.0,23.0,6.0,12.0,1.0,1.0,4.0,1.0,1.0,1.0,90.0,39.0,6.8,7.0,0.00351147,0,0.1354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436451,home,Manchester City,Kyle Walker,kyle-walker,K. Walker,D,2,183,26779,M,KyleWalker2,44614,EUR,643852800,D,2,2,False,72.0,55.0,11.0,2.0,0.0,25.0,31.0,30.0,41.0,2.0,,,,,,90.0,84.0,6.3,20.0,0.0253166,0,,,,True,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12436451,home,Manchester City,Rúben Dias,ruben-dias,R. Dias,D,3,188,40519,M,RúbenD,318941,EUR,863568000,D,3,3,False,51.0,50.0,4.0,3.0,0.0,30.0,30.0,20.0,21.0,3.0,,3.0,,,,90.0,55.0,6.7,1.0,0.0137672,1,,,,,1.0,1.0,,,1.0,1.0,,,,3.0,1.0,1.0,0.4759,,,,,,,,,,,,,,,,
12436451,home,Manchester City,Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,24,186,50085,M,JGvardiol,964994,EUR,1011744000,D,24,24,False,47.0,42.0,4.0,2.0,0.0,20.0,24.0,22.0,23.0,4.0,,6.0,,,,90.0,64.0,7.6,8.0,0.0217878,1,,,,,2.0,4.0,1.0,,3.0,1.0,1.0,,,2.0,,3.0,0.0759,1.0,1.0,1.0,1.0,1.0,0.1598,,,,,,,,,,
12436451,home,Manchester City,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183,19609,M,matheusnunes,945122,EUR,904176000,D,27,27,False,58.0,50.0,2.0,1.0,0.0,17.0,21.0,33.0,37.0,6.0,3.0,2.0,,,,90.0,80.0,6.5,10.0,0.0372656,0,,,,,1.0,8.0,1.0,,,,3.0,3.0,1.0,1.0,,1.0,,,,,1.0,4.0,,1.0,,,,,,,,,
12436451,home,Manchester City,İlkay Gündoğan,ilkay-gundogan,İ. Gündoğan,M,20,180,51151,M,IGunny,45853,EUR,656726400,M,19,19,False,62.0,60.0,2.0,1.0,0.0,25.0,25.0,35.0,38.0,3.0,1.0,3.0,,,,89.0,73.0,7.1,5.0,0.0337311,0,,,,,1.0,4.0,1.0,1.0,1.0,,2.0,1.0,1.0,,,2.0,,1.0,,,1.0,,,,1.0,1.0,,,,,,,
12436451,home,Manchester City,Bernardo Silva,bernardo-silva,B. Silva,M,20,173,62967,M,BSilva,331209,EUR,776476800,M,20,20,False,14.0,12.0,2.0,2.0,0.0,8.0,8.0,4.0,7.0,3.0,2.0,4.0,,,,90.0,32.0,6.9,5.0,0.00184296,0,,,,,1.0,9.0,1.0,1.0,1.0,,2.0,1.0,,,,1.0,,1.0,,,,5.0,,,1.0,,,,,,,,
12436451,home,Manchester City,Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,11,181,317675,M,KDB,70996,EUR,678067200,M,17,17,False,30.0,25.0,,,0.0,6.0,6.0,19.0,30.0,3.0,,1.0,,,,68.0,45.0,7.5,13.0,0.0292956,2,,,,,,3.0,1.0,,,,,,,2.0,1.0,,0.0562,,1.0,,1.0,3.0,0.058,,6.0,,,,,,,,
12436451,home,Manchester City,Phil Foden,phil-foden,P. Foden,M,47,171,175652,M,Foden,859765,EUR,959472000,M,47,47,False,52.0,48.0,2.0,1.0,0.0,12.0,14.0,37.0,41.0,6.0,1.0,4.0,,,,90.0,68.0,7.1,11.0,0.253413,4,,,,,,3.0,2.0,2.0,,,1.0,1.0,,1.0,2.0,,0.1872,4.0,1.0,,1.0,,0.6381,,3.0,2.0,1.0,1.0,,,,,
12436451,home,Manchester City,Jérémy Doku,jeremy-doku,J. Doku,M,11,173,69678,M,Dokss,934386,EUR,1022457600,M,11,11,False,28.0,22.0,,,0.0,3.0,4.0,20.0,29.0,11.0,,5.0,,,,77.0,56.0,6.8,21.0,0.0698736,1,,,,,,7.0,11.0,4.0,1.0,,2.0,2.0,,1.0,,,0.0163,3.0,,,1.0,1.0,,,5.0,,1.0,1.0,,,,,
