match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_challengeLost,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_wonContest,stat_totalCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_keyPass,captain,stat_dispossessed,stat_accurateCross,stat_totalOffside,player_sofascoreId
10406535,home,Oud-Heverlee Leuven,Nachon Nsingi,nachon-nsingi,N. Nsingi,F,27,169,104,M,1388434,EUR,988070400,F,43,43,False,11.0,6.0,1.0,1.0,2.0,2.0,4.0,10.0,2.0,,,,90.0,24.0,6.4,12.0,1,3.0,,7.0,,1.0,,,,,,Nachon Nsingi,,,,,1.0,,1.0,1.0,,1.0,1.0,,2.0,,,
10406535,home,Oud-Heverlee Leuven,Mousa Tamari,mousa-al-taamari,M. Tamari,F,11,175,5676,M,876600,EUR,865900800,F,11,11,True,8.0,6.0,1.0,,3.0,3.0,3.0,7.0,2.0,,,,20.0,16.0,6.4,6.0,0,,,2.0,1.0,2.0,,,,,,,,,,1.0,,,2.0,,,,,,,,,
10406535,home,Oud-Heverlee Leuven,Joren Dom,joren-dom,J. Dom,D,,177,26,M,804233,EUR,628300800,D,6,6,True,2.0,2.0,,,,,2.0,2.0,,,,,1.0,3.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406535,home,Oud-Heverlee Leuven,Nordin Jackers,nordin-jackers,N. Jackers,G,29,185,424,M,361722,EUR,873417600,G,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406535,home,Oud-Heverlee Leuven,Thibault Vlietinck,thibault-vlietinck,T. Vlietinck,D,77,178,57,M,823046,EUR,871948800,D,77,77,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406535,home,Oud-Heverlee Leuven,Pierre-Yves Ngawa,pierre-yves-ngawa,P. Ngawa,D,5,187,34,M,137805,EUR,697593600,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406535,home,Oud-Heverlee Leuven,Sofian Kiyine,kiyine-sofian,S. Kiyine,M,,182,320,M,862372,EUR,875750400,M,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406535,home,Oud-Heverlee Leuven,Kristiyan Malinov,kristiyan-malinov,K. Malinov,M,33,170,108,M,136688,EUR,764985600,M,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406535,away,Cercle Brugge,Radosław Majecki,radoslaw-majecki,R. Majecki,G,1,191,1537,M,849114,EUR,942710400,G,1,1,False,29.0,10.0,29.0,10.0,,2.0,10.0,27.0,13.0,1.0,1.0,1.0,90.0,37.0,7.2,21.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406535,away,Cercle Brugge,Boris Popović,boris-popovic,B. Popović,D,5,189,111,M,902050,EUR,951523200,D,5,5,False,25.0,11.0,11.0,2.0,3.0,6.0,8.0,19.0,4.0,,,,90.0,32.0,6.8,14.0,1,1.0,1.0,2.0,1.0,,,3.0,,,,,,,2.0,,1.0,,,1.0,,,,,,,,
10406535,away,Cercle Brugge,Jean Marcelin,jean-marcelin,J. Marcelin,D,24,197,240,M,916035,EUR,950313600,D,24,24,False,28.0,16.0,7.0,3.0,11.0,13.0,5.0,15.0,8.0,,,,90.0,41.0,7.2,12.0,1,1.0,4.0,1.0,5.0,,,5.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,
10406535,away,Cercle Brugge,Christiaan Ravych,ravych-christiaan,C. Ravych,D,66,187,206,M,1191212,EUR,1027987200,D,66,66,False,27.0,17.0,5.0,1.0,9.0,11.0,8.0,16.0,4.0,,,,90.0,41.0,7.2,11.0,0,2.0,5.0,2.0,7.0,,,3.0,1.0,,,,,,2.0,2.0,,,,,,1.0,,,,,,
10406535,away,Cercle Brugge,Hugo Siquet,hugo-siquet,H. Siquet,D,41,180,607,M,983041,EUR,1026172800,M,41,41,False,19.0,9.0,3.0,,3.0,5.0,9.0,21.0,5.0,,,,73.0,47.0,7.5,17.0,1,,,,3.0,1.0,,1.0,,2.0,2.0,,,,1.0,,,1.0,7.0,1.0,,,2.0,,,3.0,,
10406535,away,Cercle Brugge,Abu Francis,francis-abu,A. Francis,M,17,182,1501,M,988801,EUR,988329600,M,17,17,False,42.0,26.0,6.0,2.0,8.0,11.0,18.0,31.0,7.0,,,,90.0,62.0,7.2,20.0,0,,3.0,4.0,11.0,1.0,,2.0,,5.0,3.0,,,2.0,3.0,2.0,1.0,1.0,,,,2.0,,,1.0,,,
10406535,away,Cercle Brugge,Charles Vanhoutte,charles-vanhoutte,C. Vanhoutte,M,24,182,634,M,928033,EUR,905904000,M,14,14,False,36.0,25.0,4.0,1.0,5.0,8.0,22.0,33.0,7.0,,,,85.0,58.0,7.2,19.0,1,1.0,1.0,8.0,6.0,1.0,,1.0,,3.0,3.0,,,1.0,,2.0,4.0,,5.0,,1.0,3.0,2.0,True,1.0,2.0,,
10406535,away,Cercle Brugge,Olivier Deman,deman-olivier,O. Deman,D,2,181,445,M,960114,EUR,954979200,M,23,23,False,36.0,17.0,9.0,4.0,8.0,14.0,9.0,24.0,8.0,,,,90.0,71.0,6.8,32.0,1,2.0,2.0,8.0,8.0,1.0,,1.0,,3.0,1.0,,,2.0,1.0,2.0,2.0,1.0,2.0,1.0,,1.0,2.0,,2.0,,1.0,
10406535,away,Cercle Brugge,Thibo Somers,somers-thibo,T. Somers,F,24,183,225,M,1002804,EUR,921542400,F,34,34,False,27.0,8.0,1.0,,1.0,3.0,7.0,28.0,3.0,,,,90.0,59.0,7.2,35.0,0,3.0,8.0,6.0,12.0,1.0,,3.0,,3.0,2.0,,,,1.0,1.0,,,4.0,,,1.0,2.0,,2.0,,,
10406535,away,Cercle Brugge,Ayase Ueda,ueda-ayase,A. Ueda,F,9,182,7469,M,985823,EUR,904262400,F,36,36,False,13.0,10.0,,,,,10.0,13.0,1.0,,,,90.0,25.0,6.8,10.0,4,6.0,2.0,12.0,3.0,1.0,,,,1.0,,,,,,,1.0,,,1.0,3.0,1.0,,,4.0,,,bee18
10406535,away,Cercle Brugge,Kévin Denkey,kevin-denkey,K. Denkey,F,9,181,3511,M,862470,EUR,975542400,F,9,9,False,26.0,22.0,1.0,,7.0,8.0,15.0,18.0,4.0,,,,90.0,54.0,6.5,21.0,3,10.0,,18.0,6.0,7.0,1.0,,,,,,,,,3.0,,3.0,,1.0,1.0,9.0,1.0,,4.0,,3.0,
10406535,away,Cercle Brugge,Dino Hotić,dino-hotic,D. Hotić,M,23,168,327,M,362270,EUR,806716800,M,10,10,True,9.0,5.0,1.0,1.0,1.0,2.0,4.0,7.0,,,,,17.0,12.0,6.5,4.0,0,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
10406535,away,Cercle Brugge,Hannes Van Der Bruggen,hannes-van-der-bruggen,H. V. D. Bruggen,M,28,180,73,M,94290,EUR,733622400,M,28,28,True,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,8.0,4.0,6.3,1.0,0,,,2.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,
10406535,away,Cercle Brugge,Warleson,warleson,Warleson,G,1,191,144,M,861071,EUR,841449600,G,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406535,away,Cercle Brugge,Jonas Lietaert,lietaert-jonas,J. Lietaert,D,76,190,52,M,1469335,EUR,1089936000,D,76,76,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Jonas Lietaert,,,,,,,,,,,,,,,,
10406535,away,Cercle Brugge,Robbe Decostere,robbe-decostere,R. Decostere,D,,180,23,M,943248,EUR,894585600,D,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406535,away,Cercle Brugge,Yann Gboho,yann-gboho,Y. Gboho,F,10,173,972,M,911851,EUR,979430400,M,11,11,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406535,away,Cercle Brugge,Emilio Kehrer,emilio-kehrer,E. Kehrer,F,11,177,82,M,1064079,EUR,1016582400,F,7,7,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
