match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_interceptionWon,stat_unsuccessfulTouch,stat_outfielderBlock,stat_fouls,stat_challengeLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,player_sofascoreId,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_shotOffTarget,stat_penaltyWon,stat_totalOffside,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_goalAssist
11471499,home,Fluminense,Fábio,,,fabio,Fábio,G,1,188,4344,M,17785,EUR,339120000,G,1,1,False,True,28.0,22.0,13.0,7.0,20.0,21.0,2.0,7.0,2.0,2.0,3.0,7.0,1.0,2.0,3.0,4.0,2.0,90.0,43.0,7.2,6.0,0.0,0.0,0.00057965,0,-0.0634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11471499,home,Fluminense,Samuel Xavier,,,xavier-samuel,S. Xavier,D,2,166,1621,M,795773,EUR,644630400,D,2,2,False,,27.0,19.0,3.0,,13.0,14.0,6.0,15.0,,1.0,2.0,3.0,1.0,,,,,82.0,46.0,6.6,11.0,0.0,0.0,0.00181759,0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11471499,home,Fluminense,Marlon,,,marlon,Marlon,D,4,182,529,M,331853,EUR,810432000,D,4,4,False,,37.0,33.0,3.0,2.0,28.0,32.0,5.0,5.0,1.0,1.0,2.0,2.0,,,,,,74.0,41.0,6.8,4.0,0.0,0.0,0.00281261,0,,,,3.0,1.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,
11471499,home,Fluminense,David Braz,,,david-braz,D. Braz,D,33,187,246,M,46942,EUR,548553600,D,44,44,False,,52.0,43.0,4.0,1.0,37.0,43.0,6.0,9.0,6.0,8.0,10.0,1.0,1.0,,,,,90.0,67.0,6.7,11.0,0.0,0.0,0.0027337,0,,,1.0,4.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11471499,home,Fluminense,Marcelo,,,marcelo,Marcelo,D,,174,26297,M,17787,EUR,579398400,D,12,12,False,,44.0,31.0,10.0,3.0,20.0,24.0,13.0,22.0,,4.0,1.0,4.0,,,,,,90.0,67.0,7.7,17.0,0.0,0.0,0.29463,0,,2.0,,1.0,,1.0,1.0,,,,3.0,3.0,Marcelo12,2.0,2.0,1.0,2.0,4.0,,,,,,,,,,,,
11471499,home,Fluminense,Leonardo Fernández,,,leonardo-fernandez,L. Fernández,M,10,166,3343,M,846411,EUR,910483200,M,17,17,False,,22.0,19.0,2.0,1.0,10.0,12.0,9.0,11.0,1.0,4.0,1.0,6.0,1.0,,,,,45.0,36.0,6.6,8.0,0.0,0.0,0.00670579,0,,1.0,,5.0,,2.0,,2.0,2.0,1.0,3.0,,,,1.0,,,1.0,,,,,,,,,,,,
11471499,home,Fluminense,Danielzinho,,,danielzinho,Danielzinho,M,10,173,249,M,840218,EUR,821318400,M,55,55,False,,41.0,32.0,4.0,2.0,24.0,28.0,8.0,13.0,,6.0,,3.0,4.0,,,,,68.0,52.0,6.8,11.0,0.0,0.0,0.00580381,0,,,,3.0,,,1.0,,1.0,1.0,2.0,2.0,,,1.0,,,,,,,,,,,,,,,
11471499,home,Fluminense,Matheus Martinelli,,,martinelli-matheus,M. Martinelli,M,8,176,4179,M,1067671,EUR,1002240000,M,8,8,False,,45.0,43.0,,,36.0,36.0,7.0,9.0,,1.0,3.0,4.0,,,,,,90.0,56.0,6.6,4.0,0.0,0.0,0.00318401,0,,,1.0,6.0,,1.0,2.0,4.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11471499,home,Fluminense,Jhon Arias,,,jhon-arias,J. Arias,M,21,170,30718,M,844096,EUR,874800000,M,21,21,False,,34.0,31.0,2.0,2.0,16.0,16.0,15.0,18.0,,11.0,,4.0,6.0,,,,,90.0,59.0,7.0,10.0,1.1402,1.1589,0.156909,3,,,1.0,8.0,,2.0,,,3.0,3.0,3.0,1.0,jhonariasa,,3.0,2.0,,1.0,1.0,2.0,1.0,1.0,,,,,,,,
11471499,home,Fluminense,Germán Cano,,,german-cano,G. Cano,F,14,176,8244,M,33238,EUR,568080000,F,14,14,False,,28.0,23.0,5.0,4.0,12.0,14.0,11.0,14.0,,3.0,2.0,3.0,1.0,,,,,90.0,38.0,7.1,6.0,0.0793,0.1031,0.0326231,2,,,,2.0,,1.0,,1.0,1.0,,1.0,,germancano14,,1.0,1.0,,,,2.0,,,,,,,,,,
11471499,home,Fluminense,John Kennedy,,,john-kennedy,John Kennedy,F,99,173,5275,M,1087399,EUR,1021680000,F,9,9,False,,18.0,12.0,1.0,1.0,5.0,8.0,7.0,10.0,4.0,11.0,2.0,2.0,3.0,,,,,74.0,41.0,7.5,12.0,1.0273,0.8331,0.0144067,2,,,1.0,9.0,1.0,1.0,,3.0,,2.0,2.0,1.0,,,5.0,2.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,
11471499,home,Fluminense,Lima,,,lima,Lima,M,45,181,1368,M,807850,EUR,834451200,M,45,45,True,,18.0,16.0,,,10.0,12.0,6.0,6.0,,3.0,,5.0,1.0,,,,,45.0,25.0,6.7,2.0,0.04,0.0,0.00456691,1,,,1.0,2.0,,,,1.0,,,,,,,2.0,2.0,,,,,,,1.0,,,,,,,
11471499,home,Fluminense,Ganso,,,ganso,Ganso,M,10,184,3271,M,116853,EUR,624153600,M,10,10,True,,13.0,12.0,,,6.0,6.0,6.0,7.0,,2.0,,3.0,2.0,,,,,22.0,17.0,6.5,2.0,0.0617,0.0,0.00219334,1,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,
11471499,home,Fluminense,Felipe Melo,,,felipe-melo,F. Melo,D,,183,1013,M,4811,EUR,425433600,M,30,30,True,,8.0,7.0,5.0,4.0,5.0,6.0,2.0,2.0,2.0,3.0,6.0,1.0,,,,,,16.0,15.0,6.8,1.0,0.0,0.0,0.0027347,0,,,2.0,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
11471499,home,Fluminense,Lelê,Lelê,,lele,Lelê,F,99,189,710,M,1173457,EUR,875664000,F,18,18,True,,4.0,2.0,,,,,2.0,4.0,1.0,1.0,,,,,,,,15.0,5.0,4.9,2.0,0.4436,0.0,0.0003661,1,,,2.0,3.0,,,,2.0,,,,,,,,,,,1.0,,,,1.0,,2.0,,,,,
11471499,home,Fluminense,Guga,,,guga,Guga,D,23,173,1100,M,928134,EUR,904348800,D,23,23,True,,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,8.0,5.0,6.2,2.0,0.0,0.0,0.0002506,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11471499,home,Fluminense,Pedro Rangel,,,pedro-rangel,Pedro Rangel,G,12,192,199,M,1092614,EUR,962236800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11471499,home,Fluminense,Diogo Barbosa,,,diogo-barbosa,D. Barbosa,D,16,180,555,M,243107,EUR,714009600,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11471499,home,Fluminense,Thiago Santos,,,thiago-santos,T. Santos,D,29,181,954,M,378590,EUR,620956800,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11471499,home,Fluminense,Felipe Andrade,,,felipe-andrade,F. Andrade,D,36,182,254,M,1586575,EUR,1022630400,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11471499,home,Fluminense,Isaac,,,isaac,Isaac,M,11,177,320,M,1464519,EUR,1082764800,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11471499,home,Fluminense,Giovanni,Giovanni,,giovanni,Giovanni,F,8,176,199,M,1036002,EUR,1012435200,M,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11471499,home,Fluminense,Yony González,,,yony-gonzalez,Y. González,F,11,182,379,M,351432,EUR,773884800,F,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11471499,away,Palmeiras,Weverton,,,weverton,Weverton,G,1,189,7138,M,243529,EUR,566352000,G,21,21,False,,31.0,23.0,12.0,5.0,19.0,22.0,4.0,9.0,,,,6.0,,1.0,2.0,3.0,,90.0,39.0,6.4,8.0,0.0,0.0,0.00093418,0,0.0951,,,,,,,,,,,,Weverton,,,,,,,,,,,,,1.0,1.0,1.0,,
11471499,away,Palmeiras,Marcos Rocha,,,marcos-rocha,M. Rocha,D,14,176,2464,M,82576,EUR,597801600,D,2,2,False,,50.0,40.0,17.0,11.0,19.0,19.0,22.0,35.0,1.0,3.0,1.0,6.0,,,,,,78.0,68.0,7.0,17.0,0.0,0.0,0.0634207,0,,4.0,,3.0,1.0,,,2.0,,1.0,2.0,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,,
11471499,away,Palmeiras,Gustavo Gómez,,,gustavo-gomez,G. Gómez,D,15,185,8380,M,220833,EUR,736646400,D,15,15,False,True,35.0,28.0,6.0,3.0,16.0,18.0,14.0,20.0,3.0,6.0,1.0,5.0,1.0,,,,,90.0,47.0,7.1,9.0,0.1004,0.2068,0.145972,1,,3.0,4.0,7.0,,1.0,,1.0,2.0,,2.0,,gustavogomez,2.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,
