match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoals,stat_shotValueNormalized,stat_challengeLost,stat_fouls,stat_totalTackle,stat_totalCross,stat_wonTackle,captain,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_keyPass,stat_accurateCross,stat_wonContest,stat_blockedScoringAttempt,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal,player_sofascoreId,stat_lastManTackle,stat_bigChanceMissed
14062219,home,1. FC Union Berlin,Livan Burcu,burcu-livan,L. Burcu,F,9,178,410,M,1513469,EUR,1096329600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062219,away,Bayer 04 Leverkusen,Janis Blaswich,janis-blaswich,J. Blaswich,G,28,193,639,M,96832,EUR,673142400,G,28,28,False,15.0,8.0,7.0,,0.0,8.0,8.0,,7.0,2.0,,9.0,,3.0,3.0,1.0,90.0,27.0,6.5,7.0,8.271e-05,7.8942131336822,1.0,4.3380791369994,0.0,0.3925,0,-0.3981,0.03,0.0,-0.02,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
14062219,away,Bayer 04 Leverkusen,Loïc Badé,loic-bade,L. Badé,D,5,191,3186,M,1006489,EUR,955411200,D,5,5,False,39.0,32.0,3.0,1.0,0.0,9.0,13.0,23.0,26.0,6.0,1.0,4.0,,,,,68.0,51.0,6.7,10.0,0.0430534,105.66077387705,10.0,51.528422046733,2.0,,1,,0.17,0.08,-0.13,,,,2.0,5.0,3.0,5.0,,,,0.0445,-0.05,,,,2.0,,,1.0,,,,,,,,,,,1.0,23.843388294141,52.820495802799,,,,,,
14062219,away,Bayer 04 Leverkusen,Robert Andrich,robert-andrich,R. Andrich,M,8,189,3318,M,168903,EUR,780192000,D,8,8,False,73.0,68.0,9.0,6.0,0.0,29.0,30.0,39.0,43.0,3.0,1.0,7.0,,,,,90.0,84.0,6.8,7.0,0.0497598,253.01229923024,28.0,154.38110169579,3.0,,0,,0.31,0.24,-0.18,,,,3.0,1.0,6.0,2.0,,1.0,,,,1.0,2.0,,2.0,,True,,,,,1.0,,,,,,,,23.568581855351,66.110904775478,,,1.0,,,
14062219,away,Bayer 04 Leverkusen,Edmond Tapsoba,edmond-tapsoba,E. Tapsoba,D,12,193,33854,M,883262,EUR,917913600,D,12,12,False,81.0,71.0,11.0,6.0,0.0,25.0,29.0,46.0,52.0,8.0,1.0,4.0,,,,,90.0,101.0,6.8,11.0,0.0519052,321.6024732036,37.0,243.43833809276,2.0,,1,,0.16,0.26,-0.13,,,,6.0,7.0,10.0,9.0,1.0,,,0.1688,-0.47,2.0,2.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,20.785499606279,41.110354384667,,,,edmondtapsoba,,
14062219,away,Bayer 04 Leverkusen,Arthur,arthur,Arthur,D,13,173,2974,M,1174761,EUR,1047859200,M,13,13,False,18.0,15.0,2.0,,0.0,5.0,5.0,10.0,13.0,2.0,1.0,2.0,,,,,61.0,38.0,6.9,11.0,0.0260036,153.36763586931,14.0,-13.600110577978,1.0,,0,,0.0,0.04,0.57,,Arthur,,,,,2.0,,,3.0,,,,,1.0,3.0,1.0,,,,,,1.0,1.0,,,,,,,10.952318613717,23.707159446041,,,,,1.0,
14062219,away,Bayer 04 Leverkusen,Ezequiel Fernández,ezequiel-fernandez,E. Fernández,M,6,178,5873,M,1003012,EUR,1027555200,M,6,6,False,35.0,31.0,3.0,1.0,0.0,8.0,9.0,23.0,26.0,1.0,,7.0,,,,,61.0,48.0,6.6,8.0,0.0116215,83.920722598318,12.0,10.262835888803,0.0,,1,,0.05,0.03,-0.02,,,,2.0,,3.0,4.0,1.0,,2.0,0.069,-0.11,,,2.0,1.0,1.0,,1.0,,,,2.0,,,,,,,,,,,,,equifernandez,,
14062219,away,Bayer 04 Leverkusen,Aleix García,aleix-garcia,A. García,M,24,173,4596,M,796047,EUR,867456000,M,24,24,False,92.0,83.0,9.0,6.0,0.0,22.0,24.0,61.0,68.0,3.0,,3.0,,,,,90.0,110.0,7.0,18.0,0.0531973,312.41961516177,33.0,170.89415826266,3.0,,2,,0.27,0.22,0.16,,,,3.0,1.0,5.0,2.0,1.0,,2.0,0.0565,-0.02,1.0,,1.0,6.0,1.0,,,1.0,,,,,,,,,,1.0,24.878529852978,73.527562483661,,,,AlexGarcia97,,
14062219,away,Bayer 04 Leverkusen,Alejandro Grimaldo,alejandro-grimaldo,A. Grimaldo,M,20,171,13084,M,177177,EUR,811555200,M,20,20,False,60.0,53.0,4.0,,0.0,13.0,16.0,40.0,44.0,1.0,,3.0,,,,,90.0,93.0,7.0,20.0,0.458703,137.71690064096,16.0,117.43381927404,0.0,,3,,0.33,0.17,-0.02,,,,3.0,,5.0,6.0,2.0,1.0,5.0,0.0678,0.01,1.0,,3.0,10.0,2.0,,,3.0,,,1.0,,,,3.0,3.0,2.0,1.0,,,,,,grimaldo35,,
14062219,away,Bayer 04 Leverkusen,Malik Tillman,malik-tillman,M. Tillman,M,10,186,5859,M,975798,EUR,1022544000,F,10,10,False,23.0,17.0,1.0,,0.0,2.0,3.0,15.0,20.0,1.0,1.0,4.0,,,,,81.0,48.0,6.2,16.0,0.0349136,35.119066832042,6.0,17.873140395062,1.0,,1,,-0.33,0.12,-0.05,,,,2.0,,6.0,3.0,,1.0,6.0,0.0238,-0.03,1.0,,,2.0,,,1.0,3.0,1.0,,2.0,,0.0677,,,1.0,1.0,,9.4089327667789,13.065909995098,,,,MalikTillman8,,
14062219,away,Bayer 04 Leverkusen,Ibrahim Maza,maza-ibrahim,I. Maza,M,30,181,33874,M,1407524,EUR,1132790400,F,30,30,False,36.0,30.0,1.0,,0.0,4.0,4.0,26.0,32.0,,1.0,4.0,,,,,90.0,71.0,7.2,19.0,0.418937,245.26582683051,21.0,85.38945208162,4.0,,3,,0.23,0.27,0.16,,,,1.0,,6.0,9.0,2.0,,5.0,0.0825,-0.04,,1.0,2.0,5.0,2.0,,3.0,3.0,,,5.0,,,1.0,1.0,2.0,2.0,1.0,16.917522793125,63.699397215162,,,,ibo_mz10,,
14062219,away,Bayer 04 Leverkusen,Christian Kofane,christian-kofane,C. Kofane,F,35,189,10971,M,2029648,EUR,1153872000,F,35,35,False,11.0,10.0,,,0.0,1.0,2.0,9.0,9.0,1.0,,1.0,,,,,60.0,13.0,6.5,2.0,0.0152824,22.459686534437,2.0,14.114704764507,0.0,,0,,-0.18,0.1,0.0,,Christian,Kofane,,1.0,2.0,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
14062219,away,Bayer 04 Leverkusen,Patrik Schick,patrik-schick,P. Schick,F,14,191,10646,M,280609,EUR,822441600,F,14,14,True,7.0,4.0,,,0.0,,1.0,4.0,6.0,,,,,,,,30.0,12.0,6.3,4.0,0.00409467,17.398556663419,2.0,-2.0681743049814,0.0,,2,,-0.09,-0.02,-0.02,,,,1.0,2.0,1.0,3.0,2.0,,1.0,0.3615,-0.63,,,,,,,,,,,1.0,,,,,,,,,,,,,p_shicky,,1.0
14062219,away,Bayer 04 Leverkusen,Lucas Vázquez,lucas-vazquez,L. Vázquez,D,21,173,59873,M,255239,EUR,678326400,D,21,21,True,30.0,25.0,1.0,,0.0,6.0,8.0,19.0,22.0,1.0,,2.0,,,,,29.0,41.0,6.9,8.0,0.455496,102.32347561446,11.0,62.576723676421,1.0,,0,,0.35,0.08,-0.06,,,,,,2.0,,,,,,,1.0,1.0,,6.0,,,,,,,,,,1.0,2.0,3.0,,,11.644575811366,16.68468387474,,,,LucasVaz91,,
14062219,away,Bayer 04 Leverkusen,Ernest Poku,ernest-poku,E. Poku,M,19,172,5166,M,1119502,EUR,1075248000,F,19,19,True,15.0,11.0,,,0.0,1.0,1.0,10.0,14.0,,,,,,,,29.0,19.0,6.5,5.0,0.0207456,29.379127603924,4.0,20.941091343822,1.0,,0,,-0.16,0.08,0.0,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,14.431725993733,14.752967972581,,,,,,
14062219,away,Bayer 04 Leverkusen,Jonas Hofmann,jonas-hofmann,J. Hofmann,F,7,176,2113,M,142390,EUR,711072000,M,7,7,True,15.0,13.0,1.0,1.0,0.0,1.0,1.0,12.0,14.0,,,1.0,,,,,22.0,19.0,6.4,4.0,0.0195765,22.580073366976,5.0,-6.1942609852685,0.0,,1,,-0.32,0.09,-0.01,,,,,,,,,,,0.0264,-0.01,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,
14062219,away,Bayer 04 Leverkusen,Martin Terrier,martin-terrier,M. Terrier,F,11,184,2096,M,846445,EUR,857433600,F,11,11,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,9.0,2.0,6.4,,0.00315516,,,,,,1,,-0.02,,0.0,,,,,,,,1.0,,,0.0447,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
14062219,away,Bayer 04 Leverkusen,Jonas Omlin,jonas-omlin,J. Omlin,G,18,189,394,M,571622,EUR,758160000,G,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062219,away,Bayer 04 Leverkusen,Jarell Quansah,jarell-quansah,J. Quansah,D,4,190,10330,M,1003339,EUR,1043798400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jarellquansah,,
14062219,away,Bayer 04 Leverkusen,Tim Oermann,tim-oermann,T. Oermann,D,15,187,293,M,1138778,EUR,1065398400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062219,away,Bayer 04 Leverkusen,Exequiel Palacios,exequiel-palacios,E. Palacios,M,25,177,12686,M,822600,EUR,907545600,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,exepalaciosok,,
