match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_interceptionWon,player_firstName,player_lastName,stat_wonContest,stat_shotOffTarget,stat_keyPass,stat_lastManTackle,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,stat_hitWoodwork,stat_bigChanceCreated,stat_accurateCross,stat_totalOffside
10388285,home,Borussia Dortmund,Julian Brandt,julian-brandt,J. Brandt,M,10,186,9499,M,julianbrandt,226978,EUR,830995200,M,19,19,True,12.0,11.0,,,2.0,2.0,9.0,11.0,,1.0,,,,,22.0,15.0,6.7,3.0,0.0,0.0,0.0193784,0,,1.0,,,,1.0,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0
10388285,home,Borussia Dortmund,Emre Can,emre-can,E. Can,D,23,186,5006,M,emrecan23,138156,EUR,758332800,M,23,23,True,3.0,3.0,1.0,1.0,3.0,3.0,,,,,,,,,12.0,3.0,6.6,,0.0,0.0,5.639e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388285,home,Borussia Dortmund,Marius Wolf,marius-wolf,M. Wolf,M,27,187,537,M,,254119,EUR,801532800,M,17,17,True,3.0,2.0,,,,1.0,2.0,2.0,,2.0,,,,,12.0,6.0,6.3,3.0,0.0319,0.0,0.00964356,1,,,,,2.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0
10388285,home,Borussia Dortmund,Alexander Meyer,alexander-meyer,A. Meyer,G,33,196,878,M,,138491,EUR,671500800,G,33,33,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388285,home,Borussia Dortmund,Soumaila Coulibaly,soumaila-coulibaly,S. Coulibaly,D,44,190,1098,M,,1001858,EUR,1066089600,D,44,44,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388285,home,Borussia Dortmund,Giovanni Reyna,giovanni-reyna,G. Reyna,M,13,185,5027,M,gioareyna,989056,EUR,1037145600,M,7,7,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388285,home,Borussia Dortmund,Felix Passlack,passlack-felix,F. Passlack,M,25,170,280,M,,795000,EUR,896400000,M,30,30,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388285,home,Borussia Dortmund,Abdoulaye Kamara,kamara-abdoulaye,A. Kamara,M,15,182,473,M,,1001868,EUR,1099699200,M,32,32,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388285,away,Bayer 04 Leverkusen,Lukáš Hrádecký,lukas-hradecky,L. Hrádecký,G,1,190,2547,M,,15219,EUR,627868800,G,1,1,False,39.0,29.0,14.0,6.0,29.0,32.0,,7.0,,11.0,1.0,2.0,3.0,,90.0,51.0,6.6,11.0,0.0,0.0,0.00031822,0,0.9053,,,,,,,,,,,,,1.0,,,,,,,,,True,,,,,,,,
10388285,away,Bayer 04 Leverkusen,Jeremie Frimpong,jeremie-frimpong,J. Frimpong,M,30,171,32709,M,jeremie_frimpong,970361,EUR,976406400,D,30,30,False,36.0,28.0,1.0,,8.0,9.0,20.0,29.0,,6.0,,,,,90.0,73.0,6.4,17.0,0.0,0.0,0.0575999,0,,2.0,,,8.0,12.0,2.0,3.0,8.0,2.0,1.0,,5.0,,,1.0,,,5.0,,,,,,,,,,,,
10388285,away,Bayer 04 Leverkusen,Jonathan Tah,jonathan-tah,J. Tah,D,4,194,9454,M,jonatah,227672,EUR,823996800,D,4,4,False,60.0,55.0,3.0,1.0,32.0,32.0,23.0,28.0,2.0,5.0,,,,,90.0,71.0,6.6,7.0,0.0,0.0,0.0125521,0,,,1.0,,4.0,4.0,,1.0,1.0,2.0,2.0,,1.0,2.0,,1.0,,,1.0,,,,,,,,,,,,
10388285,away,Bayer 04 Leverkusen,Edmond Tapsoba,edmond-tapsoba,E. Tapsoba,D,12,193,33838,M,edmondtapsoba,883262,EUR,917913600,D,12,12,False,77.0,64.0,7.0,1.0,42.0,47.0,22.0,30.0,1.0,12.0,,,,,90.0,86.0,6.8,13.0,0.0187,0.0,0.0242705,1,,,,2.0,4.0,5.0,2.0,,1.0,2.0,1.0,,,2.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,
10388285,away,Bayer 04 Leverkusen,Piero Hincapié,piero-hincapie,P. Hincapié,D,5,184,31047,M,pierohincapie,1002837,EUR,1010534400,D,3,3,False,33.0,24.0,2.0,,15.0,19.0,10.0,16.0,1.0,8.0,,,,,78.0,69.0,6.5,19.0,0.3284,0.0,0.0120766,2,,2.0,2.0,2.0,9.0,8.0,,1.0,4.0,4.0,2.0,3.0,2.0,2.0,,2.0,,,,2.0,,,,,,,,,,1.0,
10388285,away,Bayer 04 Leverkusen,Robert Andrich,robert-andrich,R. Andrich,M,8,189,3316,M,,168903,EUR,780192000,M,8,8,False,6.0,3.0,,,3.0,5.0,,1.0,,,,,,,13.0,7.0,6.6,3.0,0.0,0.0,2.946e-05,0,,,,1.0,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10388285,away,Bayer 04 Leverkusen,Exequiel Palacios,exequiel-palacios,E. Palacios,M,25,177,12684,M,exepalaciosok,822600,EUR,907545600,M,25,25,False,52.0,41.0,,,21.0,24.0,20.0,29.0,1.0,6.0,,,,,79.0,71.0,6.4,20.0,0.0357,0.0,0.0511439,1,,1.0,,,5.0,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,,,,,,,2.0,,,,1.0,,,,,,1.0
10388285,away,Bayer 04 Leverkusen,Karim Bellarabi,karim-bellarabi,K. Bellarabi,M,,183,153,,,108574,EUR,639532800,M,38,38,False,12.0,6.0,,,1.0,3.0,5.0,10.0,,,,,,,45.0,17.0,6.4,9.0,0.0,0.0,0.0136191,0,,1.0,,,2.0,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0
10388285,away,Bayer 04 Leverkusen,Kerem Demirbay,kerem-demirbay,K. Demirbay,M,26,185,2108,M,,142619,EUR,741657600,M,10,10,False,48.0,40.0,2.0,,17.0,19.0,24.0,33.0,,2.0,,,,,66.0,63.0,6.3,15.0,0.0,0.0,0.372634,0,,4.0,1.0,,7.0,1.0,3.0,1.0,1.0,1.0,,1.0,,2.0,,1.0,,,,,1.0,,,,,,,,,1.0,
10388285,away,Bayer 04 Leverkusen,Moussa Diaby,diaby-moussa,M. Diaby,M,19,170,7561,M,moussadiaby,855817,EUR,931305600,M,19,19,False,27.0,22.0,1.0,1.0,7.0,9.0,16.0,20.0,,6.0,,,,,90.0,49.0,7.4,14.0,0.0,0.0,0.258458,0,,2.0,1.0,,3.0,6.0,,,5.0,3.0,2.0,4.0,,,,1.0,,,3.0,,3.0,,,,,,,,1.0,1.0,1.0
10388285,away,Bayer 04 Leverkusen,Patrik Schick,patrik-schick,P. Schick,F,14,191,10655,M,p_shicky,280609,EUR,822441600,F,14,14,False,20.0,12.0,,,3.0,8.0,9.0,12.0,,3.0,,,,,90.0,38.0,6.0,18.0,0.9229,0.921,0.0124246,4,,,6.0,1.0,9.0,3.0,,1.0,3.0,,,5.0,1.0,,,,,,1.0,1.0,,,,3.0,,,2.0,,,,
10388285,away,Bayer 04 Leverkusen,Charles Aránguiz,charles-aranguiz,C. Aránguiz,M,20,171,3504,M,,18304,EUR,608774400,M,20,20,True,37.0,31.0,1.0,1.0,22.0,25.0,9.0,14.0,2.0,6.0,,,,,77.0,53.0,7.2,9.0,0.0,0.0,0.0134141,0,,2.0,1.0,,3.0,6.0,,,1.0,3.0,1.0,,3.0,1.0,,2.0,,,,,,,,,,,,,,,
10388285,away,Bayer 04 Leverkusen,Adam Hložek,adam-hlozek,A. Hložek,F,23,186,3087,M,ahlozek,963801,EUR,1027555200,F,23,23,True,16.0,14.0,,,1.0,2.0,13.0,16.0,,,,,,,45.0,24.0,6.6,7.0,0.0,0.0,0.0729009,0,,2.0,1.0,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
10388285,away,Bayer 04 Leverkusen,Sardar Azmoun,sardar-azmoun,S. Azmoun,F,20,186,7715,M,sardarazmoun,150998,EUR,788918400,F,9,9,True,5.0,4.0,,,2.0,2.0,2.0,3.0,,2.0,,,,,24.0,7.0,6.9,1.0,0.0,0.0,0.310358,0,,,,,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,1.0,,1.0
10388285,away,Bayer 04 Leverkusen,Mitchel Bakker,mitchel-bakker,M. Bakker,D,5,185,1235,M,,856638,EUR,961459200,D,5,5,True,2.0,1.0,,,,,1.0,2.0,,,,,,,12.0,4.0,6.2,2.0,0.0,0.0,0.00048042,0,,,,,2.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
10388285,away,Bayer 04 Leverkusen,Nadiem Amiri,nadiem-amiri,N. Amiri,M,10,180,2793,M,,327755,EUR,846374400,M,11,11,True,10.0,9.0,,,3.0,3.0,6.0,7.0,1.0,1.0,,,,,11.0,17.0,7.1,2.0,0.0,0.0,0.010464,0,,,,,,3.0,,,2.0,1.0,,,,,,1.0,,,2.0,,,,,,,,,,,,
10388285,away,Bayer 04 Leverkusen,Andrey Lunev,andrey-lunev,A. Lunev,G,99,189,819,M,,120787,EUR,689990400,G,40,40,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388285,away,Bayer 04 Leverkusen,Odilon Kossounou,odilon-kossounou,O. Kossounou,D,3,191,9920,M,odilonkossounou,973437,EUR,978566400,D,6,6,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388285,away,Bayer 04 Leverkusen,Paulinho,paulinho,Paulinho,F,10,175,11053,M,paulinho10,885179,EUR,963619200,F,7,7,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388285,away,Bayer 04 Leverkusen,Joel Pohjanpalo,joel-pohjanpalo,J. Pohjanpalo,F,20,184,2712,M,,137155,EUR,779414400,F,17,17,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
