match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_shotOffTarget,stat_fouls,stat_expectedGoals,stat_totalCross,captain,stat_accurateCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_blockedScoringAttempt,stat_goals,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_ownGoals
12436560,home,Brentford,Mark Flekken,mark-flekken,M. Flekken,G,1,194,2856,M,171919,EUR,739929600,G,1,1,False,43.0,33.0,15.0,5.0,0.0,30.0,30.0,3.0,13.0,8.0,1.0,2.0,2.0,90.0,47.0,5.5,10.0,0.00082863,0,-1.8714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436560,home,Brentford,Michael Kayode,michael-kayode,M. Kayode,D,33,179,2419,M,1137431,EUR,1089417600,D,33,33,False,30.0,29.0,1.0,1.0,1.0,13.0,13.0,16.0,17.0,7.0,,,,81.0,68.0,7.8,14.0,0.287349,0,,,,1.0,5.0,9.0,2.0,8.0,5.0,1.0,3.0,2.0,2.0,1.0,5.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
12436560,home,Brentford,Nathan Collins,nathan-collins,N. Collins,D,22,193,1556,M,958916,EUR,988588800,D,22,22,False,43.0,37.0,4.0,1.0,0.0,23.0,24.0,14.0,19.0,1.0,,,,90.0,58.0,6.6,9.0,0.00581146,0,,,,2.0,3.0,6.0,,,,,5.0,,1.0,1.0,3.0,3.0,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,
12436560,home,Brentford,Sepp van den Berg,sepp-van-den-berg,S. van den Berg,D,4,192,2094,M,924378,EUR,1008806400,D,4,4,False,46.0,44.0,5.0,4.0,0.0,35.0,36.0,9.0,10.0,6.0,,,,90.0,54.0,7.0,2.0,0.00264794,1,,,,1.0,2.0,3.0,,,,1.0,1.0,1.0,2.0,,,,1.0,1.0,,2.0,1.0,1.0,0.0964,,,,,,,,,,,,,,
12436560,home,Brentford,Keane Lewis-Potter,keane-lewis-potter,K. Lewis-Potter,D,23,170,1089,M,972421,EUR,982800000,D,23,23,False,31.0,26.0,5.0,2.0,0.0,16.0,16.0,10.0,18.0,4.0,,,,81.0,44.0,6.3,11.0,0.00665601,0,,,,,4.0,1.0,,2.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,3.0,,,,,,,,,,,,,
12436560,home,Brentford,Christian Nørgaard,christian-norgaard,C. Nørgaard,M,16,185,9605,M,135256,EUR,763257600,M,6,6,False,51.0,36.0,5.0,2.0,1.0,12.0,14.0,25.0,38.0,4.0,,,,90.0,67.0,7.2,16.0,0.275952,1,,,,2.0,4.0,6.0,,1.0,,1.0,1.0,2.0,2.0,,,2.0,1.0,,1.0,1.0,,2.0,0.2279,1.0,True,1.0,1.0,1.0,0.3231,,,,,,,,
12436560,home,Brentford,Yehor Yarmolyuk,yarmoliuk-yehor,Y. Yarmolyuk,M,18,180,2555,M,1031258,EUR,1078099200,M,18,18,False,40.0,35.0,4.0,3.0,0.0,16.0,17.0,20.0,26.0,3.0,,,,68.0,47.0,7.1,7.0,0.227391,0,,,,,2.0,2.0,,,,1.0,,,2.0,1.0,,,1.0,1.0,,1.0,,1.0,,3.0,,1.0,,,,,,,,,,,
12436560,home,Brentford,Bryan Mbeumo,bryan-mbeumo,B. Mbeumo,M,19,173,110440,M,927083,EUR,933984000,M,19,19,False,40.0,29.0,2.0,1.0,0.0,2.0,6.0,27.0,39.0,4.0,,,,90.0,62.0,6.8,22.0,0.118424,2,,,,2.0,4.0,6.0,2.0,4.0,2.0,,2.0,,1.0,,2.0,1.0,1.0,,,,,,0.061,5.0,,,,,,bryan_m19,2.0,,,,,,
12436560,home,Brentford,Mikkel Damsgaard,damsgaard-mikkel,M. Damsgaard,M,24,180,3593,M,907072,EUR,962582400,M,24,24,False,34.0,26.0,,,0.0,14.0,17.0,13.0,25.0,3.0,,,,81.0,59.0,7.6,18.0,0.29261,0,,,,,3.0,7.0,1.0,3.0,2.0,1.0,,1.0,4.0,2.0,1.0,1.0,2.0,,,,,1.0,,8.0,,1.0,,,,,,,,,,,
12436560,home,Brentford,Kevin Schade,kevin-schade,K. Schade,M,7,183,3191,M,1006387,EUR,1006819200,M,7,7,False,11.0,3.0,,,0.0,2.0,5.0,1.0,6.0,2.0,,,,72.0,24.0,8.1,12.0,0.00010346,4,,,,5.0,5.0,6.0,,2.0,,,,,1.0,,2.0,,,2.0,,,1.0,1.0,1.2053,,,,1.0,3.0,1.5839,,,2.0,,,,,
12436560,home,Brentford,Yoane Wissa,yoane-wissa,Y. Wissa,F,9,176,50158,M,805123,EUR,841708800,F,11,11,False,16.0,9.0,2.0,,0.0,5.0,7.0,4.0,9.0,4.0,,,,90.0,29.0,7.2,13.0,0.00771889,4,,,,1.0,4.0,3.0,,1.0,,,,,1.0,1.0,5.0,1.0,,,1.0,1.0,2.0,2.0,1.2047,,,,1.0,2.0,1.3388,yowissa,,1.0,,,,,
12436560,home,Brentford,Mathias Jensen,mathias-jensen,M. Jensen,M,8,180,1047,M,799251,EUR,820454400,M,8,8,True,9.0,9.0,,,0.0,3.0,3.0,6.0,6.0,,,,,22.0,13.0,6.7,1.0,0.263228,0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12436560,home,Brentford,Rico Henry,rico-henry,R. Henry,D,3,175,712,M,599128,EUR,868320000,D,3,3,True,5.0,3.0,1.0,,0.0,2.0,4.0,1.0,1.0,1.0,,,,18.0,9.0,6.0,3.0,0.00099981,0,,,,,1.0,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12436560,home,Brentford,Kristoffer Ajer,kristoffer-ajer,K. Ajer,D,20,196,1144,M,576384,EUR,892771200,D,20,20,True,5.0,4.0,,,0.0,,1.0,4.0,4.0,,,,,9.0,8.0,6.0,2.0,0.00260414,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436560,home,Brentford,Gustavo Nunes,gustavo-nunes,Gustavo Nunes,M,18,173,2175,M,1514747,EUR,1132444800,F,39,39,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,9.0,5.0,6.8,,0.00078552,0,,Gustavo Nunes,,,,3.0,,,,,1.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
12436560,home,Brentford,Igor Thiago,igor-thiago,I. Thiago,F,9,191,31181,M,1016907,EUR,993513600,F,9,9,True,5.0,3.0,,,0.0,2.0,3.0,1.0,2.0,1.0,,,,9.0,9.0,6.8,2.0,0.00581291,0,,,,2.0,1.0,4.0,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
12436560,home,Brentford,Hákon Rafn Valdimarsson,hakon-rafn-valdimarsson,H. R. Valdimarsson,G,12,195,496,M,1005959,EUR,1002931200,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436560,home,Brentford,Ethan Pinnock,ethan-pinnock,E. Pinnock,D,5,194,1052,M,855864,EUR,738633600,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436560,home,Brentford,Ben Mee,ben-mee,B. Mee,D,15,180,577,M,137774,EUR,622339200,D,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436560,home,Brentford,Yunus Konak,yunus-konak,Y. Konak,M,5,181,1118,M,1518589,EUR,1136851200,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,Yunus Konak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
