match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_expectedGoalsOnTarget,stat_aerialLost,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_totalOffside,captain,stat_wonContest,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,player_firstName,player_lastName,stat_punches,stat_goals
12117168,home,Botafogo,Tiquinho Soares,tiquinho-soares,Tiquinho,F,9,187.0,4683,M,789100,EUR,664070400,F,9,9,False,16.0,14.0,3.0,3.0,0.0,2.0,2.0,13.0,15.0,1.0,,,90.0,29.0,6.4,5.0,0.107909,4,,1.0,1.0,7.0,2.0,1.0,2.0,2.0,,,,1.0,3.0,1.2085,4.0,,2.0,,,1.5701,2.0,,,,,,1.0,tiquinho_soares_29,,2.0,,,,
12117168,home,Botafogo,Hugo,hugo,Hugo,D,16,175.0,534,M,1018915,EUR,1000944000,D,16,16,True,16.0,12.0,1.0,,0.0,5.0,5.0,9.0,15.0,1.0,,,45.0,31.0,6.8,8.0,0.110415,0,,4.0,2.0,1.0,2.0,,,,2.0,2.0,1.0,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,
12117168,home,Botafogo,Luiz Henrique,luiz-henrique,L. Henrique,M,11,182.0,12999,M,1035995,EUR,978393600,F,7,7,True,10.0,8.0,1.0,1.0,0.0,1.0,2.0,7.0,8.0,1.0,,,45.0,19.0,6.9,5.0,0.0387317,1,,,,4.0,5.0,,4.0,,,,1.0,2.0,1.0,0.1313,1.0,1.0,,,,,1.0,,1.0,,,,2.0,luizhenrique_07,,,Luiz Henrique,,,
12117168,home,Botafogo,Allan,allan,Allan,M,25,175.0,3946,M,158277,EUR,663292800,M,28,28,True,24.0,19.0,6.0,4.0,0.0,10.0,11.0,9.0,14.0,,,,45.0,30.0,6.7,6.0,0.0314988,0,,1.0,,3.0,2.0,,,,1.0,1.0,,1.0,2.0,,,,,,2.0,,1.0,,,,,,,,,,,,,
12117168,home,Botafogo,Gregore,gregore,Gregore,M,26,181.0,1634,M,840276,EUR,762566400,M,26,26,True,22.0,21.0,2.0,2.0,0.0,11.0,11.0,10.0,12.0,3.0,,,22.0,26.0,6.8,2.0,0.0096525,0,,1.0,,1.0,2.0,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,
12117168,home,Botafogo,Kauê,kaue,Kauê,M,56,174.0,647,M,1463916,EUR,1098403200,M,25,25,True,7.0,4.0,3.0,2.0,0.0,1.0,1.0,3.0,7.0,1.0,,,12.0,12.0,6.7,6.0,0.00293507,0,,1.0,,1.0,2.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,Kauê,,,
12117168,home,Botafogo,Raúl,raul,Raúl,G,1,189.0,539,M,866736,EUR,870048000,G,97,97,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117168,home,Botafogo,Alexander Barboza,alexander-barboza,A. Barboza,D,20,193.0,2577,M,801044,EUR,795312000,D,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117168,home,Botafogo,Mateo Ponte,mateo-ponte,M. Ponte,D,4,183.0,1429,M,1099163,EUR,1053734400,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117168,home,Botafogo,Luis Segovia,luis-segovia,Luis Segovia,D,44,182.0,358,M,827141,EUR,877824000,D,44,44,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117168,home,Botafogo,Patrick de Paula,patrick-de-paula,P. de Paula,M,6,180.0,1248,M,1015291,EUR,936748800,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117168,home,Botafogo,Carlos Alberto,carlos-alberto,C. Alberto,M,11,179.0,526,M,1008700,EUR,1018742400,F,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117168,home,Botafogo,Lucas Barreto,lucas-barreto,L. Barreto,,12,,14,M,1639649,EUR,1013990400,G,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lucas Barreto,,,
12117168,away,Cruzeiro,Cássio,cassio,Cássio,G,1,195.0,4592,M,27756,EUR,549936000,G,1,1,False,23.0,15.0,15.0,7.0,0.0,11.0,13.0,4.0,10.0,9.0,7.0,10.0,90.0,40.0,9.8,8.0,0.00037853,0,2.2308,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,rcassio12,,,,,1.0,
12117168,away,Cruzeiro,William,william,William,D,12,176.0,2476,M,604274,EUR,796867200,D,12,12,False,49.0,37.0,7.0,6.0,0.0,26.0,31.0,12.0,21.0,5.0,,,90.0,87.0,8.1,19.0,0.0218597,3,,3.0,1.0,2.0,6.0,,2.0,,3.0,2.0,3.0,1.0,,0.1855,,2.0,1.0,4.0,2.0,0.4539,,,2.0,,,,,,,,,,,1.0
12117168,away,Cruzeiro,João Marcelo,joao-marcelo,J. Marcelo,D,43,189.0,1606,M,978638,EUR,960854400,D,43,43,False,35.0,30.0,8.0,4.0,0.0,29.0,32.0,1.0,3.0,2.0,,,90.0,52.0,7.6,5.0,0.00048752,0,,,,1.0,6.0,,,,1.0,1.0,,,,,,5.0,,13.0,1.0,,1.0,,,1.0,,,,,,,,,,
12117168,away,Cruzeiro,Lucas Villalba,lucas-villalba,L. Villalba,D,25,177.0,1898,M,260077,EUR,777254400,D,25,25,False,36.0,32.0,6.0,3.0,0.0,30.0,33.0,2.0,3.0,2.0,,,90.0,44.0,7.2,4.0,0.00060741,0,,,,4.0,4.0,,,,1.0,,,,2.0,,,3.0,,4.0,1.0,,2.0,,,2.0,,,,,,,,,,
12117168,away,Cruzeiro,Marlon,marlon,Marlon,D,23,178.0,1921,M,870787,EUR,864086400,D,3,3,False,37.0,30.0,7.0,3.0,0.0,20.0,23.0,10.0,14.0,1.0,,,90.0,59.0,7.0,10.0,0.0243872,0,,,,7.0,5.0,,1.0,,3.0,2.0,1.0,2.0,2.0,,1.0,1.0,,3.0,,,2.0,2.0,,,,,,,,,,,,
12117168,away,Cruzeiro,Lucas Romero,lucas-romero,L. Romero,M,29,167.0,2727,M,263477,EUR,766627200,M,29,29,False,35.0,29.0,5.0,4.0,0.0,21.0,22.0,8.0,13.0,4.0,,,75.0,39.0,6.7,6.0,0.00213382,0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,True,,,,,,,,
12117168,away,Cruzeiro,Álvaro Barreal,alvaro-barreal,Á. Barreal,M,22,172.0,2811,M,949687,EUR,966470400,M,21,21,False,27.0,24.0,3.0,3.0,0.0,13.0,13.0,11.0,15.0,3.0,,,86.0,43.0,8.0,5.0,0.0425127,2,,1.0,,2.0,5.0,,1.0,,3.0,3.0,,2.0,1.0,0.1541,1.0,,1.0,2.0,,0.6012,,,1.0,1.0,,,,,,,,,,1.0
12117168,away,Cruzeiro,Matheus Henrique,matheus-henrique,M. Henrique,M,8,175.0,2964,M,912786,EUR,882489600,M,97,97,False,22.0,21.0,1.0,1.0,0.0,14.0,14.0,7.0,9.0,5.0,,,61.0,34.0,7.1,3.0,0.00451314,2,,1.0,,2.0,5.0,1.0,1.0,,2.0,1.0,,1.0,1.0,0.1205,,1.0,,2.0,,,,,2.0,,,,1.0,,,,,,,
12117168,away,Cruzeiro,Matheus Pereira,matheus-pereira,M. Pereira,M,10,175.0,14140,M,377238,EUR,831254400,M,10,10,False,36.0,30.0,2.0,,2.0,13.0,14.0,19.0,26.0,2.0,,,90.0,57.0,8.4,14.0,0.204909,2,,4.0,2.0,5.0,6.0,1.0,1.0,,2.0,1.0,4.0,3.0,3.0,0.0475,5.0,1.0,2.0,,,0.2935,1.0,,,1.0,1.0,,,matheus_pereira,,,,,,
12117168,away,Cruzeiro,Lautaro Díaz,lautaro-diaz,L. Díaz,F,19,181.0,1860,M,992093,EUR,895708800,M,26,26,False,12.0,6.0,,,0.0,2.0,4.0,4.0,8.0,3.0,,,75.0,23.0,7.3,11.0,0.0753669,1,,,,7.0,2.0,1.0,1.0,,2.0,2.0,3.0,,1.0,0.0557,2.0,,1.0,1.0,,0.1939,3.0,1.0,,,,,,,,,,,,1.0
12117168,away,Cruzeiro,Kaio Jorge,kaio-jorge,K. Jorge,F,19,182.0,26963,M,954888,EUR,1011830400,F,9,9,False,14.0,12.0,,,0.0,5.0,6.0,7.0,8.0,2.0,,,61.0,22.0,6.6,5.0,0.00455947,2,,,,7.0,1.0,,1.0,1.0,,,2.0,1.0,3.0,0.0646,1.0,,,2.0,,,3.0,,1.0,,,,,kaiojorge,,,,,,
12117168,away,Cruzeiro,Lucas Silva,lucas-silva,L. Silva,M,16,182.0,2401,M,245159,EUR,729820800,M,16,16,True,11.0,11.0,,,0.0,4.0,4.0,7.0,7.0,1.0,,,29.0,15.0,6.6,1.0,0.00864832,0,,,,2.0,2.0,1.0,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,
12117168,away,Cruzeiro,Arthur Gomes,arthur-gomes,Arthur Gomes,M,11,175.0,667,M,822524,EUR,899424000,M,11,11,True,9.0,6.0,,,0.0,1.0,2.0,5.0,7.0,2.0,,,29.0,18.0,6.8,5.0,0.00969496,0,,,,3.0,3.0,1.0,2.0,,,,1.0,1.0,,,,,,,1.0,,1.0,1.0,,,,,2.0,,,,,,,
12117168,away,Cruzeiro,Walace,walace,Walace,M,5,188.0,1459,M,553686,EUR,796953600,M,20,20,True,11.0,10.0,,,0.0,8.0,8.0,2.0,3.0,2.0,,,15.0,13.0,6.3,2.0,0.00168848,0,,,,3.0,,,,,,,1.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,,
12117168,away,Cruzeiro,Juan Dinenno,juan-dinenno,J. Dinenno,F,19,186.0,2673,M,350082,EUR,778032000,F,19,19,True,5.0,1.0,1.0,,0.0,,1.0,1.0,4.0,,,,15.0,6.0,6.3,5.0,0.00155954,0,,,,2.0,1.0,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
12117168,away,Cruzeiro,Ramiro,ramiro,Ramiro,M,17,167.0,375,M,330693,EUR,738028800,M,17,17,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,8.0,3.0,6.8,,3.643e-05,0,,,,,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
12117168,away,Cruzeiro,Anderson,anderson,Anderson,G,12,190.0,353,M,942061,EUR,889056000,G,98,98,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117168,away,Cruzeiro,Kaiki,kaiki,Kaiki,D,6,172.0,2601,M,1112484,EUR,1047081600,D,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kaiki,,,
12117168,away,Cruzeiro,Pedrão,pedrao,Pedrão,D,35,186.0,381,M,1217828,EUR,1073347200,D,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117168,away,Cruzeiro,Jonathan Jesus,jonathan,J. Jesus,D,34,187.0,1356,M,1498670,EUR,1085616000,D,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117168,away,Cruzeiro,Wesley Gasolina,wesley-gasolina,Wesley Gasolina,D,52,170.0,312,M,994479,EUR,952905600,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117168,away,Cruzeiro,Mateus Vital,mateus-vital,Mateus Vital,M,10,175.0,769,M,823653,EUR,887241600,M,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117168,away,Cruzeiro,Vitinho,amorim-de-assis-vitor-hugo,Vitinho,M,22,173.0,691,M,1836052,EUR,1077062400,M,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
