match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_dispossessed,stat_fouls,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_wasFouled,stat_wonContest,captain,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goals,stat_errorLeadToAShot,stat_totalOffside,stat_penaltyFaced,stat_penaltyConceded,player_sofascoreId
14771932,home,Al-Taawoun,Sultan Mandash,sultan-mandash,S. Mandash,F,23,175.0,362,M,818568,EUR,782352000.0,F,27,27,False,43.0,40.0,3.0,1.0,0.0,4.0,5.0,36.0,38.0,1.0,,,,70.0,52.0,6.3,10.0,0.0378768,191.67392224471,24.0,50.82,20.055,,0,,-0.42,0.15,0.14,,,,5.0,,3.0,2.0,,,,,,,1.0,1.0,2.0,,,39.364393168951,2.0,1.0,,2.0,,1.0,,,,1.0,,,,,,,,1.0,,,
14771932,home,Al-Taawoun,Meshal Alaeli,meshal-alaeli,M. Alaeli,D,2,,31,M,1495868,EUR,1087430400.0,D,2,2,True,10.0,8.0,1.0,1.0,0.0,3.0,4.0,5.0,6.0,,,,,20.0,16.0,6.9,3.0,0.0109752,45.93050920344,3.0,40.74,28.665,,0,,0.1,0.05,0.18,,Meshal Alaeli,,,,,1.0,,1.0,,2.0,,,,,,,,28.813746736584,1.0,,,,,,,,,,1.0,,,,,,,,,,
14771932,home,Al-Taawoun,Cristopher Zambrano,zambrano-cristopher,C. Zambrano,F,19,184.0,161,M,1116357,EUR,1088985600.0,F,19,19,True,2.0,1.0,,,0.0,,,1.0,2.0,1.0,,,,20.0,5.0,6.5,2.0,0.00036701,23.215663664916,2.0,-9.765,6.09,,0,,-0.1,0.02,-0.05,,,,,,2.0,2.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,2.0,,,,,,,,1.0,,,
14771932,home,Al-Taawoun,Victor Hugo,vitao,V. Hugo,M,6,182.0,230,M,1395634,EUR,1084147200.0,M,6,6,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,,,,,11.0,8.0,6.8,1.0,0.00901447,34.809015499886,2.0,27.195,30.24,,1,,0.08,0.17,0.13,,,,,,,,,,,,,,,,1.0,0.0897,,31.703122874569,1.0,1.0,0.03,,,,,,,,,,,1.0,,,,,,,
14771932,home,Al-Taawoun,Abdulfattah Adam Mohammed,abdulfattah-adam-mohammed,A. A. Mohammed,F,77,180.0,85,M,952442,EUR,788918400.0,F,9,9,True,3.0,3.0,,,0.0,,,3.0,3.0,,,,,11.0,7.0,6.3,2.0,0.00267905,7.3653972058539,1.0,7.35,7.35,,2,,-0.1,-0.28,0.0,,,,1.0,,1.0,,,1.0,,,,,,,,0.0528,,,,,-0.24,,,,,,2.0,,,,,,,,,,,,
14771932,home,Al-Taawoun,Ahmed Bahusayn,ahmed-bahusayn,A. Bahusayn,M,29,170.0,41,M,1113791,EUR,981676800.0,M,29,29,True,3.0,3.0,,,0.0,,,3.0,3.0,,,,,11.0,6.0,6.6,2.0,0.0185461,4.7709253819359,1.0,-4.095,-4.095,,0,,0.06,-0.07,0.0,,Ahmed Bahusayn,,2.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14771932,home,Al-Taawoun,Abdulquddus Atiah,abdulquddus-atiah,A. Atiah,G,13,183.0,100,M,925459,EUR,857174400.0,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771932,home,Al-Taawoun,Moustapha Sémbène,moustapha-sembene,M. Sémbène,D,24,,66,M,1927680,EUR,898473600.0,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Moustapha Sémbène,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771932,home,Al-Taawoun,Abduleallah Hawsawi,abduleallah-hawsawi,A. Hawsawi,M,77,170.0,210,M,1533745,EUR,991440000.0,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Abduleallah Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771932,home,Al-Taawoun,Mohammed Al Aqal,mohammed-al-aqal,M. A. Aqal,M,90,182.0,24,M,1127133,EUR,949881600.0,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Mohammed Al Aqal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771932,away,Al-Shabab,Marcelo Grohe,marcelo-grohe,M. Grohe,G,43,188.0,626,M,39427,EUR,537494400.0,G,43,43,False,25.0,17.0,13.0,5.0,0.0,15.0,18.0,2.0,7.0,9.0,2.0,1.0,2.0,90.0,36.0,6.7,8.0,0.0006499,5.153,1.0,4.095,4.095,0.2717,0,0.0028999999999999,0.02,0.0,-0.24,0.29,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
14771932,away,Al-Shabab,Hussain Al-Sebyani,hussain-alsebyani,H. Alsebyani,M,16,168.0,15,M,1152012,EUR,993340800.0,D,16,16,False,11.0,4.0,3.0,,0.0,3.0,5.0,1.0,6.0,1.0,,,,67.0,21.0,5.9,9.0,0.00091152,42.55804280802,4.0,40.425,20.37,,0,,-0.09,0.04,-0.37,,Hussain Alsebyani,,,,2.0,2.0,1.0,1.0,,1.0,,4.0,,,,,,20.82970964752,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,
14771932,away,Al-Shabab,Mohammed Al Shwirekh,mohammed-al-shwirekh,M. A. Shwirekh,D,2,179.0,63,M,1519331,EUR,883612800.0,D,2,2,False,7.0,5.0,2.0,1.0,0.0,2.0,2.0,3.0,5.0,1.0,,,,18.0,7.0,3.3,2.0,0.00417535,14.733344675089,2.0,4.41,7.35,,0,,0.06,0.0,-0.05,,Mohammed Al Shwirekh,,,,2.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
14771932,away,Al-Shabab,Wesley Hoedt,wesley-hoedt,W. Hoedt,D,4,188.0,354,M,336813,EUR,762912000.0,D,4,4,False,30.0,23.0,7.0,3.0,0.0,16.0,18.0,7.0,12.0,2.0,,,,90.0,48.0,6.9,7.0,0.00250185,81.942524636013,8.0,64.995,20.055,,1,,0.1,0.02,0.34,,,,,,2.0,4.0,,,,11.0,2.0,,2.0,1.0,,0.149,,,,,-0.51,,,2.0,2.0,,1.0,,,,,,,,,,,,
14771932,away,Al-Shabab,Saad Yaslam Balobaid,saad-yaslam-balobaid,S. Y. Balobaid,D,31,168.0,155,M,1066588,EUR,948931200.0,D,31,31,False,25.0,19.0,3.0,2.0,0.0,9.0,12.0,10.0,13.0,8.0,,,,90.0,47.0,6.3,14.0,0.00766191,68.011123146147,7.0,50.4,14.385,,0,,-0.01,0.12,-0.39,,Saad Yaslam Balobaid,,1.0,,2.0,4.0,,4.0,,2.0,,1.0,,,3.0,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,
14771932,away,Al-Shabab,Vincent Sierro,vincent-sierro,V. Sierro,M,14,184.0,459,M,794412,EUR,813110400.0,M,14,14,False,19.0,16.0,3.0,1.0,0.0,11.0,11.0,5.0,8.0,4.0,,,,45.0,29.0,6.8,5.0,0.00353374,57.234793376893,8.0,31.08,8.715,,0,,0.02,0.09,-0.02,,,,,,1.0,4.0,,,,1.0,1.0,,2.0,1.0,1.0,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,
14771932,away,Al-Shabab,Josh Brownhill,josh-brownhill,J. Brownhill,M,8,179.0,822,M,358394,EUR,819331200.0,M,8,8,False,19.0,15.0,1.0,,0.0,13.0,15.0,2.0,4.0,1.0,,,,84.0,33.0,6.2,6.0,0.00135595,16.208887670221,4.0,-6.93,0.94499999999999,,1,,-0.01,0.0,-0.01,,,,,,5.0,1.0,,,,3.0,1.0,3.0,1.0,,,0.048,,,,,0.0,3.0,1.0,2.0,,,1.0,,,,,,,,,,,1.0,
14771932,away,Al-Shabab,Unai Hernández,unai-hernandez,U. Hernández,M,7,171.0,2275,M,1170547,EUR,1102982400.0,M,7,7,False,20.0,15.0,2.0,,0.0,10.0,12.0,5.0,8.0,2.0,,,,85.0,33.0,5.7,8.0,0.00558681,45.831813459568,4.0,12.81,8.085,,0,,-0.06,-0.64,-0.27,,Unai Hernandez,,,,5.0,2.0,1.0,2.0,,,,,,,,,,,,,,1.0,2.0,,,,,1.0,1.0,,,,,,1.0,,,,
14771932,away,Al-Shabab,Yacine Adli,yacine-adli,Y. Adli,M,29,187.0,3775,M,859024,EUR,964828800.0,M,29,29,False,38.0,28.0,5.0,2.0,0.0,11.0,12.0,17.0,26.0,4.0,,,,90.0,54.0,6.7,14.0,0.0457792,191.5498061204,15.0,143.22,33.285,,3,,0.22,0.14,-0.18,,,,2.0,1.0,6.0,7.0,2.0,1.0,3.0,,,1.0,5.0,3.0,2.0,0.0843,0.2616,107.46571568638,4.0,1.0,-0.15,2.0,,2.0,,,,1.0,1.0,,,,,,,,,,adliyacine
14771932,away,Al-Shabab,Yannick Carrasco,yannick-carrasco,Y. Carrasco,F,10,180.0,4751,M,182001,EUR,747100800.0,M,10,10,False,20.0,15.0,2.0,,0.0,1.0,1.0,14.0,19.0,5.0,,,,90.0,53.0,6.8,19.0,0.207222,149.7576813189,16.0,110.355,32.235,,4,,-0.04,0.46,-0.16,,,,5.0,1.0,5.0,7.0,1.0,4.0,1.0,,,,3.0,2.0,4.0,0.1815,0.0918,76.038825130105,3.0,4.0,-0.06,,2.0,,,,1.0,2.0,2.0,True,1.0,2.0,,,,,,,yannickferreiracarrasco
14771932,away,Al-Shabab,Carlos Junior,carlos-junior,C. Junior,M,13,176.0,437,M,555624,EUR,808444800.0,F,13,13,False,14.0,6.0,1.0,,0.0,5.0,10.0,1.0,4.0,3.0,,,,90.0,35.0,7.0,14.0,0.00089084,,,,,,1,,-0.06,0.16,0.26,,,,,,5.0,10.0,,1.0,,3.0,1.0,,2.0,2.0,6.0,0.0161,,,,,-0.18,4.0,,1.0,4.0,1.0,1.0,3.0,1.0,,,,,,,3.0,,,
14771932,away,Al-Shabab,Sultan Al Anzi,sultan,Sultan,D,34,,11,M,2234431,EUR,1060214400.0,D,34,34,True,7.0,6.0,1.0,,0.0,4.0,5.0,2.0,2.0,2.0,,,,45.0,12.0,6.6,2.0,0.00119215,16.929399179216,2.0,12.705,13.65,,0,,0.01,-0.02,-0.07,,Sultan,,,,1.0,2.0,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,
14771932,away,Al-Shabab,Abdullah Matuq,abdullah-matuq,A. Matuq,M,37,172.0,40,M,2031044,EUR,1049241600.0,F,37,37,True,5.0,4.0,,,0.0,,,4.0,5.0,,,,,29.0,9.0,6.4,3.0,0.00320023,88.027861090182,4.0,81.585,28.245,,0,,-0.08,0.18,0.13,,Abdullah Matuq,,,,1.0,,,1.0,,,,,,,,,,79.507847885967,3.0,1.0,,,,,,,,,,,,,,,,,,,
14771932,away,Al-Shabab,Nasser Al Bishi,nasser-al-bishi,N. A. Bishi,M,72,169.0,15,M,1201503,EUR,1023062400.0,D,72,72,True,,,,,0.0,,,,,,,,,12.0,2.0,6.8,,,,,,,,0,,,,0.19,,Nasser Al Bishi,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14771932,away,Al-Shabab,Nawaf Al Sadi,nawaf-alsadi,N. A. Sadi,M,18,172.0,64,M,1115888,EUR,972086400.0,M,21,21,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,11.0,1.0,6.6,,0.00018302,,,,,,0,,0.01,,0.13,,Nawaf Alsadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771932,away,Al-Shabab,Abdulaziz Rahma,abdulaziz-rahma,A. Rahma,G,23,,20,M,1429802,EUR,1017964800.0,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Abdulaziz Rahma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771932,away,Al-Shabab,Mohammed Al-Otaibi,mohammed-al-otaibi,M. Al-Otaibi,G,60,176.0,5,M,2333049,EUR,1184630400.0,G,60,60,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Mohammed Al-Otaibi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771932,away,Al-Shabab,Nawaf Al Ghulaimish,nawaf-al-ghulaimish,N. A. Ghulaimish,D,66,178.0,46,M,1630170,EUR,1114992000.0,D,66,66,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Nawaf Al Ghulaimish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771932,away,Al-Shabab,Abdullah Jaman,abdullah-jaman,A. Jaman,,63,,3,M,2324674,EUR,,M,63,63,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
