match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_duelLost,stat_interceptionWon,stat_fouls,stat_aerialLost,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_wasFouled,stat_keyPass,stat_outfielderBlock,captain,stat_dispossessed,stat_shotOffTarget,stat_expectedGoals,stat_wonContest,stat_blockedScoringAttempt,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_bigChanceCreated,stat_bigChanceMissed
12437516,away,Celta Vigo,Marcos Alonso,marcos-alonso,M. Alonso,D,20,188,7636,M,69408,EUR,662342400,D,20,20,False,92.0,89.0,4.0,3.0,0.0,56.0,56.0,35.0,40.0,2.0,4.0,,,,,,90.0,107.0,7.9,6.0,0.111949,2,,3.0,7.0,2.0,1.0,,,,2.0,,,1.0,4.0,2.0,,1.0,1.0,3.0,,,1.0,1.0,0.1091,1.0,,,1.0,,0.2511,marcosalonso28,,,1.0,
12437516,away,Celta Vigo,Óscar Mingueza,oscar-mingueza,Ó. Mingueza,M,3,184,3812,M,859773,EUR,926553600,M,3,3,False,67.0,54.0,11.0,6.0,0.0,24.0,27.0,30.0,49.0,,5.0,,,,,,84.0,100.0,7.5,28.0,0.146342,0,,,6.0,1.0,1.0,2.0,,,3.0,1.0,,,9.0,,1.0,3.0,2.0,3.0,,,2.0,,,3.0,,,,,,,,1.0,,
12437516,away,Celta Vigo,Fran Beltrán,fran-beltran,F. Beltrán,M,8,170,770,M,835484,EUR,918000000,M,8,8,False,49.0,46.0,2.0,2.0,0.0,28.0,30.0,18.0,19.0,,7.0,,,,,,90.0,55.0,6.8,3.0,0.0202216,0,,,3.0,3.0,1.0,,,,5.0,,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
12437516,away,Celta Vigo,Ilaix Moriba,ilaix-moriba,I. Moriba,M,6,183,6577,M,962890,EUR,1042934400,M,6,6,False,37.0,27.0,5.0,1.0,0.0,7.0,8.0,20.0,29.0,1.0,4.0,,,,,,89.0,57.0,7.0,16.0,0.0418736,3,,2.0,8.0,4.0,3.0,1.0,,,6.0,1.0,1.0,,,,1.0,5.0,2.0,,,,,1.0,0.088,1.0,,,2.0,,0.0624,ilaixmk,,,,
12437516,away,Celta Vigo,Sergio Carreira,sergio-carreira,S. Carreira,M,5,170,466,M,1002764,EUR,971395200,M,5,5,False,48.0,39.0,7.0,7.0,0.0,17.0,21.0,22.0,28.0,,3.0,,,,,,90.0,65.0,7.2,12.0,0.0263743,1,,,2.0,,,1.0,,,2.0,,1.0,,1.0,,1.0,2.0,,1.0,,,,,0.0584,2.0,1.0,1.0,,,,,,,,
12437516,away,Celta Vigo,Iago Aspas,iago-aspas,I. Aspas,F,10,176,5000,M,19356,EUR,554774400,F,10,10,False,42.0,35.0,3.0,3.0,1.0,9.0,9.0,27.0,35.0,,2.0,,,,,,84.0,58.0,8.8,11.0,0.291455,3,,,5.0,,,1.0,,,2.0,1.0,,,2.0,1.0,,3.0,2.0,3.0,,True,2.0,2.0,0.2165,3.0,,,1.0,1.0,0.4759,i.aspas10,,,1.0,1.0
12437516,away,Celta Vigo,Alfon González,alfon-gonzalez,A. González,F,17,172,607,M,1468090,EUR,925776000,F,12,12,False,16.0,11.0,2.0,,0.0,1.0,1.0,10.0,19.0,,,,,,,,73.0,36.0,6.8,16.0,0.0195972,1,,,4.0,1.0,,2.0,,,5.0,1.0,,2.0,4.0,,,4.0,1.0,2.0,,,1.0,,0.1031,2.0,,,1.0,,0.5931,,,,,
12437516,away,Celta Vigo,Borja Iglesias,borja-iglesias,B. Iglesias,F,7,187,4084,M,785989,EUR,727228800,F,7,7,False,18.0,15.0,,,0.0,6.0,7.0,9.0,12.0,1.0,1.0,,,,,,73.0,28.0,7.2,7.0,0.0072011,2,,1.0,2.0,,,1.0,,,3.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,0.7578,,,,2.0,1.0,0.9108,,,,,
12437516,away,Celta Vigo,Williot Swedberg,williot-swedberg,W. Swedberg,M,19,185,4221,M,1126779,EUR,1075593600,M,19,19,True,4.0,4.0,,,1.0,1.0,1.0,3.0,3.0,,,,,,,,17.0,8.0,7.1,1.0,0.0782812,0,,,1.0,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
12437516,away,Celta Vigo,Pablo Durán,pablo-duran,P. Durán,F,18,176,741,M,1398524,EUR,990748800,F,18,18,True,5.0,3.0,,,0.0,1.0,1.0,2.0,4.0,,,,,,,,17.0,9.0,6.8,2.0,0.00646102,1,,1.0,4.0,2.0,,,Pablo Durán,,1.0,,,1.0,,,,,1.0,,,,,,0.0861,,1.0,,,,,,,,,
12437516,away,Celta Vigo,Mihailo Ristić,mihailo-ristic,M. Ristić,D,21,180,595,M,363774,EUR,815097600,D,21,21,True,3.0,2.0,1.0,,0.0,1.0,1.0,1.0,2.0,,1.0,,,,,,14.0,5.0,6.6,1.0,0.00028876,0,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12437516,away,Celta Vigo,Fer López,fer-lopez,F. López,M,8,186,973,M,1526628,EUR,1085356800,M,28,28,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,,,,14.0,4.0,6.8,1.0,3.82e-06,1,,,,,,,,,,,,,,,,,,,,,,,0.0497,,,,1.0,,0.1622,,,,,
12437516,away,Celta Vigo,Hugo Sotelo,hugo-sotelo,H. Sotelo,M,22,180,632,M,1120669,EUR,1071792000,M,4,4,True,1.0,1.0,,,0.0,1.0,1.0,,,,1.0,,,,,,1.0,3.0,,1.0,4.987e-05,0,,,,,,,Hugo Sotelo,,3.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
12437516,away,Celta Vigo,Iván Villar,ivan-villar,I. Villar,G,1,183,223,M,848980,EUR,868406400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437516,away,Celta Vigo,Yoel Lago,yoel-lago,Y. Lago,D,29,185,186,M,1145100,EUR,1080172800,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Yoel,Lago,,,,,,,,,,,,,,,,,,,,,,,,,,
12437516,away,Celta Vigo,Hugo Álvarez,hugo-alvarez,H. Álvarez,M,23,176,698,M,1154935,EUR,1057104000,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Hugo Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437516,away,Celta Vigo,Franco Cervi,franco-cervi,F. Cervi,M,11,165,1013,M,557008,EUR,769910400,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437516,away,Celta Vigo,Miguel Román,miguel-roman,M. Román,M,16,178,303,M,1398526,EUR,1040860800,M,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Miguel Román,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437516,away,Celta Vigo,Iker Losada,iker-losada,I. Losada,M,18,175,443,M,992331,EUR,996624000,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437516,away,Celta Vigo,Damián Rodríguez,damian-rodriguez,D. Rodríguez,M,23,180,272,M,1216080,EUR,1047859200,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
