match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_interceptionWon,stat_wasFouled,stat_aerialLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_keyPass,player_sofascoreId,stat_dispossessed,player_firstName,player_lastName,stat_shotOffTarget,stat_wonContest,stat_outfielderBlock,captain,stat_totalOffside,stat_errorLeadToAShot
12501569,home,Lazio,Christos Mandas,christos-mandas,C. Mandas,G,35,189,1760,M,913762,EUR,1000684800,G,35,35,False,36.0,23.0,22.0,9.0,0.0,17.0,19.0,6.0,17.0,6.0,2.0,3.0,3.0,90.0,44.0,7.1,14.0,0.00833096,0,-0.3033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501569,home,Lazio,Adam Marušić,adam-marusic,A. Marušić,D,77,185,1131,M,267619,EUR,719280000,D,77,77,False,21.0,17.0,1.0,,0.0,8.0,9.0,9.0,12.0,3.0,,,,90.0,35.0,6.5,7.0,0.02006,0,,1.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
12501569,home,Lazio,Samuel Gigot,samuel-gigot,S. Gigot,D,2,187,808,M,339231,EUR,750384000,D,2,2,False,29.0,28.0,1.0,,0.0,24.0,24.0,4.0,5.0,3.0,,,,90.0,35.0,6.6,2.0,0.00102855,0,,2.0,,4.0,,1.0,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
12501569,home,Lazio,Alessio Romagnoli,alessio-romagnoli,A. Romagnoli,D,13,185,1922,M,227864,EUR,789868800,D,13,13,False,36.0,33.0,2.0,,0.0,22.0,23.0,11.0,13.0,1.0,,,,90.0,46.0,7.4,3.0,0.00164327,2,,3.0,1.0,4.0,,5.0,1.0,1.0,,,,,1.0,1.0,2.0,1.0,0.2278,1.285,,,,,,,,,,,,,,,,
12501569,home,Lazio,Luca Pellegrini,luca-pellegrini,L. Pellegrini,D,3,178,1350,M,826186,EUR,920764800,D,3,3,False,35.0,28.0,3.0,2.0,1.0,6.0,7.0,25.0,34.0,,,,,90.0,67.0,7.6,11.0,0.117165,1,,1.0,6.0,4.0,,4.0,3.0,3.0,1.0,2.0,1.0,1.0,,,,,0.0154,,6.0,3.0,4.0,1.0,1.0,2.0,,,,,,,,,,
12501569,home,Lazio,Mattéo Guendouzi,matteo-guendouzi,M. Guendouzi,M,6,185,7016,M,852404,EUR,924048000,M,8,8,False,52.0,47.0,5.0,3.0,0.0,19.0,20.0,28.0,32.0,2.0,,,,90.0,65.0,6.9,7.0,0.0138387,1,,1.0,5.0,3.0,1.0,1.0,2.0,1.0,,1.0,,,1.0,,1.0,,0.0097,0.1385,,,1.0,,,2.0,MatteoGuendouzi,1.0,,,,,,,,
12501569,home,Lazio,Nicolò Rovella,nicolo-rovella,N. Rovella,M,6,179,2966,M,937324,EUR,1007424000,M,6,6,False,51.0,47.0,6.0,5.0,0.0,24.0,27.0,23.0,24.0,9.0,,,,90.0,65.0,7.3,5.0,0.0347692,1,,1.0,2.0,6.0,1.0,2.0,4.0,2.0,,1.0,1.0,1.0,1.0,,,,0.0672,,,,,,,1.0,,,,,1.0,,,,,
12501569,home,Lazio,Gustav Isaksen,gustav-isaksen,G. Isaksen,M,18,181,3333,M,976381,EUR,987638400,M,18,18,False,13.0,11.0,1.0,1.0,0.0,4.0,4.0,8.0,11.0,2.0,,,,73.0,30.0,7.3,9.0,0.0895653,2,,,5.0,6.0,6.0,,,,2.0,1.0,,2.0,,,2.0,,0.0981,1.0872,2.0,1.0,,1.0,,1.0,,2.0,,,,4.0,,,,
12501569,home,Lazio,Fisayo Dele-Bashiru,dele-bashiru-oluwafisayo,F. Dele-Bashiru,M,7,186,3803,M,910121,EUR,981417600,M,7,7,False,14.0,10.0,,,0.0,3.0,4.0,7.0,11.0,3.0,,,,79.0,24.0,6.4,8.0,0.00662921,1,,,4.0,1.0,1.0,,,,,,,1.0,1.0,,,,0.0662,,1.0,,,,1.0,,,2.0,,,,,1.0,,,
12501569,home,Lazio,Mattia Zaccagni,mattia-zaccagni,M. Zaccagni,M,10,176,4751,M,293581,EUR,803260800,M,10,10,False,22.0,15.0,1.0,,0.0,5.0,5.0,11.0,25.0,4.0,,,,79.0,50.0,7.0,22.0,0.0590628,1,,1.0,5.0,6.0,2.0,1.0,1.0,,4.0,2.0,1.0,3.0,,,,,0.0281,,8.0,1.0,,,,1.0,,2.0,,,1.0,1.0,,True,1.0,
12501569,home,Lazio,Valentín Castellanos,valentin-castellanos,V. Castellanos,F,11,179,10645,M,877013,EUR,907372800,F,11,11,False,7.0,4.0,,,0.0,2.0,2.0,2.0,5.0,,,,,73.0,15.0,6.8,5.0,0.00893994,0,,,3.0,4.0,1.0,,1.0,1.0,1.0,1.0,,2.0,2.0,,,,,,,,,,,1.0,tatycastellanos11,1.0,,,,1.0,,,,
12501569,home,Lazio,Boulaye Dia,dia-boulaye,B. Dia,F,19,180,11046,M,960080,EUR,848102400,F,19,19,True,7.0,4.0,1.0,1.0,0.0,,1.0,4.0,6.0,1.0,,,,17.0,11.0,6.3,4.0,0.0270389,1,,2.0,3.0,2.0,1.0,,,,,,,,2.0,1.0,1.0,,0.3158,0.7348,,,,,,,boulaye_dia,,,,,,,,,
12501569,home,Lazio,Pedro,pedro,Pedro,F,9,167,5026,M,35428,EUR,554428800,F,9,9,True,7.0,5.0,,,0.0,4.0,5.0,1.0,5.0,2.0,,,,17.0,12.0,6.6,6.0,0.00028001,1,,,2.0,,1.0,,,,,,,,1.0,,1.0,,0.0613,0.1593,3.0,,,,,,Pedro,,,,,,,,,
12501569,home,Lazio,Reda Belahyane,reda-belahyane,R. Belahyane,M,21,173,4290,M,1389689,EUR,1086048000,M,21,21,True,8.0,7.0,2.0,1.0,0.0,3.0,3.0,4.0,5.0,,,,,11.0,13.0,6.6,3.0,0.00083971,0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,reda.belahyane,1.0,Reda Belahyane,,,,,,,
12501569,home,Lazio,Tijjani Noslin,tijjani-noslin,T. Noslin,F,14,177,1223,M,1069244,EUR,931305600,F,14,14,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,,,,,11.0,6.0,6.8,1.0,0.0673491,1,,1.0,2.0,1.0,1.0,,,,,1.0,,,,,,,0.3252,,,,,,,,,,,,1.0,,,,,
12501569,home,Lazio,Ivan Provedel,ivan-provedel,I. Provedel,G,94,194,1818,M,308182,EUR,763862400,G,94,94,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501569,home,Lazio,Alessio Furlanetto,alessio-furlanetto,A. Furlanetto,G,55,191,176,M,984095,EUR,1013040000,G,55,55,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501569,home,Lazio,Mario Gila Fuentes,mario-gila-fuentes,M. Gila,D,34,183,1766,M,965828,EUR,967507200,D,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501569,home,Lazio,Elseid Hysaj,elseid-hysaj,E. Hysaj,D,23,182,1316,M,136322,EUR,760147200,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501569,home,Lazio,Manuel Lazzari,manuel-lazzari,M. Lazzari,D,29,173,753,M,273405,EUR,754531200,M,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501569,home,Lazio,Oliver Provstgaard,oliver-provstgaard,O. Provstgaard,D,25,194,596,M,1160559,EUR,1054684800,D,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Oliver Provstgaard,,,,,,,
12501569,home,Lazio,Matías Vecino,matias-vecino,M. Vecino,M,15,187,1431,M,158615,EUR,682992000,M,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
